
Intensity Sum of Square Ch=16 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
369000,,Surface,16,Image 1,1,4,
6.55121e+06,,Surface,16,Image 1,1,5,
376330,,Surface,16,Image 1,1,11,
1.6869e+06,,Surface,16,Image 1,1,14,
2.82484e+06,,Surface,16,Image 1,1,20,
6.47585e+06,,Surface,16,Image 1,1,21,
3.4415e+07,,Surface,16,Image 1,1,27,
4.37862e+06,,Surface,16,Image 1,1,32,
3.31262e+06,,Surface,16,Image 1,1,34,
56091,,Surface,16,Image 1,1,38,
1.29922e+07,,Surface,16,Image 1,1,40,
2.5143e+06,,Surface,16,Image 1,1,41,
3.21886e+06,,Surface,16,Image 1,1,45,
3.15217e+06,,Surface,16,Image 1,1,50,
625,,Surface,16,Image 1,1,53,
7.16524e+06,,Surface,16,Image 1,1,55,
4.2903e+07,,Surface,16,Image 1,1,57,
2.31628e+07,,Surface,16,Image 1,1,58,
928153,,Surface,16,Image 1,1,59,
1.7291e+06,,Surface,16,Image 1,1,62,
1.76344e+06,,Surface,16,Image 1,1,65,
2.76069e+07,,Surface,16,Image 1,1,70,
9949,,Surface,16,Image 1,1,81,
9.503e+06,,Surface,16,Image 1,1,83,
4.39288e+07,,Surface,16,Image 1,1,84,
309966,,Surface,16,Image 1,1,90,
631048,,Surface,16,Image 1,1,94,
2.316e+06,,Surface,16,Image 1,1,95,
1.48308e+06,,Surface,16,Image 1,1,96,
2.00922e+08,,Surface,16,Image 1,1,98,
487270,,Surface,16,Image 1,1,100,
8.64577e+07,,Surface,16,Image 1,1,102,
5.13401e+06,,Surface,16,Image 1,1,104,
110508,,Surface,16,Image 1,1,112,
1.53546e+07,,Surface,16,Image 1,1,113,
5.08224e+06,,Surface,16,Image 1,1,114,
6.44086e+06,,Surface,16,Image 1,1,118,
1.28511e+06,,Surface,16,Image 1,1,121,
1.88863e+07,,Surface,16,Image 1,1,124,
2.98952e+07,,Surface,16,Image 1,1,137,
1.08915e+07,,Surface,16,Image 1,1,138,
1.98271e+08,,Surface,16,Image 1,1,141,
284695,,Surface,16,Image 1,1,145,
2.7299e+07,,Surface,16,Image 1,1,149,
228662,,Surface,16,Image 1,1,150,
716445,,Surface,16,Image 1,1,154,
1.77047e+07,,Surface,16,Image 1,1,155,
7.51517e+06,,Surface,16,Image 1,1,166,
1.24783e+07,,Surface,16,Image 1,1,171,
9.77514e+06,,Surface,16,Image 1,1,173,
1.71351e+06,,Surface,16,Image 1,1,174,
1.43236e+06,,Surface,16,Image 1,1,176,
5.85875e+06,,Surface,16,Image 1,1,177,
7.52713e+06,,Surface,16,Image 1,1,190,
2.91571e+07,,Surface,16,Image 1,1,192,
81655,,Surface,16,Image 1,1,193,
3.38627e+06,,Surface,16,Image 1,1,205,
1.31591e+06,,Surface,16,Image 1,1,206,
947064,,Surface,16,Image 1,1,209,
9.76691e+07,,Surface,16,Image 1,1,210,
3.09049e+07,,Surface,16,Image 1,1,212,
650876,,Surface,16,Image 1,1,225,
313532,,Surface,16,Image 1,1,235,
0,,Surface,16,Image 1,1,237,
1.28598e+06,,Surface,16,Image 1,1,239,
5.56259e+06,,Surface,16,Image 1,1,245,
2.37061e+07,,Surface,16,Image 1,1,248,
1.08014e+07,,Surface,16,Image 1,1,251,
3.26452e+07,,Surface,16,Image 1,1,256,
7044,,Surface,16,Image 1,1,258,
3.17339e+06,,Surface,16,Image 1,1,259,
1.91955e+07,,Surface,16,Image 1,1,260,
535359,,Surface,16,Image 1,1,262,
4.60583e+07,,Surface,16,Image 1,1,263,
1.07046e+07,,Surface,16,Image 1,1,269,
2.6391e+08,,Surface,16,Image 1,1,271,
5.34403e+07,,Surface,16,Image 1,1,278,
2.23493e+08,,Surface,16,Image 1,1,280,
7.33424e+06,,Surface,16,Image 1,1,289,
8.51157e+06,,Surface,16,Image 1,1,292,
9.08227e+07,,Surface,16,Image 1,1,294,
