
Intensity Max Ch=5 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
1330,,Surface,5,Image 1,1,4,
1727,,Surface,5,Image 1,1,5,
1977,,Surface,5,Image 1,1,11,
1834,,Surface,5,Image 1,1,14,
2626,,Surface,5,Image 1,1,20,
2147,,Surface,5,Image 1,1,21,
1966,,Surface,5,Image 1,1,27,
1980,,Surface,5,Image 1,1,32,
2360,,Surface,5,Image 1,1,34,
1387,,Surface,5,Image 1,1,38,
2822,,Surface,5,Image 1,1,40,
1870,,Surface,5,Image 1,1,41,
1774,,Surface,5,Image 1,1,45,
1576,,Surface,5,Image 1,1,50,
2042,,Surface,5,Image 1,1,53,
969,,Surface,5,Image 1,1,55,
2419,,Surface,5,Image 1,1,57,
6928,,Surface,5,Image 1,1,58,
1769,,Surface,5,Image 1,1,59,
1222,,Surface,5,Image 1,1,62,
1288,,Surface,5,Image 1,1,65,
2337,,Surface,5,Image 1,1,70,
1164,,Surface,5,Image 1,1,81,
1563,,Surface,5,Image 1,1,83,
3245,,Surface,5,Image 1,1,84,
3271,,Surface,5,Image 1,1,90,
2247,,Surface,5,Image 1,1,94,
1985,,Surface,5,Image 1,1,95,
1716,,Surface,5,Image 1,1,96,
2746,,Surface,5,Image 1,1,98,
3659,,Surface,5,Image 1,1,100,
2262,,Surface,5,Image 1,1,102,
3063,,Surface,5,Image 1,1,104,
1137,,Surface,5,Image 1,1,112,
1888,,Surface,5,Image 1,1,113,
2124,,Surface,5,Image 1,1,114,
1335,,Surface,5,Image 1,1,118,
632,,Surface,5,Image 1,1,121,
1848,,Surface,5,Image 1,1,124,
2660,,Surface,5,Image 1,1,137,
2389,,Surface,5,Image 1,1,138,
3455,,Surface,5,Image 1,1,141,
1491,,Surface,5,Image 1,1,145,
1808,,Surface,5,Image 1,1,149,
1788,,Surface,5,Image 1,1,150,
1637,,Surface,5,Image 1,1,154,
1379,,Surface,5,Image 1,1,155,
3115,,Surface,5,Image 1,1,166,
1563,,Surface,5,Image 1,1,171,
3415,,Surface,5,Image 1,1,173,
3189,,Surface,5,Image 1,1,174,
1846,,Surface,5,Image 1,1,176,
3999,,Surface,5,Image 1,1,177,
2912,,Surface,5,Image 1,1,190,
2549,,Surface,5,Image 1,1,192,
1762,,Surface,5,Image 1,1,193,
2319,,Surface,5,Image 1,1,205,
2312,,Surface,5,Image 1,1,206,
1632,,Surface,5,Image 1,1,209,
4442,,Surface,5,Image 1,1,210,
2441,,Surface,5,Image 1,1,212,
1930,,Surface,5,Image 1,1,225,
1690,,Surface,5,Image 1,1,235,
3963,,Surface,5,Image 1,1,237,
1360,,Surface,5,Image 1,1,239,
7060,,Surface,5,Image 1,1,245,
2894,,Surface,5,Image 1,1,248,
3297,,Surface,5,Image 1,1,251,
4618,,Surface,5,Image 1,1,256,
1366,,Surface,5,Image 1,1,258,
2336,,Surface,5,Image 1,1,259,
1763,,Surface,5,Image 1,1,260,
1906,,Surface,5,Image 1,1,262,
2852,,Surface,5,Image 1,1,263,
1554,,Surface,5,Image 1,1,269,
5189,,Surface,5,Image 1,1,271,
2238,,Surface,5,Image 1,1,278,
3496,,Surface,5,Image 1,1,280,
3113,,Surface,5,Image 1,1,289,
3123,,Surface,5,Image 1,1,292,
4267,,Surface,5,Image 1,1,294,
1849,,Surface,5,Image 1,1,295,
356,,Surface,5,Image 1,1,297,
1622,,Surface,5,Image 1,1,298,
1235,,Surface,5,Image 1,1,312,
1917,,Surface,5,Image 1,1,318,
1440,,Surface,5,Image 1,1,326,
2212,,Surface,5,Image 1,1,332,
4083,,Surface,5,Image 1,1,339,
3285,,Surface,5,Image 1,1,343,
5328,,Surface,5,Image 1,1,346,
3564,,Surface,5,Image 1,1,348,
1607,,Surface,5,Image 1,1,356,
1940,,Surface,5,Image 1,1,357,
3039,,Surface,5,Image 1,1,359,
4114,,Surface,5,Image 1,1,361,
2153,,Surface,5,Image 1,1,365,
3086,,Surface,5,Image 1,1,370,
2300,,Surface,5,Image 1,1,376,
1556,,Surface,5,Image 1,1,377,
2133,,Surface,5,Image 1,1,382,
2383,,Surface,5,Image 1,1,384,
2378,,Surface,5,Image 1,1,388,
1841,,Surface,5,Image 1,1,389,
1509,,Surface,5,Image 1,1,390,
2766,,Surface,5,Image 1,1,401,
2424,,Surface,5,Image 1,1,406,
1563,,Surface,5,Image 1,1,409,
1752,,Surface,5,Image 1,1,410,
3022,,Surface,5,Image 1,1,411,
1983,,Surface,5,Image 1,1,412,
2030,,Surface,5,Image 1,1,418,
2499,,Surface,5,Image 1,1,424,
1470,,Surface,5,Image 1,1,426,
1912,,Surface,5,Image 1,1,433,
2179,,Surface,5,Image 1,1,439,
685,,Surface,5,Image 1,1,449,
4073,,Surface,5,Image 1,1,452,
3372,,Surface,5,Image 1,1,453,
2889,,Surface,5,Image 1,1,456,
1709,,Surface,5,Image 1,1,457,
3722,,Surface,5,Image 1,1,458,
6186,,Surface,5,Image 1,1,459,
4177,,Surface,5,Image 1,1,465,
1333,,Surface,5,Image 1,1,466,
773,,Surface,5,Image 1,1,470,
3439,,Surface,5,Image 1,1,474,
1555,,Surface,5,Image 1,1,479,
1317,,Surface,5,Image 1,1,481,
1286,,Surface,5,Image 1,1,482,
1023,,Surface,5,Image 1,1,485,
1059,,Surface,5,Image 1,1,489,
3715,,Surface,5,Image 1,1,492,
1350,,Surface,5,Image 1,1,497,
1642,,Surface,5,Image 1,1,498,
2014,,Surface,5,Image 1,1,503,
1792,,Surface,5,Image 1,1,504,
2547,,Surface,5,Image 1,1,505,
1967,,Surface,5,Image 1,1,507,
2956,,Surface,5,Image 1,1,508,
2228,,Surface,5,Image 1,1,524,
3348,,Surface,5,Image 1,1,530,
1536,,Surface,5,Image 1,1,532,
2105,,Surface,5,Image 1,1,533,
3238,,Surface,5,Image 1,1,537,
1707,,Surface,5,Image 1,1,540,
3568,,Surface,5,Image 1,1,541,
1716,,Surface,5,Image 1,1,542,
4508,,Surface,5,Image 1,1,544,
2364,,Surface,5,Image 1,1,547,
1835,,Surface,5,Image 1,1,549,
6336,,Surface,5,Image 1,1,550,
1502,,Surface,5,Image 1,1,551,
1923,,Surface,5,Image 1,1,558,
1831,,Surface,5,Image 1,1,561,
1533,,Surface,5,Image 1,1,571,
3379,,Surface,5,Image 1,1,572,
2971,,Surface,5,Image 1,1,573,
2684,,Surface,5,Image 1,1,576,
2521,,Surface,5,Image 1,1,581,
1943,,Surface,5,Image 1,1,588,
2172,,Surface,5,Image 1,1,589,
2267,,Surface,5,Image 1,1,592,
1216,,Surface,5,Image 1,1,599,
1608,,Surface,5,Image 1,1,601,
2106,,Surface,5,Image 1,1,604,
3039,,Surface,5,Image 1,1,606,
1498,,Surface,5,Image 1,1,607,
2676,,Surface,5,Image 1,1,611,
3810,,Surface,5,Image 1,1,614,
1477,,Surface,5,Image 1,1,615,
4138,,Surface,5,Image 1,1,616,
1983,,Surface,5,Image 1,1,617,
1845,,Surface,5,Image 1,1,619,
4873,,Surface,5,Image 1,1,627,
2283,,Surface,5,Image 1,1,631,
1843,,Surface,5,Image 1,1,632,
1971,,Surface,5,Image 1,1,639,
3882,,Surface,5,Image 1,1,644,
3037,,Surface,5,Image 1,1,652,
2433,,Surface,5,Image 1,1,655,
1956,,Surface,5,Image 1,1,657,
1366,,Surface,5,Image 1,1,658,
5149,,Surface,5,Image 1,1,665,
2358,,Surface,5,Image 1,1,682,
4182,,Surface,5,Image 1,1,687,
2410,,Surface,5,Image 1,1,693,
1826,,Surface,5,Image 1,1,699,
1243,,Surface,5,Image 1,1,700,
1469,,Surface,5,Image 1,1,708,
1430,,Surface,5,Image 1,1,710,
1471,,Surface,5,Image 1,1,725,
2208,,Surface,5,Image 1,1,728,
2819,,Surface,5,Image 1,1,729,
2347,,Surface,5,Image 1,1,730,
1315,,Surface,5,Image 1,1,731,
3421,,Surface,5,Image 1,1,733,
2523,,Surface,5,Image 1,1,735,
1625,,Surface,5,Image 1,1,736,
2552,,Surface,5,Image 1,1,742,
2435,,Surface,5,Image 1,1,748,
1773,,Surface,5,Image 1,1,750,
2315,,Surface,5,Image 1,1,753,
2081,,Surface,5,Image 1,1,756,
1403,,Surface,5,Image 1,1,760,
1499,,Surface,5,Image 1,1,764,
1921,,Surface,5,Image 1,1,766,
1698,,Surface,5,Image 1,1,771,
5325,,Surface,5,Image 1,1,772,
1960,,Surface,5,Image 1,1,782,
2106,,Surface,5,Image 1,1,783,
2121,,Surface,5,Image 1,1,784,
4108,,Surface,5,Image 1,1,793,
2132,,Surface,5,Image 1,1,794,
1743,,Surface,5,Image 1,1,800,
2431,,Surface,5,Image 1,1,802,
4295,,Surface,5,Image 1,1,805,
1894,,Surface,5,Image 1,1,810,
2022,,Surface,5,Image 1,1,817,
2476,,Surface,5,Image 1,1,821,
2928,,Surface,5,Image 1,1,822,
1885,,Surface,5,Image 1,1,827,
4081,,Surface,5,Image 1,1,831,
2771,,Surface,5,Image 1,1,834,
2030,,Surface,5,Image 1,1,839,
1681,,Surface,5,Image 1,1,850,
1862,,Surface,5,Image 1,1,855,
3016,,Surface,5,Image 1,1,868,
1893,,Surface,5,Image 1,1,874,
1843,,Surface,5,Image 1,1,875,
4300,,Surface,5,Image 1,1,882,
1953,,Surface,5,Image 1,1,883,
2383,,Surface,5,Image 1,1,885,
1248,,Surface,5,Image 1,1,891,
1337,,Surface,5,Image 1,1,892,
2527,,Surface,5,Image 1,1,895,
2499,,Surface,5,Image 1,1,896,
3094,,Surface,5,Image 1,1,897,
3197,,Surface,5,Image 1,1,901,
1822,,Surface,5,Image 1,1,905,
1390,,Surface,5,Image 1,1,911,
1501,,Surface,5,Image 1,1,912,
1763,,Surface,5,Image 1,1,924,
2655,,Surface,5,Image 1,1,925,
2831,,Surface,5,Image 1,1,926,
1646,,Surface,5,Image 1,1,935,
1179,,Surface,5,Image 1,1,936,
3062,,Surface,5,Image 1,1,946,
2545,,Surface,5,Image 1,1,950,
1715,,Surface,5,Image 1,1,955,
2333,,Surface,5,Image 1,1,957,
1478,,Surface,5,Image 1,1,962,
2802,,Surface,5,Image 1,1,966,
2066,,Surface,5,Image 1,1,977,
1535,,Surface,5,Image 1,1,979,
3391,,Surface,5,Image 1,1,986,
1100,,Surface,5,Image 1,1,991,
2986,,Surface,5,Image 1,1,993,
2572,,Surface,5,Image 1,1,1011,
2511,,Surface,5,Image 1,1,1013,
1781,,Surface,5,Image 1,1,1016,
1745,,Surface,5,Image 1,1,1017,
1251,,Surface,5,Image 1,1,1023,
3259,,Surface,5,Image 1,1,1024,
2916,,Surface,5,Image 1,1,1030,
2333,,Surface,5,Image 1,1,1033,
1393,,Surface,5,Image 1,1,1041,
1650,,Surface,5,Image 1,1,1043,
1663,,Surface,5,Image 1,1,1046,
1739,,Surface,5,Image 1,1,1048,
2336,,Surface,5,Image 1,1,1049,
2396,,Surface,5,Image 1,1,1051,
1673,,Surface,5,Image 1,1,1052,
2799,,Surface,5,Image 1,1,1053,
2317,,Surface,5,Image 1,1,1055,
1621,,Surface,5,Image 1,1,1056,
1787,,Surface,5,Image 1,1,1062,
2343,,Surface,5,Image 1,1,1065,
1977,,Surface,5,Image 1,1,1066,
2014,,Surface,5,Image 1,1,1070,
3006,,Surface,5,Image 1,1,1071,
2236,,Surface,5,Image 1,1,1074,
999,,Surface,5,Image 1,1,1078,
2578,,Surface,5,Image 1,1,1087,
3214,,Surface,5,Image 1,1,1090,
2382,,Surface,5,Image 1,1,1093,
3441,,Surface,5,Image 1,1,1094,
1584,,Surface,5,Image 1,1,1095,
2066,,Surface,5,Image 1,1,1096,
2539,,Surface,5,Image 1,1,1101,
2394,,Surface,5,Image 1,1,1102,
2570,,Surface,5,Image 1,1,1104,
809,,Surface,5,Image 1,1,1105,
1281,,Surface,5,Image 1,1,1106,
4141,,Surface,5,Image 1,1,1108,
2176,,Surface,5,Image 1,1,1109,
1593,,Surface,5,Image 1,1,1112,
3456,,Surface,5,Image 1,1,1118,
6243,,Surface,5,Image 1,1,1121,
1937,,Surface,5,Image 1,1,1131,
1768,,Surface,5,Image 1,1,1134,
2209,,Surface,5,Image 1,1,1137,
4225,,Surface,5,Image 1,1,1144,
2693,,Surface,5,Image 1,1,1145,
3115,,Surface,5,Image 1,1,1148,
1442,,Surface,5,Image 1,1,1163,
1243,,Surface,5,Image 1,1,1166,
1830,,Surface,5,Image 1,1,1169,
3829,,Surface,5,Image 1,1,1171,
2040,,Surface,5,Image 1,1,1173,
1535,,Surface,5,Image 1,1,1177,
2482,,Surface,5,Image 1,1,1184,
4758,,Surface,5,Image 1,1,1189,
1602,,Surface,5,Image 1,1,1191,
2973,,Surface,5,Image 1,1,1193,
3089,,Surface,5,Image 1,1,1198,
2454,,Surface,5,Image 1,1,1200,
2994,,Surface,5,Image 1,1,1202,
4492,,Surface,5,Image 1,1,1203,
2499,,Surface,5,Image 1,1,1212,
1242,,Surface,5,Image 1,1,1217,
1426,,Surface,5,Image 1,1,1223,
3808,,Surface,5,Image 1,1,1224,
2694,,Surface,5,Image 1,1,1226,
3917,,Surface,5,Image 1,1,1231,
2108,,Surface,5,Image 1,1,1236,
1855,,Surface,5,Image 1,1,1237,
3639,,Surface,5,Image 1,1,1240,
3432,,Surface,5,Image 1,1,1241,
1931,,Surface,5,Image 1,1,1242,
1781,,Surface,5,Image 1,1,1247,
2475,,Surface,5,Image 1,1,1249,
1517,,Surface,5,Image 1,1,1250,
2915,,Surface,5,Image 1,1,1251,
3249,,Surface,5,Image 1,1,1253,
1849,,Surface,5,Image 1,1,1254,
1638,,Surface,5,Image 1,1,1256,
1101,,Surface,5,Image 1,1,1264,
2156,,Surface,5,Image 1,1,1267,
3694,,Surface,5,Image 1,1,1275,
1757,,Surface,5,Image 1,1,1277,
2853,,Surface,5,Image 1,1,1278,
2739,,Surface,5,Image 1,1,1280,
1774,,Surface,5,Image 1,1,1282,
2331,,Surface,5,Image 1,1,1283,
2294,,Surface,5,Image 1,1,1285,
1664,,Surface,5,Image 1,1,1288,
10159,,Surface,5,Image 1,1,1292,
1898,,Surface,5,Image 1,1,1297,
2477,,Surface,5,Image 1,1,1300,
3754,,Surface,5,Image 1,1,1303,
2212,,Surface,5,Image 1,1,1306,
1994,,Surface,5,Image 1,1,1307,
3199,,Surface,5,Image 1,1,1310,
3083,,Surface,5,Image 1,1,1312,
2138,,Surface,5,Image 1,1,1321,
4101,,Surface,5,Image 1,1,1323,
2423,,Surface,5,Image 1,1,1332,
2905,,Surface,5,Image 1,1,1334,
