
Intensity Sum of Square Ch=18 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
8.19172e+07,,Surface,18,Image 1,1,4,
1.79422e+07,,Surface,18,Image 1,1,5,
1.26325e+07,,Surface,18,Image 1,1,11,
1.50158e+08,,Surface,18,Image 1,1,14,
1.82386e+08,,Surface,18,Image 1,1,20,
5.30847e+09,,Surface,18,Image 1,1,21,
2.40898e+09,,Surface,18,Image 1,1,27,
2.37642e+07,,Surface,18,Image 1,1,32,
1.59857e+07,,Surface,18,Image 1,1,34,
2.61851e+07,,Surface,18,Image 1,1,38,
2.65963e+09,,Surface,18,Image 1,1,40,
7.11006e+06,,Surface,18,Image 1,1,41,
5.13418e+07,,Surface,18,Image 1,1,45,
1.32333e+08,,Surface,18,Image 1,1,50,
5.57573e+07,,Surface,18,Image 1,1,53,
2.90398e+07,,Surface,18,Image 1,1,55,
6.3559e+07,,Surface,18,Image 1,1,57,
1.2155e+08,,Surface,18,Image 1,1,58,
1.25678e+08,,Surface,18,Image 1,1,59,
9.39121e+06,,Surface,18,Image 1,1,62,
7.16027e+07,,Surface,18,Image 1,1,65,
2.04163e+08,,Surface,18,Image 1,1,70,
1.27068e+08,,Surface,18,Image 1,1,81,
5.74676e+07,,Surface,18,Image 1,1,83,
3.21857e+07,,Surface,18,Image 1,1,84,
9.13536e+07,,Surface,18,Image 1,1,90,
9.87955e+06,,Surface,18,Image 1,1,94,
3.96066e+07,,Surface,18,Image 1,1,95,
3.0111e+07,,Surface,18,Image 1,1,96,
2.0436e+09,,Surface,18,Image 1,1,98,
1.05525e+07,,Surface,18,Image 1,1,100,
2.76952e+09,,Surface,18,Image 1,1,102,
3.2874e+07,,Surface,18,Image 1,1,104,
9.24211e+06,,Surface,18,Image 1,1,112,
1.54194e+09,,Surface,18,Image 1,1,113,
3.72444e+07,,Surface,18,Image 1,1,114,
1.91623e+06,,Surface,18,Image 1,1,118,
1.76433e+08,,Surface,18,Image 1,1,121,
2.20423e+09,,Surface,18,Image 1,1,124,
3.01604e+08,,Surface,18,Image 1,1,137,
6.51454e+07,,Surface,18,Image 1,1,138,
3.90714e+09,,Surface,18,Image 1,1,141,
6.9898e+07,,Surface,18,Image 1,1,145,
1.9015e+08,,Surface,18,Image 1,1,149,
9.73171e+06,,Surface,18,Image 1,1,150,
1.53164e+07,,Surface,18,Image 1,1,154,
2.71271e+07,,Surface,18,Image 1,1,155,
1.49358e+09,,Surface,18,Image 1,1,166,
4.88364e+07,,Surface,18,Image 1,1,171,
5.38486e+07,,Surface,18,Image 1,1,173,
6.32208e+08,,Surface,18,Image 1,1,174,
3.51377e+06,,Surface,18,Image 1,1,176,
1.49799e+09,,Surface,18,Image 1,1,177,
2.03157e+08,,Surface,18,Image 1,1,190,
1.56492e+09,,Surface,18,Image 1,1,192,
784201,,Surface,18,Image 1,1,193,
1.94684e+06,,Surface,18,Image 1,1,205,
1.35463e+08,,Surface,18,Image 1,1,206,
3.22862e+07,,Surface,18,Image 1,1,209,
8.36546e+08,,Surface,18,Image 1,1,210,
4.79915e+07,,Surface,18,Image 1,1,212,
1.40608e+07,,Surface,18,Image 1,1,225,
388492,,Surface,18,Image 1,1,235,
9.58819e+07,,Surface,18,Image 1,1,237,
1.91854e+07,,Surface,18,Image 1,1,239,
6.72626e+07,,Surface,18,Image 1,1,245,
4.46974e+07,,Surface,18,Image 1,1,248,
1.10609e+08,,Surface,18,Image 1,1,251,
4.91859e+08,,Surface,18,Image 1,1,256,
6.41986e+06,,Surface,18,Image 1,1,258,
3.20407e+09,,Surface,18,Image 1,1,259,
1.89708e+07,,Surface,18,Image 1,1,260,
434857,,Surface,18,Image 1,1,262,
1.57305e+09,,Surface,18,Image 1,1,263,
5.62305e+07,,Surface,18,Image 1,1,269,
2.47533e+07,,Surface,18,Image 1,1,271,
3.23859e+09,,Surface,18,Image 1,1,278,
4.91603e+09,,Surface,18,Image 1,1,280,
4.32322e+08,,Surface,18,Image 1,1,289,
1.26189e+08,,Surface,18,Image 1,1,292,
2.35886e+09,,Surface,18,Image 1,1,294,
1.13144e+08,,Surface,18,Image 1,1,295,
395522,,Surface,18,Image 1,1,297,
2.27747e+08,,Surface,18,Image 1,1,298,
1.68761e+08,,Surface,18,Image 1,1,312,
2.71434e+07,,Surface,18,Image 1,1,318,
1.07907e+06,,Surface,18,Image 1,1,326,
1.95324e+07,,Surface,18,Image 1,1,332,
1.06677e+09,,Surface,18,Image 1,1,339,
7.17179e+07,,Surface,18,Image 1,1,343,
6.33463e+09,,Surface,18,Image 1,1,346,
1.15513e+09,,Surface,18,Image 1,1,348,
2.37339e+07,,Surface,18,Image 1,1,356,
771960,,Surface,18,Image 1,1,357,
9.27244e+08,,Surface,18,Image 1,1,359,
69608,,Surface,18,Image 1,1,361,
2.1074e+07,,Surface,18,Image 1,1,365,
6.54175e+07,,Surface,18,Image 1,1,370,
1.46287e+07,,Surface,18,Image 1,1,376,
4.98286e+07,,Surface,18,Image 1,1,377,
1.40546e+08,,Surface,18,Image 1,1,382,
1.15735e+08,,Surface,18,Image 1,1,384,
7.66777e+07,,Surface,18,Image 1,1,388,
4.23986e+07,,Surface,18,Image 1,1,389,
1.59644e+08,,Surface,18,Image 1,1,390,
1.86752e+08,,Surface,18,Image 1,1,401,
3.00945e+08,,Surface,18,Image 1,1,406,
8.77413e+07,,Surface,18,Image 1,1,409,
1.66686e+08,,Surface,18,Image 1,1,410,
5.20959e+09,,Surface,18,Image 1,1,411,
9.41297e+06,,Surface,18,Image 1,1,412,
2.74029e+08,,Surface,18,Image 1,1,418,
2.52245e+06,,Surface,18,Image 1,1,424,
2.21724e+06,,Surface,18,Image 1,1,426,
1.02233e+08,,Surface,18,Image 1,1,433,
1.27733e+07,,Surface,18,Image 1,1,439,
3.4329e+08,,Surface,18,Image 1,1,449,
5.46255e+10,,Surface,18,Image 1,1,452,
1.13231e+09,,Surface,18,Image 1,1,453,
5.02634e+09,,Surface,18,Image 1,1,456,
1.19906e+07,,Surface,18,Image 1,1,457,
3.81054e+09,,Surface,18,Image 1,1,458,
1.41585e+10,,Surface,18,Image 1,1,459,
2.14416e+09,,Surface,18,Image 1,1,465,
2.12828e+06,,Surface,18,Image 1,1,466,
2.11836e+06,,Surface,18,Image 1,1,470,
6.07421e+09,,Surface,18,Image 1,1,474,
2.8891e+07,,Surface,18,Image 1,1,479,
1.32638e+08,,Surface,18,Image 1,1,481,
1.20144e+08,,Surface,18,Image 1,1,482,
127606,,Surface,18,Image 1,1,485,
4.76036e+07,,Surface,18,Image 1,1,489,
1.41617e+10,,Surface,18,Image 1,1,492,
1.51968e+08,,Surface,18,Image 1,1,497,
2.24735e+07,,Surface,18,Image 1,1,498,
3.57756e+06,,Surface,18,Image 1,1,503,
3.28608e+06,,Surface,18,Image 1,1,504,
1.53735e+08,,Surface,18,Image 1,1,505,
2.5347e+07,,Surface,18,Image 1,1,507,
1.44588e+10,,Surface,18,Image 1,1,508,
3.33513e+08,,Surface,18,Image 1,1,524,
4.01932e+08,,Surface,18,Image 1,1,530,
5.07891e+07,,Surface,18,Image 1,1,532,
1.6462e+07,,Surface,18,Image 1,1,533,
1.42032e+09,,Surface,18,Image 1,1,537,
9.78012e+07,,Surface,18,Image 1,1,540,
2.8721e+08,,Surface,18,Image 1,1,541,
7.28632e+07,,Surface,18,Image 1,1,542,
1.27969e+10,,Surface,18,Image 1,1,544,
4.13983e+08,,Surface,18,Image 1,1,547,
5.21281e+07,,Surface,18,Image 1,1,549,
1.51979e+07,,Surface,18,Image 1,1,550,
1.00534e+08,,Surface,18,Image 1,1,551,
1.01311e+07,,Surface,18,Image 1,1,558,
2.70563e+08,,Surface,18,Image 1,1,561,
1.17555e+08,,Surface,18,Image 1,1,571,
6.61466e+08,,Surface,18,Image 1,1,572,
1.31336e+09,,Surface,18,Image 1,1,573,
1.8685e+08,,Surface,18,Image 1,1,576,
5.38288e+07,,Surface,18,Image 1,1,581,
6.96274e+07,,Surface,18,Image 1,1,588,
4.08823e+06,,Surface,18,Image 1,1,589,
1.64219e+06,,Surface,18,Image 1,1,592,
1.15909e+08,,Surface,18,Image 1,1,599,
9.41228e+07,,Surface,18,Image 1,1,601,
4.4571e+06,,Surface,18,Image 1,1,604,
1.04467e+09,,Surface,18,Image 1,1,606,
7.00555e+07,,Surface,18,Image 1,1,607,
7.11187e+07,,Surface,18,Image 1,1,611,
2.10161e+09,,Surface,18,Image 1,1,614,
3.74661e+06,,Surface,18,Image 1,1,615,
2.55693e+06,,Surface,18,Image 1,1,616,
2.21625e+08,,Surface,18,Image 1,1,617,
2.26205e+07,,Surface,18,Image 1,1,619,
7.41857e+09,,Surface,18,Image 1,1,627,
7.58248e+07,,Surface,18,Image 1,1,631,
8.24112e+06,,Surface,18,Image 1,1,632,
1.2288e+07,,Surface,18,Image 1,1,639,
1.03139e+09,,Surface,18,Image 1,1,644,
7.88457e+09,,Surface,18,Image 1,1,652,
3.08419e+07,,Surface,18,Image 1,1,655,
4.16505e+07,,Surface,18,Image 1,1,657,
4.47913e+06,,Surface,18,Image 1,1,658,
8.82376e+06,,Surface,18,Image 1,1,665,
2.10307e+07,,Surface,18,Image 1,1,682,
7.46746e+08,,Surface,18,Image 1,1,687,
2.5795e+07,,Surface,18,Image 1,1,693,
1.16864e+07,,Surface,18,Image 1,1,699,
1.41522e+08,,Surface,18,Image 1,1,700,
8.20142e+07,,Surface,18,Image 1,1,708,
2.3655e+07,,Surface,18,Image 1,1,710,
4.7961e+07,,Surface,18,Image 1,1,725,
1.58949e+08,,Surface,18,Image 1,1,728,
5.22617e+08,,Surface,18,Image 1,1,729,
3.0066e+08,,Surface,18,Image 1,1,730,
6.92477e+07,,Surface,18,Image 1,1,731,
1.19219e+07,,Surface,18,Image 1,1,733,
1.31971e+09,,Surface,18,Image 1,1,735,
1.4218e+09,,Surface,18,Image 1,1,736,
1.67619e+08,,Surface,18,Image 1,1,742,
2.44239e+07,,Surface,18,Image 1,1,748,
2.82153e+07,,Surface,18,Image 1,1,750,
3.20553e+07,,Surface,18,Image 1,1,753,
2.246e+08,,Surface,18,Image 1,1,756,
2.4389e+06,,Surface,18,Image 1,1,760,
9.33943e+06,,Surface,18,Image 1,1,764,
3.36541e+08,,Surface,18,Image 1,1,766,
1.43662e+07,,Surface,18,Image 1,1,771,
2.30608e+09,,Surface,18,Image 1,1,772,
3.71386e+07,,Surface,18,Image 1,1,782,
