
Intensity Sum Ch=20 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
13796,,Surface,20,Image 1,1,4,
91430,,Surface,20,Image 1,1,5,
21672,,Surface,20,Image 1,1,11,
250261,,Surface,20,Image 1,1,14,
9573,,Surface,20,Image 1,1,20,
107432,,Surface,20,Image 1,1,21,
231615,,Surface,20,Image 1,1,27,
549,,Surface,20,Image 1,1,32,
14135,,Surface,20,Image 1,1,34,
5754,,Surface,20,Image 1,1,38,
19638,,Surface,20,Image 1,1,40,
12090,,Surface,20,Image 1,1,41,
19905,,Surface,20,Image 1,1,45,
3496,,Surface,20,Image 1,1,50,
5146,,Surface,20,Image 1,1,53,
18554,,Surface,20,Image 1,1,55,
80253,,Surface,20,Image 1,1,57,
59439,,Surface,20,Image 1,1,58,
28886,,Surface,20,Image 1,1,59,
2063,,Surface,20,Image 1,1,62,
26509,,Surface,20,Image 1,1,65,
37558,,Surface,20,Image 1,1,70,
10185,,Surface,20,Image 1,1,81,
105569,,Surface,20,Image 1,1,83,
1375,,Surface,20,Image 1,1,84,
113882,,Surface,20,Image 1,1,90,
6354,,Surface,20,Image 1,1,94,
17355,,Surface,20,Image 1,1,95,
43503,,Surface,20,Image 1,1,96,
433824,,Surface,20,Image 1,1,98,
9155,,Surface,20,Image 1,1,100,
590401,,Surface,20,Image 1,1,102,
29421,,Surface,20,Image 1,1,104,
3058,,Surface,20,Image 1,1,112,
37600,,Surface,20,Image 1,1,113,
90401,,Surface,20,Image 1,1,114,
34430,,Surface,20,Image 1,1,118,
518,,Surface,20,Image 1,1,121,
112624,,Surface,20,Image 1,1,124,
12612,,Surface,20,Image 1,1,137,
3988,,Surface,20,Image 1,1,138,
2.22652e+06,,Surface,20,Image 1,1,141,
1684,,Surface,20,Image 1,1,145,
428509,,Surface,20,Image 1,1,149,
12858,,Surface,20,Image 1,1,150,
208595,,Surface,20,Image 1,1,154,
7827,,Surface,20,Image 1,1,155,
306684,,Surface,20,Image 1,1,166,
10090,,Surface,20,Image 1,1,171,
218037,,Surface,20,Image 1,1,173,
26440,,Surface,20,Image 1,1,174,
2114,,Surface,20,Image 1,1,176,
13200,,Surface,20,Image 1,1,177,
21409,,Surface,20,Image 1,1,190,
230962,,Surface,20,Image 1,1,192,
429,,Surface,20,Image 1,1,193,
15419,,Surface,20,Image 1,1,205,
228576,,Surface,20,Image 1,1,206,
380,,Surface,20,Image 1,1,209,
640363,,Surface,20,Image 1,1,210,
3529,,Surface,20,Image 1,1,212,
1696,,Surface,20,Image 1,1,225,
734,,Surface,20,Image 1,1,235,
14038,,Surface,20,Image 1,1,237,
1237,,Surface,20,Image 1,1,239,
20868,,Surface,20,Image 1,1,245,
9351,,Surface,20,Image 1,1,248,
9721,,Surface,20,Image 1,1,251,
405653,,Surface,20,Image 1,1,256,
1588,,Surface,20,Image 1,1,258,
3869,,Surface,20,Image 1,1,259,
93444,,Surface,20,Image 1,1,260,
2968,,Surface,20,Image 1,1,262,
166791,,Surface,20,Image 1,1,263,
3800,,Surface,20,Image 1,1,269,
67543,,Surface,20,Image 1,1,271,
512212,,Surface,20,Image 1,1,278,
3.09194e+06,,Surface,20,Image 1,1,280,
594121,,Surface,20,Image 1,1,289,
58709,,Surface,20,Image 1,1,292,
757792,,Surface,20,Image 1,1,294,
70736,,Surface,20,Image 1,1,295,
72,,Surface,20,Image 1,1,297,
621521,,Surface,20,Image 1,1,298,
1.77932e+06,,Surface,20,Image 1,1,312,
1311,,Surface,20,Image 1,1,318,
1486,,Surface,20,Image 1,1,326,
566,,Surface,20,Image 1,1,332,
466448,,Surface,20,Image 1,1,339,
8161,,Surface,20,Image 1,1,343,
1.76056e+06,,Surface,20,Image 1,1,346,
70496,,Surface,20,Image 1,1,348,
184679,,Surface,20,Image 1,1,356,
0,,Surface,20,Image 1,1,357,
511750,,Surface,20,Image 1,1,359,
32,,Surface,20,Image 1,1,361,
9273,,Surface,20,Image 1,1,365,
4176,,Surface,20,Image 1,1,370,
13808,,Surface,20,Image 1,1,376,
5450,,Surface,20,Image 1,1,377,
15807,,Surface,20,Image 1,1,382,
11631,,Surface,20,Image 1,1,384,
5706,,Surface,20,Image 1,1,388,
10153,,Surface,20,Image 1,1,389,
35447,,Surface,20,Image 1,1,390,
44463,,Surface,20,Image 1,1,401,
2994,,Surface,20,Image 1,1,406,
1.76559e+06,,Surface,20,Image 1,1,409,
26867,,Surface,20,Image 1,1,410,
1.73333e+06,,Surface,20,Image 1,1,411,
8431,,Surface,20,Image 1,1,412,
205175,,Surface,20,Image 1,1,418,
1158,,Surface,20,Image 1,1,424,
5344,,Surface,20,Image 1,1,426,
12115,,Surface,20,Image 1,1,433,
90099,,Surface,20,Image 1,1,439,
128,,Surface,20,Image 1,1,449,
2.64396e+06,,Surface,20,Image 1,1,452,
1.65259e+06,,Surface,20,Image 1,1,453,
485494,,Surface,20,Image 1,1,456,
7093,,Surface,20,Image 1,1,457,
107187,,Surface,20,Image 1,1,458,
2.13477e+06,,Surface,20,Image 1,1,459,
1.65088e+06,,Surface,20,Image 1,1,465,
6805,,Surface,20,Image 1,1,466,
16220,,Surface,20,Image 1,1,470,
2.91185e+06,,Surface,20,Image 1,1,474,
20,,Surface,20,Image 1,1,479,
13404,,Surface,20,Image 1,1,481,
13187,,Surface,20,Image 1,1,482,
7388,,Surface,20,Image 1,1,485,
14,,Surface,20,Image 1,1,489,
1.65075e+06,,Surface,20,Image 1,1,492,
39171,,Surface,20,Image 1,1,497,
7636,,Surface,20,Image 1,1,498,
2027,,Surface,20,Image 1,1,503,
5864,,Surface,20,Image 1,1,504,
4730,,Surface,20,Image 1,1,505,
2290,,Surface,20,Image 1,1,507,
1.80986e+06,,Surface,20,Image 1,1,508,
234785,,Surface,20,Image 1,1,524,
1.19897e+06,,Surface,20,Image 1,1,530,
8231,,Surface,20,Image 1,1,532,
12118,,Surface,20,Image 1,1,533,
1.03489e+06,,Surface,20,Image 1,1,537,
106679,,Surface,20,Image 1,1,540,
86011,,Surface,20,Image 1,1,541,
35565,,Surface,20,Image 1,1,542,
2.68202e+06,,Surface,20,Image 1,1,544,
181294,,Surface,20,Image 1,1,547,
56817,,Surface,20,Image 1,1,549,
326577,,Surface,20,Image 1,1,550,
21649,,Surface,20,Image 1,1,551,
10127,,Surface,20,Image 1,1,558,
209,,Surface,20,Image 1,1,561,
404160,,Surface,20,Image 1,1,571,
22625,,Surface,20,Image 1,1,572,
2.67978e+06,,Surface,20,Image 1,1,573,
13300,,Surface,20,Image 1,1,576,
1506,,Surface,20,Image 1,1,581,
364200,,Surface,20,Image 1,1,588,
346,,Surface,20,Image 1,1,589,
0,,Surface,20,Image 1,1,592,
87243,,Surface,20,Image 1,1,599,
61,,Surface,20,Image 1,1,601,
7537,,Surface,20,Image 1,1,604,
16678,,Surface,20,Image 1,1,606,
3222,,Surface,20,Image 1,1,607,
41084,,Surface,20,Image 1,1,611,
861146,,Surface,20,Image 1,1,614,
3550,,Surface,20,Image 1,1,615,
72387,,Surface,20,Image 1,1,616,
40420,,Surface,20,Image 1,1,617,
28845,,Surface,20,Image 1,1,619,
2.20203e+06,,Surface,20,Image 1,1,627,
873954,,Surface,20,Image 1,1,631,
13910,,Surface,20,Image 1,1,632,
30630,,Surface,20,Image 1,1,639,
18579,,Surface,20,Image 1,1,644,
303887,,Surface,20,Image 1,1,652,
24409,,Surface,20,Image 1,1,655,
19623,,Surface,20,Image 1,1,657,
5679,,Surface,20,Image 1,1,658,
1909,,Surface,20,Image 1,1,665,
23802,,Surface,20,Image 1,1,682,
522593,,Surface,20,Image 1,1,687,
40259,,Surface,20,Image 1,1,693,
151,,Surface,20,Image 1,1,699,
90364,,Surface,20,Image 1,1,700,
7619,,Surface,20,Image 1,1,708,
96878,,Surface,20,Image 1,1,710,
177036,,Surface,20,Image 1,1,725,
1.03028e+06,,Surface,20,Image 1,1,728,
165732,,Surface,20,Image 1,1,729,
294262,,Surface,20,Image 1,1,730,
54081,,Surface,20,Image 1,1,731,
2757,,Surface,20,Image 1,1,733,
409812,,Surface,20,Image 1,1,735,
3977,,Surface,20,Image 1,1,736,
29569,,Surface,20,Image 1,1,742,
25915,,Surface,20,Image 1,1,748,
16933,,Surface,20,Image 1,1,750,
42864,,Surface,20,Image 1,1,753,
100795,,Surface,20,Image 1,1,756,
5565,,Surface,20,Image 1,1,760,
469,,Surface,20,Image 1,1,764,
50212,,Surface,20,Image 1,1,766,
1254,,Surface,20,Image 1,1,771,
91056,,Surface,20,Image 1,1,772,
4357,,Surface,20,Image 1,1,782,
19605,,Surface,20,Image 1,1,783,
29124,,Surface,20,Image 1,1,784,
9572,,Surface,20,Image 1,1,793,
248372,,Surface,20,Image 1,1,794,
1951,,Surface,20,Image 1,1,800,
9232,,Surface,20,Image 1,1,802,
28600,,Surface,20,Image 1,1,805,
4836,,Surface,20,Image 1,1,810,
3871,,Surface,20,Image 1,1,817,
34031,,Surface,20,Image 1,1,821,
3.12319e+06,,Surface,20,Image 1,1,822,
113520,,Surface,20,Image 1,1,827,
1.21816e+06,,Surface,20,Image 1,1,831,
7779,,Surface,20,Image 1,1,834,
1321,,Surface,20,Image 1,1,839,
6333,,Surface,20,Image 1,1,850,
4844,,Surface,20,Image 1,1,855,
9806,,Surface,20,Image 1,1,868,
1369,,Surface,20,Image 1,1,874,
4409,,Surface,20,Image 1,1,875,
15732,,Surface,20,Image 1,1,882,
12686,,Surface,20,Image 1,1,883,
6857,,Surface,20,Image 1,1,885,
49260,,Surface,20,Image 1,1,891,
2284,,Surface,20,Image 1,1,892,
17913,,Surface,20,Image 1,1,895,
34077,,Surface,20,Image 1,1,896,
226291,,Surface,20,Image 1,1,897,
147228,,Surface,20,Image 1,1,901,
214,,Surface,20,Image 1,1,905,
42346,,Surface,20,Image 1,1,911,
3366,,Surface,20,Image 1,1,912,
612519,,Surface,20,Image 1,1,924,
21403,,Surface,20,Image 1,1,925,
70,,Surface,20,Image 1,1,926,
124,,Surface,20,Image 1,1,935,
4610,,Surface,20,Image 1,1,936,
91468,,Surface,20,Image 1,1,946,
12971,,Surface,20,Image 1,1,950,
493,,Surface,20,Image 1,1,955,
8196,,Surface,20,Image 1,1,957,
2888,,Surface,20,Image 1,1,962,
1518,,Surface,20,Image 1,1,966,
1.57728e+06,,Surface,20,Image 1,1,977,
2337,,Surface,20,Image 1,1,979,
2736,,Surface,20,Image 1,1,986,
7,,Surface,20,Image 1,1,991,
11423,,Surface,20,Image 1,1,993,
2938,,Surface,20,Image 1,1,1011,
225,,Surface,20,Image 1,1,1013,
52511,,Surface,20,Image 1,1,1016,
10227,,Surface,20,Image 1,1,1017,
7,,Surface,20,Image 1,1,1023,
522384,,Surface,20,Image 1,1,1024,
3179,,Surface,20,Image 1,1,1030,
2761,,Surface,20,Image 1,1,1033,
2006,,Surface,20,Image 1,1,1041,
3296,,Surface,20,Image 1,1,1043,
202828,,Surface,20,Image 1,1,1046,
618,,Surface,20,Image 1,1,1048,
2768,,Surface,20,Image 1,1,1049,
412,,Surface,20,Image 1,1,1051,
17570,,Surface,20,Image 1,1,1052,
33572,,Surface,20,Image 1,1,1053,
1850,,Surface,20,Image 1,1,1055,
3564,,Surface,20,Image 1,1,1056,
1556,,Surface,20,Image 1,1,1062,
830037,,Surface,20,Image 1,1,1065,
786,,Surface,20,Image 1,1,1066,
7051,,Surface,20,Image 1,1,1070,
