
Intensity Median Ch=37 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
0.25,,Surface,37,Image 1,1,4,
0.25,,Surface,37,Image 1,1,5,
66.5,,Surface,37,Image 1,1,11,
0.5,,Surface,37,Image 1,1,14,
45.5,,Surface,37,Image 1,1,20,
0.25,,Surface,37,Image 1,1,21,
0.5,,Surface,37,Image 1,1,27,
0.5,,Surface,37,Image 1,1,32,
95.5,,Surface,37,Image 1,1,34,
0.5,,Surface,37,Image 1,1,38,
0.5,,Surface,37,Image 1,1,40,
0.25,,Surface,37,Image 1,1,41,
0.25,,Surface,37,Image 1,1,45,
0.25,,Surface,37,Image 1,1,50,
0.5,,Surface,37,Image 1,1,53,
0.125,,Surface,37,Image 1,1,55,
0.25,,Surface,37,Image 1,1,57,
1066,,Surface,37,Image 1,1,58,
0.25,,Surface,37,Image 1,1,59,
0.25,,Surface,37,Image 1,1,62,
0.5,,Surface,37,Image 1,1,65,
0.5,,Surface,37,Image 1,1,70,
0.5,,Surface,37,Image 1,1,81,
0.25,,Surface,37,Image 1,1,83,
241,,Surface,37,Image 1,1,84,
78.5,,Surface,37,Image 1,1,90,
9.5,,Surface,37,Image 1,1,94,
52.5,,Surface,37,Image 1,1,95,
0.25,,Surface,37,Image 1,1,96,
0.5,,Surface,37,Image 1,1,98,
1259,,Surface,37,Image 1,1,100,
0.5,,Surface,37,Image 1,1,102,
2.5,,Surface,37,Image 1,1,104,
0.25,,Surface,37,Image 1,1,112,
0.25,,Surface,37,Image 1,1,113,
60.5,,Surface,37,Image 1,1,114,
0.125,,Surface,37,Image 1,1,118,
0.125,,Surface,37,Image 1,1,121,
0.25,,Surface,37,Image 1,1,124,
0.25,,Surface,37,Image 1,1,137,
102,,Surface,37,Image 1,1,138,
0.5,,Surface,37,Image 1,1,141,
0.25,,Surface,37,Image 1,1,145,
0.5,,Surface,37,Image 1,1,149,
78.5,,Surface,37,Image 1,1,150,
0.5,,Surface,37,Image 1,1,154,
1,,Surface,37,Image 1,1,155,
0.5,,Surface,37,Image 1,1,166,
0.25,,Surface,37,Image 1,1,171,
0.5,,Surface,37,Image 1,1,173,
1,,Surface,37,Image 1,1,174,
0.5,,Surface,37,Image 1,1,176,
0.5,,Surface,37,Image 1,1,177,
11.5,,Surface,37,Image 1,1,190,
0.5,,Surface,37,Image 1,1,192,
27,,Surface,37,Image 1,1,193,
0.25,,Surface,37,Image 1,1,205,
1,,Surface,37,Image 1,1,206,
251.5,,Surface,37,Image 1,1,209,
0.25,,Surface,37,Image 1,1,210,
0.5,,Surface,37,Image 1,1,212,
0,,Surface,37,Image 1,1,225,
0.25,,Surface,37,Image 1,1,235,
325,,Surface,37,Image 1,1,237,
89,,Surface,37,Image 1,1,239,
646,,Surface,37,Image 1,1,245,
0.25,,Surface,37,Image 1,1,248,
196.5,,Surface,37,Image 1,1,251,
0.5,,Surface,37,Image 1,1,256,
0.25,,Surface,37,Image 1,1,258,
0.125,,Surface,37,Image 1,1,259,
0.25,,Surface,37,Image 1,1,260,
0.5,,Surface,37,Image 1,1,262,
0.5,,Surface,37,Image 1,1,263,
