
Intensity Sum of Square Ch=9 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
3.1989e+07,,Surface,9,Image 1,1,4,
1.04553e+08,,Surface,9,Image 1,1,5,
1.4719e+08,,Surface,9,Image 1,1,11,
3.34947e+08,,Surface,9,Image 1,1,14,
7.90562e+08,,Surface,9,Image 1,1,20,
2.7764e+08,,Surface,9,Image 1,1,21,
5.6253e+08,,Surface,9,Image 1,1,27,
7.50822e+07,,Surface,9,Image 1,1,32,
7.74238e+07,,Surface,9,Image 1,1,34,
1.13398e+08,,Surface,9,Image 1,1,38,
1.3098e+09,,Surface,9,Image 1,1,40,
2.15604e+07,,Surface,9,Image 1,1,41,
2.12779e+08,,Surface,9,Image 1,1,45,
7.71978e+07,,Surface,9,Image 1,1,50,
1.33827e+08,,Surface,9,Image 1,1,53,
1.98811e+07,,Surface,9,Image 1,1,55,
2.75403e+08,,Surface,9,Image 1,1,57,
3.75258e+10,,Surface,9,Image 1,1,58,
2.16933e+08,,Surface,9,Image 1,1,59,
2.85363e+07,,Surface,9,Image 1,1,62,
1.08567e+08,,Surface,9,Image 1,1,65,
9.87032e+08,,Surface,9,Image 1,1,70,
7.40077e+07,,Surface,9,Image 1,1,81,
1.64052e+08,,Surface,9,Image 1,1,83,
2.01178e+08,,Surface,9,Image 1,1,84,
4.32102e+08,,Surface,9,Image 1,1,90,
1.76439e+08,,Surface,9,Image 1,1,94,
6.73415e+07,,Surface,9,Image 1,1,95,
6.94045e+07,,Surface,9,Image 1,1,96,
1.90687e+09,,Surface,9,Image 1,1,98,
6.2868e+09,,Surface,9,Image 1,1,100,
1.16543e+09,,Surface,9,Image 1,1,102,
5.5312e+08,,Surface,9,Image 1,1,104,
4.22407e+07,,Surface,9,Image 1,1,112,
2.51009e+08,,Surface,9,Image 1,1,113,
5.67086e+08,,Surface,9,Image 1,1,114,
8.34742e+07,,Surface,9,Image 1,1,118,
3.44369e+06,,Surface,9,Image 1,1,121,
7.2343e+07,,Surface,9,Image 1,1,124,
2.02572e+08,,Surface,9,Image 1,1,137,
7.28148e+08,,Surface,9,Image 1,1,138,
3.19654e+09,,Surface,9,Image 1,1,141,
1.02479e+08,,Surface,9,Image 1,1,145,
5.65851e+08,,Surface,9,Image 1,1,149,
5.11307e+07,,Surface,9,Image 1,1,150,
6.22616e+07,,Surface,9,Image 1,1,154,
5.79601e+07,,Surface,9,Image 1,1,155,
1.10026e+09,,Surface,9,Image 1,1,166,
1.24945e+08,,Surface,9,Image 1,1,171,
3.10155e+08,,Surface,9,Image 1,1,173,
6.931e+08,,Surface,9,Image 1,1,174,
2.49286e+07,,Surface,9,Image 1,1,176,
3.15344e+08,,Surface,9,Image 1,1,177,
5.34181e+08,,Surface,9,Image 1,1,190,
1.17445e+09,,Surface,9,Image 1,1,192,
3.58477e+07,,Surface,9,Image 1,1,193,
8.96901e+07,,Surface,9,Image 1,1,205,
5.58721e+08,,Surface,9,Image 1,1,206,
7.04256e+07,,Surface,9,Image 1,1,209,
2.10295e+09,,Surface,9,Image 1,1,210,
7.2216e+08,,Surface,9,Image 1,1,212,
1.53113e+08,,Surface,9,Image 1,1,225,
4.71841e+07,,Surface,9,Image 1,1,235,
8.88032e+09,,Surface,9,Image 1,1,237,
1.37536e+07,,Surface,9,Image 1,1,239,
1.23516e+10,,Surface,9,Image 1,1,245,
1.31612e+08,,Surface,9,Image 1,1,248,
9.09479e+08,,Surface,9,Image 1,1,251,
3.07648e+09,,Surface,9,Image 1,1,256,
2.04419e+07,,Surface,9,Image 1,1,258,
2.43072e+08,,Surface,9,Image 1,1,259,
1.72047e+08,,Surface,9,Image 1,1,260,
4.64892e+07,,Surface,9,Image 1,1,262,
1.85507e+09,,Surface,9,Image 1,1,263,
7.43952e+07,,Surface,9,Image 1,1,269,
4.52703e+10,,Surface,9,Image 1,1,271,
2.4253e+09,,Surface,9,Image 1,1,278,
3.55448e+09,,Surface,9,Image 1,1,280,
2.29854e+09,,Surface,9,Image 1,1,289,
9.20996e+08,,Surface,9,Image 1,1,292,
5.90939e+09,,Surface,9,Image 1,1,294,
5.78854e+08,,Surface,9,Image 1,1,295,
355837,,Surface,9,Image 1,1,297,
1.09369e+08,,Surface,9,Image 1,1,298,
1.4221e+08,,Surface,9,Image 1,1,312,
1.64584e+08,,Surface,9,Image 1,1,318,
8.38919e+07,,Surface,9,Image 1,1,326,
3.83134e+08,,Surface,9,Image 1,1,332,
4.14216e+09,,Surface,9,Image 1,1,339,
7.73242e+08,,Surface,9,Image 1,1,343,
2.09344e+10,,Surface,9,Image 1,1,346,
6.21226e+08,,Surface,9,Image 1,1,348,
9.63267e+07,,Surface,9,Image 1,1,356,
6.05333e+08,,Surface,9,Image 1,1,357,
2.97668e+09,,Surface,9,Image 1,1,359,
1.14971e+09,,Surface,9,Image 1,1,361,
1.16991e+08,,Surface,9,Image 1,1,365,
1.13865e+09,,Surface,9,Image 1,1,370,
2.01593e+08,,Surface,9,Image 1,1,376,
3.59623e+07,,Surface,9,Image 1,1,377,
1.11243e+09,,Surface,9,Image 1,1,382,
2.81347e+08,,Surface,9,Image 1,1,384,
9.2621e+07,,Surface,9,Image 1,1,388,
1.16485e+08,,Surface,9,Image 1,1,389,
9.19565e+07,,Surface,9,Image 1,1,390,
2.69874e+08,,Surface,9,Image 1,1,401,
1.57206e+08,,Surface,9,Image 1,1,406,
1.38393e+08,,Surface,9,Image 1,1,409,
2.63798e+08,,Surface,9,Image 1,1,410,
3.2364e+09,,Surface,9,Image 1,1,411,
7.12156e+07,,Surface,9,Image 1,1,412,
4.01975e+08,,Surface,9,Image 1,1,418,
7.99635e+07,,Surface,9,Image 1,1,424,
3.2147e+07,,Surface,9,Image 1,1,426,
2.05677e+08,,Surface,9,Image 1,1,433,
7.81004e+07,,Surface,9,Image 1,1,439,
85480,,Surface,9,Image 1,1,449,
8.14418e+09,,Surface,9,Image 1,1,452,
2.33427e+09,,Surface,9,Image 1,1,453,
3.18112e+09,,Surface,9,Image 1,1,456,
1.20328e+08,,Surface,9,Image 1,1,457,
3.33332e+09,,Surface,9,Image 1,1,458,
2.34169e+10,,Surface,9,Image 1,1,459,
7.74197e+09,,Surface,9,Image 1,1,465,
3.24052e+07,,Surface,9,Image 1,1,466,
2.81169e+07,,Surface,9,Image 1,1,470,
1.92268e+09,,Surface,9,Image 1,1,474,
4.66393e+07,,Surface,9,Image 1,1,479,
4.07477e+07,,Surface,9,Image 1,1,481,
5.93651e+07,,Surface,9,Image 1,1,482,
2.28466e+07,,Surface,9,Image 1,1,485,
5.61092e+07,,Surface,9,Image 1,1,489,
3.47646e+09,,Surface,9,Image 1,1,492,
2.05544e+08,,Surface,9,Image 1,1,497,
4.38157e+07,,Surface,9,Image 1,1,498,
2.32704e+07,,Surface,9,Image 1,1,503,
8.2863e+07,,Surface,9,Image 1,1,504,
1.07935e+08,,Surface,9,Image 1,1,505,
1.08547e+07,,Surface,9,Image 1,1,507,
2.05081e+09,,Surface,9,Image 1,1,508,
4.93276e+08,,Surface,9,Image 1,1,524,
2.59102e+09,,Surface,9,Image 1,1,530,
5.15113e+07,,Surface,9,Image 1,1,532,
2.34632e+08,,Surface,9,Image 1,1,533,
1.18497e+09,,Surface,9,Image 1,1,537,
1.95689e+08,,Surface,9,Image 1,1,540,
1.79376e+10,,Surface,9,Image 1,1,541,
1.55777e+08,,Surface,9,Image 1,1,542,
1.02347e+10,,Surface,9,Image 1,1,544,
2.62002e+08,,Surface,9,Image 1,1,547,
3.57872e+08,,Surface,9,Image 1,1,549,
3.50872e+10,,Surface,9,Image 1,1,550,
4.33475e+07,,Surface,9,Image 1,1,551,
9.80776e+07,,Surface,9,Image 1,1,558,
3.67468e+07,,Surface,9,Image 1,1,561,
1.66253e+08,,Surface,9,Image 1,1,571,
1.21444e+09,,Surface,9,Image 1,1,572,
9.22316e+08,,Surface,9,Image 1,1,573,
6.48701e+08,,Surface,9,Image 1,1,576,
1.69801e+08,,Surface,9,Image 1,1,581,
7.77927e+07,,Surface,9,Image 1,1,588,
1.03048e+08,,Surface,9,Image 1,1,589,
5.47885e+07,,Surface,9,Image 1,1,592,
4.76395e+07,,Surface,9,Image 1,1,599,
3.25129e+07,,Surface,9,Image 1,1,601,
1.21624e+08,,Surface,9,Image 1,1,604,
8.86068e+08,,Surface,9,Image 1,1,606,
6.14084e+07,,Surface,9,Image 1,1,607,
1.47204e+09,,Surface,9,Image 1,1,611,
1.82549e+09,,Surface,9,Image 1,1,614,
3.90768e+07,,Surface,9,Image 1,1,615,
7.99009e+09,,Surface,9,Image 1,1,616,
2.6102e+08,,Surface,9,Image 1,1,617,
8.11169e+07,,Surface,9,Image 1,1,619,
6.06652e+09,,Surface,9,Image 1,1,627,
3.96106e+08,,Surface,9,Image 1,1,631,
8.63968e+07,,Surface,9,Image 1,1,632,
1.50778e+08,,Surface,9,Image 1,1,639,
8.52418e+08,,Surface,9,Image 1,1,644,
1.66427e+09,,Surface,9,Image 1,1,652,
1.82028e+08,,Surface,9,Image 1,1,655,
2.68649e+08,,Surface,9,Image 1,1,657,
1.17181e+08,,Surface,9,Image 1,1,658,
7.32127e+09,,Surface,9,Image 1,1,665,
1.17773e+08,,Surface,9,Image 1,1,682,
3.97919e+09,,Surface,9,Image 1,1,687,
1.34388e+08,,Surface,9,Image 1,1,693,
2.12172e+07,,Surface,9,Image 1,1,699,
1.45693e+07,,Surface,9,Image 1,1,700,
8.63049e+07,,Surface,9,Image 1,1,708,
8.03911e+07,,Surface,9,Image 1,1,710,
1.15605e+07,,Surface,9,Image 1,1,725,
3.35122e+08,,Surface,9,Image 1,1,728,
1.16392e+09,,Surface,9,Image 1,1,729,
2.97234e+08,,Surface,9,Image 1,1,730,
7.93028e+07,,Surface,9,Image 1,1,731,
1.52573e+08,,Surface,9,Image 1,1,733,
8.95202e+08,,Surface,9,Image 1,1,735,
1.42358e+08,,Surface,9,Image 1,1,736,
3.71804e+08,,Surface,9,Image 1,1,742,
5.54205e+08,,Surface,9,Image 1,1,748,
2.26569e+08,,Surface,9,Image 1,1,750,
3.15548e+08,,Surface,9,Image 1,1,753,
4.03319e+08,,Surface,9,Image 1,1,756,
2.07542e+07,,Surface,9,Image 1,1,760,
2.6908e+08,,Surface,9,Image 1,1,764,
2.86507e+08,,Surface,9,Image 1,1,766,
6.82647e+07,,Surface,9,Image 1,1,771,
3.76438e+10,,Surface,9,Image 1,1,772,
1.33486e+08,,Surface,9,Image 1,1,782,
1.58856e+08,,Surface,9,Image 1,1,783,
4.53067e+08,,Surface,9,Image 1,1,784,
4.81889e+08,,Surface,9,Image 1,1,793,
4.32825e+08,,Surface,9,Image 1,1,794,
1.11708e+08,,Surface,9,Image 1,1,800,
1.86198e+08,,Surface,9,Image 1,1,802,
2.64033e+09,,Surface,9,Image 1,1,805,
1.8506e+07,,Surface,9,Image 1,1,810,
2.401e+08,,Surface,9,Image 1,1,817,
5.82889e+08,,Surface,9,Image 1,1,821,
1.74047e+09,,Surface,9,Image 1,1,822,
9.13289e+07,,Surface,9,Image 1,1,827,
3.18326e+09,,Surface,9,Image 1,1,831,
3.93748e+07,,Surface,9,Image 1,1,834,
3.36025e+08,,Surface,9,Image 1,1,839,
3.60048e+07,,Surface,9,Image 1,1,850,
7.62534e+07,,Surface,9,Image 1,1,855,
4.38528e+08,,Surface,9,Image 1,1,868,
2.41099e+07,,Surface,9,Image 1,1,874,
2.10288e+08,,Surface,9,Image 1,1,875,
1.77767e+09,,Surface,9,Image 1,1,882,
5.96302e+07,,Surface,9,Image 1,1,883,
1.48787e+08,,Surface,9,Image 1,1,885,
1.71897e+07,,Surface,9,Image 1,1,891,
7.60969e+07,,Surface,9,Image 1,1,892,
4.60619e+08,,Surface,9,Image 1,1,895,
1.44472e+08,,Surface,9,Image 1,1,896,
1.74979e+09,,Surface,9,Image 1,1,897,
7.49175e+08,,Surface,9,Image 1,1,901,
1.22148e+08,,Surface,9,Image 1,1,905,
1.07135e+08,,Surface,9,Image 1,1,911,
7.93421e+07,,Surface,9,Image 1,1,912,
7.06659e+08,,Surface,9,Image 1,1,924,
9.533e+08,,Surface,9,Image 1,1,925,
8.6324e+07,,Surface,9,Image 1,1,926,
3.43494e+07,,Surface,9,Image 1,1,935,
4.43772e+07,,Surface,9,Image 1,1,936,
1.69752e+09,,Surface,9,Image 1,1,946,
6.53598e+07,,Surface,9,Image 1,1,950,
7.19798e+07,,Surface,9,Image 1,1,955,
5.45713e+08,,Surface,9,Image 1,1,957,
3.35084e+07,,Surface,9,Image 1,1,962,
1.25111e+08,,Surface,9,Image 1,1,966,
1.40881e+09,,Surface,9,Image 1,1,977,
2.53739e+07,,Surface,9,Image 1,1,979,
2.33894e+09,,Surface,9,Image 1,1,986,
3.16132e+07,,Surface,9,Image 1,1,991,
2.42949e+09,,Surface,9,Image 1,1,993,
1.5829e+08,,Surface,9,Image 1,1,1011,
1.13817e+08,,Surface,9,Image 1,1,1013,
1.1149e+08,,Surface,9,Image 1,1,1016,
1.74223e+07,,Surface,9,Image 1,1,1017,
2.30594e+07,,Surface,9,Image 1,1,1023,
3.08207e+09,,Surface,9,Image 1,1,1024,
5.02788e+08,,Surface,9,Image 1,1,1030,
8.0585e+08,,Surface,9,Image 1,1,1033,
4.09347e+07,,Surface,9,Image 1,1,1041,
1.01393e+08,,Surface,9,Image 1,1,1043,
6.05187e+07,,Surface,9,Image 1,1,1046,
3.25218e+08,,Surface,9,Image 1,1,1048,
9.49179e+08,,Surface,9,Image 1,1,1049,
7.12804e+07,,Surface,9,Image 1,1,1051,
5.57569e+07,,Surface,9,Image 1,1,1052,
5.35859e+08,,Surface,9,Image 1,1,1053,
1.60799e+08,,Surface,9,Image 1,1,1055,
5.63247e+07,,Surface,9,Image 1,1,1056,
2.47304e+07,,Surface,9,Image 1,1,1062,
1.6833e+09,,Surface,9,Image 1,1,1065,
7.8242e+07,,Surface,9,Image 1,1,1066,
1.07786e+08,,Surface,9,Image 1,1,1070,
4.23073e+08,,Surface,9,Image 1,1,1071,
1.02163e+09,,Surface,9,Image 1,1,1074,
2.19709e+07,,Surface,9,Image 1,1,1078,
7.06357e+08,,Surface,9,Image 1,1,1087,
3.10193e+09,,Surface,9,Image 1,1,1090,
7.95913e+08,,Surface,9,Image 1,1,1093,
4.13925e+08,,Surface,9,Image 1,1,1094,
4.29286e+07,,Surface,9,Image 1,1,1095,
1.53015e+08,,Surface,9,Image 1,1,1096,
1.12123e+09,,Surface,9,Image 1,1,1101,
1.76139e+08,,Surface,9,Image 1,1,1102,
1.14805e+08,,Surface,9,Image 1,1,1104,
1.05513e+07,,Surface,9,Image 1,1,1105,
3.88682e+07,,Surface,9,Image 1,1,1106,
4.23205e+09,,Surface,9,Image 1,1,1108,
1.4707e+08,,Surface,9,Image 1,1,1109,
2.60434e+07,,Surface,9,Image 1,1,1112,
1.33092e+09,,Surface,9,Image 1,1,1118,
3.88476e+10,,Surface,9,Image 1,1,1121,
5.72013e+07,,Surface,9,Image 1,1,1131,
2.40549e+08,,Surface,9,Image 1,1,1134,
3.03545e+07,,Surface,9,Image 1,1,1137,
4.24121e+09,,Surface,9,Image 1,1,1144,
8.56313e+08,,Surface,9,Image 1,1,1145,
1.66356e+09,,Surface,9,Image 1,1,1148,
2.40244e+07,,Surface,9,Image 1,1,1163,
1.2082e+08,,Surface,9,Image 1,1,1166,
9.98161e+07,,Surface,9,Image 1,1,1169,
8.4507e+09,,Surface,9,Image 1,1,1171,
4.74423e+07,,Surface,9,Image 1,1,1173,
3.23291e+07,,Surface,9,Image 1,1,1177,
3.75267e+08,,Surface,9,Image 1,1,1184,
6.12233e+09,,Surface,9,Image 1,1,1189,
1.15905e+08,,Surface,9,Image 1,1,1191,
2.61801e+09,,Surface,9,Image 1,1,1193,
4.80732e+08,,Surface,9,Image 1,1,1198,
5.16843e+08,,Surface,9,Image 1,1,1200,
5.22041e+08,,Surface,9,Image 1,1,1202,
4.55659e+10,,Surface,9,Image 1,1,1203,
4.47054e+08,,Surface,9,Image 1,1,1212,
9.34377e+07,,Surface,9,Image 1,1,1217,
7.13212e+07,,Surface,9,Image 1,1,1223,
5.12369e+09,,Surface,9,Image 1,1,1224,
1.26904e+09,,Surface,9,Image 1,1,1226,
2.87593e+09,,Surface,9,Image 1,1,1231,
3.1423e+08,,Surface,9,Image 1,1,1236,
2.20449e+08,,Surface,9,Image 1,1,1237,
3.37995e+09,,Surface,9,Image 1,1,1240,
4.11009e+09,,Surface,9,Image 1,1,1241,
1.22659e+08,,Surface,9,Image 1,1,1242,
5.90943e+07,,Surface,9,Image 1,1,1247,
1.95861e+08,,Surface,9,Image 1,1,1249,
7.22983e+07,,Surface,9,Image 1,1,1250,
4.64095e+08,,Surface,9,Image 1,1,1251,
2.16135e+09,,Surface,9,Image 1,1,1253,
1.81663e+08,,Surface,9,Image 1,1,1254,
8.04138e+07,,Surface,9,Image 1,1,1256,
3.21196e+07,,Surface,9,Image 1,1,1264,
2.28452e+08,,Surface,9,Image 1,1,1267,
3.98819e+09,,Surface,9,Image 1,1,1275,
9.80115e+07,,Surface,9,Image 1,1,1277,
3.22403e+09,,Surface,9,Image 1,1,1278,
6.33389e+08,,Surface,9,Image 1,1,1280,
8.90385e+07,,Surface,9,Image 1,1,1282,
1.67452e+08,,Surface,9,Image 1,1,1283,
3.52234e+08,,Surface,9,Image 1,1,1285,
1.71465e+08,,Surface,9,Image 1,1,1288,
4.71958e+10,,Surface,9,Image 1,1,1292,
1.53552e+08,,Surface,9,Image 1,1,1297,
5.6842e+08,,Surface,9,Image 1,1,1300,
7.0982e+09,,Surface,9,Image 1,1,1303,
8.69864e+07,,Surface,9,Image 1,1,1306,
2.02876e+08,,Surface,9,Image 1,1,1307,
2.91021e+09,,Surface,9,Image 1,1,1310,
1.13064e+09,,Surface,9,Image 1,1,1312,
1.64362e+08,,Surface,9,Image 1,1,1321,
1.8907e+09,,Surface,9,Image 1,1,1323,
4.7149e+08,,Surface,9,Image 1,1,1332,
1.4328e+09,,Surface,9,Image 1,1,1334,
4.32236e+07,,Surface,9,Image 1,1,1341,
2.06402e+10,,Surface,9,Image 1,1,1348,
4.35588e+07,,Surface,9,Image 1,1,1350,
3.02879e+07,,Surface,9,Image 1,1,1353,
9.57469e+07,,Surface,9,Image 1,1,1356,
2.68928e+07,,Surface,9,Image 1,1,1358,
1.88305e+08,,Surface,9,Image 1,1,1359,
2.00922e+08,,Surface,9,Image 1,1,1360,
1.33478e+10,,Surface,9,Image 1,1,1365,
2.28379e+07,,Surface,9,Image 1,1,1369,
2.08173e+08,,Surface,9,Image 1,1,1371,
2.51661e+09,,Surface,9,Image 1,1,1383,
6.58668e+07,,Surface,9,Image 1,1,1388,
3.41542e+08,,Surface,9,Image 1,1,1392,
5.71757e+09,,Surface,9,Image 1,1,1395,
2.44722e+08,,Surface,9,Image 1,1,1399,
3.13334e+10,,Surface,9,Image 1,1,1400,
3.95019e+07,,Surface,9,Image 1,1,1401,
1.87279e+08,,Surface,9,Image 1,1,1406,
9.07501e+07,,Surface,9,Image 1,1,1408,
2.15709e+08,,Surface,9,Image 1,1,1410,
2.42723e+07,,Surface,9,Image 1,1,1411,
8.44238e+07,,Surface,9,Image 1,1,1422,
4.07543e+07,,Surface,9,Image 1,1,1428,
1.36482e+08,,Surface,9,Image 1,1,1429,
1.6889e+08,,Surface,9,Image 1,1,1441,
2.12784e+08,,Surface,9,Image 1,1,1464,
1.03792e+08,,Surface,9,Image 1,1,1467,
1.98536e+08,,Surface,9,Image 1,1,1470,
2.2778e+08,,Surface,9,Image 1,1,1475,
1.28143e+09,,Surface,9,Image 1,1,1488,
8.87684e+06,,Surface,9,Image 1,1,1494,
5.88993e+09,,Surface,9,Image 1,1,1501,
