
Intensity Median Ch=7 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
1743,,Surface,7,Image 1,1,4,
938,,Surface,7,Image 1,1,5,
1939,,Surface,7,Image 1,1,11,
1014,,Surface,7,Image 1,1,14,
893,,Surface,7,Image 1,1,20,
1422,,Surface,7,Image 1,1,21,
1284,,Surface,7,Image 1,1,27,
1814,,Surface,7,Image 1,1,32,
1173,,Surface,7,Image 1,1,34,
1040,,Surface,7,Image 1,1,38,
974,,Surface,7,Image 1,1,40,
1033,,Surface,7,Image 1,1,41,
1523,,Surface,7,Image 1,1,45,
1119,,Surface,7,Image 1,1,50,
628,,Surface,7,Image 1,1,53,
1363,,Surface,7,Image 1,1,55,
1234,,Surface,7,Image 1,1,57,
0.5,,Surface,7,Image 1,1,58,
1462,,Surface,7,Image 1,1,59,
95,,Surface,7,Image 1,1,62,
1126,,Surface,7,Image 1,1,65,
851,,Surface,7,Image 1,1,70,
807,,Surface,7,Image 1,1,81,
1165,,Surface,7,Image 1,1,83,
1770,,Surface,7,Image 1,1,84,
795,,Surface,7,Image 1,1,90,
1673,,Surface,7,Image 1,1,94,
945,,Surface,7,Image 1,1,95,
2307,,Surface,7,Image 1,1,96,
707,,Surface,7,Image 1,1,98,
0.5,,Surface,7,Image 1,1,100,
1598,,Surface,7,Image 1,1,102,
1359,,Surface,7,Image 1,1,104,
1263,,Surface,7,Image 1,1,112,
1114,,Surface,7,Image 1,1,113,
1153,,Surface,7,Image 1,1,114,
573,,Surface,7,Image 1,1,118,
1,,Surface,7,Image 1,1,121,
1870,,Surface,7,Image 1,1,124,
1370,,Surface,7,Image 1,1,137,
293,,Surface,7,Image 1,1,138,
942,,Surface,7,Image 1,1,141,
1204,,Surface,7,Image 1,1,145,
383,,Surface,7,Image 1,1,149,
335.5,,Surface,7,Image 1,1,150,
451,,Surface,7,Image 1,1,154,
255,,Surface,7,Image 1,1,155,
898,,Surface,7,Image 1,1,166,
766.5,,Surface,7,Image 1,1,171,
1638,,Surface,7,Image 1,1,173,
1822,,Surface,7,Image 1,1,174,
932,,Surface,7,Image 1,1,176,
2126,,Surface,7,Image 1,1,177,
1570,,Surface,7,Image 1,1,190,
958,,Surface,7,Image 1,1,192,
542.5,,Surface,7,Image 1,1,193,
254.5,,Surface,7,Image 1,1,205,
1706,,Surface,7,Image 1,1,206,
206.5,,Surface,7,Image 1,1,209,
482,,Surface,7,Image 1,1,210,
839,,Surface,7,Image 1,1,212,
571,,Surface,7,Image 1,1,225,
1171,,Surface,7,Image 1,1,235,
181,,Surface,7,Image 1,1,237,
906,,Surface,7,Image 1,1,239,
1532,,Surface,7,Image 1,1,245,
1415,,Surface,7,Image 1,1,248,
1494,,Surface,7,Image 1,1,251,
798,,Surface,7,Image 1,1,256,
711,,Surface,7,Image 1,1,258,
1926,,Surface,7,Image 1,1,259,
2028,,Surface,7,Image 1,1,260,
1251,,Surface,7,Image 1,1,262,
1454,,Surface,7,Image 1,1,263,
1731,,Surface,7,Image 1,1,269,
1284,,Surface,7,Image 1,1,271,
935,,Surface,7,Image 1,1,278,
1198,,Surface,7,Image 1,1,280,
728,,Surface,7,Image 1,1,289,
1143,,Surface,7,Image 1,1,292,
862,,Surface,7,Image 1,1,294,
303,,Surface,7,Image 1,1,295,
0.0625,,Surface,7,Image 1,1,297,
1478,,Surface,7,Image 1,1,298,
247,,Surface,7,Image 1,1,312,
1583,,Surface,7,Image 1,1,318,
1307,,Surface,7,Image 1,1,326,
918,,Surface,7,Image 1,1,332,
1006,,Surface,7,Image 1,1,339,
1334,,Surface,7,Image 1,1,343,
1260,,Surface,7,Image 1,1,346,
1782,,Surface,7,Image 1,1,348,
1024,,Surface,7,Image 1,1,356,
335.5,,Surface,7,Image 1,1,357,
1226,,Surface,7,Image 1,1,359,
0.25,,Surface,7,Image 1,1,361,
2218,,Surface,7,Image 1,1,365,
1122,,Surface,7,Image 1,1,370,
1059,,Surface,7,Image 1,1,376,
335,,Surface,7,Image 1,1,377,
751,,Surface,7,Image 1,1,382,
1838,,Surface,7,Image 1,1,384,
1510,,Surface,7,Image 1,1,388,
1109,,Surface,7,Image 1,1,389,
342,,Surface,7,Image 1,1,390,
