
Intensity Median Ch=3 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
3800,,Surface,3,Image 1,1,4,
1037,,Surface,3,Image 1,1,5,
4460,,Surface,3,Image 1,1,11,
915,,Surface,3,Image 1,1,14,
1099,,Surface,3,Image 1,1,20,
2018,,Surface,3,Image 1,1,21,
1253,,Surface,3,Image 1,1,27,
1446,,Surface,3,Image 1,1,32,
770.25,,Surface,3,Image 1,1,34,
1779,,Surface,3,Image 1,1,38,
1166,,Surface,3,Image 1,1,40,
1209.5,,Surface,3,Image 1,1,41,
3026,,Surface,3,Image 1,1,45,
1139.5,,Surface,3,Image 1,1,50,
2752,,Surface,3,Image 1,1,53,
4438,,Surface,3,Image 1,1,55,
3580,,Surface,3,Image 1,1,57,
625,,Surface,3,Image 1,1,58,
3408,,Surface,3,Image 1,1,59,
1077,,Surface,3,Image 1,1,62,
3340,,Surface,3,Image 1,1,65,
789,,Surface,3,Image 1,1,70,
2194,,Surface,3,Image 1,1,81,
863.5,,Surface,3,Image 1,1,83,
717.5,,Surface,3,Image 1,1,84,
794.5,,Surface,3,Image 1,1,90,
5420,,Surface,3,Image 1,1,94,
1762,,Surface,3,Image 1,1,95,
3540,,Surface,3,Image 1,1,96,
1011,,Surface,3,Image 1,1,98,
556.5,,Surface,3,Image 1,1,100,
1259,,Surface,3,Image 1,1,102,
5208,,Surface,3,Image 1,1,104,
2859,,Surface,3,Image 1,1,112,
2476,,Surface,3,Image 1,1,113,
1924,,Surface,3,Image 1,1,114,
2242,,Surface,3,Image 1,1,118,
946.5,,Surface,3,Image 1,1,121,
1308,,Surface,3,Image 1,1,124,
2324,,Surface,3,Image 1,1,137,
754.5,,Surface,3,Image 1,1,138,
1264,,Surface,3,Image 1,1,141,
2415,,Surface,3,Image 1,1,145,
819.5,,Surface,3,Image 1,1,149,
627.25,,Surface,3,Image 1,1,150,
981,,Surface,3,Image 1,1,154,
771.5,,Surface,3,Image 1,1,155,
1086,,Surface,3,Image 1,1,166,
695.5,,Surface,3,Image 1,1,171,
4568,,Surface,3,Image 1,1,173,
5128,,Surface,3,Image 1,1,174,
637.25,,Surface,3,Image 1,1,176,
944,,Surface,3,Image 1,1,177,
918,,Surface,3,Image 1,1,190,
963,,Surface,3,Image 1,1,192,
627,,Surface,3,Image 1,1,193,
660.75,,Surface,3,Image 1,1,205,
2484,,Surface,3,Image 1,1,206,
536.25,,Surface,3,Image 1,1,209,
965,,Surface,3,Image 1,1,210,
1780,,Surface,3,Image 1,1,212,
524.25,,Surface,3,Image 1,1,225,
4718,,Surface,3,Image 1,1,235,
659,,Surface,3,Image 1,1,237,
1226,,Surface,3,Image 1,1,239,
570,,Surface,3,Image 1,1,245,
2510,,Surface,3,Image 1,1,248,
966,,Surface,3,Image 1,1,251,
1018,,Surface,3,Image 1,1,256,
1822,,Surface,3,Image 1,1,258,
927.5,,Surface,3,Image 1,1,259,
2046,,Surface,3,Image 1,1,260,
2812,,Surface,3,Image 1,1,262,
1788,,Surface,3,Image 1,1,263,
3360,,Surface,3,Image 1,1,269,
774,,Surface,3,Image 1,1,271,
1005,,Surface,3,Image 1,1,278,
1156,,Surface,3,Image 1,1,280,
973,,Surface,3,Image 1,1,289,
1860,,Surface,3,Image 1,1,292,
1436,,Surface,3,Image 1,1,294,
1051,,Surface,3,Image 1,1,295,
684,,Surface,3,Image 1,1,297,
1386,,Surface,3,Image 1,1,298,
867,,Surface,3,Image 1,1,312,
5268,,Surface,3,Image 1,1,318,
1882,,Surface,3,Image 1,1,326,
2274,,Surface,3,Image 1,1,332,
1106,,Surface,3,Image 1,1,339,
4248,,Surface,3,Image 1,1,343,
1704,,Surface,3,Image 1,1,346,
7448,,Surface,3,Image 1,1,348,
1053,,Surface,3,Image 1,1,356,
1457,,Surface,3,Image 1,1,357,
1796,,Surface,3,Image 1,1,359,
462.25,,Surface,3,Image 1,1,361,
2704,,Surface,3,Image 1,1,365,
2424,,Surface,3,Image 1,1,370,
942.5,,Surface,3,Image 1,1,376,
820.5,,Surface,3,Image 1,1,377,
1630,,Surface,3,Image 1,1,382,
945.5,,Surface,3,Image 1,1,384,
676.5,,Surface,3,Image 1,1,388,
768,,Surface,3,Image 1,1,389,
1994,,Surface,3,Image 1,1,390,
834,,Surface,3,Image 1,1,401,
1088,,Surface,3,Image 1,1,406,
1074,,Surface,3,Image 1,1,409,
1193.5,,Surface,3,Image 1,1,410,
1169,,Surface,3,Image 1,1,411,
660.75,,Surface,3,Image 1,1,412,
4584,,Surface,3,Image 1,1,418,
2124,,Surface,3,Image 1,1,424,
622.25,,Surface,3,Image 1,1,426,
3916,,Surface,3,Image 1,1,433,
