
Intensity Median Ch=6 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
0.25,,Surface,6,Image 1,1,4,
0.03125,,Surface,6,Image 1,1,5,
0.0625,,Surface,6,Image 1,1,11,
0.03125,,Surface,6,Image 1,1,14,
0,,Surface,6,Image 1,1,20,
0.125,,Surface,6,Image 1,1,21,
0.015625,,Surface,6,Image 1,1,27,
0.0625,,Surface,6,Image 1,1,32,
21.0625,,Surface,6,Image 1,1,34,
0.03125,,Surface,6,Image 1,1,38,
0.125,,Surface,6,Image 1,1,40,
0.0625,,Surface,6,Image 1,1,41,
0.125,,Surface,6,Image 1,1,45,
0.0625,,Surface,6,Image 1,1,50,
0.0625,,Surface,6,Image 1,1,53,
34.75,,Surface,6,Image 1,1,55,
80.125,,Surface,6,Image 1,1,57,
190.25,,Surface,6,Image 1,1,58,
36.5,,Surface,6,Image 1,1,59,
0.25,,Surface,6,Image 1,1,62,
0.015625,,Surface,6,Image 1,1,65,
0.25,,Surface,6,Image 1,1,70,
0.0625,,Surface,6,Image 1,1,81,
110.25,,Surface,6,Image 1,1,83,
7.125,,Surface,6,Image 1,1,84,
0.25,,Surface,6,Image 1,1,90,
0.125,,Surface,6,Image 1,1,94,
0.125,,Surface,6,Image 1,1,95,
0.125,,Surface,6,Image 1,1,96,
0.125,,Surface,6,Image 1,1,98,
0.125,,Surface,6,Image 1,1,100,
0.03125,,Surface,6,Image 1,1,102,
54.25,,Surface,6,Image 1,1,104,
0,,Surface,6,Image 1,1,112,
269.25,,Surface,6,Image 1,1,113,
0.03125,,Surface,6,Image 1,1,114,
0.125,,Surface,6,Image 1,1,118,
0.25,,Surface,6,Image 1,1,121,
0.0625,,Surface,6,Image 1,1,124,
0.25,,Surface,6,Image 1,1,137,
0.125,,Surface,6,Image 1,1,138,
58.5,,Surface,6,Image 1,1,141,
0,,Surface,6,Image 1,1,145,
0.0625,,Surface,6,Image 1,1,149,
0.0625,,Surface,6,Image 1,1,150,
0.125,,Surface,6,Image 1,1,154,
0.0625,,Surface,6,Image 1,1,155,
0.125,,Surface,6,Image 1,1,166,
0.125,,Surface,6,Image 1,1,171,
0.25,,Surface,6,Image 1,1,173,
106.25,,Surface,6,Image 1,1,174,
0.125,,Surface,6,Image 1,1,176,
0.0625,,Surface,6,Image 1,1,177,
0.125,,Surface,6,Image 1,1,190,
0.125,,Surface,6,Image 1,1,192,
0.0625,,Surface,6,Image 1,1,193,
55.625,,Surface,6,Image 1,1,205,
31.25,,Surface,6,Image 1,1,206,
0.03125,,Surface,6,Image 1,1,209,
0.25,,Surface,6,Image 1,1,210,
0.125,,Surface,6,Image 1,1,212,
0.00390625,,Surface,6,Image 1,1,225,
35.25,,Surface,6,Image 1,1,235,
1236,,Surface,6,Image 1,1,237,
0.03125,,Surface,6,Image 1,1,239,
147.5,,Surface,6,Image 1,1,245,
22.125,,Surface,6,Image 1,1,248,
0.125,,Surface,6,Image 1,1,251,
0.125,,Surface,6,Image 1,1,256,
0.015625,,Surface,6,Image 1,1,258,
20.125,,Surface,6,Image 1,1,259,
223.25,,Surface,6,Image 1,1,260,
0.0625,,Surface,6,Image 1,1,262,
65,,Surface,6,Image 1,1,263,
0.0078125,,Surface,6,Image 1,1,269,
205.5,,Surface,6,Image 1,1,271,
0.0625,,Surface,6,Image 1,1,278,
0.0625,,Surface,6,Image 1,1,280,
0.03125,,Surface,6,Image 1,1,289,
0.125,,Surface,6,Image 1,1,292,
116,,Surface,6,Image 1,1,294,
0.0625,,Surface,6,Image 1,1,295,
57.125,,Surface,6,Image 1,1,297,
0.03125,,Surface,6,Image 1,1,298,
