
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,ID,
107.505,µm,Surface,Distance from Origin,1,0,
106.521,µm,Surface,Distance from Origin,1,1,
105.222,µm,Surface,Distance from Origin,1,2,
104.33,µm,Surface,Distance from Origin,1,3,
103.438,µm,Surface,Distance from Origin,1,4,
102.774,µm,Surface,Distance from Origin,1,5,
