
Position X
 ==================== 
Position X,Unit,Category,Collection,Time,ID,
91.4116,µm,Surface,Position,1,0,
90.4047,µm,Surface,Position,1,1,
89.0995,µm,Surface,Position,1,2,
88.2452,µm,Surface,Position,1,3,
87.3511,µm,Surface,Position,1,4,
86.606,µm,Surface,Position,1,5,
