
Ellipticity (oblate)
 ==================== 
Ellipticity (oblate),Unit,Category,Time,ID,
0.559961,,Surface,1,0,
0.453233,,Surface,1,1,
0.823269,,Surface,1,2,
0.394533,,Surface,1,3,
0.662817,,Surface,1,4,
0.210465,,Surface,1,5,
