
Ellipticity (prolate)
 ==================== 
Ellipticity (prolate),Unit,Category,Time,ID,
0.255275,,Surface,1,0,
0.371882,,Surface,1,1,
0.123121,,Surface,1,2,
0.443547,,Surface,1,3,
0.209739,,Surface,1,4,
0.726682,,Surface,1,5,
