
Intensity Sum Ch=22 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
5.07467e+07,,Surface,22,Image 1,1,2,
9.53188e+07,,Surface,22,Image 1,1,3,
3.62245e+08,,Surface,22,Image 1,1,4,
5.19419e+07,,Surface,22,Image 1,1,5,
8.42459e+08,,Surface,22,Image 1,1,6,
1.10157e+08,,Surface,22,Image 1,1,7,
2.06232e+07,,Surface,22,Image 1,1,8,
2.60671e+08,,Surface,22,Image 1,1,10,
5.25733e+08,,Surface,22,Image 1,1,11,
9.88103e+08,,Surface,22,Image 1,1,12,
2.08637e+08,,Surface,22,Image 1,1,13,
1.95507e+08,,Surface,22,Image 1,1,18,
3.86679e+08,,Surface,22,Image 1,1,19,
3.30484e+07,,Surface,22,Image 1,1,21,
2.82399e+08,,Surface,22,Image 1,1,22,
5.25539e+07,,Surface,22,Image 1,1,24,
9.11642e+07,,Surface,22,Image 1,1,25,
4.04345e+08,,Surface,22,Image 1,1,26,
1.36067e+08,,Surface,22,Image 1,1,28,
6.2564e+07,,Surface,22,Image 1,1,29,
7.20641e+08,,Surface,22,Image 1,1,35,
2.24473e+08,,Surface,22,Image 1,1,37,
2.42692e+08,,Surface,22,Image 1,1,38,
2.483e+07,,Surface,22,Image 1,1,40,
5.932e+08,,Surface,22,Image 1,1,45,
7.40988e+07,,Surface,22,Image 1,1,46,
5.00967e+08,,Surface,22,Image 1,1,49,
1.97345e+08,,Surface,22,Image 1,1,52,
1.67933e+08,,Surface,22,Image 1,1,54,
2.03133e+08,,Surface,22,Image 1,1,58,
1.60383e+08,,Surface,22,Image 1,1,60,
8.40998e+07,,Surface,22,Image 1,1,61,
600775,,Surface,22,Image 1,1,63,
1.11579e+09,,Surface,22,Image 1,1,64,
1.63356e+08,,Surface,22,Image 1,1,65,
5.64841e+07,,Surface,22,Image 1,1,67,
2.22154e+07,,Surface,22,Image 1,1,71,
6.39058e+07,,Surface,22,Image 1,1,72,
3.39747e+08,,Surface,22,Image 1,1,73,
4.44548e+07,,Surface,22,Image 1,1,74,
3.78333e+08,,Surface,22,Image 1,1,76,
2.0882e+08,,Surface,22,Image 1,1,77,
4.68129e+07,,Surface,22,Image 1,1,79,
2.25057e+07,,Surface,22,Image 1,1,81,
5.79758e+08,,Surface,22,Image 1,1,82,
7.62024e+07,,Surface,22,Image 1,1,88,
4.01468e+07,,Surface,22,Image 1,1,89,
2.41234e+07,,Surface,22,Image 1,1,91,
8.9278e+08,,Surface,22,Image 1,1,93,
1.82265e+08,,Surface,22,Image 1,1,97,
5.10439e+07,,Surface,22,Image 1,1,100,
1.23199e+07,,Surface,22,Image 1,1,101,
6.2147e+06,,Surface,22,Image 1,1,102,
4.79786e+08,,Surface,22,Image 1,1,103,
4.09792e+08,,Surface,22,Image 1,1,106,
1.86104e+07,,Surface,22,Image 1,1,107,
8.61366e+07,,Surface,22,Image 1,1,110,
1.09229e+08,,Surface,22,Image 1,1,111,
9.4364e+06,,Surface,22,Image 1,1,112,
2.99964e+08,,Surface,22,Image 1,1,113,
6.45864e+08,,Surface,22,Image 1,1,118,
2.45709e+07,,Surface,22,Image 1,1,119,
1.79309e+08,,Surface,22,Image 1,1,120,
6.98977e+08,,Surface,22,Image 1,1,122,
1.23279e+09,,Surface,22,Image 1,1,123,
6.56964e+07,,Surface,22,Image 1,1,124,
1.97484e+08,,Surface,22,Image 1,1,128,
6.65903e+08,,Surface,22,Image 1,1,134,
3.91037e+08,,Surface,22,Image 1,1,136,
1.80595e+07,,Surface,22,Image 1,1,137,
3.13043e+08,,Surface,22,Image 1,1,138,
5.01903e+07,,Surface,22,Image 1,1,139,
2.13411e+08,,Surface,22,Image 1,1,140,
1.84098e+08,,Surface,22,Image 1,1,141,
6.28072e+07,,Surface,22,Image 1,1,143,
7.62787e+07,,Surface,22,Image 1,1,146,
1.72832e+08,,Surface,22,Image 1,1,150,
1.48071e+07,,Surface,22,Image 1,1,154,
1.03227e+08,,Surface,22,Image 1,1,155,
7.19218e+06,,Surface,22,Image 1,1,156,
8.74491e+07,,Surface,22,Image 1,1,159,
3.45116e+08,,Surface,22,Image 1,1,161,
1.30847e+08,,Surface,22,Image 1,1,164,
2.43971e+08,,Surface,22,Image 1,1,165,
6.3222e+07,,Surface,22,Image 1,1,167,
4.68193e+08,,Surface,22,Image 1,1,171,
1.53038e+08,,Surface,22,Image 1,1,172,
1.89013e+08,,Surface,22,Image 1,1,173,
3.9418e+08,,Surface,22,Image 1,1,174,
3.63255e+07,,Surface,22,Image 1,1,177,
4.02736e+08,,Surface,22,Image 1,1,180,
1.09743e+08,,Surface,22,Image 1,1,181,
1.51219e+08,,Surface,22,Image 1,1,190,
3.29252e+08,,Surface,22,Image 1,1,192,
7.92439e+07,,Surface,22,Image 1,1,193,
1.22765e+08,,Surface,22,Image 1,1,195,
8.20247e+08,,Surface,22,Image 1,1,199,
1.81202e+08,,Surface,22,Image 1,1,200,
1.77505e+08,,Surface,22,Image 1,1,201,
2.6088e+08,,Surface,22,Image 1,1,203,
8.05216e+08,,Surface,22,Image 1,1,208,
4.30386e+08,,Surface,22,Image 1,1,209,
6.51726e+08,,Surface,22,Image 1,1,210,
2.27281e+08,,Surface,22,Image 1,1,213,
3.18559e+08,,Surface,22,Image 1,1,214,
1.92073e+08,,Surface,22,Image 1,1,215,
2.17772e+08,,Surface,22,Image 1,1,216,
2.20363e+08,,Surface,22,Image 1,1,217,
1.15754e+08,,Surface,22,Image 1,1,218,
6.73968e+07,,Surface,22,Image 1,1,219,
2.39228e+08,,Surface,22,Image 1,1,221,
1.5919e+08,,Surface,22,Image 1,1,225,
1.56335e+08,,Surface,22,Image 1,1,227,
4.63554e+07,,Surface,22,Image 1,1,228,
3.19373e+07,,Surface,22,Image 1,1,230,
4.98811e+07,,Surface,22,Image 1,1,233,
2.96132e+08,,Surface,22,Image 1,1,234,
1.81594e+08,,Surface,22,Image 1,1,236,
3.51218e+08,,Surface,22,Image 1,1,237,
4.7057e+08,,Surface,22,Image 1,1,238,
4.31884e+08,,Surface,22,Image 1,1,239,
3.41625e+08,,Surface,22,Image 1,1,241,
2.15156e+07,,Surface,22,Image 1,1,243,
8.59049e+07,,Surface,22,Image 1,1,245,
5.56394e+07,,Surface,22,Image 1,1,249,
4.78954e+07,,Surface,22,Image 1,1,250,
7.98096e+07,,Surface,22,Image 1,1,251,
3.11682e+07,,Surface,22,Image 1,1,253,
2.19223e+08,,Surface,22,Image 1,1,262,
6.57223e+08,,Surface,22,Image 1,1,263,
6.18747e+08,,Surface,22,Image 1,1,265,
1.56753e+08,,Surface,22,Image 1,1,266,
9.03665e+08,,Surface,22,Image 1,1,268,
2.36834e+08,,Surface,22,Image 1,1,269,
1.30585e+08,,Surface,22,Image 1,1,272,
6.7665e+07,,Surface,22,Image 1,1,274,
6.75458e+07,,Surface,22,Image 1,1,277,
1.26619e+08,,Surface,22,Image 1,1,279,
1.26932e+08,,Surface,22,Image 1,1,281,
1.67888e+08,,Surface,22,Image 1,1,282,
2.86038e+08,,Surface,22,Image 1,1,284,
9.6543e+08,,Surface,22,Image 1,1,285,
2.16298e+08,,Surface,22,Image 1,1,291,
4.06728e+08,,Surface,22,Image 1,1,293,
6.22414e+07,,Surface,22,Image 1,1,295,
4.21064e+06,,Surface,22,Image 1,1,297,
3.0636e+08,,Surface,22,Image 1,1,300,
2.15781e+08,,Surface,22,Image 1,1,302,
4.26981e+07,,Surface,22,Image 1,1,303,
2.04632e+08,,Surface,22,Image 1,1,309,
1.41074e+08,,Surface,22,Image 1,1,310,
1.96849e+08,,Surface,22,Image 1,1,316,
1.61174e+09,,Surface,22,Image 1,1,317,
6.22434e+07,,Surface,22,Image 1,1,324,
6.67977e+07,,Surface,22,Image 1,1,325,
2.27113e+08,,Surface,22,Image 1,1,330,
1.61006e+07,,Surface,22,Image 1,1,331,
3.68453e+08,,Surface,22,Image 1,1,334,
7.19631e+07,,Surface,22,Image 1,1,335,
1.43345e+08,,Surface,22,Image 1,1,336,
7.9046e+07,,Surface,22,Image 1,1,337,
1.06179e+08,,Surface,22,Image 1,1,338,
3.35173e+07,,Surface,22,Image 1,1,339,
5.27356e+08,,Surface,22,Image 1,1,340,
9.47774e+06,,Surface,22,Image 1,1,341,
7.03145e+08,,Surface,22,Image 1,1,342,
1.37002e+07,,Surface,22,Image 1,1,343,
6.65492e+08,,Surface,22,Image 1,1,344,
4.35567e+08,,Surface,22,Image 1,1,347,
6.36696e+08,,Surface,22,Image 1,1,348,
8.00361e+08,,Surface,22,Image 1,1,349,
2.70689e+07,,Surface,22,Image 1,1,351,
3.69265e+08,,Surface,22,Image 1,1,355,
1.65362e+07,,Surface,22,Image 1,1,356,
1.17287e+08,,Surface,22,Image 1,1,361,
3.23743e+07,,Surface,22,Image 1,1,362,
7.37618e+08,,Surface,22,Image 1,1,363,
1.07302e+07,,Surface,22,Image 1,1,364,
4.50449e+08,,Surface,22,Image 1,1,365,
4.87148e+07,,Surface,22,Image 1,1,369,
2.71126e+08,,Surface,22,Image 1,1,371,
