
Intensity Sum of Square Ch=20 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
1.13927e+13,,Surface,20,Image 1,1,2,
7.63293e+08,,Surface,20,Image 1,1,3,
3.77673e+09,,Surface,20,Image 1,1,4,
1.32085e+09,,Surface,20,Image 1,1,5,
1.23124e+09,,Surface,20,Image 1,1,6,
2.18363e+09,,Surface,20,Image 1,1,7,
1.17963e+12,,Surface,20,Image 1,1,8,
3.93862e+08,,Surface,20,Image 1,1,10,
1.01945e+10,,Surface,20,Image 1,1,11,
1.51289e+09,,Surface,20,Image 1,1,12,
8.4325e+10,,Surface,20,Image 1,1,13,
2.9733e+10,,Surface,20,Image 1,1,18,
2.1836e+08,,Surface,20,Image 1,1,19,
2.26406e+09,,Surface,20,Image 1,1,21,
6.3256e+08,,Surface,20,Image 1,1,22,
5.42136e+09,,Surface,20,Image 1,1,24,
9.2205e+09,,Surface,20,Image 1,1,25,
2.67769e+09,,Surface,20,Image 1,1,26,
4.94304e+08,,Surface,20,Image 1,1,28,
2.49544e+12,,Surface,20,Image 1,1,29,
5.28382e+09,,Surface,20,Image 1,1,35,
6.59331e+09,,Surface,20,Image 1,1,37,
3.75202e+10,,Surface,20,Image 1,1,38,
6.07375e+09,,Surface,20,Image 1,1,40,
1.3728e+10,,Surface,20,Image 1,1,45,
6.01673e+10,,Surface,20,Image 1,1,46,
2.38e+10,,Surface,20,Image 1,1,49,
8.18872e+08,,Surface,20,Image 1,1,52,
3.12341e+08,,Surface,20,Image 1,1,54,
1.23015e+09,,Surface,20,Image 1,1,58,
5.09748e+10,,Surface,20,Image 1,1,60,
1.25276e+09,,Surface,20,Image 1,1,61,
3.90284e+08,,Surface,20,Image 1,1,63,
2.17475e+10,,Surface,20,Image 1,1,64,
2.33509e+09,,Surface,20,Image 1,1,65,
2.7953e+10,,Surface,20,Image 1,1,67,
3.09871e+09,,Surface,20,Image 1,1,71,
8.01826e+12,,Surface,20,Image 1,1,72,
6.54092e+08,,Surface,20,Image 1,1,73,
7.18512e+09,,Surface,20,Image 1,1,74,
4.2022e+09,,Surface,20,Image 1,1,76,
1.57854e+10,,Surface,20,Image 1,1,77,
2.03406e+13,,Surface,20,Image 1,1,79,
4.85706e+10,,Surface,20,Image 1,1,81,
5.34465e+10,,Surface,20,Image 1,1,82,
1.00374e+11,,Surface,20,Image 1,1,88,
7.487e+10,,Surface,20,Image 1,1,89,
7.51705e+08,,Surface,20,Image 1,1,91,
3.65327e+10,,Surface,20,Image 1,1,93,
1.39273e+09,,Surface,20,Image 1,1,97,
3.09703e+10,,Surface,20,Image 1,1,100,
1.003e+09,,Surface,20,Image 1,1,101,
2.45626e+08,,Surface,20,Image 1,1,102,
2.92842e+09,,Surface,20,Image 1,1,103,
1.67948e+10,,Surface,20,Image 1,1,106,
3.41313e+10,,Surface,20,Image 1,1,107,
4.32447e+09,,Surface,20,Image 1,1,110,
1.62183e+10,,Surface,20,Image 1,1,111,
1.37586e+10,,Surface,20,Image 1,1,112,
1.05978e+11,,Surface,20,Image 1,1,113,
8.6825e+08,,Surface,20,Image 1,1,118,
3.04659e+09,,Surface,20,Image 1,1,119,
3.01918e+09,,Surface,20,Image 1,1,120,
1.84742e+09,,Surface,20,Image 1,1,122,
2.45663e+09,,Surface,20,Image 1,1,123,
1.16547e+13,,Surface,20,Image 1,1,124,
1.55703e+11,,Surface,20,Image 1,1,128,
1.3189e+09,,Surface,20,Image 1,1,134,
2.49334e+09,,Surface,20,Image 1,1,136,
1.09088e+09,,Surface,20,Image 1,1,137,
2.0669e+09,,Surface,20,Image 1,1,138,
1.37962e+10,,Surface,20,Image 1,1,139,
4.67026e+10,,Surface,20,Image 1,1,140,
5.71783e+09,,Surface,20,Image 1,1,141,
1.00601e+12,,Surface,20,Image 1,1,143,
6.98552e+08,,Surface,20,Image 1,1,146,
4.54674e+10,,Surface,20,Image 1,1,150,
1.33605e+10,,Surface,20,Image 1,1,154,
1.49216e+10,,Surface,20,Image 1,1,155,
2.28609e+10,,Surface,20,Image 1,1,156,
4.66338e+09,,Surface,20,Image 1,1,159,
1.73785e+09,,Surface,20,Image 1,1,161,
1.62363e+10,,Surface,20,Image 1,1,164,
1.31223e+09,,Surface,20,Image 1,1,165,
2.98514e+10,,Surface,20,Image 1,1,167,
2.97863e+09,,Surface,20,Image 1,1,171,
6.30232e+09,,Surface,20,Image 1,1,172,
7.91616e+11,,Surface,20,Image 1,1,173,
