
Intensity Median Ch=20 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
1768,,Surface,20,Image 1,1,2,
0.5,,Surface,20,Image 1,1,3,
0.5,,Surface,20,Image 1,1,4,
0.5,,Surface,20,Image 1,1,5,
0.5,,Surface,20,Image 1,1,6,
0.5,,Surface,20,Image 1,1,7,
1746,,Surface,20,Image 1,1,8,
0.5,,Surface,20,Image 1,1,10,
1,,Surface,20,Image 1,1,11,
0.5,,Surface,20,Image 1,1,12,
2,,Surface,20,Image 1,1,13,
2,,Surface,20,Image 1,1,18,
0.25,,Surface,20,Image 1,1,19,
0.5,,Surface,20,Image 1,1,21,
1,,Surface,20,Image 1,1,22,
0.5,,Surface,20,Image 1,1,24,
7.5,,Surface,20,Image 1,1,25,
1,,Surface,20,Image 1,1,26,
0.25,,Surface,20,Image 1,1,28,
1812,,Surface,20,Image 1,1,29,
1,,Surface,20,Image 1,1,35,
1,,Surface,20,Image 1,1,37,
6,,Surface,20,Image 1,1,38,
1,,Surface,20,Image 1,1,40,
2,,Surface,20,Image 1,1,45,
274,,Surface,20,Image 1,1,46,
8,,Surface,20,Image 1,1,49,
0.25,,Surface,20,Image 1,1,52,
0.25,,Surface,20,Image 1,1,54,
0.5,,Surface,20,Image 1,1,58,
62,,Surface,20,Image 1,1,60,
0.5,,Surface,20,Image 1,1,61,
0.25,,Surface,20,Image 1,1,63,
1,,Surface,20,Image 1,1,64,
0.5,,Surface,20,Image 1,1,65,
2,,Surface,20,Image 1,1,67,
1,,Surface,20,Image 1,1,71,
5188,,Surface,20,Image 1,1,72,
0.5,,Surface,20,Image 1,1,73,
2,,Surface,20,Image 1,1,74,
1,,Surface,20,Image 1,1,76,
1,,Surface,20,Image 1,1,77,
7368,,Surface,20,Image 1,1,79,
49,,Surface,20,Image 1,1,81,
2,,Surface,20,Image 1,1,82,
2,,Surface,20,Image 1,1,88,
713,,Surface,20,Image 1,1,89,
0.5,,Surface,20,Image 1,1,91,
1,,Surface,20,Image 1,1,93,
0.5,,Surface,20,Image 1,1,97,
2,,Surface,20,Image 1,1,100,
0.5,,Surface,20,Image 1,1,101,
0.25,,Surface,20,Image 1,1,102,
0.5,,Surface,20,Image 1,1,103,
0.5,,Surface,20,Image 1,1,106,
2,,Surface,20,Image 1,1,107,
2,,Surface,20,Image 1,1,110,
2,,Surface,20,Image 1,1,111,
1,,Surface,20,Image 1,1,112,
165,,Surface,20,Image 1,1,113,
0.5,,Surface,20,Image 1,1,118,
1,,Surface,20,Image 1,1,119,
1,,Surface,20,Image 1,1,120,
0.5,,Surface,20,Image 1,1,122,
0.5,,Surface,20,Image 1,1,123,
4804,,Surface,20,Image 1,1,124,
8,,Surface,20,Image 1,1,128,
