
Intensity Mean Ch=37 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
3054.35,,Surface,37,Image 1,1,2,
2473.25,,Surface,37,Image 1,1,3,
2822.34,,Surface,37,Image 1,1,4,
2124.11,,Surface,37,Image 1,1,5,
3124.38,,Surface,37,Image 1,1,6,
2654.32,,Surface,37,Image 1,1,7,
1613.88,,Surface,37,Image 1,1,8,
1997.86,,Surface,37,Image 1,1,10,
2156.44,,Surface,37,Image 1,1,11,
3006.97,,Surface,37,Image 1,1,12,
3419.8,,Surface,37,Image 1,1,13,
3093.63,,Surface,37,Image 1,1,18,
2130.43,,Surface,37,Image 1,1,19,
2127.73,,Surface,37,Image 1,1,21,
2275.8,,Surface,37,Image 1,1,22,
1872.83,,Surface,37,Image 1,1,24,
1655.52,,Surface,37,Image 1,1,25,
2614.99,,Surface,37,Image 1,1,26,
2428.84,,Surface,37,Image 1,1,28,
2249.71,,Surface,37,Image 1,1,29,
2991.24,,Surface,37,Image 1,1,35,
3389.56,,Surface,37,Image 1,1,37,
2652.77,,Surface,37,Image 1,1,38,
2138.74,,Surface,37,Image 1,1,40,
3020.26,,Surface,37,Image 1,1,45,
2611.64,,Surface,37,Image 1,1,46,
2875.05,,Surface,37,Image 1,1,49,
2186.84,,Surface,37,Image 1,1,52,
3412.42,,Surface,37,Image 1,1,54,
2143.21,,Surface,37,Image 1,1,58,
2732.13,,Surface,37,Image 1,1,60,
2707.75,,Surface,37,Image 1,1,61,
598.611,,Surface,37,Image 1,1,63,
3122.86,,Surface,37,Image 1,1,64,
4074,,Surface,37,Image 1,1,65,
2307.58,,Surface,37,Image 1,1,67,
3406.69,,Surface,37,Image 1,1,71,
1981.34,,Surface,37,Image 1,1,72,
2650.51,,Surface,37,Image 1,1,73,
1770.64,,Surface,37,Image 1,1,74,
2437.67,,Surface,37,Image 1,1,76,
2353.97,,Surface,37,Image 1,1,77,
2684.5,,Surface,37,Image 1,1,79,
2106.41,,Surface,37,Image 1,1,81,
2889.73,,Surface,37,Image 1,1,82,
2230.09,,Surface,37,Image 1,1,88,
173.145,,Surface,37,Image 1,1,89,
2474.65,,Surface,37,Image 1,1,91,
1543.57,,Surface,37,Image 1,1,93,
2064.76,,Surface,37,Image 1,1,97,
3112.1,,Surface,37,Image 1,1,100,
3232.97,,Surface,37,Image 1,1,101,
2038.15,,Surface,37,Image 1,1,102,
