
Position Y
 ==================== 
Position Y,Unit,Category,Collection,Time,ID,
713.263,µm,Surface,Position,1,823,
597.209,µm,Surface,Position,1,824,
510.505,µm,Surface,Position,1,825,
650.588,µm,Surface,Position,1,826,
562.252,µm,Surface,Position,1,827,
657.805,µm,Surface,Position,1,828,
586.712,µm,Surface,Position,1,831,
607.181,µm,Surface,Position,1,834,
690.758,µm,Surface,Position,1,835,
472.083,µm,Surface,Position,1,836,
641.513,µm,Surface,Position,1,838,
499.781,µm,Surface,Position,1,840,
470.037,µm,Surface,Position,1,841,
558.4,µm,Surface,Position,1,843,
550.697,µm,Surface,Position,1,844,
509.423,µm,Surface,Position,1,846,
609.561,µm,Surface,Position,1,848,
675.884,µm,Surface,Position,1,849,
667.804,µm,Surface,Position,1,851,
462.907,µm,Surface,Position,1,852,
501.226,µm,Surface,Position,1,853,
612.703,µm,Surface,Position,1,854,
520.185,µm,Surface,Position,1,855,
462.806,µm,Surface,Position,1,856,
456.022,µm,Surface,Position,1,857,
608.097,µm,Surface,Position,1,859,
696.176,µm,Surface,Position,1,861,
595.391,µm,Surface,Position,1,862,
442.329,µm,Surface,Position,1,863,
438.732,µm,Surface,Position,1,866,
563.592,µm,Surface,Position,1,867,
635.962,µm,Surface,Position,1,869,
672.971,µm,Surface,Position,1,871,
655.69,µm,Surface,Position,1,872,
609.339,µm,Surface,Position,1,873,
473.054,µm,Surface,Position,1,875,
430.784,µm,Surface,Position,1,877,
478.618,µm,Surface,Position,1,878,
508.565,µm,Surface,Position,1,879,
550.247,µm,Surface,Position,1,880,
447.475,µm,Surface,Position,1,881,
571.181,µm,Surface,Position,1,882,
577.548,µm,Surface,Position,1,886,
608.873,µm,Surface,Position,1,887,
517.396,µm,Surface,Position,1,888,
437.594,µm,Surface,Position,1,890,
524.027,µm,Surface,Position,1,891,
647.839,µm,Surface,Position,1,892,
422.587,µm,Surface,Position,1,893,
557.804,µm,Surface,Position,1,894,
492.248,µm,Surface,Position,1,895,
472.953,µm,Surface,Position,1,896,
508.412,µm,Surface,Position,1,898,
512.333,µm,Surface,Position,1,900,
588.158,µm,Surface,Position,1,902,
431.579,µm,Surface,Position,1,903,
556.187,µm,Surface,Position,1,905,
647.157,µm,Surface,Position,1,906,
563.665,µm,Surface,Position,1,911,
622.871,µm,Surface,Position,1,912,
418.485,µm,Surface,Position,1,914,
603.395,µm,Surface,Position,1,915,
703.362,µm,Surface,Position,1,917,
479.525,µm,Surface,Position,1,920,
423.342,µm,Surface,Position,1,921,
497.878,µm,Surface,Position,1,923,
695.853,µm,Surface,Position,1,924,
696.386,µm,Surface,Position,1,925,
678.198,µm,Surface,Position,1,926,
518.097,µm,Surface,Position,1,927,
660.845,µm,Surface,Position,1,929,
417.973,µm,Surface,Position,1,930,
712.414,µm,Surface,Position,1,932,
444.798,µm,Surface,Position,1,939,
420.109,µm,Surface,Position,1,942,
441.38,µm,Surface,Position,1,944,
391.271,µm,Surface,Position,1,945,
689.497,µm,Surface,Position,1,947,
504.567,µm,Surface,Position,1,948,
547.306,µm,Surface,Position,1,952,
635.242,µm,Surface,Position,1,955,
384.332,µm,Surface,Position,1,957,
699.76,µm,Surface,Position,1,958,
477.849,µm,Surface,Position,1,961,
385.346,µm,Surface,Position,1,963,
521.587,µm,Surface,Position,1,964,
597.603,µm,Surface,Position,1,966,
589.31,µm,Surface,Position,1,969,
597.801,µm,Surface,Position,1,972,
664.402,µm,Surface,Position,1,973,
489.017,µm,Surface,Position,1,974,
461.139,µm,Surface,Position,1,975,
548.564,µm,Surface,Position,1,976,
488.715,µm,Surface,Position,1,977,
425.575,µm,Surface,Position,1,978,
636.547,µm,Surface,Position,1,979,
612.798,µm,Surface,Position,1,980,
479.547,µm,Surface,Position,1,981,
594.32,µm,Surface,Position,1,982,
490.923,µm,Surface,Position,1,984,
603.569,µm,Surface,Position,1,985,
643.686,µm,Surface,Position,1,986,
389.095,µm,Surface,Position,1,987,
629.403,µm,Surface,Position,1,988,
576.622,µm,Surface,Position,1,989,
675.709,µm,Surface,Position,1,990,
520.649,µm,Surface,Position,1,992,
656.14,µm,Surface,Position,1,994,
641.476,µm,Surface,Position,1,996,
529.494,µm,Surface,Position,1,1000,
553.667,µm,Surface,Position,1,1002,
675.617,µm,Surface,Position,1,1003,
608.057,µm,Surface,Position,1,1004,
449.362,µm,Surface,Position,1,1006,
601.951,µm,Surface,Position,1,1008,
658.599,µm,Surface,Position,1,1009,
694.17,µm,Surface,Position,1,1010,
535.801,µm,Surface,Position,1,1014,
453.016,µm,Surface,Position,1,1017,
563.949,µm,Surface,Position,1,1018,
440.541,µm,Surface,Position,1,1019,
699.303,µm,Surface,Position,1,1020,
474.053,µm,Surface,Position,1,1021,
510.613,µm,Surface,Position,1,1023,
411.835,µm,Surface,Position,1,1024,
417.854,µm,Surface,Position,1,1032,
441.188,µm,Surface,Position,1,1034,
582.329,µm,Surface,Position,1,1035,
530.99,µm,Surface,Position,1,1036,
548.29,µm,Surface,Position,1,1037,
656.804,µm,Surface,Position,1,1038,
434.687,µm,Surface,Position,1,1039,
476.802,µm,Surface,Position,1,1040,
701.891,µm,Surface,Position,1,1041,
412.936,µm,Surface,Position,1,1045,
667.186,µm,Surface,Position,1,1049,
660.436,µm,Surface,Position,1,1052,
675.23,µm,Surface,Position,1,1053,
632.334,µm,Surface,Position,1,1056,
711.478,µm,Surface,Position,1,1057,
646.97,µm,Surface,Position,1,1058,
427.055,µm,Surface,Position,1,1059,
653.74,µm,Surface,Position,1,1060,
593.914,µm,Surface,Position,1,1061,
398.333,µm,Surface,Position,1,1063,
404.056,µm,Surface,Position,1,1064,
610.641,µm,Surface,Position,1,1065,
634.399,µm,Surface,Position,1,1066,
656.544,µm,Surface,Position,1,1067,
531.883,µm,Surface,Position,1,1068,
591.903,µm,Surface,Position,1,1070,
464.247,µm,Surface,Position,1,1071,
531.787,µm,Surface,Position,1,1072,
588.395,µm,Surface,Position,1,1073,
523.777,µm,Surface,Position,1,1074,
558.586,µm,Surface,Position,1,1075,
462.498,µm,Surface,Position,1,1076,
569.75,µm,Surface,Position,1,1077,
377.302,µm,Surface,Position,1,1081,
590.409,µm,Surface,Position,1,1082,
385.486,µm,Surface,Position,1,1083,
672.132,µm,Surface,Position,1,1084,
602.19,µm,Surface,Position,1,1085,
686.052,µm,Surface,Position,1,1086,
519.717,µm,Surface,Position,1,1088,
667.604,µm,Surface,Position,1,1090,
504.459,µm,Surface,Position,1,1091,
452.086,µm,Surface,Position,1,1092,
545.233,µm,Surface,Position,1,1093,
533.673,µm,Surface,Position,1,1095,
600.595,µm,Surface,Position,1,1096,
587.812,µm,Surface,Position,1,1099,
510.593,µm,Surface,Position,1,1100,
515.801,µm,Surface,Position,1,1104,
623.212,µm,Surface,Position,1,1106,
565.565,µm,Surface,Position,1,1108,
552.939,µm,Surface,Position,1,1111,
601.293,µm,Surface,Position,1,1112,
638.535,µm,Surface,Position,1,1113,
711.514,µm,Surface,Position,1,1114,
661.366,µm,Surface,Position,1,1115,
425.356,µm,Surface,Position,1,1116,
545.397,µm,Surface,Position,1,1118,
597.508,µm,Surface,Position,1,1122,
534.666,µm,Surface,Position,1,1125,
542.29,µm,Surface,Position,1,1126,
372.79,µm,Surface,Position,1,1128,
365.842,µm,Surface,Position,1,1132,
496.994,µm,Surface,Position,1,1133,
551.116,µm,Surface,Position,1,1136,
395.661,µm,Surface,Position,1,1138,
597.356,µm,Surface,Position,1,1139,
556.097,µm,Surface,Position,1,1140,
384.645,µm,Surface,Position,1,1141,
433.19,µm,Surface,Position,1,1143,
409.152,µm,Surface,Position,1,1145,
561.891,µm,Surface,Position,1,1150,
400.169,µm,Surface,Position,1,1151,
575.501,µm,Surface,Position,1,1153,
416.173,µm,Surface,Position,1,1154,
423.993,µm,Surface,Position,1,1157,
709.739,µm,Surface,Position,1,1158,
705.056,µm,Surface,Position,1,1159,
380.367,µm,Surface,Position,1,1160,
