
Ellipticity (oblate)
 ==================== 
Ellipticity (oblate),Unit,Category,Time,ID,
0.204522,,Surface,1,607,
0.329527,,Surface,1,608,
0.357749,,Surface,1,609,
0.401846,,Surface,1,610,
0.335895,,Surface,1,611,
0.376081,,Surface,1,612,
0.235503,,Surface,1,613,
0.370043,,Surface,1,614,
0.364911,,Surface,1,616,
0.316175,,Surface,1,617,
0.470549,,Surface,1,619,
0.424479,,Surface,1,625,
0.39718,,Surface,1,627,
0.303262,,Surface,1,628,
0.269822,,Surface,1,629,
0.308855,,Surface,1,630,
0.43542,,Surface,1,631,
0.35715,,Surface,1,632,
0.298294,,Surface,1,634,
0.377098,,Surface,1,636,
0.265615,,Surface,1,638,
0.337525,,Surface,1,640,
0.474659,,Surface,1,641,
0.455238,,Surface,1,643,
0.317916,,Surface,1,644,
0.490021,,Surface,1,646,
0.388477,,Surface,1,647,
0.333343,,Surface,1,651,
0.414693,,Surface,1,652,
0.203135,,Surface,1,653,
0.400725,,Surface,1,654,
0.299342,,Surface,1,658,
0.251117,,Surface,1,660,
0.326971,,Surface,1,662,
0.343684,,Surface,1,663,
0.329071,,Surface,1,664,
0.39443,,Surface,1,666,
0.318691,,Surface,1,669,
0.276613,,Surface,1,672,
0.398678,,Surface,1,673,
0.343588,,Surface,1,674,
0.371958,,Surface,1,675,
0.360041,,Surface,1,676,
0.553037,,Surface,1,678,
0.35295,,Surface,1,679,
0.41755,,Surface,1,680,
0.379019,,Surface,1,682,
0.652685,,Surface,1,684,
0.244431,,Surface,1,685,
0.303633,,Surface,1,686,
0.322666,,Surface,1,687,
0.37095,,Surface,1,688,
0.216847,,Surface,1,690,
0.36712,,Surface,1,691,
0.266408,,Surface,1,693,
0.388184,,Surface,1,694,
0.411361,,Surface,1,697,
0.36597,,Surface,1,699,
0.434779,,Surface,1,700,
0.31126,,Surface,1,701,
0.485249,,Surface,1,702,
0.297828,,Surface,1,703,
0.427472,,Surface,1,706,
0.279758,,Surface,1,709,
0.349087,,Surface,1,710,
0.386379,,Surface,1,711,
0.399106,,Surface,1,712,
0.311548,,Surface,1,713,
0.204382,,Surface,1,717,
0.246784,,Surface,1,719,
0.277096,,Surface,1,720,
0.279801,,Surface,1,721,
0.36846,,Surface,1,723,
0.194661,,Surface,1,725,
0.309908,,Surface,1,728,
0.241027,,Surface,1,730,
0.372665,,Surface,1,731,
0.392805,,Surface,1,736,
0.335535,,Surface,1,737,
0.341493,,Surface,1,739,
0.355533,,Surface,1,741,
0.256113,,Surface,1,744,
0.501992,,Surface,1,747,
0.358882,,Surface,1,751,
0.431498,,Surface,1,752,
0.393716,,Surface,1,753,
0.428666,,Surface,1,754,
0.256791,,Surface,1,755,
0.282246,,Surface,1,757,
0.444746,,Surface,1,758,
0.308008,,Surface,1,759,
0.517333,,Surface,1,761,
0.385302,,Surface,1,766,
0.331935,,Surface,1,772,
0.660483,,Surface,1,773,
0.37649,,Surface,1,774,
0.416546,,Surface,1,775,
0.488489,,Surface,1,776,
0.3209,,Surface,1,780,
0.206663,,Surface,1,786,
0.371995,,Surface,1,787,
0.371334,,Surface,1,788,
0.230795,,Surface,1,791,
