
Intensity StdDev Ch=40 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
469.186,,Surface,40,Image 1,1,2,
212.85,,Surface,40,Image 1,1,3,
130.063,,Surface,40,Image 1,1,4,
80.4532,,Surface,40,Image 1,1,5,
172.427,,Surface,40,Image 1,1,6,
169.416,,Surface,40,Image 1,1,7,
172.387,,Surface,40,Image 1,1,8,
169.144,,Surface,40,Image 1,1,10,
102.757,,Surface,40,Image 1,1,11,
223.915,,Surface,40,Image 1,1,12,
185.106,,Surface,40,Image 1,1,13,
190.619,,Surface,40,Image 1,1,18,
94.1053,,Surface,40,Image 1,1,19,
95.7451,,Surface,40,Image 1,1,21,
133.921,,Surface,40,Image 1,1,22,
205.084,,Surface,40,Image 1,1,24,
76.0581,,Surface,40,Image 1,1,25,
197.333,,Surface,40,Image 1,1,26,
97.1056,,Surface,40,Image 1,1,28,
156.433,,Surface,40,Image 1,1,29,
154.667,,Surface,40,Image 1,1,35,
145.288,,Surface,40,Image 1,1,37,
306.487,,Surface,40,Image 1,1,38,
163.861,,Surface,40,Image 1,1,40,
176.59,,Surface,40,Image 1,1,45,
121.149,,Surface,40,Image 1,1,46,
179.058,,Surface,40,Image 1,1,49,
101.788,,Surface,40,Image 1,1,52,
159.079,,Surface,40,Image 1,1,54,
91.0559,,Surface,40,Image 1,1,58,
222.974,,Surface,40,Image 1,1,60,
139.512,,Surface,40,Image 1,1,61,
108.976,,Surface,40,Image 1,1,63,
177.453,,Surface,40,Image 1,1,64,
129.464,,Surface,40,Image 1,1,65,
101.606,,Surface,40,Image 1,1,67,
267.944,,Surface,40,Image 1,1,71,
161.451,,Surface,40,Image 1,1,72,
140.776,,Surface,40,Image 1,1,73,
123.988,,Surface,40,Image 1,1,74,
153.354,,Surface,40,Image 1,1,76,
144.297,,Surface,40,Image 1,1,77,
235.346,,Surface,40,Image 1,1,79,
206.484,,Surface,40,Image 1,1,81,
398.527,,Surface,40,Image 1,1,82,
131.892,,Surface,40,Image 1,1,88,
143.155,,Surface,40,Image 1,1,89,
310.593,,Surface,40,Image 1,1,91,
94.9266,,Surface,40,Image 1,1,93,
115.727,,Surface,40,Image 1,1,97,
230.598,,Surface,40,Image 1,1,100,
159.186,,Surface,40,Image 1,1,101,
97.7169,,Surface,40,Image 1,1,102,
141.165,,Surface,40,Image 1,1,103,
418.276,,Surface,40,Image 1,1,106,
96.459,,Surface,40,Image 1,1,107,
149.939,,Surface,40,Image 1,1,110,
152.462,,Surface,40,Image 1,1,111,
85.4525,,Surface,40,Image 1,1,112,
148.176,,Surface,40,Image 1,1,113,
114.269,,Surface,40,Image 1,1,118,
145.137,,Surface,40,Image 1,1,119,
94.913,,Surface,40,Image 1,1,120,
166.1,,Surface,40,Image 1,1,122,
224.603,,Surface,40,Image 1,1,123,
134.098,,Surface,40,Image 1,1,124,
126.945,,Surface,40,Image 1,1,128,
101.787,,Surface,40,Image 1,1,134,
107.798,,Surface,40,Image 1,1,136,
106.288,,Surface,40,Image 1,1,137,
202.572,,Surface,40,Image 1,1,138,
355.257,,Surface,40,Image 1,1,139,
110.45,,Surface,40,Image 1,1,140,
79.5968,,Surface,40,Image 1,1,141,
95.1557,,Surface,40,Image 1,1,143,
90.5954,,Surface,40,Image 1,1,146,
99.4397,,Surface,40,Image 1,1,150,
72.859,,Surface,40,Image 1,1,154,
113.032,,Surface,40,Image 1,1,155,
84.2903,,Surface,40,Image 1,1,156,
191.105,,Surface,40,Image 1,1,159,
104.404,,Surface,40,Image 1,1,161,
174.942,,Surface,40,Image 1,1,164,
118.732,,Surface,40,Image 1,1,165,
119.254,,Surface,40,Image 1,1,167,
180.693,,Surface,40,Image 1,1,171,
118.623,,Surface,40,Image 1,1,172,
142.268,,Surface,40,Image 1,1,173,
100.085,,Surface,40,Image 1,1,174,
132.188,,Surface,40,Image 1,1,177,
86.0122,,Surface,40,Image 1,1,180,
147.824,,Surface,40,Image 1,1,181,
41.6386,,Surface,40,Image 1,1,190,
148.103,,Surface,40,Image 1,1,192,
126.521,,Surface,40,Image 1,1,193,
97.804,,Surface,40,Image 1,1,195,
168.342,,Surface,40,Image 1,1,199,
111.335,,Surface,40,Image 1,1,200,
107.64,,Surface,40,Image 1,1,201,
341.783,,Surface,40,Image 1,1,203,
137.411,,Surface,40,Image 1,1,208,
227.826,,Surface,40,Image 1,1,209,
265.425,,Surface,40,Image 1,1,210,
121.335,,Surface,40,Image 1,1,213,
144.448,,Surface,40,Image 1,1,214,
93.8092,,Surface,40,Image 1,1,215,
287.825,,Surface,40,Image 1,1,216,
119.464,,Surface,40,Image 1,1,217,
182.208,,Surface,40,Image 1,1,218,
92.6927,,Surface,40,Image 1,1,219,
148.242,,Surface,40,Image 1,1,221,
77.8927,,Surface,40,Image 1,1,225,
100.166,,Surface,40,Image 1,1,227,
121.151,,Surface,40,Image 1,1,228,
79.3004,,Surface,40,Image 1,1,230,
126.279,,Surface,40,Image 1,1,233,
402.72,,Surface,40,Image 1,1,234,
92.8032,,Surface,40,Image 1,1,236,
135.989,,Surface,40,Image 1,1,237,
113.801,,Surface,40,Image 1,1,238,
101.725,,Surface,40,Image 1,1,239,
244.308,,Surface,40,Image 1,1,241,
144.195,,Surface,40,Image 1,1,243,
178.499,,Surface,40,Image 1,1,245,
204.043,,Surface,40,Image 1,1,249,
210.939,,Surface,40,Image 1,1,250,
133.59,,Surface,40,Image 1,1,251,
106.504,,Surface,40,Image 1,1,253,
93.3807,,Surface,40,Image 1,1,262,
123.757,,Surface,40,Image 1,1,263,
309.749,,Surface,40,Image 1,1,265,
74.1764,,Surface,40,Image 1,1,266,
160.01,,Surface,40,Image 1,1,268,
79.6388,,Surface,40,Image 1,1,269,
122.284,,Surface,40,Image 1,1,272,
155.262,,Surface,40,Image 1,1,274,
138.239,,Surface,40,Image 1,1,277,
192.891,,Surface,40,Image 1,1,279,
248.222,,Surface,40,Image 1,1,281,
141.283,,Surface,40,Image 1,1,282,
84.3048,,Surface,40,Image 1,1,284,
142.203,,Surface,40,Image 1,1,285,
239.796,,Surface,40,Image 1,1,291,
154.432,,Surface,40,Image 1,1,293,
115.837,,Surface,40,Image 1,1,295,
217.324,,Surface,40,Image 1,1,297,
122.684,,Surface,40,Image 1,1,300,
96.1782,,Surface,40,Image 1,1,302,
216.541,,Surface,40,Image 1,1,303,
125.894,,Surface,40,Image 1,1,309,
84.0948,,Surface,40,Image 1,1,310,
154.889,,Surface,40,Image 1,1,316,
193.121,,Surface,40,Image 1,1,317,
366.047,,Surface,40,Image 1,1,324,
684.006,,Surface,40,Image 1,1,325,
172.145,,Surface,40,Image 1,1,330,
101.603,,Surface,40,Image 1,1,331,
151.026,,Surface,40,Image 1,1,334,
120.063,,Surface,40,Image 1,1,335,
88.6074,,Surface,40,Image 1,1,336,
396.478,,Surface,40,Image 1,1,337,
364.978,,Surface,40,Image 1,1,338,
89.4819,,Surface,40,Image 1,1,339,
198.681,,Surface,40,Image 1,1,340,
69.7157,,Surface,40,Image 1,1,341,
122.973,,Surface,40,Image 1,1,342,
117.543,,Surface,40,Image 1,1,343,
247.563,,Surface,40,Image 1,1,344,
