
Intensity StdDev Ch=26 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
339.745,,Surface,26,Image 1,1,2,
80.6704,,Surface,26,Image 1,1,3,
77.5352,,Surface,26,Image 1,1,4,
93.6689,,Surface,26,Image 1,1,5,
182.376,,Surface,26,Image 1,1,6,
26.388,,Surface,26,Image 1,1,7,
41.2083,,Surface,26,Image 1,1,8,
44.2004,,Surface,26,Image 1,1,10,
88.0447,,Surface,26,Image 1,1,11,
88.5294,,Surface,26,Image 1,1,12,
85.0291,,Surface,26,Image 1,1,13,
88.5441,,Surface,26,Image 1,1,18,
32.5722,,Surface,26,Image 1,1,19,
31.4461,,Surface,26,Image 1,1,21,
79.5967,,Surface,26,Image 1,1,22,
62.551,,Surface,26,Image 1,1,24,
31.8237,,Surface,26,Image 1,1,25,
97.6425,,Surface,26,Image 1,1,26,
35.5784,,Surface,26,Image 1,1,28,
72.7817,,Surface,26,Image 1,1,29,
52.2217,,Surface,26,Image 1,1,35,
79.6045,,Surface,26,Image 1,1,37,
66.1237,,Surface,26,Image 1,1,38,
120.029,,Surface,26,Image 1,1,40,
110.95,,Surface,26,Image 1,1,45,
50.9837,,Surface,26,Image 1,1,46,
121.869,,Surface,26,Image 1,1,49,
35.6312,,Surface,26,Image 1,1,52,
54.0309,,Surface,26,Image 1,1,54,
33.802,,Surface,26,Image 1,1,58,
52.3209,,Surface,26,Image 1,1,60,
92.5595,,Surface,26,Image 1,1,61,
25.1782,,Surface,26,Image 1,1,63,
124.092,,Surface,26,Image 1,1,64,
106.775,,Surface,26,Image 1,1,65,
35.3712,,Surface,26,Image 1,1,67,
217.058,,Surface,26,Image 1,1,71,
27.1223,,Surface,26,Image 1,1,72,
47.1973,,Surface,26,Image 1,1,73,
34.4227,,Surface,26,Image 1,1,74,
101.982,,Surface,26,Image 1,1,76,
59.1069,,Surface,26,Image 1,1,77,
59.6862,,Surface,26,Image 1,1,79,
60.1941,,Surface,26,Image 1,1,81,
95.5587,,Surface,26,Image 1,1,82,
102.691,,Surface,26,Image 1,1,88,
463.09,,Surface,26,Image 1,1,89,
62.8363,,Surface,26,Image 1,1,91,
87.287,,Surface,26,Image 1,1,93,
103.33,,Surface,26,Image 1,1,97,
76.4587,,Surface,26,Image 1,1,100,
49.6708,,Surface,26,Image 1,1,101,
31.1016,,Surface,26,Image 1,1,102,
82.4514,,Surface,26,Image 1,1,103,
95.3615,,Surface,26,Image 1,1,106,
93.7833,,Surface,26,Image 1,1,107,
121.309,,Surface,26,Image 1,1,110,
85.8671,,Surface,26,Image 1,1,111,
50.5056,,Surface,26,Image 1,1,112,
82.7809,,Surface,26,Image 1,1,113,
45.1546,,Surface,26,Image 1,1,118,
79.4391,,Surface,26,Image 1,1,119,
72.1572,,Surface,26,Image 1,1,120,
161.749,,Surface,26,Image 1,1,122,
113.448,,Surface,26,Image 1,1,123,
73.121,,Surface,26,Image 1,1,124,
91.6036,,Surface,26,Image 1,1,128,
64.3473,,Surface,26,Image 1,1,134,
96.4478,,Surface,26,Image 1,1,136,
71.7293,,Surface,26,Image 1,1,137,
141.869,,Surface,26,Image 1,1,138,
81.4162,,Surface,26,Image 1,1,139,
74.2304,,Surface,26,Image 1,1,140,
