
Intensity Sum Ch=23 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
7.6535e+08,,Surface,23,Image 1,1,2,
1.88488e+07,,Surface,23,Image 1,1,3,
2.87065e+07,,Surface,23,Image 1,1,4,
7.21168e+06,,Surface,23,Image 1,1,5,
3.9658e+07,,Surface,23,Image 1,1,6,
6.52718e+06,,Surface,23,Image 1,1,7,
8.67425e+06,,Surface,23,Image 1,1,8,
1.39494e+08,,Surface,23,Image 1,1,10,
4.38032e+07,,Surface,23,Image 1,1,11,
3.97332e+07,,Surface,23,Image 1,1,12,
6.08543e+07,,Surface,23,Image 1,1,13,
1.77376e+07,,Surface,23,Image 1,1,18,
1.94733e+07,,Surface,23,Image 1,1,19,
4.7074e+06,,Surface,23,Image 1,1,21,
1.46363e+07,,Surface,23,Image 1,1,22,
2.607e+08,,Surface,23,Image 1,1,24,
7.85753e+06,,Surface,23,Image 1,1,25,
3.62023e+07,,Surface,23,Image 1,1,26,
1.2391e+07,,Surface,23,Image 1,1,28,
2.94353e+07,,Surface,23,Image 1,1,29,
7.21931e+07,,Surface,23,Image 1,1,35,
1.63634e+07,,Surface,23,Image 1,1,37,
3.22265e+08,,Surface,23,Image 1,1,38,
3.06942e+07,,Surface,23,Image 1,1,40,
6.57541e+07,,Surface,23,Image 1,1,45,
1.66339e+07,,Surface,23,Image 1,1,46,
6.48574e+07,,Surface,23,Image 1,1,49,
5.09884e+06,,Surface,23,Image 1,1,52,
9.19414e+06,,Surface,23,Image 1,1,54,
1.20948e+07,,Surface,23,Image 1,1,58,
7.54957e+06,,Surface,23,Image 1,1,60,
8.16121e+07,,Surface,23,Image 1,1,61,
9.10918e+07,,Surface,23,Image 1,1,63,
6.93296e+07,,Surface,23,Image 1,1,64,
2.04028e+07,,Surface,23,Image 1,1,65,
4.744e+06,,Surface,23,Image 1,1,67,
7.47991e+07,,Surface,23,Image 1,1,71,
7.71106e+06,,Surface,23,Image 1,1,72,
2.40819e+07,,Surface,23,Image 1,1,73,
9.84451e+06,,Surface,23,Image 1,1,74,
8.20548e+07,,Surface,23,Image 1,1,76,
2.48812e+07,,Surface,23,Image 1,1,77,
1.39948e+07,,Surface,23,Image 1,1,79,
8.0403e+07,,Surface,23,Image 1,1,81,
3.73733e+08,,Surface,23,Image 1,1,82,
3.8634e+07,,Surface,23,Image 1,1,88,
2.47102e+07,,Surface,23,Image 1,1,89,
5.55549e+07,,Surface,23,Image 1,1,91,
3.32172e+07,,Surface,23,Image 1,1,93,
3.50308e+07,,Surface,23,Image 1,1,97,
