
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,ID,
80.1958,µm,Surface,Image 1,1,393,
42.6385,µm,Surface,Image 1,1,396,
34.445,µm,Surface,Image 1,1,397,
33.4537,µm,Surface,Image 1,1,398,
37.6223,µm,Surface,Image 1,1,399,
66.7443,µm,Surface,Image 1,1,400,
70.4937,µm,Surface,Image 1,1,401,
42.3513,µm,Surface,Image 1,1,402,
77.0392,µm,Surface,Image 1,1,405,
45.623,µm,Surface,Image 1,1,406,
77.6434,µm,Surface,Image 1,1,413,
42.6312,µm,Surface,Image 1,1,420,
105.12,µm,Surface,Image 1,1,421,
52.4203,µm,Surface,Image 1,1,426,
96.1763,µm,Surface,Image 1,1,427,
92.3538,µm,Surface,Image 1,1,428,
81.3947,µm,Surface,Image 1,1,437,
63.7834,µm,Surface,Image 1,1,442,
33.6751,µm,Surface,Image 1,1,443,
57.3445,µm,Surface,Image 1,1,445,
69.2784,µm,Surface,Image 1,1,447,
51.4053,µm,Surface,Image 1,1,448,
32.0669,µm,Surface,Image 1,1,449,
16.28,µm,Surface,Image 1,1,453,
100.357,µm,Surface,Image 1,1,457,
41.6738,µm,Surface,Image 1,1,458,
42.7137,µm,Surface,Image 1,1,459,
11.7188,µm,Surface,Image 1,1,462,
49.9435,µm,Surface,Image 1,1,465,
93.1826,µm,Surface,Image 1,1,469,
3.61102,µm,Surface,Image 1,1,473,
114.447,µm,Surface,Image 1,1,476,
115.831,µm,Surface,Image 1,1,478,
17.5835,µm,Surface,Image 1,1,480,
27.9992,µm,Surface,Image 1,1,487,
118.45,µm,Surface,Image 1,1,488,
16.5518,µm,Surface,Image 1,1,489,
47.7734,µm,Surface,Image 1,1,492,
110.014,µm,Surface,Image 1,1,494,
122.162,µm,Surface,Image 1,1,495,
34.7948,µm,Surface,Image 1,1,497,
28.8832,µm,Surface,Image 1,1,498,
46.2347,µm,Surface,Image 1,1,503,
17.2537,µm,Surface,Image 1,1,504,
57.7933,µm,Surface,Image 1,1,506,
39.4047,µm,Surface,Image 1,1,509,
53.4876,µm,Surface,Image 1,1,510,
15.6425,µm,Surface,Image 1,1,511,
114.158,µm,Surface,Image 1,1,512,
119.059,µm,Surface,Image 1,1,514,
9.77972,µm,Surface,Image 1,1,515,
115.602,µm,Surface,Image 1,1,516,
28.3575,µm,Surface,Image 1,1,520,
5.32788,µm,Surface,Image 1,1,521,
106.005,µm,Surface,Image 1,1,523,
99.6705,µm,Surface,Image 1,1,524,
108.925,µm,Surface,Image 1,1,525,
83.4277,µm,Surface,Image 1,1,526,
94.2005,µm,Surface,Image 1,1,527,
44.0574,µm,Surface,Image 1,1,528,
23.8751,µm,Surface,Image 1,1,533,
63.2518,µm,Surface,Image 1,1,534,
59.8502,µm,Surface,Image 1,1,535,
80.5182,µm,Surface,Image 1,1,536,
100.498,µm,Surface,Image 1,1,538,
97.1378,µm,Surface,Image 1,1,539,
38.6439,µm,Surface,Image 1,1,540,
27.2137,µm,Surface,Image 1,1,541,
8.25507,µm,Surface,Image 1,1,542,
20.6468,µm,Surface,Image 1,1,545,
68.2881,µm,Surface,Image 1,1,546,
33.5952,µm,Surface,Image 1,1,548,
8.92029,µm,Surface,Image 1,1,551,
74.2156,µm,Surface,Image 1,1,552,
22.581,µm,Surface,Image 1,1,554,
61.674,µm,Surface,Image 1,1,556,
98.3707,µm,Surface,Image 1,1,561,
42.7238,µm,Surface,Image 1,1,562,
85.8885,µm,Surface,Image 1,1,563,
78.8388,µm,Surface,Image 1,1,565,
48.9606,µm,Surface,Image 1,1,567,
53.1251,µm,Surface,Image 1,1,568,
