
Position Z
 ==================== 
Position Z,Unit,Category,Collection,Time,ID,
20.9326,µm,Surface,Position,1,1279,
17.0875,µm,Surface,Position,1,1281,
16.7275,µm,Surface,Position,1,1282,
19.1394,µm,Surface,Position,1,1287,
14.0363,µm,Surface,Position,1,1290,
13.0016,µm,Surface,Position,1,1292,
22.0064,µm,Surface,Position,1,1293,
21.5601,µm,Surface,Position,1,1295,
18.8339,µm,Surface,Position,1,1298,
25.1247,µm,Surface,Position,1,1302,
24.1393,µm,Surface,Position,1,1308,
19.549,µm,Surface,Position,1,1313,
19.6651,µm,Surface,Position,1,1318,
13.5042,µm,Surface,Position,1,1320,
26.3504,µm,Surface,Position,1,1321,
15.6438,µm,Surface,Position,1,1322,
17.4167,µm,Surface,Position,1,1323,
24.8306,µm,Surface,Position,1,1324,
14.7851,µm,Surface,Position,1,1326,
21.2787,µm,Surface,Position,1,1327,
15.1038,µm,Surface,Position,1,1333,
20.7887,µm,Surface,Position,1,1334,
22.8491,µm,Surface,Position,1,1335,
24.1481,µm,Surface,Position,1,1337,
14.5549,µm,Surface,Position,1,1339,
16.1892,µm,Surface,Position,1,1340,
15.3836,µm,Surface,Position,1,1341,
19.9491,µm,Surface,Position,1,1342,
17.0328,µm,Surface,Position,1,1345,
26.4899,µm,Surface,Position,1,1346,
15.2002,µm,Surface,Position,1,1348,
16.0744,µm,Surface,Position,1,1350,
13.9346,µm,Surface,Position,1,1352,
21.3237,µm,Surface,Position,1,1353,
13.1472,µm,Surface,Position,1,1354,
27.5983,µm,Surface,Position,1,1356,
22.0667,µm,Surface,Position,1,1360,
16.7752,µm,Surface,Position,1,1362,
14.349,µm,Surface,Position,1,1364,
21.3641,µm,Surface,Position,1,1369,
17.8225,µm,Surface,Position,1,1370,
19.125,µm,Surface,Position,1,1374,
18.3026,µm,Surface,Position,1,1376,
14.1409,µm,Surface,Position,1,1378,
19.2915,µm,Surface,Position,1,1379,
26.4131,µm,Surface,Position,1,1383,
27.1494,µm,Surface,Position,1,1386,
16.5009,µm,Surface,Position,1,1387,
23.0029,µm,Surface,Position,1,1388,
27.5173,µm,Surface,Position,1,1389,
22.5148,µm,Surface,Position,1,1390,
12.7846,µm,Surface,Position,1,1393,
21.859,µm,Surface,Position,1,1394,
24.1763,µm,Surface,Position,1,1395,
17.1957,µm,Surface,Position,1,1396,
16.0721,µm,Surface,Position,1,1401,
13.5736,µm,Surface,Position,1,1402,
25.2574,µm,Surface,Position,1,1404,
15.6685,µm,Surface,Position,1,1405,
13.1774,µm,Surface,Position,1,1408,
25.0527,µm,Surface,Position,1,1411,
21.3001,µm,Surface,Position,1,1412,
16.9509,µm,Surface,Position,1,1413,
22.3298,µm,Surface,Position,1,1414,
22.4159,µm,Surface,Position,1,1415,
27.9698,µm,Surface,Position,1,1417,
26.7319,µm,Surface,Position,1,1420,
14.9662,µm,Surface,Position,1,1421,
26.6277,µm,Surface,Position,1,1422,
27.4663,µm,Surface,Position,1,1423,
15.4707,µm,Surface,Position,1,1424,
28.7116,µm,Surface,Position,1,1429,
22.7391,µm,Surface,Position,1,1430,
19.9229,µm,Surface,Position,1,1432,
16.5128,µm,Surface,Position,1,1433,
20.0616,µm,Surface,Position,1,1434,
16.9562,µm,Surface,Position,1,1436,
14.7438,µm,Surface,Position,1,1437,
26.1386,µm,Surface,Position,1,1438,
12.982,µm,Surface,Position,1,1439,
22.3889,µm,Surface,Position,1,1440,
15.5528,µm,Surface,Position,1,1441,
22.5515,µm,Surface,Position,1,1442,
23.3702,µm,Surface,Position,1,1445,
16.2417,µm,Surface,Position,1,1447,
17.8979,µm,Surface,Position,1,1448,
14.8014,µm,Surface,Position,1,1449,
27.2695,µm,Surface,Position,1,1451,
15.5795,µm,Surface,Position,1,1452,
21.3065,µm,Surface,Position,1,1453,
13.5492,µm,Surface,Position,1,1456,
27.2273,µm,Surface,Position,1,1462,
25.161,µm,Surface,Position,1,1463,
24.235,µm,Surface,Position,1,1465,
14.8433,µm,Surface,Position,1,1467,
14.9704,µm,Surface,Position,1,1470,
12.8999,µm,Surface,Position,1,1471,
14.1095,µm,Surface,Position,1,1472,
17.7491,µm,Surface,Position,1,1474,
24.4654,µm,Surface,Position,1,1477,
13.0356,µm,Surface,Position,1,1479,
22.2233,µm,Surface,Position,1,1480,
16.4002,µm,Surface,Position,1,1481,
27.8635,µm,Surface,Position,1,1483,
27.9092,µm,Surface,Position,1,1485,
19.9628,µm,Surface,Position,1,1486,
12.9435,µm,Surface,Position,1,1487,
28.1723,µm,Surface,Position,1,1490,
21.5524,µm,Surface,Position,1,1491,
27.0052,µm,Surface,Position,1,1493,
16.0492,µm,Surface,Position,1,1497,
23.1611,µm,Surface,Position,1,1501,
22.021,µm,Surface,Position,1,1503,
13.3969,µm,Surface,Position,1,1506,
17.8709,µm,Surface,Position,1,1507,
15.7178,µm,Surface,Position,1,1509,
17.8106,µm,Surface,Position,1,1511,
21.6871,µm,Surface,Position,1,1512,
26.9917,µm,Surface,Position,1,1514,
27.4987,µm,Surface,Position,1,1515,
25.8471,µm,Surface,Position,1,1516,
24.3702,µm,Surface,Position,1,1517,
23.1397,µm,Surface,Position,1,1518,
22.7227,µm,Surface,Position,1,1519,
15.7807,µm,Surface,Position,1,1520,
21.8315,µm,Surface,Position,1,1521,
27.2432,µm,Surface,Position,1,1522,
18.1719,µm,Surface,Position,1,1523,
22.3424,µm,Surface,Position,1,1524,
23.5959,µm,Surface,Position,1,1527,
14.8597,µm,Surface,Position,1,1528,
14.8975,µm,Surface,Position,1,1529,
26.4056,µm,Surface,Position,1,1535,
23.3498,µm,Surface,Position,1,1537,
24.9221,µm,Surface,Position,1,1538,
27.3435,µm,Surface,Position,1,1540,
24.8994,µm,Surface,Position,1,1541,
17.2912,µm,Surface,Position,1,1543,
18.9278,µm,Surface,Position,1,1547,
25.7467,µm,Surface,Position,1,1548,
12.7662,µm,Surface,Position,1,1549,
28.2304,µm,Surface,Position,1,1550,
18.2615,µm,Surface,Position,1,1551,
22.4432,µm,Surface,Position,1,1553,
16.8925,µm,Surface,Position,1,1554,
24.2227,µm,Surface,Position,1,1555,
18.1409,µm,Surface,Position,1,1556,
20.0159,µm,Surface,Position,1,1557,
21.4732,µm,Surface,Position,1,1558,
23.5086,µm,Surface,Position,1,1559,
25.2989,µm,Surface,Position,1,1564,
27.0135,µm,Surface,Position,1,1566,
22.1203,µm,Surface,Position,1,1568,
16.9851,µm,Surface,Position,1,1570,
27.0889,µm,Surface,Position,1,1571,
22.6885,µm,Surface,Position,1,1573,
13.6446,µm,Surface,Position,1,1574,
25.9906,µm,Surface,Position,1,1575,
13.1681,µm,Surface,Position,1,1577,
21.011,µm,Surface,Position,1,1581,
28.0133,µm,Surface,Position,1,1582,
20.0368,µm,Surface,Position,1,1583,
21.9323,µm,Surface,Position,1,1585,
14.622,µm,Surface,Position,1,1586,
16.5088,µm,Surface,Position,1,1589,
15.637,µm,Surface,Position,1,1590,
17.1617,µm,Surface,Position,1,1591,
16.2768,µm,Surface,Position,1,1592,
25.2455,µm,Surface,Position,1,1595,
28.2764,µm,Surface,Position,1,1596,
12.9571,µm,Surface,Position,1,1598,
21.2506,µm,Surface,Position,1,1602,
24.3008,µm,Surface,Position,1,1603,
24.9366,µm,Surface,Position,1,1604,
25.0425,µm,Surface,Position,1,1605,
19.3609,µm,Surface,Position,1,1606,
28.7787,µm,Surface,Position,1,1607,
21.7201,µm,Surface,Position,1,1608,
25.7991,µm,Surface,Position,1,1609,
26.7212,µm,Surface,Position,1,1611,
13.785,µm,Surface,Position,1,1613,
16.95,µm,Surface,Position,1,1617,
13.0156,µm,Surface,Position,1,1624,
20.19,µm,Surface,Position,1,1628,
25.3386,µm,Surface,Position,1,1630,
23.4498,µm,Surface,Position,1,1632,
19.6386,µm,Surface,Position,1,1633,
18.4121,µm,Surface,Position,1,1634,
21.7005,µm,Surface,Position,1,1636,
13.9196,µm,Surface,Position,1,1637,
19.7588,µm,Surface,Position,1,1638,
16.0908,µm,Surface,Position,1,1640,
18.4519,µm,Surface,Position,1,1641,
28.2601,µm,Surface,Position,1,1642,
21.6798,µm,Surface,Position,1,1646,
28.3487,µm,Surface,Position,1,1647,
13.3742,µm,Surface,Position,1,1649,
28.673,µm,Surface,Position,1,1652,
19.9785,µm,Surface,Position,1,1654,
27.8505,µm,Surface,Position,1,1656,
28.7101,µm,Surface,Position,1,1657,
27.8155,µm,Surface,Position,1,1658,
25.6796,µm,Surface,Position,1,1659,
25.0399,µm,Surface,Position,1,1661,
14.9122,µm,Surface,Position,1,1662,
23.7429,µm,Surface,Position,1,1663,
24.8213,µm,Surface,Position,1,1665,
25.3623,µm,Surface,Position,1,1666,
26.7751,µm,Surface,Position,1,1667,
26.6361,µm,Surface,Position,1,1668,
27.7053,µm,Surface,Position,1,1669,
18.4155,µm,Surface,Position,1,1670,
23.838,µm,Surface,Position,1,1671,
18.2463,µm,Surface,Position,1,1673,
13.0691,µm,Surface,Position,1,1675,
20.7073,µm,Surface,Position,1,1676,
28.2013,µm,Surface,Position,1,1677,
14.7965,µm,Surface,Position,1,1678,
27.331,µm,Surface,Position,1,1679,
15.4784,µm,Surface,Position,1,1680,
13.0268,µm,Surface,Position,1,1681,
17.1189,µm,Surface,Position,1,1682,
23.6565,µm,Surface,Position,1,1683,
16.7117,µm,Surface,Position,1,1684,
18.4799,µm,Surface,Position,1,1687,
27.0456,µm,Surface,Position,1,1688,
25.932,µm,Surface,Position,1,1689,
24.9976,µm,Surface,Position,1,1690,
28.5846,µm,Surface,Position,1,1691,
14.9008,µm,Surface,Position,1,1696,
21.2976,µm,Surface,Position,1,1699,
12.8971,µm,Surface,Position,1,1700,
17.303,µm,Surface,Position,1,1701,
21.4496,µm,Surface,Position,1,1708,
14.5534,µm,Surface,Position,1,1709,
24.0644,µm,Surface,Position,1,1713,
20.259,µm,Surface,Position,1,1718,
28.2231,µm,Surface,Position,1,1719,
19.4463,µm,Surface,Position,1,1721,
28.4236,µm,Surface,Position,1,1722,
23.0535,µm,Surface,Position,1,1724,
15.2834,µm,Surface,Position,1,1726,
28.3191,µm,Surface,Position,1,1727,
15.5162,µm,Surface,Position,1,1729,
17.7799,µm,Surface,Position,1,1731,
14.5855,µm,Surface,Position,1,1732,
22.7247,µm,Surface,Position,1,1735,
28.1412,µm,Surface,Position,1,1737,
14.407,µm,Surface,Position,1,1739,
22.277,µm,Surface,Position,1,1742,
27.9729,µm,Surface,Position,1,1744,
13.6139,µm,Surface,Position,1,1749,
17.0125,µm,Surface,Position,1,1753,
12.7556,µm,Surface,Position,1,1754,
18.2829,µm,Surface,Position,1,1756,
28.1258,µm,Surface,Position,1,1757,
23.4674,µm,Surface,Position,1,1759,
27.1004,µm,Surface,Position,1,1762,
21.8701,µm,Surface,Position,1,1763,
15.5281,µm,Surface,Position,1,1765,
19.1373,µm,Surface,Position,1,1766,
13.4608,µm,Surface,Position,1,1767,
13.2375,µm,Surface,Position,1,1768,
27.8981,µm,Surface,Position,1,1769,
26.0114,µm,Surface,Position,1,1772,
13.56,µm,Surface,Position,1,1782,
23.1587,µm,Surface,Position,1,1783,
22.8604,µm,Surface,Position,1,1784,
26.1549,µm,Surface,Position,1,1785,
21.569,µm,Surface,Position,1,1787,
13.2495,µm,Surface,Position,1,1788,
21.1644,µm,Surface,Position,1,1789,
17.8719,µm,Surface,Position,1,1790,
27.9055,µm,Surface,Position,1,1792,
27.0139,µm,Surface,Position,1,1793,
19.9067,µm,Surface,Position,1,1795,
28.0752,µm,Surface,Position,1,1797,
19.8661,µm,Surface,Position,1,1798,
27.8827,µm,Surface,Position,1,1800,
17.0368,µm,Surface,Position,1,1801,
27.4648,µm,Surface,Position,1,1802,
12.9732,µm,Surface,Position,1,1804,
23.8706,µm,Surface,Position,1,1806,
21.2245,µm,Surface,Position,1,1809,
16.0819,µm,Surface,Position,1,1810,
23.5352,µm,Surface,Position,1,1811,
26.0175,µm,Surface,Position,1,1813,
14.8687,µm,Surface,Position,1,1814,
12.9237,µm,Surface,Position,1,1816,
27.1195,µm,Surface,Position,1,1818,
22.9729,µm,Surface,Position,1,1821,
23.0183,µm,Surface,Position,1,1822,
20.9492,µm,Surface,Position,1,1824,
13.0502,µm,Surface,Position,1,1825,
12.8095,µm,Surface,Position,1,1826,
18.2816,µm,Surface,Position,1,1829,
15.3804,µm,Surface,Position,1,1832,
16.1624,µm,Surface,Position,1,1834,
20.4937,µm,Surface,Position,1,1835,
19.4772,µm,Surface,Position,1,1836,
21.8028,µm,Surface,Position,1,1841,
25.2854,µm,Surface,Position,1,1842,
22.4852,µm,Surface,Position,1,1845,
20.2014,µm,Surface,Position,1,1846,
17.0055,µm,Surface,Position,1,1847,
23.8715,µm,Surface,Position,1,1848,
21.1991,µm,Surface,Position,1,1849,
12.7331,µm,Surface,Position,1,1850,
18.421,µm,Surface,Position,1,1855,
15.7877,µm,Surface,Position,1,1856,
17.6029,µm,Surface,Position,1,1858,
13.6,µm,Surface,Position,1,1859,
13.3841,µm,Surface,Position,1,1861,
14.1455,µm,Surface,Position,1,1862,
17.1492,µm,Surface,Position,1,1865,
18.3507,µm,Surface,Position,1,1869,
23.899,µm,Surface,Position,1,1871,
13.4829,µm,Surface,Position,1,1873,
27.4349,µm,Surface,Position,1,1874,
13.6086,µm,Surface,Position,1,1875,
15.7169,µm,Surface,Position,1,1877,
28.4973,µm,Surface,Position,1,1881,
20.9238,µm,Surface,Position,1,1882,
23.9177,µm,Surface,Position,1,1885,
24.0062,µm,Surface,Position,1,1886,
27.3442,µm,Surface,Position,1,1889,
21.2125,µm,Surface,Position,1,1890,
26.211,µm,Surface,Position,1,1892,
26.5256,µm,Surface,Position,1,1895,
26.1312,µm,Surface,Position,1,1899,
19.1637,µm,Surface,Position,1,1906,
16.5227,µm,Surface,Position,1,1909,
18.277,µm,Surface,Position,1,1911,
25.5634,µm,Surface,Position,1,1916,
22.2317,µm,Surface,Position,1,1917,
20.7757,µm,Surface,Position,1,1920,
15.1782,µm,Surface,Position,1,1921,
27.2445,µm,Surface,Position,1,1922,
16.9465,µm,Surface,Position,1,1923,
14.0337,µm,Surface,Position,1,1926,
21.8576,µm,Surface,Position,1,1927,
24.7235,µm,Surface,Position,1,1931,
20.3725,µm,Surface,Position,1,1934,
21.7281,µm,Surface,Position,1,1935,
13.8891,µm,Surface,Position,1,1938,
21.1377,µm,Surface,Position,1,1940,
24.7362,µm,Surface,Position,1,1942,
12.7737,µm,Surface,Position,1,1945,
28.7626,µm,Surface,Position,1,1952,
14.4446,µm,Surface,Position,1,1953,
17.9466,µm,Surface,Position,1,1957,
27.7391,µm,Surface,Position,1,1962,
24.0631,µm,Surface,Position,1,1963,
16.7269,µm,Surface,Position,1,1964,
23.4087,µm,Surface,Position,1,1966,
24.1353,µm,Surface,Position,1,1968,
15.5126,µm,Surface,Position,1,1970,
16.7293,µm,Surface,Position,1,1974,
21.2743,µm,Surface,Position,1,1976,
13.6367,µm,Surface,Position,1,1977,
25.9487,µm,Surface,Position,1,1979,
15.9681,µm,Surface,Position,1,1981,
24.8177,µm,Surface,Position,1,1982,
25.9232,µm,Surface,Position,1,1983,
24.2704,µm,Surface,Position,1,1985,
18.9021,µm,Surface,Position,1,1987,
15.091,µm,Surface,Position,1,1989,
15.9686,µm,Surface,Position,1,1991,
14.6186,µm,Surface,Position,1,1992,
15.19,µm,Surface,Position,1,1993,
13.0452,µm,Surface,Position,1,1994,
14.2282,µm,Surface,Position,1,1995,
15.3055,µm,Surface,Position,1,1998,
20.4969,µm,Surface,Position,1,2001,
13.541,µm,Surface,Position,1,2002,
26.0626,µm,Surface,Position,1,2003,
23.9821,µm,Surface,Position,1,2004,
17.2747,µm,Surface,Position,1,2005,
22.894,µm,Surface,Position,1,2006,
17.1935,µm,Surface,Position,1,2007,
15.7535,µm,Surface,Position,1,2008,
23.5961,µm,Surface,Position,1,2012,
19.1734,µm,Surface,Position,1,2019,
14.3487,µm,Surface,Position,1,2020,
19.2697,µm,Surface,Position,1,2021,
13.7407,µm,Surface,Position,1,2023,
20.7771,µm,Surface,Position,1,2025,
26.3553,µm,Surface,Position,1,2027,
23.2329,µm,Surface,Position,1,2032,
13.5138,µm,Surface,Position,1,2033,
20.7606,µm,Surface,Position,1,2034,
19.4972,µm,Surface,Position,1,2039,
19.3392,µm,Surface,Position,1,2040,
18.5504,µm,Surface,Position,1,2041,
28.3162,µm,Surface,Position,1,2042,
22.4472,µm,Surface,Position,1,2043,
22.4036,µm,Surface,Position,1,2044,
13.9428,µm,Surface,Position,1,2049,
15.9713,µm,Surface,Position,1,2050,
27.2868,µm,Surface,Position,1,2051,
27.8883,µm,Surface,Position,1,2053,
19.0333,µm,Surface,Position,1,2056,
17.2958,µm,Surface,Position,1,2058,
12.9232,µm,Surface,Position,1,2059,
13.2846,µm,Surface,Position,1,2062,
12.713,µm,Surface,Position,1,2063,
28.6167,µm,Surface,Position,1,2066,
16.4939,µm,Surface,Position,1,2069,
28.2911,µm,Surface,Position,1,2070,
28.128,µm,Surface,Position,1,2071,
26.0739,µm,Surface,Position,1,2077,
25.2619,µm,Surface,Position,1,2079,
15.1592,µm,Surface,Position,1,2080,
16.0028,µm,Surface,Position,1,2082,
13.1553,µm,Surface,Position,1,2083,
14.2403,µm,Surface,Position,1,2084,
20.446,µm,Surface,Position,1,2087,
18.8005,µm,Surface,Position,1,2088,
22.3051,µm,Surface,Position,1,2090,
24.0816,µm,Surface,Position,1,2092,
23.0585,µm,Surface,Position,1,2096,
26.0042,µm,Surface,Position,1,2097,
16.6317,µm,Surface,Position,1,2099,
14.0638,µm,Surface,Position,1,2102,
25.033,µm,Surface,Position,1,2107,
20.5036,µm,Surface,Position,1,2108,
14.7234,µm,Surface,Position,1,2110,
15.0066,µm,Surface,Position,1,2111,
27.085,µm,Surface,Position,1,2113,
16.2168,µm,Surface,Position,1,2116,
17.724,µm,Surface,Position,1,2119,
22.2653,µm,Surface,Position,1,2120,
26.9919,µm,Surface,Position,1,2121,
23.8569,µm,Surface,Position,1,2122,
19.8705,µm,Surface,Position,1,2124,
14.2878,µm,Surface,Position,1,2126,
18.1939,µm,Surface,Position,1,2127,
18.3665,µm,Surface,Position,1,2128,
22.7506,µm,Surface,Position,1,2133,
17.875,µm,Surface,Position,1,2134,
18.8412,µm,Surface,Position,1,2137,
13.1314,µm,Surface,Position,1,2138,
20.7576,µm,Surface,Position,1,2139,
13.8187,µm,Surface,Position,1,2140,
15.9258,µm,Surface,Position,1,2142,
19.0183,µm,Surface,Position,1,2144,
14.5167,µm,Surface,Position,1,2148,
25.7952,µm,Surface,Position,1,2149,
13.0193,µm,Surface,Position,1,2152,
16.3704,µm,Surface,Position,1,2154,
24.094,µm,Surface,Position,1,2156,
14.6782,µm,Surface,Position,1,2157,
12.9876,µm,Surface,Position,1,2159,
14.8347,µm,Surface,Position,1,2160,
24.5014,µm,Surface,Position,1,2161,
20.5601,µm,Surface,Position,1,2162,
18.6575,µm,Surface,Position,1,2163,
27.1369,µm,Surface,Position,1,2164,
12.924,µm,Surface,Position,1,2166,
27.5461,µm,Surface,Position,1,2171,
23.2332,µm,Surface,Position,1,2172,
26.1267,µm,Surface,Position,1,2174,
17.6988,µm,Surface,Position,1,2179,
20.9088,µm,Surface,Position,1,2180,
19.3355,µm,Surface,Position,1,2182,
28.5971,µm,Surface,Position,1,2185,
27.4965,µm,Surface,Position,1,2186,
23.019,µm,Surface,Position,1,2188,
18.2779,µm,Surface,Position,1,2189,
15.1208,µm,Surface,Position,1,2190,
26.9612,µm,Surface,Position,1,2191,
18.6275,µm,Surface,Position,1,2195,
24.3197,µm,Surface,Position,1,2196,
28.1739,µm,Surface,Position,1,2198,
24.7016,µm,Surface,Position,1,2202,
18.1967,µm,Surface,Position,1,2204,
14.0132,µm,Surface,Position,1,2205,
14.6905,µm,Surface,Position,1,2206,
23.2207,µm,Surface,Position,1,2209,
13.0356,µm,Surface,Position,1,2210,
24.0945,µm,Surface,Position,1,2213,
13.0676,µm,Surface,Position,1,2214,
13.5447,µm,Surface,Position,1,2215,
23.514,µm,Surface,Position,1,2216,
13.4653,µm,Surface,Position,1,2217,
28.5235,µm,Surface,Position,1,2218,
23.3689,µm,Surface,Position,1,2222,
25.1368,µm,Surface,Position,1,2224,
25.0445,µm,Surface,Position,1,2225,
19.1797,µm,Surface,Position,1,2226,
20.0985,µm,Surface,Position,1,2227,
28.6888,µm,Surface,Position,1,2228,
25.4503,µm,Surface,Position,1,2229,
15.4851,µm,Surface,Position,1,2230,
25.9183,µm,Surface,Position,1,2231,
27.436,µm,Surface,Position,1,2234,
23.7277,µm,Surface,Position,1,2238,
13.7801,µm,Surface,Position,1,2239,
19.7348,µm,Surface,Position,1,2241,
13.9822,µm,Surface,Position,1,2244,
16.129,µm,Surface,Position,1,2245,
24.269,µm,Surface,Position,1,2246,
12.8187,µm,Surface,Position,1,2248,
18.3198,µm,Surface,Position,1,2249,
24.8033,µm,Surface,Position,1,2251,
13.0331,µm,Surface,Position,1,2253,
19.3808,µm,Surface,Position,1,2254,
21.3534,µm,Surface,Position,1,2261,
23.3688,µm,Surface,Position,1,2262,
18.3477,µm,Surface,Position,1,2263,
17.8058,µm,Surface,Position,1,2265,
16.2914,µm,Surface,Position,1,2266,
14.3085,µm,Surface,Position,1,2267,
21.2699,µm,Surface,Position,1,2270,
14.5976,µm,Surface,Position,1,2272,
22.6444,µm,Surface,Position,1,2273,
13.8689,µm,Surface,Position,1,2274,
19.4987,µm,Surface,Position,1,2275,
25.3987,µm,Surface,Position,1,2276,
13.7448,µm,Surface,Position,1,2279,
18.7165,µm,Surface,Position,1,2281,
17.1116,µm,Surface,Position,1,2283,
12.8248,µm,Surface,Position,1,2284,
20.1813,µm,Surface,Position,1,2285,
12.7093,µm,Surface,Position,1,2287,
28.199,µm,Surface,Position,1,2288,
27.8656,µm,Surface,Position,1,2291,
19.8861,µm,Surface,Position,1,2295,
18.424,µm,Surface,Position,1,2296,
27.6443,µm,Surface,Position,1,2298,
27.7568,µm,Surface,Position,1,2299,
13.9759,µm,Surface,Position,1,2300,
20.0811,µm,Surface,Position,1,2303,
15.5845,µm,Surface,Position,1,2306,
16.1861,µm,Surface,Position,1,2309,
20.1215,µm,Surface,Position,1,2311,
18.326,µm,Surface,Position,1,2312,
20.9941,µm,Surface,Position,1,2314,
24.8452,µm,Surface,Position,1,2315,
19.1194,µm,Surface,Position,1,2318,
19.5777,µm,Surface,Position,1,2319,
16.6061,µm,Surface,Position,1,2320,
13.2849,µm,Surface,Position,1,2323,
14.3925,µm,Surface,Position,1,2325,
22.4637,µm,Surface,Position,1,2326,
26.0932,µm,Surface,Position,1,2327,
27.9977,µm,Surface,Position,1,2328,
28.077,µm,Surface,Position,1,2331,
21.6033,µm,Surface,Position,1,2332,
12.7769,µm,Surface,Position,1,2333,
22.256,µm,Surface,Position,1,2335,
12.8196,µm,Surface,Position,1,2339,
25.887,µm,Surface,Position,1,2342,
26.6109,µm,Surface,Position,1,2344,
24.4657,µm,Surface,Position,1,2345,
19.602,µm,Surface,Position,1,2347,
24.7691,µm,Surface,Position,1,2351,
13.567,µm,Surface,Position,1,2354,
18.9813,µm,Surface,Position,1,2355,
22.768,µm,Surface,Position,1,2356,
28.019,µm,Surface,Position,1,2359,
25.3171,µm,Surface,Position,1,2360,
26.1901,µm,Surface,Position,1,2363,
26.4279,µm,Surface,Position,1,2365,
14.296,µm,Surface,Position,1,2367,
15.3513,µm,Surface,Position,1,2371,
18.6039,µm,Surface,Position,1,2372,
17.9693,µm,Surface,Position,1,2373,
26.1578,µm,Surface,Position,1,2376,
13.2871,µm,Surface,Position,1,2377,
14.6338,µm,Surface,Position,1,2380,
23.0944,µm,Surface,Position,1,2383,
18.4184,µm,Surface,Position,1,2388,
13.5484,µm,Surface,Position,1,2391,
14.9052,µm,Surface,Position,1,2392,
24.8117,µm,Surface,Position,1,2393,
20.4779,µm,Surface,Position,1,2396,
12.7898,µm,Surface,Position,1,2399,
18.9077,µm,Surface,Position,1,2400,
26.545,µm,Surface,Position,1,2401,
16.9979,µm,Surface,Position,1,2402,
23.2082,µm,Surface,Position,1,2404,
13.2663,µm,Surface,Position,1,2406,
19.1002,µm,Surface,Position,1,2408,
25.5299,µm,Surface,Position,1,2410,
20.5079,µm,Surface,Position,1,2413,
17.9448,µm,Surface,Position,1,2414,
21.6086,µm,Surface,Position,1,2418,
13.4615,µm,Surface,Position,1,2419,
18.5397,µm,Surface,Position,1,2420,
16.3951,µm,Surface,Position,1,2421,
25.1962,µm,Surface,Position,1,2422,
25.5226,µm,Surface,Position,1,2424,
23.559,µm,Surface,Position,1,2425,
13.2043,µm,Surface,Position,1,2426,
27.999,µm,Surface,Position,1,2430,
22.8934,µm,Surface,Position,1,2432,
23.8633,µm,Surface,Position,1,2436,
28.0712,µm,Surface,Position,1,2437,
28.7281,µm,Surface,Position,1,2438,
14.038,µm,Surface,Position,1,2439,
15.2352,µm,Surface,Position,1,2441,
15.7252,µm,Surface,Position,1,2443,
25.2668,µm,Surface,Position,1,2445,
20.0933,µm,Surface,Position,1,2446,
23.6946,µm,Surface,Position,1,2447,
25.8899,µm,Surface,Position,1,2449,
27.9637,µm,Surface,Position,1,2450,
21.7391,µm,Surface,Position,1,2452,
13.9707,µm,Surface,Position,1,2453,
27.3999,µm,Surface,Position,1,2454,
23.4389,µm,Surface,Position,1,2455,
17.2953,µm,Surface,Position,1,2456,
22.8275,µm,Surface,Position,1,2457,
13.1016,µm,Surface,Position,1,2458,
18.2804,µm,Surface,Position,1,2459,
21.7026,µm,Surface,Position,1,2461,
13.0131,µm,Surface,Position,1,2463,
23.851,µm,Surface,Position,1,2465,
24.2881,µm,Surface,Position,1,2466,
14.9888,µm,Surface,Position,1,2468,
14.4468,µm,Surface,Position,1,2471,
22.4978,µm,Surface,Position,1,2472,
16.255,µm,Surface,Position,1,2477,
14.0292,µm,Surface,Position,1,2478,
19.4441,µm,Surface,Position,1,2481,
12.7227,µm,Surface,Position,1,2483,
28.146,µm,Surface,Position,1,2484,
12.7817,µm,Surface,Position,1,2489,
13.779,µm,Surface,Position,1,2490,
13.684,µm,Surface,Position,1,2491,
17.3899,µm,Surface,Position,1,2492,
27.3462,µm,Surface,Position,1,2494,
27.1415,µm,Surface,Position,1,2501,
16.6127,µm,Surface,Position,1,2503,
28.5865,µm,Surface,Position,1,2504,
24.0778,µm,Surface,Position,1,2512,
18.9008,µm,Surface,Position,1,2513,
27.6716,µm,Surface,Position,1,2517,
28.1341,µm,Surface,Position,1,2519,
16.4228,µm,Surface,Position,1,2520,
12.9956,µm,Surface,Position,1,2522,
17.389,µm,Surface,Position,1,2523,
20.6958,µm,Surface,Position,1,2524,
28.0315,µm,Surface,Position,1,2526,
27.8609,µm,Surface,Position,1,2527,
13.112,µm,Surface,Position,1,2532,
15.4172,µm,Surface,Position,1,2533,
14.9237,µm,Surface,Position,1,2534,
15.9434,µm,Surface,Position,1,2536,
15.882,µm,Surface,Position,1,2540,
27.0392,µm,Surface,Position,1,2543,
17.505,µm,Surface,Position,1,2544,
27.1225,µm,Surface,Position,1,2545,
14.3433,µm,Surface,Position,1,2546,
26.6622,µm,Surface,Position,1,2547,
15.9304,µm,Surface,Position,1,2548,
28.4806,µm,Surface,Position,1,2551,
27.9817,µm,Surface,Position,1,2552,
22.5189,µm,Surface,Position,1,2554,
15.6219,µm,Surface,Position,1,2557,
21.3812,µm,Surface,Position,1,2560,
21.3897,µm,Surface,Position,1,2561,
24.137,µm,Surface,Position,1,2562,
16.621,µm,Surface,Position,1,2566,
16.875,µm,Surface,Position,1,2568,
14.4973,µm,Surface,Position,1,2571,
13.2301,µm,Surface,Position,1,2573,
