
Intensity Sum of Square Ch=10 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
1.57632e+10,,Surface,10,Image 1,1,2,
2.06969e+11,,Surface,10,Image 1,1,3,
4.71363e+11,,Surface,10,Image 1,1,4,
1.43268e+12,,Surface,10,Image 1,1,5,
1.09858e+09,,Surface,10,Image 1,1,6,
1.45011e+10,,Surface,10,Image 1,1,7,
6.72035e+11,,Surface,10,Image 1,1,8,
7.32612e+11,,Surface,10,Image 1,1,10,
9.94382e+09,,Surface,10,Image 1,1,11,
1.58407e+09,,Surface,10,Image 1,1,12,
1.02023e+12,,Surface,10,Image 1,1,13,
6.97613e+11,,Surface,10,Image 1,1,18,
9.29623e+07,,Surface,10,Image 1,1,19,
5.65513e+11,,Surface,10,Image 1,1,21,
2.66351e+08,,Surface,10,Image 1,1,22,
1.88997e+12,,Surface,10,Image 1,1,24,
2.61212e+11,,Surface,10,Image 1,1,25,
6.15376e+11,,Surface,10,Image 1,1,26,
4.22744e+11,,Surface,10,Image 1,1,28,
8.14277e+11,,Surface,10,Image 1,1,29,
2.56541e+09,,Surface,10,Image 1,1,35,
4.8127e+11,,Surface,10,Image 1,1,37,
2.21052e+12,,Surface,10,Image 1,1,38,
2.42682e+11,,Surface,10,Image 1,1,40,
1.67762e+09,,Surface,10,Image 1,1,45,
2.26874e+11,,Surface,10,Image 1,1,46,
2.54302e+11,,Surface,10,Image 1,1,49,
1.18694e+11,,Surface,10,Image 1,1,52,
1.44465e+11,,Surface,10,Image 1,1,54,
2.29867e+12,,Surface,10,Image 1,1,58,
9.18346e+11,,Surface,10,Image 1,1,60,
8.78237e+10,,Surface,10,Image 1,1,61,
1.2274e+08,,Surface,10,Image 1,1,63,
1.00015e+10,,Surface,10,Image 1,1,64,
3.58601e+11,,Surface,10,Image 1,1,65,
5.78582e+11,,Surface,10,Image 1,1,67,
1.2709e+12,,Surface,10,Image 1,1,71,
9.34939e+11,,Surface,10,Image 1,1,72,
1.36098e+09,,Surface,10,Image 1,1,73,
6.70952e+11,,Surface,10,Image 1,1,74,
1.08049e+12,,Surface,10,Image 1,1,76,
8.9736e+10,,Surface,10,Image 1,1,77,
1.32268e+12,,Surface,10,Image 1,1,79,
3.16075e+11,,Surface,10,Image 1,1,81,
1.18946e+13,,Surface,10,Image 1,1,82,
4.77927e+11,,Surface,10,Image 1,1,88,
4.09887e+10,,Surface,10,Image 1,1,89,
1.66052e+11,,Surface,10,Image 1,1,91,
4.18281e+11,,Surface,10,Image 1,1,93,
5.27643e+10,,Surface,10,Image 1,1,97,
7.56396e+11,,Surface,10,Image 1,1,100,
4.09841e+08,,Surface,10,Image 1,1,101,
7.35323e+11,,Surface,10,Image 1,1,102,
3.91244e+12,,Surface,10,Image 1,1,103,
2.64282e+12,,Surface,10,Image 1,1,106,
6.73391e+10,,Surface,10,Image 1,1,107,
6.84114e+10,,Surface,10,Image 1,1,110,
4.15429e+11,,Surface,10,Image 1,1,111,
3.96847e+11,,Surface,10,Image 1,1,112,
6.08305e+11,,Surface,10,Image 1,1,113,
8.935e+08,,Surface,10,Image 1,1,118,
3.3101e+09,,Surface,10,Image 1,1,119,
6.02381e+10,,Surface,10,Image 1,1,120,
3.23574e+09,,Surface,10,Image 1,1,122,
4.84915e+11,,Surface,10,Image 1,1,123,
2.24644e+12,,Surface,10,Image 1,1,124,
3.9331e+12,,Surface,10,Image 1,1,128,
2.18418e+11,,Surface,10,Image 1,1,134,
5.58245e+10,,Surface,10,Image 1,1,136,
2.14771e+10,,Surface,10,Image 1,1,137,
3.35376e+09,,Surface,10,Image 1,1,138,
3.60745e+11,,Surface,10,Image 1,1,139,
1.97548e+12,,Surface,10,Image 1,1,140,
2.35209e+12,,Surface,10,Image 1,1,141,
3.61259e+11,,Surface,10,Image 1,1,143,
1.73652e+12,,Surface,10,Image 1,1,146,
5.26878e+11,,Surface,10,Image 1,1,150,
3.06697e+11,,Surface,10,Image 1,1,154,
7.22062e+11,,Surface,10,Image 1,1,155,
2.45846e+11,,Surface,10,Image 1,1,156,
5.76925e+11,,Surface,10,Image 1,1,159,
5.18603e+08,,Surface,10,Image 1,1,161,
1.20406e+12,,Surface,10,Image 1,1,164,
2.83765e+08,,Surface,10,Image 1,1,165,
1.46449e+12,,Surface,10,Image 1,1,167,
1.27272e+09,,Surface,10,Image 1,1,171,
1.76176e+12,,Surface,10,Image 1,1,172,
1.08168e+11,,Surface,10,Image 1,1,173,
8.14543e+09,,Surface,10,Image 1,1,174,
4.56856e+11,,Surface,10,Image 1,1,177,
1.89939e+09,,Surface,10,Image 1,1,180,
4.74839e+11,,Surface,10,Image 1,1,181,
1.72878e+10,,Surface,10,Image 1,1,190,
3.66381e+11,,Surface,10,Image 1,1,192,
4.70651e+11,,Surface,10,Image 1,1,193,
1.33846e+12,,Surface,10,Image 1,1,195,
1.13871e+09,,Surface,10,Image 1,1,199,
3.8506e+11,,Surface,10,Image 1,1,200,
1.71442e+12,,Surface,10,Image 1,1,201,
1.05962e+11,,Surface,10,Image 1,1,203,
3.80071e+08,,Surface,10,Image 1,1,208,
4.41864e+11,,Surface,10,Image 1,1,209,
7.59549e+11,,Surface,10,Image 1,1,210,
2.66685e+11,,Surface,10,Image 1,1,213,
9.30242e+11,,Surface,10,Image 1,1,214,
1.09597e+12,,Surface,10,Image 1,1,215,
2.18473e+12,,Surface,10,Image 1,1,216,
1.97162e+08,,Surface,10,Image 1,1,217,
2.88381e+11,,Surface,10,Image 1,1,218,
1.57549e+11,,Surface,10,Image 1,1,219,
3.16278e+11,,Surface,10,Image 1,1,221,
5.84778e+11,,Surface,10,Image 1,1,225,
1.82009e+08,,Surface,10,Image 1,1,227,
1.47873e+12,,Surface,10,Image 1,1,228,
5.81269e+10,,Surface,10,Image 1,1,230,
2.19806e+12,,Surface,10,Image 1,1,233,
2.75092e+12,,Surface,10,Image 1,1,234,
5.77833e+11,,Surface,10,Image 1,1,236,
1.20406e+12,,Surface,10,Image 1,1,237,
2.70015e+08,,Surface,10,Image 1,1,238,
1.60807e+12,,Surface,10,Image 1,1,239,
3.23844e+12,,Surface,10,Image 1,1,241,
2.37152e+09,,Surface,10,Image 1,1,243,
3.31231e+11,,Surface,10,Image 1,1,245,
1.03026e+12,,Surface,10,Image 1,1,249,
2.53087e+11,,Surface,10,Image 1,1,250,
8.13878e+11,,Surface,10,Image 1,1,251,
3.22286e+09,,Surface,10,Image 1,1,253,
3.16034e+12,,Surface,10,Image 1,1,262,
4.2994e+08,,Surface,10,Image 1,1,263,
3.26675e+11,,Surface,10,Image 1,1,265,
9.22863e+10,,Surface,10,Image 1,1,266,
5.19345e+08,,Surface,10,Image 1,1,268,
1.5395e+08,,Surface,10,Image 1,1,269,
1.70925e+12,,Surface,10,Image 1,1,272,
9.34163e+11,,Surface,10,Image 1,1,274,
5.30641e+12,,Surface,10,Image 1,1,277,
1.94304e+12,,Surface,10,Image 1,1,279,
8.5832e+10,,Surface,10,Image 1,1,281,
3.16885e+12,,Surface,10,Image 1,1,282,
6.4909e+11,,Surface,10,Image 1,1,284,
2.65949e+09,,Surface,10,Image 1,1,285,
2.18432e+10,,Surface,10,Image 1,1,291,
3.03912e+12,,Surface,10,Image 1,1,293,
8.93552e+11,,Surface,10,Image 1,1,295,
2.4498e+10,,Surface,10,Image 1,1,297,
1.49706e+12,,Surface,10,Image 1,1,300,
7.27811e+10,,Surface,10,Image 1,1,302,
2.86613e+11,,Surface,10,Image 1,1,303,
6.55396e+11,,Surface,10,Image 1,1,309,
2.09443e+12,,Surface,10,Image 1,1,310,
3.8478e+11,,Surface,10,Image 1,1,316,
3.25188e+10,,Surface,10,Image 1,1,317,
1.16199e+12,,Surface,10,Image 1,1,324,
2.69905e+11,,Surface,10,Image 1,1,325,
