
Intensity StdDev Ch=36 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1082.43,,Surface,36,Image 1,1,2,
806.746,,Surface,36,Image 1,1,3,
497.133,,Surface,36,Image 1,1,4,
374.721,,Surface,36,Image 1,1,5,
262.282,,Surface,36,Image 1,1,6,
90.5117,,Surface,36,Image 1,1,7,
484.424,,Surface,36,Image 1,1,8,
252.074,,Surface,36,Image 1,1,10,
144.491,,Surface,36,Image 1,1,11,
367.031,,Surface,36,Image 1,1,12,
1059.46,,Surface,36,Image 1,1,13,
2323.65,,Surface,36,Image 1,1,18,
132.592,,Surface,36,Image 1,1,19,
829.029,,Surface,36,Image 1,1,21,
175.125,,Surface,36,Image 1,1,22,
581.824,,Surface,36,Image 1,1,24,
200.168,,Surface,36,Image 1,1,25,
1005.53,,Surface,36,Image 1,1,26,
402.734,,Surface,36,Image 1,1,28,
1175.94,,Surface,36,Image 1,1,29,
452.114,,Surface,36,Image 1,1,35,
2548.88,,Surface,36,Image 1,1,37,
564.104,,Surface,36,Image 1,1,38,
1196.24,,Surface,36,Image 1,1,40,
589.665,,Surface,36,Image 1,1,45,
327.832,,Surface,36,Image 1,1,46,
1438.62,,Surface,36,Image 1,1,49,
697.334,,Surface,36,Image 1,1,52,
1039.54,,Surface,36,Image 1,1,54,
462.241,,Surface,36,Image 1,1,58,
545.695,,Surface,36,Image 1,1,60,
806.237,,Surface,36,Image 1,1,61,
197.786,,Surface,36,Image 1,1,63,
448.929,,Surface,36,Image 1,1,64,
5836.75,,Surface,36,Image 1,1,65,
529.331,,Surface,36,Image 1,1,67,
660.842,,Surface,36,Image 1,1,71,
331.914,,Surface,36,Image 1,1,72,
222.238,,Surface,36,Image 1,1,73,
254.673,,Surface,36,Image 1,1,74,
1126.12,,Surface,36,Image 1,1,76,
845.655,,Surface,36,Image 1,1,77,
1214.47,,Surface,36,Image 1,1,79,
1233.59,,Surface,36,Image 1,1,81,
853.312,,Surface,36,Image 1,1,82,
1706.28,,Surface,36,Image 1,1,88,
92.433,,Surface,36,Image 1,1,89,
805.854,,Surface,36,Image 1,1,91,
282.043,,Surface,36,Image 1,1,93,
2445.64,,Surface,36,Image 1,1,97,
1082.87,,Surface,36,Image 1,1,100,
231.223,,Surface,36,Image 1,1,101,
448.124,,Surface,36,Image 1,1,102,
566.591,,Surface,36,Image 1,1,103,
758.269,,Surface,36,Image 1,1,106,
1492.63,,Surface,36,Image 1,1,107,
2389.71,,Surface,36,Image 1,1,110,
1283.95,,Surface,36,Image 1,1,111,
459.424,,Surface,36,Image 1,1,112,
1216.87,,Surface,36,Image 1,1,113,
213.33,,Surface,36,Image 1,1,118,
2542.26,,Surface,36,Image 1,1,119,
1440.07,,Surface,36,Image 1,1,120,
288.178,,Surface,36,Image 1,1,122,
316.966,,Surface,36,Image 1,1,123,
712.752,,Surface,36,Image 1,1,124,
460.769,,Surface,36,Image 1,1,128,
766.673,,Surface,36,Image 1,1,134,
1905.65,,Surface,36,Image 1,1,136,
2513.13,,Surface,36,Image 1,1,137,
493.694,,Surface,36,Image 1,1,138,
1004.09,,Surface,36,Image 1,1,139,
703.367,,Surface,36,Image 1,1,140,
279.459,,Surface,36,Image 1,1,141,
723.767,,Surface,36,Image 1,1,143,
879.979,,Surface,36,Image 1,1,146,
378.125,,Surface,36,Image 1,1,150,
273.75,,Surface,36,Image 1,1,154,
1293.04,,Surface,36,Image 1,1,155,
358.982,,Surface,36,Image 1,1,156,
656.468,,Surface,36,Image 1,1,159,
257.007,,Surface,36,Image 1,1,161,
386.143,,Surface,36,Image 1,1,164,
229.443,,Surface,36,Image 1,1,165,
368.68,,Surface,36,Image 1,1,167,
779.973,,Surface,36,Image 1,1,171,
405.111,,Surface,36,Image 1,1,172,
525.408,,Surface,36,Image 1,1,173,
