
Intensity Sum of Square Ch=5 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
7.34428e+12,,Surface,5,Image 1,1,2,
9.97709e+11,,Surface,5,Image 1,1,3,
2.80292e+12,,Surface,5,Image 1,1,4,
8.93091e+11,,Surface,5,Image 1,1,5,
4.47709e+12,,Surface,5,Image 1,1,6,
1.06697e+12,,Surface,5,Image 1,1,7,
3.68717e+11,,Surface,5,Image 1,1,8,
8.42142e+11,,Surface,5,Image 1,1,10,
1.4888e+12,,Surface,5,Image 1,1,11,
4.58355e+12,,Surface,5,Image 1,1,12,
6.02095e+12,,Surface,5,Image 1,1,13,
4.03144e+12,,Surface,5,Image 1,1,18,
6.47328e+11,,Surface,5,Image 1,1,19,
9.59696e+11,,Surface,5,Image 1,1,21,
7.28001e+11,,Surface,5,Image 1,1,22,
6.19977e+11,,Surface,5,Image 1,1,24,
4.04879e+11,,Surface,5,Image 1,1,25,
2.31091e+12,,Surface,5,Image 1,1,26,
1.71081e+12,,Surface,5,Image 1,1,28,
1.65202e+12,,Surface,5,Image 1,1,29,
3.35158e+12,,Surface,5,Image 1,1,35,
2.09798e+12,,Surface,5,Image 1,1,37,
2.58322e+12,,Surface,5,Image 1,1,38,
1.43897e+12,,Surface,5,Image 1,1,40,
4.03997e+12,,Surface,5,Image 1,1,45,
1.04098e+12,,Surface,5,Image 1,1,46,
6.20574e+12,,Surface,5,Image 1,1,49,
8.10118e+11,,Surface,5,Image 1,1,52,
2.85454e+12,,Surface,5,Image 1,1,54,
1.12658e+12,,Surface,5,Image 1,1,58,
1.84756e+12,,Surface,5,Image 1,1,60,
3.30966e+12,,Surface,5,Image 1,1,61,
7.26269e+11,,Surface,5,Image 1,1,63,
3.34935e+12,,Surface,5,Image 1,1,64,
6.95234e+12,,Surface,5,Image 1,1,65,
1.02459e+12,,Surface,5,Image 1,1,67,
7.92489e+12,,Surface,5,Image 1,1,71,
6.51433e+11,,Surface,5,Image 1,1,72,
2.47996e+12,,Surface,5,Image 1,1,73,
6.32907e+11,,Surface,5,Image 1,1,74,
3.41228e+12,,Surface,5,Image 1,1,76,
2.90375e+12,,Surface,5,Image 1,1,77,
2.41151e+12,,Surface,5,Image 1,1,79,
4.77312e+11,,Surface,5,Image 1,1,81,
6.55097e+12,,Surface,5,Image 1,1,82,
3.05663e+12,,Surface,5,Image 1,1,88,
6.06238e+10,,Surface,5,Image 1,1,89,
1.91557e+12,,Surface,5,Image 1,1,91,
5.96743e+11,,Surface,5,Image 1,1,93,
1.44926e+12,,Surface,5,Image 1,1,97,
3.01237e+12,,Surface,5,Image 1,1,100,
4.64521e+12,,Surface,5,Image 1,1,101,
9.15866e+11,,Surface,5,Image 1,1,102,
4.01422e+12,,Surface,5,Image 1,1,103,
2.45981e+12,,Surface,5,Image 1,1,106,
1.67607e+12,,Surface,5,Image 1,1,107,
1.09136e+12,,Surface,5,Image 1,1,110,
2.66829e+12,,Surface,5,Image 1,1,111,
7.79788e+11,,Surface,5,Image 1,1,112,
2.91162e+12,,Surface,5,Image 1,1,113,
6.57317e+11,,Surface,5,Image 1,1,118,
4.35958e+11,,Surface,5,Image 1,1,119,
7.42627e+11,,Surface,5,Image 1,1,120,
2.34244e+12,,Surface,5,Image 1,1,122,
4.25174e+12,,Surface,5,Image 1,1,123,
2.58271e+12,,Surface,5,Image 1,1,124,
3.44727e+12,,Surface,5,Image 1,1,128,
1.45567e+12,,Surface,5,Image 1,1,134,
1.99728e+12,,Surface,5,Image 1,1,136,
5.3148e+11,,Surface,5,Image 1,1,137,
2.7375e+12,,Surface,5,Image 1,1,138,
5.53902e+12,,Surface,5,Image 1,1,139,
3.25396e+12,,Surface,5,Image 1,1,140,
8.36872e+11,,Surface,5,Image 1,1,141,
1.35179e+12,,Surface,5,Image 1,1,143,
1.92555e+12,,Surface,5,Image 1,1,146,
1.10054e+12,,Surface,5,Image 1,1,150,
6.46243e+11,,Surface,5,Image 1,1,154,
2.0764e+12,,Surface,5,Image 1,1,155,
4.94806e+11,,Surface,5,Image 1,1,156,
4.34985e+12,,Surface,5,Image 1,1,159,
1.17392e+12,,Surface,5,Image 1,1,161,
2.47345e+12,,Surface,5,Image 1,1,164,
1.46241e+12,,Surface,5,Image 1,1,165,
4.89507e+12,,Surface,5,Image 1,1,167,
2.26409e+12,,Surface,5,Image 1,1,171,
4.16443e+12,,Surface,5,Image 1,1,172,
1.13367e+12,,Surface,5,Image 1,1,173,
3.22898e+12,,Surface,5,Image 1,1,174,
1.14692e+12,,Surface,5,Image 1,1,177,
1.29588e+12,,Surface,5,Image 1,1,180,
4.53714e+11,,Surface,5,Image 1,1,181,
2.01085e+12,,Surface,5,Image 1,1,190,
1.57891e+12,,Surface,5,Image 1,1,192,
3.39285e+12,,Surface,5,Image 1,1,193,
6.73621e+11,,Surface,5,Image 1,1,195,
4.64495e+12,,Surface,5,Image 1,1,199,
1.66258e+12,,Surface,5,Image 1,1,200,
2.985e+12,,Surface,5,Image 1,1,201,
1.0803e+13,,Surface,5,Image 1,1,203,
1.53926e+12,,Surface,5,Image 1,1,208,
3.4986e+12,,Surface,5,Image 1,1,209,
3.22297e+12,,Surface,5,Image 1,1,210,
3.70361e+12,,Surface,5,Image 1,1,213,
2.55052e+12,,Surface,5,Image 1,1,214,
4.15136e+12,,Surface,5,Image 1,1,215,
1.12212e+12,,Surface,5,Image 1,1,216,
5.45191e+11,,Surface,5,Image 1,1,217,
1.45806e+12,,Surface,5,Image 1,1,218,
4.61128e+11,,Surface,5,Image 1,1,219,
1.93695e+12,,Surface,5,Image 1,1,221,
4.65371e+11,,Surface,5,Image 1,1,225,
1.11058e+12,,Surface,5,Image 1,1,227,
4.10232e+12,,Surface,5,Image 1,1,228,
2.40072e+11,,Surface,5,Image 1,1,230,
4.79467e+12,,Surface,5,Image 1,1,233,
4.4719e+12,,Surface,5,Image 1,1,234,
7.79031e+11,,Surface,5,Image 1,1,236,
1.81374e+12,,Surface,5,Image 1,1,237,
1.72545e+12,,Surface,5,Image 1,1,238,
1.98092e+12,,Surface,5,Image 1,1,239,
1.8313e+12,,Surface,5,Image 1,1,241,
1.32958e+12,,Surface,5,Image 1,1,243,
1.24498e+12,,Surface,5,Image 1,1,245,
8.00779e+12,,Surface,5,Image 1,1,249,
4.87929e+12,,Surface,5,Image 1,1,250,
2.28351e+12,,Surface,5,Image 1,1,251,
3.64049e+12,,Surface,5,Image 1,1,253,
6.38334e+12,,Surface,5,Image 1,1,262,
1.25818e+12,,Surface,5,Image 1,1,263,
2.90958e+12,,Surface,5,Image 1,1,265,
3.14197e+12,,Surface,5,Image 1,1,266,
2.5093e+12,,Surface,5,Image 1,1,268,
2.28762e+11,,Surface,5,Image 1,1,269,
1.39085e+12,,Surface,5,Image 1,1,272,
2.2735e+12,,Surface,5,Image 1,1,274,
5.21045e+12,,Surface,5,Image 1,1,277,
5.7978e+12,,Surface,5,Image 1,1,279,
1.32935e+12,,Surface,5,Image 1,1,281,
2.00468e+12,,Surface,5,Image 1,1,282,
