
Intensity Median Ch=26 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
4,,Surface,26,Image 1,1,2,
0.5,,Surface,26,Image 1,1,3,
1,,Surface,26,Image 1,1,4,
0.5,,Surface,26,Image 1,1,5,
1,,Surface,26,Image 1,1,6,
0.25,,Surface,26,Image 1,1,7,
0.25,,Surface,26,Image 1,1,8,
0.5,,Surface,26,Image 1,1,10,
1,,Surface,26,Image 1,1,11,
1,,Surface,26,Image 1,1,12,
0.5,,Surface,26,Image 1,1,13,
0.5,,Surface,26,Image 1,1,18,
0.25,,Surface,26,Image 1,1,19,
0.5,,Surface,26,Image 1,1,21,
1,,Surface,26,Image 1,1,22,
0.5,,Surface,26,Image 1,1,24,
0.25,,Surface,26,Image 1,1,25,
0.5,,Surface,26,Image 1,1,26,
0.25,,Surface,26,Image 1,1,28,
0.5,,Surface,26,Image 1,1,29,
0.5,,Surface,26,Image 1,1,35,
0.5,,Surface,26,Image 1,1,37,
0.5,,Surface,26,Image 1,1,38,
1,,Surface,26,Image 1,1,40,
1,,Surface,26,Image 1,1,45,
0.25,,Surface,26,Image 1,1,46,
1,,Surface,26,Image 1,1,49,
0.25,,Surface,26,Image 1,1,52,
0.5,,Surface,26,Image 1,1,54,
0.25,,Surface,26,Image 1,1,58,
0.25,,Surface,26,Image 1,1,60,
1,,Surface,26,Image 1,1,61,
0.5,,Surface,26,Image 1,1,63,
1,,Surface,26,Image 1,1,64,
1,,Surface,26,Image 1,1,65,
0.25,,Surface,26,Image 1,1,67,
1,,Surface,26,Image 1,1,71,
0.25,,Surface,26,Image 1,1,72,
0.5,,Surface,26,Image 1,1,73,
0.25,,Surface,26,Image 1,1,74,
0.5,,Surface,26,Image 1,1,76,
0.5,,Surface,26,Image 1,1,77,
0.5,,Surface,26,Image 1,1,79,
0.25,,Surface,26,Image 1,1,81,
1,,Surface,26,Image 1,1,82,
0.5,,Surface,26,Image 1,1,88,
257,,Surface,26,Image 1,1,89,
0.5,,Surface,26,Image 1,1,91,
1,,Surface,26,Image 1,1,93,
0.5,,Surface,26,Image 1,1,97,
0.5,,Surface,26,Image 1,1,100,
1,,Surface,26,Image 1,1,101,
0.25,,Surface,26,Image 1,1,102,
1,,Surface,26,Image 1,1,103,
0.5,,Surface,26,Image 1,1,106,
0.5,,Surface,26,Image 1,1,107,
0.5,,Surface,26,Image 1,1,110,
0.5,,Surface,26,Image 1,1,111,
0.5,,Surface,26,Image 1,1,112,
0.5,,Surface,26,Image 1,1,113,
0.5,,Surface,26,Image 1,1,118,
0.5,,Surface,26,Image 1,1,119,
0.5,,Surface,26,Image 1,1,120,
1,,Surface,26,Image 1,1,122,
1,,Surface,26,Image 1,1,123,
0.5,,Surface,26,Image 1,1,124,
0.5,,Surface,26,Image 1,1,128,
0.5,,Surface,26,Image 1,1,134,
0.5,,Surface,26,Image 1,1,136,
0.5,,Surface,26,Image 1,1,137,
2,,Surface,26,Image 1,1,138,
0.5,,Surface,26,Image 1,1,139,
0.5,,Surface,26,Image 1,1,140,
0.25,,Surface,26,Image 1,1,141,
0.25,,Surface,26,Image 1,1,143,
0.5,,Surface,26,Image 1,1,146,
0.5,,Surface,26,Image 1,1,150,
0.25,,Surface,26,Image 1,1,154,
0.5,,Surface,26,Image 1,1,155,
0.5,,Surface,26,Image 1,1,156,
1,,Surface,26,Image 1,1,159,
0.5,,Surface,26,Image 1,1,161,
0.5,,Surface,26,Image 1,1,164,
0.5,,Surface,26,Image 1,1,165,
11,,Surface,26,Image 1,1,167,
2,,Surface,26,Image 1,1,171,
1,,Surface,26,Image 1,1,172,
0.5,,Surface,26,Image 1,1,173,
0.25,,Surface,26,Image 1,1,174,
0.5,,Surface,26,Image 1,1,177,
