
Intensity StdDev Ch=11 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
855.349,,Surface,11,Image 1,1,2,
518.729,,Surface,11,Image 1,1,3,
675.899,,Surface,11,Image 1,1,4,
255.629,,Surface,11,Image 1,1,5,
231.029,,Surface,11,Image 1,1,6,
68.8915,,Surface,11,Image 1,1,7,
51.3984,,Surface,11,Image 1,1,8,
303.58,,Surface,11,Image 1,1,10,
83.5969,,Surface,11,Image 1,1,11,
218.412,,Surface,11,Image 1,1,12,
774.008,,Surface,11,Image 1,1,13,
342.413,,Surface,11,Image 1,1,18,
45.4648,,Surface,11,Image 1,1,19,
361.529,,Surface,11,Image 1,1,21,
82.0261,,Surface,11,Image 1,1,22,
234.014,,Surface,11,Image 1,1,24,
144.129,,Surface,11,Image 1,1,25,
455.018,,Surface,11,Image 1,1,26,
369.957,,Surface,11,Image 1,1,28,
212.81,,Surface,11,Image 1,1,29,
141.13,,Surface,11,Image 1,1,35,
192.015,,Surface,11,Image 1,1,37,
276.34,,Surface,11,Image 1,1,38,
429.482,,Surface,11,Image 1,1,40,
246.244,,Surface,11,Image 1,1,45,
91.8234,,Surface,11,Image 1,1,46,
312.223,,Surface,11,Image 1,1,49,
112.265,,Surface,11,Image 1,1,52,
170.48,,Surface,11,Image 1,1,54,
661.497,,Surface,11,Image 1,1,58,
439.391,,Surface,11,Image 1,1,60,
172.259,,Surface,11,Image 1,1,61,
781.386,,Surface,11,Image 1,1,63,
175.199,,Surface,11,Image 1,1,64,
447.662,,Surface,11,Image 1,1,65,
404.304,,Surface,11,Image 1,1,67,
417.621,,Surface,11,Image 1,1,71,
36.4248,,Surface,11,Image 1,1,72,
125.674,,Surface,11,Image 1,1,73,
84.4341,,Surface,11,Image 1,1,74,
646.384,,Surface,11,Image 1,1,76,
81.8259,,Surface,11,Image 1,1,77,
89.3293,,Surface,11,Image 1,1,79,
155.369,,Surface,11,Image 1,1,81,
1298.48,,Surface,11,Image 1,1,82,
461.534,,Surface,11,Image 1,1,88,
1295.06,,Surface,11,Image 1,1,89,
