
Intensity Mean Ch=33 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2317.51,,Surface,33,Image 1,1,2,
2230.2,,Surface,33,Image 1,1,3,
2047.18,,Surface,33,Image 1,1,4,
1331.94,,Surface,33,Image 1,1,5,
2625.62,,Surface,33,Image 1,1,6,
2132.98,,Surface,33,Image 1,1,7,
1179.09,,Surface,33,Image 1,1,8,
1700.17,,Surface,33,Image 1,1,10,
1770.5,,Surface,33,Image 1,1,11,
2665.76,,Surface,33,Image 1,1,12,
3149.57,,Surface,33,Image 1,1,13,
2888.64,,Surface,33,Image 1,1,18,
1804.99,,Surface,33,Image 1,1,19,
1611.71,,Surface,33,Image 1,1,21,
1937.74,,Surface,33,Image 1,1,22,
1488.37,,Surface,33,Image 1,1,24,
1277.65,,Surface,33,Image 1,1,25,
2287.3,,Surface,33,Image 1,1,26,
1972.94,,Surface,33,Image 1,1,28,
1934.1,,Surface,33,Image 1,1,29,
2651,,Surface,33,Image 1,1,35,
3060.36,,Surface,33,Image 1,1,37,
2078.29,,Surface,33,Image 1,1,38,
1904.95,,Surface,33,Image 1,1,40,
2677.15,,Surface,33,Image 1,1,45,
2221.77,,Surface,33,Image 1,1,46,
2032.21,,Surface,33,Image 1,1,49,
1758.04,,Surface,33,Image 1,1,52,
3256.47,,Surface,33,Image 1,1,54,
1793.78,,Surface,33,Image 1,1,58,
2431.85,,Surface,33,Image 1,1,60,
2330.85,,Surface,33,Image 1,1,61,
782.028,,Surface,33,Image 1,1,63,
2679.36,,Surface,33,Image 1,1,64,
3685.85,,Surface,33,Image 1,1,65,
1804.54,,Surface,33,Image 1,1,67,
2610.45,,Surface,33,Image 1,1,71,
1618.16,,Surface,33,Image 1,1,72,
2387.94,,Surface,33,Image 1,1,73,
1381.53,,Surface,33,Image 1,1,74,
2043.44,,Surface,33,Image 1,1,76,
2037.71,,Surface,33,Image 1,1,77,
2204.29,,Surface,33,Image 1,1,79,
1932.79,,Surface,33,Image 1,1,81,
