
Intensity Sum Ch=30 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
3.57688e+07,,Surface,30,Image 1,1,2,
7.8849e+06,,Surface,30,Image 1,1,3,
2.21793e+07,,Surface,30,Image 1,1,4,
6.83771e+06,,Surface,30,Image 1,1,5,
8.81285e+07,,Surface,30,Image 1,1,6,
3.54703e+06,,Surface,30,Image 1,1,7,
1.19824e+07,,Surface,30,Image 1,1,8,
9.07526e+06,,Surface,30,Image 1,1,10,
6.45119e+07,,Surface,30,Image 1,1,11,
7.92608e+07,,Surface,30,Image 1,1,12,
3.7134e+07,,Surface,30,Image 1,1,13,
1.81523e+07,,Surface,30,Image 1,1,18,
9.49731e+07,,Surface,30,Image 1,1,19,
6.7272e+06,,Surface,30,Image 1,1,21,
5.32977e+07,,Surface,30,Image 1,1,22,
6.49085e+06,,Surface,30,Image 1,1,24,
3.31639e+06,,Surface,30,Image 1,1,25,
9.04211e+06,,Surface,30,Image 1,1,26,
8.29261e+06,,Surface,30,Image 1,1,28,
1.09143e+07,,Surface,30,Image 1,1,29,
2.06651e+08,,Surface,30,Image 1,1,35,
1.03185e+07,,Surface,30,Image 1,1,37,
1.31979e+07,,Surface,30,Image 1,1,38,
1.26577e+07,,Surface,30,Image 1,1,40,
5.47488e+07,,Surface,30,Image 1,1,45,
5.46178e+06,,Surface,30,Image 1,1,46,
1.07021e+08,,Surface,30,Image 1,1,49,
3.16304e+06,,Surface,30,Image 1,1,52,
6.93042e+06,,Surface,30,Image 1,1,54,
8.35047e+06,,Surface,30,Image 1,1,58,
9.42992e+06,,Surface,30,Image 1,1,60,
2.43979e+07,,Surface,30,Image 1,1,61,
6.58554e+07,,Surface,30,Image 1,1,63,
1.76228e+08,,Surface,30,Image 1,1,64,
1.83869e+07,,Surface,30,Image 1,1,65,
4.8049e+06,,Surface,30,Image 1,1,67,
4.61209e+07,,Surface,30,Image 1,1,71,
7.64271e+06,,Surface,30,Image 1,1,72,
7.09727e+07,,Surface,30,Image 1,1,73,
6.66078e+06,,Surface,30,Image 1,1,74,
1.24427e+08,,Surface,30,Image 1,1,76,
1.06544e+07,,Surface,30,Image 1,1,77,
1.19803e+07,,Surface,30,Image 1,1,79,
3.03483e+06,,Surface,30,Image 1,1,81,
3.54948e+07,,Surface,30,Image 1,1,82,
2.29551e+07,,Surface,30,Image 1,1,88,
2.60781e+07,,Surface,30,Image 1,1,89,
2.06324e+07,,Surface,30,Image 1,1,91,
3.46766e+07,,Surface,30,Image 1,1,93,
1.05066e+07,,Surface,30,Image 1,1,97,
2.08575e+07,,Surface,30,Image 1,1,100,
2.57609e+07,,Surface,30,Image 1,1,101,
1.51088e+07,,Surface,30,Image 1,1,102,
1.47722e+07,,Surface,30,Image 1,1,103,
3.21048e+07,,Surface,30,Image 1,1,106,
8.47768e+06,,Surface,30,Image 1,1,107,
1.49323e+07,,Surface,30,Image 1,1,110,
4.32888e+07,,Surface,30,Image 1,1,111,
1.38854e+07,,Surface,30,Image 1,1,112,
2.46834e+07,,Surface,30,Image 1,1,113,
