
Position X
 ==================== 
Position X,Unit,Category,Collection,Time,ID,
543.867,µm,Surface,Position,1,685,
480.762,µm,Surface,Position,1,686,
596.13,µm,Surface,Position,1,687,
526.501,µm,Surface,Position,1,688,
575.143,µm,Surface,Position,1,690,
516.801,µm,Surface,Position,1,691,
520.625,µm,Surface,Position,1,693,
463.856,µm,Surface,Position,1,694,
656.363,µm,Surface,Position,1,697,
530.962,µm,Surface,Position,1,699,
666.636,µm,Surface,Position,1,700,
472.564,µm,Surface,Position,1,701,
678.354,µm,Surface,Position,1,702,
620.925,µm,Surface,Position,1,703,
529.482,µm,Surface,Position,1,706,
468.184,µm,Surface,Position,1,709,
448.331,µm,Surface,Position,1,710,
441.6,µm,Surface,Position,1,711,
495.931,µm,Surface,Position,1,712,
634.884,µm,Surface,Position,1,713,
479.379,µm,Surface,Position,1,717,
536.034,µm,Surface,Position,1,719,
504.375,µm,Surface,Position,1,720,
699.222,µm,Surface,Position,1,721,
570.704,µm,Surface,Position,1,723,
705.354,µm,Surface,Position,1,725,
525.275,µm,Surface,Position,1,728,
518.671,µm,Surface,Position,1,730,
684.899,µm,Surface,Position,1,731,
648.905,µm,Surface,Position,1,736,
644.386,µm,Surface,Position,1,737,
580.049,µm,Surface,Position,1,739,
614.261,µm,Surface,Position,1,741,
660.981,µm,Surface,Position,1,744,
679.694,µm,Surface,Position,1,747,
537.001,µm,Surface,Position,1,751,
599.434,µm,Surface,Position,1,752,
453.876,µm,Surface,Position,1,753,
624.83,µm,Surface,Position,1,754,
551.851,µm,Surface,Position,1,755,
472.869,µm,Surface,Position,1,757,
522.799,µm,Surface,Position,1,758,
706.592,µm,Surface,Position,1,759,
532.512,µm,Surface,Position,1,761,
460.483,µm,Surface,Position,1,766,
577.533,µm,Surface,Position,1,772,
529.008,µm,Surface,Position,1,773,
691.452,µm,Surface,Position,1,774,
459.86,µm,Surface,Position,1,775,
656.007,µm,Surface,Position,1,776,
552.696,µm,Surface,Position,1,780,
493.063,µm,Surface,Position,1,786,
573.124,µm,Surface,Position,1,787,
677.963,µm,Surface,Position,1,788,
601.3,µm,Surface,Position,1,791,
426.814,µm,Surface,Position,1,794,
669.494,µm,Surface,Position,1,797,
638.486,µm,Surface,Position,1,798,
681.141,µm,Surface,Position,1,799,
702.459,µm,Surface,Position,1,800,
654.814,µm,Surface,Position,1,801,
584.266,µm,Surface,Position,1,802,
474.007,µm,Surface,Position,1,803,
498.695,µm,Surface,Position,1,804,
413.584,µm,Surface,Position,1,805,
471.855,µm,Surface,Position,1,810,
537.474,µm,Surface,Position,1,811,
449.481,µm,Surface,Position,1,812,
492.344,µm,Surface,Position,1,813,
544.238,µm,Surface,Position,1,814,
404.003,µm,Surface,Position,1,816,
513.495,µm,Surface,Position,1,818,
605.982,µm,Surface,Position,1,819,
438.703,µm,Surface,Position,1,822,
399.443,µm,Surface,Position,1,823,
521.487,µm,Surface,Position,1,824,
601.839,µm,Surface,Position,1,825,
