
Intensity Mean Ch=17 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2618.68,,Surface,17,Image 1,1,2,
1852.01,,Surface,17,Image 1,1,3,
2058.79,,Surface,17,Image 1,1,4,
1342.82,,Surface,17,Image 1,1,5,
2408.63,,Surface,17,Image 1,1,6,
1849.93,,Surface,17,Image 1,1,7,
1010.2,,Surface,17,Image 1,1,8,
1386.52,,Surface,17,Image 1,1,10,
1469.17,,Surface,17,Image 1,1,11,
2401.98,,Surface,17,Image 1,1,12,
2781.14,,Surface,17,Image 1,1,13,
2564.49,,Surface,17,Image 1,1,18,
1360.39,,Surface,17,Image 1,1,19,
1467.04,,Surface,17,Image 1,1,21,
1552.09,,Surface,17,Image 1,1,22,
1294.55,,Surface,17,Image 1,1,24,
1072.86,,Surface,17,Image 1,1,25,
2015.08,,Surface,17,Image 1,1,26,
1554.18,,Surface,17,Image 1,1,28,
1727.22,,Surface,17,Image 1,1,29,
2303.87,,Surface,17,Image 1,1,35,
2686.51,,Surface,17,Image 1,1,37,
1937.41,,Surface,17,Image 1,1,38,
1746.66,,Surface,17,Image 1,1,40,
2405.03,,Surface,17,Image 1,1,45,
1870.62,,Surface,17,Image 1,1,46,
2429.78,,Surface,17,Image 1,1,49,
1549.6,,Surface,17,Image 1,1,52,
2596.23,,Surface,17,Image 1,1,54,
1578.73,,Surface,17,Image 1,1,58,
1966.14,,Surface,17,Image 1,1,60,
2054.94,,Surface,17,Image 1,1,61,
706.51,,Surface,17,Image 1,1,63,
2384.1,,Surface,17,Image 1,1,64,
3359.68,,Surface,17,Image 1,1,65,
1602.4,,Surface,17,Image 1,1,67,
2703.67,,Surface,17,Image 1,1,71,
1315.11,,Surface,17,Image 1,1,72,
1926.65,,Surface,17,Image 1,1,73,
1150.51,,Surface,17,Image 1,1,74,
2020.85,,Surface,17,Image 1,1,76,
1722.29,,Surface,17,Image 1,1,77,
2053.71,,Surface,17,Image 1,1,79,
1319.5,,Surface,17,Image 1,1,81,
2363.88,,Surface,17,Image 1,1,82,
1826.22,,Surface,17,Image 1,1,88,
234.677,,Surface,17,Image 1,1,89,
1852.94,,Surface,17,Image 1,1,91,
962.399,,Surface,17,Image 1,1,93,
1491.57,,Surface,17,Image 1,1,97,
2427.14,,Surface,17,Image 1,1,100,
2510.01,,Surface,17,Image 1,1,101,
1388.93,,Surface,17,Image 1,1,102,
2475.67,,Surface,17,Image 1,1,103,
2181.38,,Surface,17,Image 1,1,106,
1722.28,,Surface,17,Image 1,1,107,
1510.7,,Surface,17,Image 1,1,110,
2110.31,,Surface,17,Image 1,1,111,
1283.77,,Surface,17,Image 1,1,112,
1866.6,,Surface,17,Image 1,1,113,
1141.4,,Surface,17,Image 1,1,118,
1152.51,,Surface,17,Image 1,1,119,
1121.11,,Surface,17,Image 1,1,120,
1974.48,,Surface,17,Image 1,1,122,
2461.16,,Surface,17,Image 1,1,123,
2208.15,,Surface,17,Image 1,1,124,
2379.64,,Surface,17,Image 1,1,128,
1761.11,,Surface,17,Image 1,1,134,
1875.68,,Surface,17,Image 1,1,136,
1085.29,,Surface,17,Image 1,1,137,
2126.67,,Surface,17,Image 1,1,138,
2461.09,,Surface,17,Image 1,1,139,
2232.43,,Surface,17,Image 1,1,140,
1158.28,,Surface,17,Image 1,1,141,
1569.46,,Surface,17,Image 1,1,143,
1541.58,,Surface,17,Image 1,1,146,
1497.56,,Surface,17,Image 1,1,150,
1185.7,,Surface,17,Image 1,1,154,
1966.29,,Surface,17,Image 1,1,155,
1223.52,,Surface,17,Image 1,1,156,
2283.33,,Surface,17,Image 1,1,159,
1733.29,,Surface,17,Image 1,1,161,
1843.65,,Surface,17,Image 1,1,164,
2551.35,,Surface,17,Image 1,1,165,
2392.4,,Surface,17,Image 1,1,167,
2034.43,,Surface,17,Image 1,1,171,
2207.42,,Surface,17,Image 1,1,172,
1449.67,,Surface,17,Image 1,1,173,
2452.81,,Surface,17,Image 1,1,174,
1592.61,,Surface,17,Image 1,1,177,
1577.2,,Surface,17,Image 1,1,180,
1018.95,,Surface,17,Image 1,1,181,
1953.09,,Surface,17,Image 1,1,190,
1625.23,,Surface,17,Image 1,1,192,
2493.48,,Surface,17,Image 1,1,193,
1386.08,,Surface,17,Image 1,1,195,
2545.55,,Surface,17,Image 1,1,199,
1765.85,,Surface,17,Image 1,1,200,
1991.74,,Surface,17,Image 1,1,201,
3261.45,,Surface,17,Image 1,1,203,
1649.4,,Surface,17,Image 1,1,208,
2223.45,,Surface,17,Image 1,1,209,
1863.15,,Surface,17,Image 1,1,210,
2066.74,,Surface,17,Image 1,1,213,
2021.98,,Surface,17,Image 1,1,214,
2661.06,,Surface,17,Image 1,1,215,
1453.61,,Surface,17,Image 1,1,216,
1230.88,,Surface,17,Image 1,1,217,
1307.81,,Surface,17,Image 1,1,218,
1412.65,,Surface,17,Image 1,1,219,
2024.76,,Surface,17,Image 1,1,221,
1275.63,,Surface,17,Image 1,1,225,
2064.88,,Surface,17,Image 1,1,227,
2361.76,,Surface,17,Image 1,1,228,
1160.55,,Surface,17,Image 1,1,230,
2425.36,,Surface,17,Image 1,1,233,
1996.87,,Surface,17,Image 1,1,234,
1115.83,,Surface,17,Image 1,1,236,
1677.14,,Surface,17,Image 1,1,237,
2003.04,,Surface,17,Image 1,1,238,
2040.79,,Surface,17,Image 1,1,239,
1565.98,,Surface,17,Image 1,1,241,
1623.33,,Surface,17,Image 1,1,243,
1628.66,,Surface,17,Image 1,1,245,
3530.42,,Surface,17,Image 1,1,249,
2529.51,,Surface,17,Image 1,1,250,
1849.78,,Surface,17,Image 1,1,251,
2472.85,,Surface,17,Image 1,1,253,
2679.08,,Surface,17,Image 1,1,262,
1638.15,,Surface,17,Image 1,1,263,
1951.99,,Surface,17,Image 1,1,265,
1787.46,,Surface,17,Image 1,1,266,
2026.08,,Surface,17,Image 1,1,268,
