
Intensity Sum of Square Ch=28 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
7.20343e+12,,Surface,28,Image 1,1,2,
3.41238e+11,,Surface,28,Image 1,1,3,
2.81424e+11,,Surface,28,Image 1,1,4,
2.40531e+11,,Surface,28,Image 1,1,5,
5.52839e+11,,Surface,28,Image 1,1,6,
1.73508e+11,,Surface,28,Image 1,1,7,
2.68867e+11,,Surface,28,Image 1,1,8,
1.58723e+12,,Surface,28,Image 1,1,10,
1.04048e+12,,Surface,28,Image 1,1,11,
1.47936e+12,,Surface,28,Image 1,1,12,
9.81448e+11,,Surface,28,Image 1,1,13,
4.4524e+11,,Surface,28,Image 1,1,18,
5.58e+11,,Surface,28,Image 1,1,19,
1.95981e+11,,Surface,28,Image 1,1,21,
3.63688e+11,,Surface,28,Image 1,1,22,
4.9536e+12,,Surface,28,Image 1,1,24,
1.69757e+11,,Surface,28,Image 1,1,25,
9.82566e+11,,Surface,28,Image 1,1,26,
5.41643e+11,,Surface,28,Image 1,1,28,
6.97889e+11,,Surface,28,Image 1,1,29,
5.74425e+11,,Surface,28,Image 1,1,35,
3.7622e+11,,Surface,28,Image 1,1,37,
4.40113e+12,,Surface,28,Image 1,1,38,
9.71439e+11,,Surface,28,Image 1,1,40,
9.66358e+11,,Surface,28,Image 1,1,45,
3.03181e+11,,Surface,28,Image 1,1,46,
2.5831e+12,,Surface,28,Image 1,1,49,
3.78465e+11,,Surface,28,Image 1,1,52,
5.96584e+11,,Surface,28,Image 1,1,54,
2.45839e+11,,Surface,28,Image 1,1,58,
3.13056e+11,,Surface,28,Image 1,1,60,
7.2381e+11,,Surface,28,Image 1,1,61,
2.11292e+09,,Surface,28,Image 1,1,63,
1.21888e+12,,Surface,28,Image 1,1,64,
9.47652e+11,,Surface,28,Image 1,1,65,
1.67322e+11,,Surface,28,Image 1,1,67,
1.47688e+12,,Surface,28,Image 1,1,71,
2.43091e+11,,Surface,28,Image 1,1,72,
5.30971e+11,,Surface,28,Image 1,1,73,
2.62022e+11,,Surface,28,Image 1,1,74,
1.25057e+12,,Surface,28,Image 1,1,76,
1.56802e+12,,Surface,28,Image 1,1,77,
9.07793e+11,,Surface,28,Image 1,1,79,
1.90218e+12,,Surface,28,Image 1,1,81,
1.04281e+13,,Surface,28,Image 1,1,82,
1.34602e+12,,Surface,28,Image 1,1,88,
3.22819e+08,,Surface,28,Image 1,1,89,
1.18182e+12,,Surface,28,Image 1,1,91,
6.81218e+11,,Surface,28,Image 1,1,93,
4.18664e+12,,Surface,28,Image 1,1,97,
5.08963e+11,,Surface,28,Image 1,1,100,
3.88679e+11,,Surface,28,Image 1,1,101,
1.01264e+11,,Surface,28,Image 1,1,102,
6.174e+11,,Surface,28,Image 1,1,103,
6.01696e+12,,Surface,28,Image 1,1,106,
1.02017e+12,,Surface,28,Image 1,1,107,
2.90511e+12,,Surface,28,Image 1,1,110,
1.04201e+12,,Surface,28,Image 1,1,111,
4.42893e+11,,Surface,28,Image 1,1,112,
1.18688e+12,,Surface,28,Image 1,1,113,
8.07522e+11,,Surface,28,Image 1,1,118,
6.03295e+11,,Surface,28,Image 1,1,119,
2.71192e+12,,Surface,28,Image 1,1,120,
1.92368e+12,,Surface,28,Image 1,1,122,
4.8636e+12,,Surface,28,Image 1,1,123,
1.39224e+12,,Surface,28,Image 1,1,124,
9.02748e+11,,Surface,28,Image 1,1,128,
2.93863e+11,,Surface,28,Image 1,1,134,
6.97493e+11,,Surface,28,Image 1,1,136,
6.8984e+11,,Surface,28,Image 1,1,137,
2.35643e+12,,Surface,28,Image 1,1,138,
1.57813e+12,,Surface,28,Image 1,1,139,
7.22792e+11,,Surface,28,Image 1,1,140,
4.79242e+11,,Surface,28,Image 1,1,141,
6.59435e+11,,Surface,28,Image 1,1,143,
4.87417e+11,,Surface,28,Image 1,1,146,
2.33583e+11,,Surface,28,Image 1,1,150,
2.21621e+11,,Surface,28,Image 1,1,154,
2.18378e+11,,Surface,28,Image 1,1,155,
4.0431e+11,,Surface,28,Image 1,1,156,
1.05059e+12,,Surface,28,Image 1,1,159,
4.27039e+11,,Surface,28,Image 1,1,161,
5.98194e+11,,Surface,28,Image 1,1,164,
5.09307e+11,,Surface,28,Image 1,1,165,
8.67528e+11,,Surface,28,Image 1,1,167,
7.90305e+11,,Surface,28,Image 1,1,171,
1.12734e+12,,Surface,28,Image 1,1,172,
4.58616e+11,,Surface,28,Image 1,1,173,
2.76976e+11,,Surface,28,Image 1,1,174,
2.99646e+11,,Surface,28,Image 1,1,177,
3.61322e+11,,Surface,28,Image 1,1,180,
3.23473e+12,,Surface,28,Image 1,1,181,
2.45711e+12,,Surface,28,Image 1,1,190,
2.00755e+11,,Surface,28,Image 1,1,192,
3.89303e+11,,Surface,28,Image 1,1,193,
1.13696e+11,,Surface,28,Image 1,1,195,
1.57416e+12,,Surface,28,Image 1,1,199,
1.93851e+11,,Surface,28,Image 1,1,200,
5.11051e+11,,Surface,28,Image 1,1,201,
2.99246e+12,,Surface,28,Image 1,1,203,
5.46113e+11,,Surface,28,Image 1,1,208,
8.29886e+11,,Surface,28,Image 1,1,209,
4.94674e+12,,Surface,28,Image 1,1,210,
3.39992e+11,,Surface,28,Image 1,1,213,
5.41578e+11,,Surface,28,Image 1,1,214,
3.02094e+11,,Surface,28,Image 1,1,215,
2.75064e+12,,Surface,28,Image 1,1,216,
6.31266e+11,,Surface,28,Image 1,1,217,
6.40882e+11,,Surface,28,Image 1,1,218,
1.317e+11,,Surface,28,Image 1,1,219,
3.04063e+11,,Surface,28,Image 1,1,221,
1.08435e+11,,Surface,28,Image 1,1,225,
1.09714e+11,,Surface,28,Image 1,1,227,
7.38016e+11,,Surface,28,Image 1,1,228,
5.09294e+10,,Surface,28,Image 1,1,230,
1.02352e+12,,Surface,28,Image 1,1,233,
1.4997e+13,,Surface,28,Image 1,1,234,
3.80427e+11,,Surface,28,Image 1,1,236,
4.17544e+11,,Surface,28,Image 1,1,237,
7.29856e+11,,Surface,28,Image 1,1,238,
2.43898e+11,,Surface,28,Image 1,1,239,
5.46593e+12,,Surface,28,Image 1,1,241,
4.68821e+11,,Surface,28,Image 1,1,243,
3.41151e+11,,Surface,28,Image 1,1,245,
6.51876e+11,,Surface,28,Image 1,1,249,
4.11068e+12,,Surface,28,Image 1,1,250,
5.84763e+11,,Surface,28,Image 1,1,251,
9.21816e+10,,Surface,28,Image 1,1,253,
7.97028e+11,,Surface,28,Image 1,1,262,
6.70578e+11,,Surface,28,Image 1,1,263,
5.45469e+11,,Surface,28,Image 1,1,265,
6.80451e+11,,Surface,28,Image 1,1,266,
1.43784e+12,,Surface,28,Image 1,1,268,
1.36481e+11,,Surface,28,Image 1,1,269,
3.73859e+11,,Surface,28,Image 1,1,272,
2.37002e+11,,Surface,28,Image 1,1,274,
7.98756e+11,,Surface,28,Image 1,1,277,
8.05659e+11,,Surface,28,Image 1,1,279,
2.86681e+12,,Surface,28,Image 1,1,281,
6.79e+11,,Surface,28,Image 1,1,282,
2.83491e+11,,Surface,28,Image 1,1,284,
9.64154e+11,,Surface,28,Image 1,1,285,
2.63724e+12,,Surface,28,Image 1,1,291,
6.96511e+11,,Surface,28,Image 1,1,293,
4.2511e+11,,Surface,28,Image 1,1,295,
1.94876e+12,,Surface,28,Image 1,1,297,
5.72607e+11,,Surface,28,Image 1,1,300,
2.38956e+11,,Surface,28,Image 1,1,302,
1.04671e+12,,Surface,28,Image 1,1,303,
9.64556e+11,,Surface,28,Image 1,1,309,
4.9383e+11,,Surface,28,Image 1,1,310,
5.27283e+11,,Surface,28,Image 1,1,316,
2.52438e+12,,Surface,28,Image 1,1,317,
3.53252e+12,,Surface,28,Image 1,1,324,
1.49043e+13,,Surface,28,Image 1,1,325,
5.23954e+11,,Surface,28,Image 1,1,330,
4.58604e+10,,Surface,28,Image 1,1,331,
1.05059e+12,,Surface,28,Image 1,1,334,
1.98214e+12,,Surface,28,Image 1,1,335,
8.95268e+11,,Surface,28,Image 1,1,336,
4.01848e+12,,Surface,28,Image 1,1,337,
1.62927e+12,,Surface,28,Image 1,1,338,
3.22753e+11,,Surface,28,Image 1,1,339,
5.36443e+11,,Surface,28,Image 1,1,340,
1.67898e+11,,Surface,28,Image 1,1,341,
3.185e+11,,Surface,28,Image 1,1,342,
4.18059e+11,,Surface,28,Image 1,1,343,
1.90608e+12,,Surface,28,Image 1,1,344,
6.28131e+11,,Surface,28,Image 1,1,347,
1.29227e+12,,Surface,28,Image 1,1,348,
5.43759e+11,,Surface,28,Image 1,1,349,
2.40994e+12,,Surface,28,Image 1,1,351,
8.82676e+11,,Surface,28,Image 1,1,355,
9.01268e+10,,Surface,28,Image 1,1,356,
1.33287e+12,,Surface,28,Image 1,1,361,
1.83322e+11,,Surface,28,Image 1,1,362,
4.45673e+11,,Surface,28,Image 1,1,363,
1.96492e+12,,Surface,28,Image 1,1,364,
1.13817e+12,,Surface,28,Image 1,1,365,
1.57335e+12,,Surface,28,Image 1,1,369,
2.46404e+12,,Surface,28,Image 1,1,371,
6.20343e+09,,Surface,28,Image 1,1,372,
3.56466e+11,,Surface,28,Image 1,1,373,
5.12298e+10,,Surface,28,Image 1,1,374,
4.29119e+11,,Surface,28,Image 1,1,376,
7.45992e+11,,Surface,28,Image 1,1,378,
4.88479e+11,,Surface,28,Image 1,1,379,
3.59368e+12,,Surface,28,Image 1,1,381,
5.18678e+11,,Surface,28,Image 1,1,383,
1.22668e+12,,Surface,28,Image 1,1,385,
7.2733e+12,,Surface,28,Image 1,1,386,
8.81959e+11,,Surface,28,Image 1,1,388,
4.83419e+11,,Surface,28,Image 1,1,389,
1.93584e+12,,Surface,28,Image 1,1,390,
1.36143e+11,,Surface,28,Image 1,1,393,
1.11688e+12,,Surface,28,Image 1,1,396,
4.01405e+11,,Surface,28,Image 1,1,397,
3.75086e+11,,Surface,28,Image 1,1,398,
2.95322e+11,,Surface,28,Image 1,1,399,
1.68758e+11,,Surface,28,Image 1,1,400,
6.52017e+12,,Surface,28,Image 1,1,401,
2.16734e+11,,Surface,28,Image 1,1,402,
1.16489e+11,,Surface,28,Image 1,1,405,
9.19367e+12,,Surface,28,Image 1,1,406,
3.02197e+11,,Surface,28,Image 1,1,413,
8.42431e+11,,Surface,28,Image 1,1,420,
4.72633e+11,,Surface,28,Image 1,1,421,
7.79098e+11,,Surface,28,Image 1,1,426,
1.6251e+12,,Surface,28,Image 1,1,427,
6.95285e+11,,Surface,28,Image 1,1,428,
4.02953e+11,,Surface,28,Image 1,1,437,
1.97651e+11,,Surface,28,Image 1,1,442,
5.27617e+11,,Surface,28,Image 1,1,443,
5.94904e+11,,Surface,28,Image 1,1,445,
1.42977e+13,,Surface,28,Image 1,1,447,
9.98784e+10,,Surface,28,Image 1,1,448,
2.885e+12,,Surface,28,Image 1,1,449,
1.09815e+12,,Surface,28,Image 1,1,453,
8.91496e+11,,Surface,28,Image 1,1,457,
5.94857e+11,,Surface,28,Image 1,1,458,
5.22434e+11,,Surface,28,Image 1,1,459,
1.19551e+11,,Surface,28,Image 1,1,462,
2.17574e+11,,Surface,28,Image 1,1,465,
2.58234e+12,,Surface,28,Image 1,1,469,
4.6253e+11,,Surface,28,Image 1,1,473,
2.90744e+11,,Surface,28,Image 1,1,476,
3.22008e+11,,Surface,28,Image 1,1,478,
1.63608e+12,,Surface,28,Image 1,1,480,
3.28793e+11,,Surface,28,Image 1,1,487,
4.06279e+11,,Surface,28,Image 1,1,488,
3.45143e+11,,Surface,28,Image 1,1,489,
1.95052e+12,,Surface,28,Image 1,1,492,
3.89982e+11,,Surface,28,Image 1,1,494,
5.54699e+11,,Surface,28,Image 1,1,495,
4.72701e+11,,Surface,28,Image 1,1,497,
3.41848e+11,,Surface,28,Image 1,1,498,
1.68971e+11,,Surface,28,Image 1,1,503,
1.2484e+11,,Surface,28,Image 1,1,504,
2.25429e+12,,Surface,28,Image 1,1,506,
3.27065e+11,,Surface,28,Image 1,1,509,
6.92056e+11,,Surface,28,Image 1,1,510,
3.94838e+12,,Surface,28,Image 1,1,511,
3.45701e+11,,Surface,28,Image 1,1,512,
1.23304e+11,,Surface,28,Image 1,1,514,
4.37326e+12,,Surface,28,Image 1,1,515,
1.9268e+11,,Surface,28,Image 1,1,516,
2.92519e+11,,Surface,28,Image 1,1,520,
5.51815e+12,,Surface,28,Image 1,1,521,
4.39572e+11,,Surface,28,Image 1,1,523,
4.69385e+11,,Surface,28,Image 1,1,524,
3.89483e+11,,Surface,28,Image 1,1,525,
6.74986e+10,,Surface,28,Image 1,1,526,
2.09671e+11,,Surface,28,Image 1,1,527,
1.38186e+12,,Surface,28,Image 1,1,528,
2.23202e+12,,Surface,28,Image 1,1,533,
6.49486e+11,,Surface,28,Image 1,1,534,
8.88148e+11,,Surface,28,Image 1,1,535,
9.65963e+09,,Surface,28,Image 1,1,536,
4.01219e+11,,Surface,28,Image 1,1,538,
8.77525e+11,,Surface,28,Image 1,1,539,
