
Intensity Median Ch=31 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
750,,Surface,31,Image 1,1,2,
0.5,,Surface,31,Image 1,1,3,
2,,Surface,31,Image 1,1,4,
0.5,,Surface,31,Image 1,1,5,
2,,Surface,31,Image 1,1,6,
0.5,,Surface,31,Image 1,1,7,
0.5,,Surface,31,Image 1,1,8,
0.5,,Surface,31,Image 1,1,10,
1,,Surface,31,Image 1,1,11,
0.5,,Surface,31,Image 1,1,12,
0.5,,Surface,31,Image 1,1,13,
1,,Surface,31,Image 1,1,18,
0.5,,Surface,31,Image 1,1,19,
0.5,,Surface,31,Image 1,1,21,
0.5,,Surface,31,Image 1,1,22,
2,,Surface,31,Image 1,1,24,
0.5,,Surface,31,Image 1,1,25,
0.5,,Surface,31,Image 1,1,26,
1,,Surface,31,Image 1,1,28,
2,,Surface,31,Image 1,1,29,
1,,Surface,31,Image 1,1,35,
1,,Surface,31,Image 1,1,37,
182,,Surface,31,Image 1,1,38,
1,,Surface,31,Image 1,1,40,
0.5,,Surface,31,Image 1,1,45,
0.5,,Surface,31,Image 1,1,46,
2,,Surface,31,Image 1,1,49,
0.5,,Surface,31,Image 1,1,52,
0.5,,Surface,31,Image 1,1,54,
2,,Surface,31,Image 1,1,58,
1,,Surface,31,Image 1,1,60,
0.25,,Surface,31,Image 1,1,61,
0.25,,Surface,31,Image 1,1,63,
1,,Surface,31,Image 1,1,64,
2,,Surface,31,Image 1,1,65,
0.25,,Surface,31,Image 1,1,67,
0.5,,Surface,31,Image 1,1,71,
1,,Surface,31,Image 1,1,72,
1,,Surface,31,Image 1,1,73,
0.25,,Surface,31,Image 1,1,74,
0.5,,Surface,31,Image 1,1,76,
2,,Surface,31,Image 1,1,77,
1,,Surface,31,Image 1,1,79,
1,,Surface,31,Image 1,1,81,
1,,Surface,31,Image 1,1,82,
1,,Surface,31,Image 1,1,88,
866,,Surface,31,Image 1,1,89,
0.5,,Surface,31,Image 1,1,91,
1,,Surface,31,Image 1,1,93,
2,,Surface,31,Image 1,1,97,
1,,Surface,31,Image 1,1,100,
0.5,,Surface,31,Image 1,1,101,
0.5,,Surface,31,Image 1,1,102,
1,,Surface,31,Image 1,1,103,
25,,Surface,31,Image 1,1,106,
0.5,,Surface,31,Image 1,1,107,
0.5,,Surface,31,Image 1,1,110,
1,,Surface,31,Image 1,1,111,
0.5,,Surface,31,Image 1,1,112,
1,,Surface,31,Image 1,1,113,
1,,Surface,31,Image 1,1,118,
1,,Surface,31,Image 1,1,119,
0.25,,Surface,31,Image 1,1,120,
0.5,,Surface,31,Image 1,1,122,
0.5,,Surface,31,Image 1,1,123,
1,,Surface,31,Image 1,1,124,
1,,Surface,31,Image 1,1,128,
0.5,,Surface,31,Image 1,1,134,
0.25,,Surface,31,Image 1,1,136,
0.5,,Surface,31,Image 1,1,137,
0.5,,Surface,31,Image 1,1,138,
1,,Surface,31,Image 1,1,139,
0.5,,Surface,31,Image 1,1,140,
0.5,,Surface,31,Image 1,1,141,
0.5,,Surface,31,Image 1,1,143,
0.25,,Surface,31,Image 1,1,146,
0.25,,Surface,31,Image 1,1,150,
0.25,,Surface,31,Image 1,1,154,
1,,Surface,31,Image 1,1,155,
0.25,,Surface,31,Image 1,1,156,
0.5,,Surface,31,Image 1,1,159,
0.25,,Surface,31,Image 1,1,161,
0.5,,Surface,31,Image 1,1,164,
0.5,,Surface,31,Image 1,1,165,
1,,Surface,31,Image 1,1,167,
1,,Surface,31,Image 1,1,171,
2,,Surface,31,Image 1,1,172,
1,,Surface,31,Image 1,1,173,
0.5,,Surface,31,Image 1,1,174,
4,,Surface,31,Image 1,1,177,
1,,Surface,31,Image 1,1,180,
0.125,,Surface,31,Image 1,1,181,
0.5,,Surface,31,Image 1,1,190,
0.5,,Surface,31,Image 1,1,192,
0.25,,Surface,31,Image 1,1,193,
0.25,,Surface,31,Image 1,1,195,
0.25,,Surface,31,Image 1,1,199,
1,,Surface,31,Image 1,1,200,
0.5,,Surface,31,Image 1,1,201,
203,,Surface,31,Image 1,1,203,
0.25,,Surface,31,Image 1,1,208,
0.5,,Surface,31,Image 1,1,209,
1,,Surface,31,Image 1,1,210,
1,,Surface,31,Image 1,1,213,
1,,Surface,31,Image 1,1,214,
0.5,,Surface,31,Image 1,1,215,
1,,Surface,31,Image 1,1,216,
0.5,,Surface,31,Image 1,1,217,
0.25,,Surface,31,Image 1,1,218,
0.25,,Surface,31,Image 1,1,219,
1,,Surface,31,Image 1,1,221,
0.5,,Surface,31,Image 1,1,225,
0.25,,Surface,31,Image 1,1,227,
0.25,,Surface,31,Image 1,1,228,
0.5,,Surface,31,Image 1,1,230,
0.5,,Surface,31,Image 1,1,233,
0.5,,Surface,31,Image 1,1,234,
0.5,,Surface,31,Image 1,1,236,
0.5,,Surface,31,Image 1,1,237,
1,,Surface,31,Image 1,1,238,
1,,Surface,31,Image 1,1,239,
2,,Surface,31,Image 1,1,241,
0.25,,Surface,31,Image 1,1,243,
1,,Surface,31,Image 1,1,245,
1,,Surface,31,Image 1,1,249,
130,,Surface,31,Image 1,1,250,
0.5,,Surface,31,Image 1,1,251,
4,,Surface,31,Image 1,1,253,
2,,Surface,31,Image 1,1,262,
0.5,,Surface,31,Image 1,1,263,
0.5,,Surface,31,Image 1,1,265,
1,,Surface,31,Image 1,1,266,
0.5,,Surface,31,Image 1,1,268,
0.25,,Surface,31,Image 1,1,269,
1,,Surface,31,Image 1,1,272,
0.25,,Surface,31,Image 1,1,274,
1,,Surface,31,Image 1,1,277,
1,,Surface,31,Image 1,1,279,
0.25,,Surface,31,Image 1,1,281,
0.5,,Surface,31,Image 1,1,282,
0.25,,Surface,31,Image 1,1,284,
0.25,,Surface,31,Image 1,1,285,
0.5,,Surface,31,Image 1,1,291,
0.25,,Surface,31,Image 1,1,293,
0.25,,Surface,31,Image 1,1,295,
17,,Surface,31,Image 1,1,297,
0.25,,Surface,31,Image 1,1,300,
0.25,,Surface,31,Image 1,1,302,
0.125,,Surface,31,Image 1,1,303,
1,,Surface,31,Image 1,1,309,
0.25,,Surface,31,Image 1,1,310,
1,,Surface,31,Image 1,1,316,
1,,Surface,31,Image 1,1,317,
0.25,,Surface,31,Image 1,1,324,
282,,Surface,31,Image 1,1,325,
1,,Surface,31,Image 1,1,330,
1,,Surface,31,Image 1,1,331,
2,,Surface,31,Image 1,1,334,
0.5,,Surface,31,Image 1,1,335,
0.25,,Surface,31,Image 1,1,336,
4,,Surface,31,Image 1,1,337,
1,,Surface,31,Image 1,1,338,
2,,Surface,31,Image 1,1,339,
1,,Surface,31,Image 1,1,340,
0.5,,Surface,31,Image 1,1,341,
0.25,,Surface,31,Image 1,1,342,
0.5,,Surface,31,Image 1,1,343,
1,,Surface,31,Image 1,1,344,
0.5,,Surface,31,Image 1,1,347,
0.5,,Surface,31,Image 1,1,348,
1,,Surface,31,Image 1,1,349,
2,,Surface,31,Image 1,1,351,
1,,Surface,31,Image 1,1,355,
0.5,,Surface,31,Image 1,1,356,
0.25,,Surface,31,Image 1,1,361,
0.25,,Surface,31,Image 1,1,362,
0.5,,Surface,31,Image 1,1,363,
1,,Surface,31,Image 1,1,364,
0.5,,Surface,31,Image 1,1,365,
0.25,,Surface,31,Image 1,1,369,
1,,Surface,31,Image 1,1,371,
1,,Surface,31,Image 1,1,372,
1,,Surface,31,Image 1,1,373,
22,,Surface,31,Image 1,1,374,
0.125,,Surface,31,Image 1,1,376,
1,,Surface,31,Image 1,1,378,
0.5,,Surface,31,Image 1,1,379,
0.25,,Surface,31,Image 1,1,381,
2,,Surface,31,Image 1,1,383,
1,,Surface,31,Image 1,1,385,
858,,Surface,31,Image 1,1,386,
2,,Surface,31,Image 1,1,388,
0.5,,Surface,31,Image 1,1,389,
2,,Surface,31,Image 1,1,390,
1,,Surface,31,Image 1,1,393,
2,,Surface,31,Image 1,1,396,
0.5,,Surface,31,Image 1,1,397,
2,,Surface,31,Image 1,1,398,
1,,Surface,31,Image 1,1,399,
0.25,,Surface,31,Image 1,1,400,
524,,Surface,31,Image 1,1,401,
1,,Surface,31,Image 1,1,402,
0.5,,Surface,31,Image 1,1,405,
2,,Surface,31,Image 1,1,406,
2,,Surface,31,Image 1,1,413,
1,,Surface,31,Image 1,1,420,
2,,Surface,31,Image 1,1,421,
2,,Surface,31,Image 1,1,426,
2,,Surface,31,Image 1,1,427,
2,,Surface,31,Image 1,1,428,
0.25,,Surface,31,Image 1,1,437,
0.25,,Surface,31,Image 1,1,442,
2,,Surface,31,Image 1,1,443,
0.5,,Surface,31,Image 1,1,445,
2,,Surface,31,Image 1,1,447,
1,,Surface,31,Image 1,1,448,
2,,Surface,31,Image 1,1,449,
1,,Surface,31,Image 1,1,453,
1,,Surface,31,Image 1,1,457,
2,,Surface,31,Image 1,1,458,
0.25,,Surface,31,Image 1,1,459,
0.5,,Surface,31,Image 1,1,462,
1,,Surface,31,Image 1,1,465,
1,,Surface,31,Image 1,1,469,
0.5,,Surface,31,Image 1,1,473,
0.5,,Surface,31,Image 1,1,476,
0.5,,Surface,31,Image 1,1,478,
0.5,,Surface,31,Image 1,1,480,
1,,Surface,31,Image 1,1,487,
4,,Surface,31,Image 1,1,488,
1,,Surface,31,Image 1,1,489,
2,,Surface,31,Image 1,1,492,
1,,Surface,31,Image 1,1,494,
0.25,,Surface,31,Image 1,1,495,
0.25,,Surface,31,Image 1,1,497,
0.25,,Surface,31,Image 1,1,498,
0.5,,Surface,31,Image 1,1,503,
0.0625,,Surface,31,Image 1,1,504,
0.25,,Surface,31,Image 1,1,506,
0.25,,Surface,31,Image 1,1,509,
1,,Surface,31,Image 1,1,510,
1,,Surface,31,Image 1,1,511,
2,,Surface,31,Image 1,1,512,
4,,Surface,31,Image 1,1,514,
1,,Surface,31,Image 1,1,515,
0.5,,Surface,31,Image 1,1,516,
0.25,,Surface,31,Image 1,1,520,
2,,Surface,31,Image 1,1,521,
0.5,,Surface,31,Image 1,1,523,
0.25,,Surface,31,Image 1,1,524,
0.5,,Surface,31,Image 1,1,525,
0.5,,Surface,31,Image 1,1,526,
0.25,,Surface,31,Image 1,1,527,
1,,Surface,31,Image 1,1,528,
0.5,,Surface,31,Image 1,1,533,
0.25,,Surface,31,Image 1,1,534,
0.25,,Surface,31,Image 1,1,535,
0.125,,Surface,31,Image 1,1,536,
1,,Surface,31,Image 1,1,538,
1,,Surface,31,Image 1,1,539,
0.5,,Surface,31,Image 1,1,540,
1,,Surface,31,Image 1,1,541,
1,,Surface,31,Image 1,1,542,
0.25,,Surface,31,Image 1,1,545,
0.5,,Surface,31,Image 1,1,546,
0.5,,Surface,31,Image 1,1,548,
0.5,,Surface,31,Image 1,1,551,
0.25,,Surface,31,Image 1,1,552,
1,,Surface,31,Image 1,1,554,
1,,Surface,31,Image 1,1,556,
1,,Surface,31,Image 1,1,561,
1,,Surface,31,Image 1,1,562,
0.5,,Surface,31,Image 1,1,563,
1,,Surface,31,Image 1,1,565,
0.25,,Surface,31,Image 1,1,567,
0.5,,Surface,31,Image 1,1,568,
1,,Surface,31,Image 1,1,570,
1,,Surface,31,Image 1,1,572,
0.25,,Surface,31,Image 1,1,573,
0.25,,Surface,31,Image 1,1,574,
1,,Surface,31,Image 1,1,576,
0.5,,Surface,31,Image 1,1,580,
4,,Surface,31,Image 1,1,581,
1,,Surface,31,Image 1,1,582,
1,,Surface,31,Image 1,1,583,
0.25,,Surface,31,Image 1,1,584,
0.25,,Surface,31,Image 1,1,588,
2,,Surface,31,Image 1,1,590,
0.25,,Surface,31,Image 1,1,592,
0.25,,Surface,31,Image 1,1,594,
1,,Surface,31,Image 1,1,596,
1,,Surface,31,Image 1,1,601,
2,,Surface,31,Image 1,1,602,
0.25,,Surface,31,Image 1,1,603,
0.5,,Surface,31,Image 1,1,604,
0.5,,Surface,31,Image 1,1,607,
1,,Surface,31,Image 1,1,608,
1,,Surface,31,Image 1,1,609,
0.5,,Surface,31,Image 1,1,610,
0.5,,Surface,31,Image 1,1,611,
0.5,,Surface,31,Image 1,1,612,
1,,Surface,31,Image 1,1,613,
1,,Surface,31,Image 1,1,614,
0.5,,Surface,31,Image 1,1,616,
0.5,,Surface,31,Image 1,1,617,
0.5,,Surface,31,Image 1,1,619,
0.25,,Surface,31,Image 1,1,625,
0.5,,Surface,31,Image 1,1,627,
1,,Surface,31,Image 1,1,628,
0.5,,Surface,31,Image 1,1,629,
0.25,,Surface,31,Image 1,1,630,
0.5,,Surface,31,Image 1,1,631,
2,,Surface,31,Image 1,1,632,
0.5,,Surface,31,Image 1,1,634,
0.5,,Surface,31,Image 1,1,636,
0.5,,Surface,31,Image 1,1,638,
0.5,,Surface,31,Image 1,1,640,
1,,Surface,31,Image 1,1,641,
0.5,,Surface,31,Image 1,1,643,
0.5,,Surface,31,Image 1,1,644,
0.5,,Surface,31,Image 1,1,646,
0.5,,Surface,31,Image 1,1,647,
1,,Surface,31,Image 1,1,651,
0.5,,Surface,31,Image 1,1,652,
0,,Surface,31,Image 1,1,653,
1,,Surface,31,Image 1,1,654,
1,,Surface,31,Image 1,1,658,
1,,Surface,31,Image 1,1,660,
1,,Surface,31,Image 1,1,662,
0.5,,Surface,31,Image 1,1,663,
2,,Surface,31,Image 1,1,664,
1,,Surface,31,Image 1,1,666,
0.25,,Surface,31,Image 1,1,669,
0.25,,Surface,31,Image 1,1,672,
0.5,,Surface,31,Image 1,1,673,
0.25,,Surface,31,Image 1,1,674,
0.5,,Surface,31,Image 1,1,675,
1,,Surface,31,Image 1,1,676,
0.25,,Surface,31,Image 1,1,678,
0.125,,Surface,31,Image 1,1,679,
0.5,,Surface,31,Image 1,1,680,
2,,Surface,31,Image 1,1,682,
1,,Surface,31,Image 1,1,684,
1,,Surface,31,Image 1,1,685,
0.5,,Surface,31,Image 1,1,686,
2,,Surface,31,Image 1,1,687,
0.5,,Surface,31,Image 1,1,688,
0.5,,Surface,31,Image 1,1,690,
0.5,,Surface,31,Image 1,1,691,
0.5,,Surface,31,Image 1,1,693,
0.5,,Surface,31,Image 1,1,694,
1,,Surface,31,Image 1,1,697,
0.5,,Surface,31,Image 1,1,699,
2,,Surface,31,Image 1,1,700,
0.5,,Surface,31,Image 1,1,701,
20,,Surface,31,Image 1,1,702,
2,,Surface,31,Image 1,1,703,
0.25,,Surface,31,Image 1,1,706,
0.25,,Surface,31,Image 1,1,709,
0.25,,Surface,31,Image 1,1,710,
0.25,,Surface,31,Image 1,1,711,
0.5,,Surface,31,Image 1,1,712,
2,,Surface,31,Image 1,1,713,
1,,Surface,31,Image 1,1,717,
0.25,,Surface,31,Image 1,1,719,
2,,Surface,31,Image 1,1,720,
1,,Surface,31,Image 1,1,721,
1,,Surface,31,Image 1,1,723,
1,,Surface,31,Image 1,1,725,
0.5,,Surface,31,Image 1,1,728,
0.5,,Surface,31,Image 1,1,730,
1,,Surface,31,Image 1,1,731,
1,,Surface,31,Image 1,1,736,
1,,Surface,31,Image 1,1,737,
0.5,,Surface,31,Image 1,1,739,
0.5,,Surface,31,Image 1,1,741,
1,,Surface,31,Image 1,1,744,
1,,Surface,31,Image 1,1,747,
0.25,,Surface,31,Image 1,1,751,
1,,Surface,31,Image 1,1,752,
0.125,,Surface,31,Image 1,1,753,
