
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
398.882,513.921,21.7391,µm,Surface,Position,1,2452,
227.619,691.777,13.9707,µm,Surface,Position,1,2453,
315.148,587.604,27.3999,µm,Surface,Position,1,2454,
306.205,603.784,23.4389,µm,Surface,Position,1,2455,
707.225,210.378,17.2953,µm,Surface,Position,1,2456,
325.186,586.586,22.8275,µm,Surface,Position,1,2457,
250.346,672.178,13.1016,µm,Surface,Position,1,2458,
484.969,429.402,18.2804,µm,Surface,Position,1,2459,
268.577,639.469,21.7026,µm,Surface,Position,1,2461,
491.784,428.46,13.0131,µm,Surface,Position,1,2463,
587.126,323.588,23.851,µm,Surface,Position,1,2465,
239.597,669.739,24.2881,µm,Surface,Position,1,2466,
292.959,627.05,14.9888,µm,Surface,Position,1,2468,
560.943,365.07,14.4468,µm,Surface,Position,1,2471,
415.412,503.69,22.4978,µm,Surface,Position,1,2472,
301.057,620.928,16.255,µm,Surface,Position,1,2477,
678.748,244.29,14.0292,µm,Surface,Position,1,2478,
433.893,483.204,19.4441,µm,Surface,Position,1,2481,
326.171,596.977,12.7227,µm,Surface,Position,1,2483,
571.199,334.273,28.146,µm,Surface,Position,1,2484,
461.537,464.638,12.7817,µm,Surface,Position,1,2489,
472.989,447.344,13.779,µm,Surface,Position,1,2490,
611.678,310.751,13.684,µm,Surface,Position,1,2491,
624.745,296.911,17.3899,µm,Surface,Position,1,2492,
502.264,405.712,27.3462,µm,Surface,Position,1,2494,
170.833,707.989,27.1415,µm,Surface,Position,1,2501,
366.409,525.173,16.6127,µm,Surface,Position,1,2503,
704.795,177.558,28.5865,µm,Surface,Position,1,2504,
482.173,403.872,24.0778,µm,Surface,Position,1,2512,
521.552,370.994,18.9008,µm,Surface,Position,1,2513,
206.522,677.286,27.6716,µm,Surface,Position,1,2517,
416.818,463.971,28.1341,µm,Surface,Position,1,2519,
467.956,428.178,16.4228,µm,Surface,Position,1,2520,
709.725,189.245,12.9956,µm,Surface,Position,1,2522,
605.826,292.263,17.389,µm,Surface,Position,1,2523,
184.317,708.141,20.6958,µm,Surface,Position,1,2524,
280.862,599.031,28.0315,µm,Surface,Position,1,2526,
386.555,499.392,27.8609,µm,Surface,Position,1,2527,
429.747,467.632,13.112,µm,Surface,Position,1,2532,
596.874,300.064,15.4172,µm,Surface,Position,1,2533,
301.43,596.365,14.9237,µm,Surface,Position,1,2534,
610.327,287.399,15.9434,µm,Surface,Position,1,2536,
308.411,590.437,15.882,µm,Surface,Position,1,2540,
533.002,355.173,27.0392,µm,Surface,Position,1,2543,
380.419,515.595,17.505,µm,Surface,Position,1,2544,
269.403,612.646,27.1225,µm,Surface,Position,1,2545,
342.75,559.119,14.3433,µm,Surface,Position,1,2546,
214.995,669.414,26.6622,µm,Surface,Position,1,2547,
502.813,398.441,15.9304,µm,Surface,Position,1,2548,
316.242,568.881,28.4806,µm,Surface,Position,1,2551,
497.306,385.585,27.9817,µm,Surface,Position,1,2552,
698.945,192.162,22.5189,µm,Surface,Position,1,2554,
555.159,345.406,15.6219,µm,Surface,Position,1,2557,
637.606,255.935,21.3812,µm,Surface,Position,1,2560,
230.013,660.531,21.3897,µm,Surface,Position,1,2561,
306.16,584.811,24.137,µm,Surface,Position,1,2562,
370.152,531.482,16.621,µm,Surface,Position,1,2566,
191.156,692.367,16.875,µm,Surface,Position,1,2568,
519.029,384.233,14.4973,µm,Surface,Position,1,2571,
419.143,485.392,13.2301,µm,Surface,Position,1,2573,
330.281,563.844,21.753,µm,Surface,Position,1,2574,
250.477,636.282,24.5762,µm,Surface,Position,1,2577,
202.126,697.547,17.8801,µm,Surface,Position,1,2578,
496.353,402.755,19.741,µm,Surface,Position,1,2581,
380.177,505.944,25.2158,µm,Surface,Position,1,2584,
410.511,476.708,27.2754,µm,Surface,Position,1,2585,
499.198,392.564,25.2514,µm,Surface,Position,1,2586,
314.737,586.619,14.0493,µm,Surface,Position,1,2588,
681.017,208.77,26.7783,µm,Surface,Position,1,2589,
486.717,406.137,25.205,µm,Surface,Position,1,2592,
668.247,229.967,21.3854,µm,Surface,Position,1,2593,
512.292,380.262,23.8252,µm,Surface,Position,1,2595,
298.754,604.384,16.1044,µm,Surface,Position,1,2596,
448.03,440.386,28.061,µm,Surface,Position,1,2597,
552.157,348.383,20.6126,µm,Surface,Position,1,2599,
582.68,311.203,24.5064,µm,Surface,Position,1,2600,
629.109,275.263,14.3086,µm,Surface,Position,1,2604,
423.02,470.096,27.9619,µm,Surface,Position,1,2607,
343.825,554.62,23.4634,µm,Surface,Position,1,2609,
675.67,217.799,26.3455,µm,Surface,Position,1,2610,
592.591,306.429,18.1613,µm,Surface,Position,1,2611,
540.589,359.827,17.1233,µm,Surface,Position,1,2612,
331.885,569.547,17.9383,µm,Surface,Position,1,2616,
619.495,288.445,12.869,µm,Surface,Position,1,2618,
391.51,511.971,16.6112,µm,Surface,Position,1,2621,
629.03,269.045,25.2929,µm,Surface,Position,1,2623,
516.872,376.261,22.1443,µm,Surface,Position,1,2624,
408.333,488.09,21.9755,µm,Surface,Position,1,2625,
462.491,442.201,16.499,µm,Surface,Position,1,2627,
379.05,519.8,28.6173,µm,Surface,Position,1,2632,
565.456,300.272,26.3651,µm,Surface,Position,1,2635,
497.635,378.774,20.0445,µm,Surface,Position,1,2637,
263.095,608.88,21.2457,µm,Surface,Position,1,2638,
286.122,590.411,14.3299,µm,Surface,Position,1,2640,
303.398,579.756,14.2412,µm,Surface,Position,1,2642,
609.27,274.194,16.2548,µm,Surface,Position,1,2643,
190.228,691.513,14.1494,µm,Surface,Position,1,2644,
619.2,246.504,27.1695,µm,Surface,Position,1,2645,
283.096,581.851,28.6075,µm,Surface,Position,1,2648,
651.236,229.004,18.5805,µm,Surface,Position,1,2650,
262.323,604.499,27.6834,µm,Surface,Position,1,2651,
203.36,670.368,22.6305,µm,Surface,Position,1,2654,
390.639,475.334,28.516,µm,Surface,Position,1,2655,
699.326,173.7,21.9932,µm,Surface,Position,1,2656,
370.447,513.598,13.1158,µm,Surface,Position,1,2657,
364.014,515.835,17.6889,µm,Surface,Position,1,2659,
707.69,160.925,25.3999,µm,Surface,Position,1,2660,
538.028,327.927,27.5943,µm,Surface,Position,1,2662,
709.548,169.791,17.4418,µm,Surface,Position,1,2665,
632.907,235.168,25.9973,µm,Surface,Position,1,2667,
486.632,399.433,13.7036,µm,Surface,Position,1,2668,
691.25,192.311,13.1476,µm,Surface,Position,1,2676,
353.69,518.389,27.5539,µm,Surface,Position,1,2677,
505.722,377.37,16.1849,µm,Surface,Position,1,2680,
668.908,210.817,20.28,µm,Surface,Position,1,2681,
316.571,568.471,13.5914,µm,Surface,Position,1,2686,
633.052,240.306,22.5129,µm,Surface,Position,1,2688,
176.169,706.802,15.9114,µm,Surface,Position,1,2692,
469.919,404.475,24.4309,µm,Surface,Position,1,2693,
643.784,243.721,13.3099,µm,Surface,Position,1,2694,
538.158,341.106,20.8316,µm,Surface,Position,1,2695,
339.662,530.255,28.7087,µm,Surface,Position,1,2696,
179.466,699.28,22.5791,µm,Surface,Position,1,2700,
477.433,397.223,22.0326,µm,Surface,Position,1,2702,
445.083,439.766,17.8519,µm,Surface,Position,1,2704,
256.895,615.344,26.1871,µm,Surface,Position,1,2705,
544.54,331.593,25.9536,µm,Surface,Position,1,2706,
501.921,385.121,17.29,µm,Surface,Position,1,2707,
664.966,212.953,21.5531,µm,Surface,Position,1,2709,
252.312,633.919,15.9411,µm,Surface,Position,1,2712,
191.123,680.802,28.1654,µm,Surface,Position,1,2714,
596.826,285.301,23.685,µm,Surface,Position,1,2715,
520.622,365.783,21.0287,µm,Surface,Position,1,2719,
639.427,239.289,27.171,µm,Surface,Position,1,2725,
598.624,290.682,15.7101,µm,Surface,Position,1,2727,
534.031,354.393,15.9961,µm,Surface,Position,1,2728,
686.566,186.074,28.1132,µm,Surface,Position,1,2729,
205.198,675.421,21.3438,µm,Surface,Position,1,2730,
684.35,203.024,16.3435,µm,Surface,Position,1,2731,
441.117,436.342,26.2693,µm,Surface,Position,1,2732,
338.269,548.855,17.4056,µm,Surface,Position,1,2737,
251.316,625.317,27.6192,µm,Surface,Position,1,2742,
390.082,493.664,21.5245,µm,Surface,Position,1,2751,
316.644,572.164,19.927,µm,Surface,Position,1,2752,
186.116,693.95,23.4126,µm,Surface,Position,1,2754,
362.125,516.262,26.0683,µm,Surface,Position,1,2758,
393.764,488.57,28.3238,µm,Surface,Position,1,2759,
604.967,282.558,17.6055,µm,Surface,Position,1,2760,
249.333,644.054,14.5889,µm,Surface,Position,1,2761,
483.87,398.245,22.9349,µm,Surface,Position,1,2763,
296.638,580.898,25.3996,µm,Surface,Position,1,2764,
269.983,618.082,21.5707,µm,Surface,Position,1,2765,
541.843,349.636,14.764,µm,Surface,Position,1,2768,
635.434,225.382,17.7488,µm,Surface,Position,1,2774,
403.018,462.013,15.247,µm,Surface,Position,1,2775,
345.592,510.171,21.0528,µm,Surface,Position,1,2777,
708.247,155.063,12.9109,µm,Surface,Position,1,2778,
495.719,366.15,18.5047,µm,Surface,Position,1,2783,
391.739,458.306,27.6782,µm,Surface,Position,1,2785,
444.599,421.965,15.6736,µm,Surface,Position,1,2786,
684.368,176.471,21.4593,µm,Surface,Position,1,2787,
577.09,275.135,26.1213,µm,Surface,Position,1,2788,
529.745,327.68,26.1319,µm,Surface,Position,1,2791,
466.08,388.342,24.967,µm,Surface,Position,1,2792,
683.358,181.436,13.1732,µm,Surface,Position,1,2793,
434.682,420.476,22.1217,µm,Surface,Position,1,2796,
538.8,324.476,17.6699,µm,Surface,Position,1,2797,
309.386,539.953,26.7518,µm,Surface,Position,1,2799,
434.22,429.5,20.2212,µm,Surface,Position,1,2801,
602.125,261.473,17.9071,µm,Surface,Position,1,2802,
469.579,395.819,14.6623,µm,Surface,Position,1,2803,
190.609,673.77,16.4608,µm,Surface,Position,1,2804,
160.345,707.269,13.2584,µm,Surface,Position,1,2806,
294.626,563.732,24.0889,µm,Surface,Position,1,2807,
335.391,518.288,25.5888,µm,Surface,Position,1,2809,
197.877,661.306,20.5041,µm,Surface,Position,1,2811,
345.513,520.342,15.2757,µm,Surface,Position,1,2812,
569.628,292.391,21.0699,µm,Surface,Position,1,2813,
297.205,571.547,13.7407,µm,Surface,Position,1,2814,
460.447,408.727,16.7095,µm,Surface,Position,1,2815,
154.529,707.892,18.2094,µm,Surface,Position,1,2817,
678.676,172.778,26.1379,µm,Surface,Position,1,2820,
211.717,653.92,20.1141,µm,Surface,Position,1,2826,
184.597,684.65,13.1698,µm,Surface,Position,1,2829,
257.639,613.658,16.2074,µm,Surface,Position,1,2832,
701.301,152.164,28.044,µm,Surface,Position,1,2833,
317.38,546.867,19.1877,µm,Surface,Position,1,2834,
144.745,713.509,20.9699,µm,Surface,Position,1,2839,
165.869,699.798,16.5214,µm,Surface,Position,1,2840,
257.756,597.894,25.054,µm,Surface,Position,1,2841,
558.054,313.442,15.5853,µm,Surface,Position,1,2842,
378.981,492.981,14.4689,µm,Surface,Position,1,2843,
502.619,356.79,27.1921,µm,Surface,Position,1,2846,
373.805,483.141,27.1675,µm,Surface,Position,1,2849,
313.901,557.649,15.5827,µm,Surface,Position,1,2851,
624.106,247.989,13.3676,µm,Surface,Position,1,2852,
203.983,661.814,19.8934,µm,Surface,Position,1,2855,
235.187,638.042,14.5515,µm,Surface,Position,1,2857,
455.42,410.428,22.3422,µm,Surface,Position,1,2859,
294.91,578.729,16.5693,µm,Surface,Position,1,2863,
645.255,227.209,15.3314,µm,Surface,Position,1,2864,
688.725,183.806,16.3699,µm,Surface,Position,1,2867,
501.362,366.839,21.6349,µm,Surface,Position,1,2870,
392.475,480.784,18.0927,µm,Surface,Position,1,2871,
662.94,210.435,15.3856,µm,Surface,Position,1,2874,
143.226,713.867,26.7571,µm,Surface,Position,1,2876,
548.542,325.233,14.5234,µm,Surface,Position,1,2877,
683.41,190.119,15.5914,µm,Surface,Position,1,2879,
280.428,591.611,14.8542,µm,Surface,Position,1,2881,
397.184,473.818,16.7957,µm,Surface,Position,1,2883,
636.414,227.541,28.662,µm,Surface,Position,1,2886,
335.192,537.434,17.0853,µm,Surface,Position,1,2887,
477.866,391.472,21.1119,µm,Surface,Position,1,2889,
663.991,193.789,28.5044,µm,Surface,Position,1,2892,
703.7,168.413,19.4251,µm,Surface,Position,1,2897,
162.055,707.77,23.9838,µm,Surface,Position,1,2898,
486.421,391.049,13.5022,µm,Surface,Position,1,2900,
567.786,309.495,17.5033,µm,Surface,Position,1,2901,
625.59,244.377,20.6708,µm,Surface,Position,1,2903,
561.655,305.939,26.6131,µm,Surface,Position,1,2907,
250.313,626.55,12.8688,µm,Surface,Position,1,2908,
188.979,681.228,19.5106,µm,Surface,Position,1,2909,
655.308,213.38,24.3839,µm,Surface,Position,1,2913,
426.919,440.373,25.3462,µm,Surface,Position,1,2914,
584.406,295.806,14.5192,µm,Surface,Position,1,2915,
152.522,693.47,17.8393,µm,Surface,Position,1,2920,
485.682,350.246,25.0728,µm,Surface,Position,1,2921,
186.847,657.888,18.5864,µm,Surface,Position,1,2922,
523.086,326.61,14.8179,µm,Surface,Position,1,2924,
266.973,572.174,23.0473,µm,Surface,Position,1,2926,
244.707,605.481,14.6888,µm,Surface,Position,1,2928,
236.99,609.349,16.0156,µm,Surface,Position,1,2930,
400.436,439.738,27.315,µm,Surface,Position,1,2931,
704.024,147.394,13.3499,µm,Surface,Position,1,2932,
667.151,177.342,19.6211,µm,Surface,Position,1,2934,
544.368,294.002,28.1144,µm,Surface,Position,1,2937,
292.967,552.531,19.7654,µm,Surface,Position,1,2939,
709.756,137.168,19.7456,µm,Surface,Position,1,2942,
641.845,207.436,14.0435,µm,Surface,Position,1,2943,
177.144,675.503,13.1444,µm,Surface,Position,1,2944,
688.876,157.026,19.5502,µm,Surface,Position,1,2945,
272.038,583.831,14.0788,µm,Surface,Position,1,2947,
133.619,703.248,27.2116,µm,Surface,Position,1,2948,
655.557,183.942,27.8809,µm,Surface,Position,1,2949,
639.521,203.653,18.5552,µm,Surface,Position,1,2951,
283.087,560.724,23.1858,µm,Surface,Position,1,2952,
404.838,450.756,14.7202,µm,Surface,Position,1,2953,
542.563,303.28,19.7052,µm,Surface,Position,1,2954,
538.534,298.443,25.0862,µm,Surface,Position,1,2959,
463.29,381.745,22.7775,µm,Surface,Position,1,2960,
496.16,358.548,13.4203,µm,Surface,Position,1,2964,
499.834,342.016,25.6598,µm,Surface,Position,1,2966,
408.923,436.002,22.2644,µm,Surface,Position,1,2968,
311.032,542.449,16.3686,µm,Surface,Position,1,2969,
202.567,645.354,20.5749,µm,Surface,Position,1,2970,
234.806,618.633,14.8281,µm,Surface,Position,1,2971,
384.099,464.775,17.5135,µm,Surface,Position,1,2972,
157.492,694.417,15.3412,µm,Surface,Position,1,2973,
560.949,293.665,13.1785,µm,Surface,Position,1,2974,
190.182,662.531,15.6199,µm,Surface,Position,1,2975,
436.069,416.224,16.0138,µm,Surface,Position,1,2977,
648.131,205.45,16.1219,µm,Surface,Position,1,2979,
279.013,569.951,17.7323,µm,Surface,Position,1,2980,
228.847,615.36,27.4071,µm,Surface,Position,1,2981,
637.914,207.5,22.0418,µm,Surface,Position,1,2985,
705.87,142.567,24.2111,µm,Surface,Position,1,2987,
317.058,531.517,20.9259,µm,Surface,Position,1,2988,
181.215,661.952,28.251,µm,Surface,Position,1,2992,
547.31,300.852,20.0038,µm,Surface,Position,1,2995,
376.87,482.092,14.9628,µm,Surface,Position,1,2996,
321.7,529.86,16.7538,µm,Surface,Position,1,2997,
542.439,309.529,19.7993,µm,Surface,Position,1,2998,
640.115,214.255,14.9792,µm,Surface,Position,1,2999,
397.771,453.728,17.7852,µm,Surface,Position,1,3000,
382.73,466.824,24.0671,µm,Surface,Position,1,3002,
668.456,173.369,25.0617,µm,Surface,Position,1,3006,
469.669,387.698,14.6076,µm,Surface,Position,1,3007,
361.3,496.688,13.543,µm,Surface,Position,1,3011,
665.466,194.59,15.3703,µm,Surface,Position,1,3013,
293.606,549.07,26.8547,µm,Surface,Position,1,3014,
330.826,527.535,12.7619,µm,Surface,Position,1,3015,
154.01,698.347,22.3695,µm,Surface,Position,1,3016,
434.017,411.359,26.756,µm,Surface,Position,1,3017,
478.041,376.98,18.4829,µm,Surface,Position,1,3018,
