
Intensity Max Ch=17 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
15883,,Surface,17,Image 1,1,2,
12238,,Surface,17,Image 1,1,3,
12064,,Surface,17,Image 1,1,4,
7168,,Surface,17,Image 1,1,5,
14595,,Surface,17,Image 1,1,6,
9825,,Surface,17,Image 1,1,7,
6479,,Surface,17,Image 1,1,8,
9450,,Surface,17,Image 1,1,10,
8515,,Surface,17,Image 1,1,11,
13010,,Surface,17,Image 1,1,12,
12652,,Surface,17,Image 1,1,13,
14068,,Surface,17,Image 1,1,18,
8935,,Surface,17,Image 1,1,19,
7156,,Surface,17,Image 1,1,21,
8379,,Surface,17,Image 1,1,22,
7447,,Surface,17,Image 1,1,24,
6293,,Surface,17,Image 1,1,25,
14329,,Surface,17,Image 1,1,26,
8233,,Surface,17,Image 1,1,28,
10369,,Surface,17,Image 1,1,29,
13955,,Surface,17,Image 1,1,35,
12586,,Surface,17,Image 1,1,37,
12063,,Surface,17,Image 1,1,38,
11072,,Surface,17,Image 1,1,40,
17924,,Surface,17,Image 1,1,45,
10819,,Surface,17,Image 1,1,46,
15165,,Surface,17,Image 1,1,49,
8008,,Surface,17,Image 1,1,52,
11937,,Surface,17,Image 1,1,54,
8821,,Surface,17,Image 1,1,58,
10941,,Surface,17,Image 1,1,60,
12374,,Surface,17,Image 1,1,61,
3725,,Surface,17,Image 1,1,63,
11738,,Surface,17,Image 1,1,64,
18226,,Surface,17,Image 1,1,65,
8472,,Surface,17,Image 1,1,67,
13724,,Surface,17,Image 1,1,71,
7675,,Surface,17,Image 1,1,72,
13365,,Surface,17,Image 1,1,73,
7784,,Surface,17,Image 1,1,74,
12946,,Surface,17,Image 1,1,76,
9764,,Surface,17,Image 1,1,77,
11748,,Surface,17,Image 1,1,79,
8553,,Surface,17,Image 1,1,81,
13236,,Surface,17,Image 1,1,82,
10923,,Surface,17,Image 1,1,88,
3048,,Surface,17,Image 1,1,89,
10416,,Surface,17,Image 1,1,91,
7046,,Surface,17,Image 1,1,93,
10128,,Surface,17,Image 1,1,97,
12250,,Surface,17,Image 1,1,100,
16252,,Surface,17,Image 1,1,101,
7612,,Surface,17,Image 1,1,102,
13044,,Surface,17,Image 1,1,103,
13095,,Surface,17,Image 1,1,106,
9839,,Surface,17,Image 1,1,107,
8806,,Surface,17,Image 1,1,110,
12412,,Surface,17,Image 1,1,111,
7331,,Surface,17,Image 1,1,112,
11781,,Surface,17,Image 1,1,113,
6818,,Surface,17,Image 1,1,118,
7250,,Surface,17,Image 1,1,119,
7432,,Surface,17,Image 1,1,120,
10311,,Surface,17,Image 1,1,122,
13345,,Surface,17,Image 1,1,123,
10198,,Surface,17,Image 1,1,124,
14088,,Surface,17,Image 1,1,128,
9978,,Surface,17,Image 1,1,134,
10702,,Surface,17,Image 1,1,136,
8161,,Surface,17,Image 1,1,137,
12068,,Surface,17,Image 1,1,138,
13825,,Surface,17,Image 1,1,139,
12078,,Surface,17,Image 1,1,140,
6107,,Surface,17,Image 1,1,141,
8873,,Surface,17,Image 1,1,143,
8276,,Surface,17,Image 1,1,146,
11126,,Surface,17,Image 1,1,150,
5902,,Surface,17,Image 1,1,154,
10018,,Surface,17,Image 1,1,155,
6417,,Surface,17,Image 1,1,156,
12409,,Surface,17,Image 1,1,159,
12423,,Surface,17,Image 1,1,161,
10000,,Surface,17,Image 1,1,164,
14513,,Surface,17,Image 1,1,165,
12818,,Surface,17,Image 1,1,167,
10870,,Surface,17,Image 1,1,171,
12227,,Surface,17,Image 1,1,172,
9383,,Surface,17,Image 1,1,173,
12488,,Surface,17,Image 1,1,174,
10158,,Surface,17,Image 1,1,177,
9145,,Surface,17,Image 1,1,180,
6255,,Surface,17,Image 1,1,181,
14388,,Surface,17,Image 1,1,190,
10463,,Surface,17,Image 1,1,192,
10799,,Surface,17,Image 1,1,193,
6376,,Surface,17,Image 1,1,195,
15226,,Surface,17,Image 1,1,199,
8570,,Surface,17,Image 1,1,200,
9742,,Surface,17,Image 1,1,201,
19457,,Surface,17,Image 1,1,203,
10088,,Surface,17,Image 1,1,208,
13595,,Surface,17,Image 1,1,209,
11997,,Surface,17,Image 1,1,210,
11250,,Surface,17,Image 1,1,213,
10527,,Surface,17,Image 1,1,214,
12821,,Surface,17,Image 1,1,215,
11063,,Surface,17,Image 1,1,216,
7420,,Surface,17,Image 1,1,217,
8931,,Surface,17,Image 1,1,218,
7956,,Surface,17,Image 1,1,219,
11630,,Surface,17,Image 1,1,221,
6714,,Surface,17,Image 1,1,225,
10588,,Surface,17,Image 1,1,227,
13612,,Surface,17,Image 1,1,228,
8187,,Surface,17,Image 1,1,230,
11182,,Surface,17,Image 1,1,233,
10576,,Surface,17,Image 1,1,234,
8208,,Surface,17,Image 1,1,236,
8943,,Surface,17,Image 1,1,237,
11094,,Surface,17,Image 1,1,238,
9949,,Surface,17,Image 1,1,239,
9731,,Surface,17,Image 1,1,241,
11690,,Surface,17,Image 1,1,243,
10067,,Surface,17,Image 1,1,245,
17041,,Surface,17,Image 1,1,249,
16189,,Surface,17,Image 1,1,250,
11222,,Surface,17,Image 1,1,251,
15440,,Surface,17,Image 1,1,253,
18025,,Surface,17,Image 1,1,262,
10516,,Surface,17,Image 1,1,263,
13359,,Surface,17,Image 1,1,265,
11109,,Surface,17,Image 1,1,266,
12829,,Surface,17,Image 1,1,268,
9752,,Surface,17,Image 1,1,269,
8681,,Surface,17,Image 1,1,272,
12257,,Surface,17,Image 1,1,274,
14977,,Surface,17,Image 1,1,277,
15253,,Surface,17,Image 1,1,279,
8471,,Surface,17,Image 1,1,281,
10837,,Surface,17,Image 1,1,282,
8243,,Surface,17,Image 1,1,284,
10254,,Surface,17,Image 1,1,285,
11283,,Surface,17,Image 1,1,291,
14419,,Surface,17,Image 1,1,293,
8811,,Surface,17,Image 1,1,295,
8475,,Surface,17,Image 1,1,297,
8902,,Surface,17,Image 1,1,300,
8044,,Surface,17,Image 1,1,302,
12071,,Surface,17,Image 1,1,303,
13283,,Surface,17,Image 1,1,309,
6702,,Surface,17,Image 1,1,310,
12427,,Surface,17,Image 1,1,316,
12787,,Surface,17,Image 1,1,317,
12712,,Surface,17,Image 1,1,324,
13218,,Surface,17,Image 1,1,325,
13584,,Surface,17,Image 1,1,330,
14043,,Surface,17,Image 1,1,331,
11170,,Surface,17,Image 1,1,334,
10821,,Surface,17,Image 1,1,335,
14511,,Surface,17,Image 1,1,336,
11067,,Surface,17,Image 1,1,337,
22746,,Surface,17,Image 1,1,338,
7833,,Surface,17,Image 1,1,339,
12400,,Surface,17,Image 1,1,340,
6177,,Surface,17,Image 1,1,341,
7904,,Surface,17,Image 1,1,342,
10469,,Surface,17,Image 1,1,343,
16524,,Surface,17,Image 1,1,344,
6912,,Surface,17,Image 1,1,347,
16178,,Surface,17,Image 1,1,348,
8753,,Surface,17,Image 1,1,349,
12132,,Surface,17,Image 1,1,351,
11747,,Surface,17,Image 1,1,355,
6383,,Surface,17,Image 1,1,356,
7371,,Surface,17,Image 1,1,361,
6420,,Surface,17,Image 1,1,362,
10265,,Surface,17,Image 1,1,363,
8789,,Surface,17,Image 1,1,364,
10901,,Surface,17,Image 1,1,365,
10168,,Surface,17,Image 1,1,369,
16335,,Surface,17,Image 1,1,371,
11083,,Surface,17,Image 1,1,372,
9609,,Surface,17,Image 1,1,373,
16403,,Surface,17,Image 1,1,374,
10297,,Surface,17,Image 1,1,376,
10542,,Surface,17,Image 1,1,378,
7097,,Surface,17,Image 1,1,379,
13870,,Surface,17,Image 1,1,381,
14302,,Surface,17,Image 1,1,383,
17384,,Surface,17,Image 1,1,385,
9605,,Surface,17,Image 1,1,386,
16184,,Surface,17,Image 1,1,388,
10374,,Surface,17,Image 1,1,389,
12774,,Surface,17,Image 1,1,390,
8646,,Surface,17,Image 1,1,393,
13219,,Surface,17,Image 1,1,396,
12767,,Surface,17,Image 1,1,397,
7377,,Surface,17,Image 1,1,398,
12755,,Surface,17,Image 1,1,399,
9316,,Surface,17,Image 1,1,400,
20435,,Surface,17,Image 1,1,401,
9016,,Surface,17,Image 1,1,402,
8947,,Surface,17,Image 1,1,405,
15466,,Surface,17,Image 1,1,406,
15240,,Surface,17,Image 1,1,413,
13804,,Surface,17,Image 1,1,420,
10962,,Surface,17,Image 1,1,421,
12433,,Surface,17,Image 1,1,426,
14317,,Surface,17,Image 1,1,427,
14264,,Surface,17,Image 1,1,428,
8406,,Surface,17,Image 1,1,437,
11256,,Surface,17,Image 1,1,442,
10962,,Surface,17,Image 1,1,443,
12012,,Surface,17,Image 1,1,445,
11230,,Surface,17,Image 1,1,447,
12804,,Surface,17,Image 1,1,448,
13723,,Surface,17,Image 1,1,449,
11402,,Surface,17,Image 1,1,453,
10170,,Surface,17,Image 1,1,457,
11502,,Surface,17,Image 1,1,458,
8458,,Surface,17,Image 1,1,459,
8011,,Surface,17,Image 1,1,462,
9583,,Surface,17,Image 1,1,465,
13745,,Surface,17,Image 1,1,469,
10880,,Surface,17,Image 1,1,473,
11734,,Surface,17,Image 1,1,476,
14921,,Surface,17,Image 1,1,478,
11935,,Surface,17,Image 1,1,480,
9747,,Surface,17,Image 1,1,487,
16095,,Surface,17,Image 1,1,488,
13335,,Surface,17,Image 1,1,489,
12011,,Surface,17,Image 1,1,492,
13958,,Surface,17,Image 1,1,494,
12712,,Surface,17,Image 1,1,495,
8182,,Surface,17,Image 1,1,497,
6931,,Surface,17,Image 1,1,498,
8351,,Surface,17,Image 1,1,503,
6744,,Surface,17,Image 1,1,504,
8621,,Surface,17,Image 1,1,506,
6685,,Surface,17,Image 1,1,509,
11162,,Surface,17,Image 1,1,510,
9803,,Surface,17,Image 1,1,511,
13770,,Surface,17,Image 1,1,512,
10366,,Surface,17,Image 1,1,514,
8602,,Surface,17,Image 1,1,515,
10020,,Surface,17,Image 1,1,516,
7588,,Surface,17,Image 1,1,520,
12249,,Surface,17,Image 1,1,521,
15979,,Surface,17,Image 1,1,523,
12089,,Surface,17,Image 1,1,524,
11508,,Surface,17,Image 1,1,525,
15485,,Surface,17,Image 1,1,526,
6891,,Surface,17,Image 1,1,527,
12127,,Surface,17,Image 1,1,528,
8311,,Surface,17,Image 1,1,533,
9615,,Surface,17,Image 1,1,534,
10631,,Surface,17,Image 1,1,535,
8367,,Surface,17,Image 1,1,536,
19533,,Surface,17,Image 1,1,538,
11328,,Surface,17,Image 1,1,539,
8826,,Surface,17,Image 1,1,540,
11169,,Surface,17,Image 1,1,541,
8605,,Surface,17,Image 1,1,542,
8255,,Surface,17,Image 1,1,545,
7431,,Surface,17,Image 1,1,546,
7583,,Surface,17,Image 1,1,548,
8422,,Surface,17,Image 1,1,551,
12726,,Surface,17,Image 1,1,552,
9108,,Surface,17,Image 1,1,554,
13413,,Surface,17,Image 1,1,556,
14064,,Surface,17,Image 1,1,561,
9877,,Surface,17,Image 1,1,562,
13041,,Surface,17,Image 1,1,563,
10412,,Surface,17,Image 1,1,565,
12343,,Surface,17,Image 1,1,567,
5744,,Surface,17,Image 1,1,568,
14336,,Surface,17,Image 1,1,570,
12366,,Surface,17,Image 1,1,572,
8534,,Surface,17,Image 1,1,573,
8871,,Surface,17,Image 1,1,574,
7525,,Surface,17,Image 1,1,576,
16241,,Surface,17,Image 1,1,580,
11766,,Surface,17,Image 1,1,581,
14297,,Surface,17,Image 1,1,582,
17601,,Surface,17,Image 1,1,583,
12108,,Surface,17,Image 1,1,584,
11749,,Surface,17,Image 1,1,588,
10476,,Surface,17,Image 1,1,590,
7909,,Surface,17,Image 1,1,592,
10439,,Surface,17,Image 1,1,594,
17867,,Surface,17,Image 1,1,596,
12531,,Surface,17,Image 1,1,601,
11759,,Surface,17,Image 1,1,602,
13694,,Surface,17,Image 1,1,603,
10749,,Surface,17,Image 1,1,604,
11688,,Surface,17,Image 1,1,607,
16284,,Surface,17,Image 1,1,608,
15160,,Surface,17,Image 1,1,609,
6961,,Surface,17,Image 1,1,610,
11440,,Surface,17,Image 1,1,611,
12803,,Surface,17,Image 1,1,612,
8086,,Surface,17,Image 1,1,613,
10013,,Surface,17,Image 1,1,614,
6610,,Surface,17,Image 1,1,616,
10746,,Surface,17,Image 1,1,617,
7890,,Surface,17,Image 1,1,619,
7375,,Surface,17,Image 1,1,625,
10813,,Surface,17,Image 1,1,627,
10646,,Surface,17,Image 1,1,628,
12662,,Surface,17,Image 1,1,629,
10915,,Surface,17,Image 1,1,630,
12668,,Surface,17,Image 1,1,631,
9943,,Surface,17,Image 1,1,632,
8658,,Surface,17,Image 1,1,634,
8563,,Surface,17,Image 1,1,636,
8368,,Surface,17,Image 1,1,638,
18004,,Surface,17,Image 1,1,640,
7515,,Surface,17,Image 1,1,641,
6695,,Surface,17,Image 1,1,643,
8644,,Surface,17,Image 1,1,644,
15864,,Surface,17,Image 1,1,646,
7987,,Surface,17,Image 1,1,647,
16036,,Surface,17,Image 1,1,651,
7862,,Surface,17,Image 1,1,652,
4885,,Surface,17,Image 1,1,653,
14049,,Surface,17,Image 1,1,654,
16280,,Surface,17,Image 1,1,658,
9177,,Surface,17,Image 1,1,660,
16764,,Surface,17,Image 1,1,662,
9062,,Surface,17,Image 1,1,663,
15234,,Surface,17,Image 1,1,664,
14620,,Surface,17,Image 1,1,666,
10130,,Surface,17,Image 1,1,669,
9004,,Surface,17,Image 1,1,672,
12493,,Surface,17,Image 1,1,673,
