
Intensity Median Ch=7 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
116,,Surface,7,Image 1,1,2,
1,,Surface,7,Image 1,1,3,
1,,Surface,7,Image 1,1,4,
0.5,,Surface,7,Image 1,1,5,
170,,Surface,7,Image 1,1,6,
1,,Surface,7,Image 1,1,7,
0.5,,Surface,7,Image 1,1,8,
1,,Surface,7,Image 1,1,10,
1,,Surface,7,Image 1,1,11,
158,,Surface,7,Image 1,1,12,
2,,Surface,7,Image 1,1,13,
1,,Surface,7,Image 1,1,18,
1,,Surface,7,Image 1,1,19,
0.5,,Surface,7,Image 1,1,21,
1,,Surface,7,Image 1,1,22,
0.5,,Surface,7,Image 1,1,24,
0.5,,Surface,7,Image 1,1,25,
2,,Surface,7,Image 1,1,26,
0.5,,Surface,7,Image 1,1,28,
0.5,,Surface,7,Image 1,1,29,
22,,Surface,7,Image 1,1,35,
1,,Surface,7,Image 1,1,37,
1,,Surface,7,Image 1,1,38,
1,,Surface,7,Image 1,1,40,
270,,Surface,7,Image 1,1,45,
0.5,,Surface,7,Image 1,1,46,
2,,Surface,7,Image 1,1,49,
0.5,,Surface,7,Image 1,1,52,
1,,Surface,7,Image 1,1,54,
1,,Surface,7,Image 1,1,58,
1,,Surface,7,Image 1,1,60,
2,,Surface,7,Image 1,1,61,
1174,,Surface,7,Image 1,1,63,
94,,Surface,7,Image 1,1,64,
2,,Surface,7,Image 1,1,65,
1,,Surface,7,Image 1,1,67,
2,,Surface,7,Image 1,1,71,
0.5,,Surface,7,Image 1,1,72,
1,,Surface,7,Image 1,1,73,
0.5,,Surface,7,Image 1,1,74,
1,,Surface,7,Image 1,1,76,
1,,Surface,7,Image 1,1,77,
1,,Surface,7,Image 1,1,79,
0.5,,Surface,7,Image 1,1,81,
6,,Surface,7,Image 1,1,82,
1,,Surface,7,Image 1,1,88,
1524,,Surface,7,Image 1,1,89,
2,,Surface,7,Image 1,1,91,
1,,Surface,7,Image 1,1,93,
1,,Surface,7,Image 1,1,97,
1,,Surface,7,Image 1,1,100,
1,,Surface,7,Image 1,1,101,
0.5,,Surface,7,Image 1,1,102,
1,,Surface,7,Image 1,1,103,
1,,Surface,7,Image 1,1,106,
1,,Surface,7,Image 1,1,107,
1,,Surface,7,Image 1,1,110,
1,,Surface,7,Image 1,1,111,
0.5,,Surface,7,Image 1,1,112,
2,,Surface,7,Image 1,1,113,
1,,Surface,7,Image 1,1,118,
1,,Surface,7,Image 1,1,119,
0.5,,Surface,7,Image 1,1,120,
134,,Surface,7,Image 1,1,122,
35,,Surface,7,Image 1,1,123,
1,,Surface,7,Image 1,1,124,
1,,Surface,7,Image 1,1,128,
1,,Surface,7,Image 1,1,134,
2,,Surface,7,Image 1,1,136,
1,,Surface,7,Image 1,1,137,
38,,Surface,7,Image 1,1,138,
2,,Surface,7,Image 1,1,139,
2,,Surface,7,Image 1,1,140,
0.5,,Surface,7,Image 1,1,141,
0.5,,Surface,7,Image 1,1,143,
1,,Surface,7,Image 1,1,146,
0.5,,Surface,7,Image 1,1,150,
0.25,,Surface,7,Image 1,1,154,
1,,Surface,7,Image 1,1,155,
0.25,,Surface,7,Image 1,1,156,
1,,Surface,7,Image 1,1,159,
26,,Surface,7,Image 1,1,161,
2,,Surface,7,Image 1,1,164,
150,,Surface,7,Image 1,1,165,
1,,Surface,7,Image 1,1,167,
202,,Surface,7,Image 1,1,171,
2,,Surface,7,Image 1,1,172,
1,,Surface,7,Image 1,1,173,
0.5,,Surface,7,Image 1,1,174,
1,,Surface,7,Image 1,1,177,
6,,Surface,7,Image 1,1,180,
0.5,,Surface,7,Image 1,1,181,
1,,Surface,7,Image 1,1,190,
1,,Surface,7,Image 1,1,192,
1,,Surface,7,Image 1,1,193,
0.5,,Surface,7,Image 1,1,195,
282,,Surface,7,Image 1,1,199,
0.5,,Surface,7,Image 1,1,200,
0.5,,Surface,7,Image 1,1,201,
84,,Surface,7,Image 1,1,203,
1,,Surface,7,Image 1,1,208,
1,,Surface,7,Image 1,1,209,
2,,Surface,7,Image 1,1,210,
1,,Surface,7,Image 1,1,213,
1,,Surface,7,Image 1,1,214,
1,,Surface,7,Image 1,1,215,
1,,Surface,7,Image 1,1,216,
1,,Surface,7,Image 1,1,217,
1,,Surface,7,Image 1,1,218,
0.5,,Surface,7,Image 1,1,219,
0.5,,Surface,7,Image 1,1,221,
0.5,,Surface,7,Image 1,1,225,
178,,Surface,7,Image 1,1,227,
1,,Surface,7,Image 1,1,228,
0.5,,Surface,7,Image 1,1,230,
1,,Surface,7,Image 1,1,233,
100,,Surface,7,Image 1,1,234,
0.5,,Surface,7,Image 1,1,236,
1,,Surface,7,Image 1,1,237,
2,,Surface,7,Image 1,1,238,
0.5,,Surface,7,Image 1,1,239,
2,,Surface,7,Image 1,1,241,
1,,Surface,7,Image 1,1,243,
0.5,,Surface,7,Image 1,1,245,
86,,Surface,7,Image 1,1,249,
90,,Surface,7,Image 1,1,250,
0.5,,Surface,7,Image 1,1,251,
238,,Surface,7,Image 1,1,253,
1,,Surface,7,Image 1,1,262,
1,,Surface,7,Image 1,1,263,
1,,Surface,7,Image 1,1,265,
2,,Surface,7,Image 1,1,266,
53,,Surface,7,Image 1,1,268,
1,,Surface,7,Image 1,1,269,
2,,Surface,7,Image 1,1,272,
1,,Surface,7,Image 1,1,274,
1,,Surface,7,Image 1,1,277,
1,,Surface,7,Image 1,1,279,
0.5,,Surface,7,Image 1,1,281,
1,,Surface,7,Image 1,1,282,
0.5,,Surface,7,Image 1,1,284,
1,,Surface,7,Image 1,1,285,
2,,Surface,7,Image 1,1,291,
2,,Surface,7,Image 1,1,293,
0.5,,Surface,7,Image 1,1,295,
105,,Surface,7,Image 1,1,297,
1,,Surface,7,Image 1,1,300,
2,,Surface,7,Image 1,1,302,
2,,Surface,7,Image 1,1,303,
1,,Surface,7,Image 1,1,309,
1,,Surface,7,Image 1,1,310,
1,,Surface,7,Image 1,1,316,
390,,Surface,7,Image 1,1,317,
2,,Surface,7,Image 1,1,324,
92,,Surface,7,Image 1,1,325,
2,,Surface,7,Image 1,1,330,
