
Intensity Mean Ch=29 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2602.76,,Surface,29,Image 1,1,2,
1860.06,,Surface,29,Image 1,1,3,
2077.89,,Surface,29,Image 1,1,4,
1421.05,,Surface,29,Image 1,1,5,
2523.87,,Surface,29,Image 1,1,6,
1898.76,,Surface,29,Image 1,1,7,
1001.06,,Surface,29,Image 1,1,8,
1375.11,,Surface,29,Image 1,1,10,
1518.49,,Surface,29,Image 1,1,11,
2364.07,,Surface,29,Image 1,1,12,
2806.45,,Surface,29,Image 1,1,13,
2651.26,,Surface,29,Image 1,1,18,
1397.21,,Surface,29,Image 1,1,19,
1489.91,,Surface,29,Image 1,1,21,
1590.02,,Surface,29,Image 1,1,22,
1318.93,,Surface,29,Image 1,1,24,
1079.56,,Surface,29,Image 1,1,25,
2001.04,,Surface,29,Image 1,1,26,
1623.34,,Surface,29,Image 1,1,28,
1712.23,,Surface,29,Image 1,1,29,
2341.81,,Surface,29,Image 1,1,35,
2723.3,,Surface,29,Image 1,1,37,
1980.83,,Surface,29,Image 1,1,38,
1672.8,,Surface,29,Image 1,1,40,
2429.45,,Surface,29,Image 1,1,45,
1890.28,,Surface,29,Image 1,1,46,
2350.09,,Surface,29,Image 1,1,49,
1560.95,,Surface,29,Image 1,1,52,
2581.7,,Surface,29,Image 1,1,54,
1560.41,,Surface,29,Image 1,1,58,
1993.67,,Surface,29,Image 1,1,60,
2047.39,,Surface,29,Image 1,1,61,
942.108,,Surface,29,Image 1,1,63,
2414.02,,Surface,29,Image 1,1,64,
3384.15,,Surface,29,Image 1,1,65,
1635.84,,Surface,29,Image 1,1,67,
2633.06,,Surface,29,Image 1,1,71,
1356.37,,Surface,29,Image 1,1,72,
1980.29,,Surface,29,Image 1,1,73,
1152.42,,Surface,29,Image 1,1,74,
2007.81,,Surface,29,Image 1,1,76,
1716.93,,Surface,29,Image 1,1,77,
2055.38,,Surface,29,Image 1,1,79,
1349.18,,Surface,29,Image 1,1,81,
2335.58,,Surface,29,Image 1,1,82,
1882.66,,Surface,29,Image 1,1,88,
301.942,,Surface,29,Image 1,1,89,
1806.39,,Surface,29,Image 1,1,91,
1000.92,,Surface,29,Image 1,1,93,
1466.13,,Surface,29,Image 1,1,97,
2394.28,,Surface,29,Image 1,1,100,
2549.54,,Surface,29,Image 1,1,101,
1377.78,,Surface,29,Image 1,1,102,
2358.92,,Surface,29,Image 1,1,103,
1957.4,,Surface,29,Image 1,1,106,
1673.86,,Surface,29,Image 1,1,107,
1441.89,,Surface,29,Image 1,1,110,
1993.03,,Surface,29,Image 1,1,111,
1290.05,,Surface,29,Image 1,1,112,
1855.95,,Surface,29,Image 1,1,113,
1116.78,,Surface,29,Image 1,1,118,
1068.43,,Surface,29,Image 1,1,119,
1056.87,,Surface,29,Image 1,1,120,
1927.47,,Surface,29,Image 1,1,122,
2454.8,,Surface,29,Image 1,1,123,
2179.23,,Surface,29,Image 1,1,124,
2326.59,,Surface,29,Image 1,1,128,
1733.62,,Surface,29,Image 1,1,134,
1847.16,,Surface,29,Image 1,1,136,
999.169,,Surface,29,Image 1,1,137,
2059.83,,Surface,29,Image 1,1,138,
2361.12,,Surface,29,Image 1,1,139,
2163.05,,Surface,29,Image 1,1,140,
1140.15,,Surface,29,Image 1,1,141,
1481.23,,Surface,29,Image 1,1,143,
1514.73,,Surface,29,Image 1,1,146,
1446.16,,Surface,29,Image 1,1,150,
1070.89,,Surface,29,Image 1,1,154,
1881.35,,Surface,29,Image 1,1,155,
1201.07,,Surface,29,Image 1,1,156,
2198.34,,Surface,29,Image 1,1,159,
1694.76,,Surface,29,Image 1,1,161,
