
Intensity Mean Ch=39 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
86.1216,,Surface,39,Image 1,1,2,
40.708,,Surface,39,Image 1,1,3,
29.0839,,Surface,39,Image 1,1,4,
10.6208,,Surface,39,Image 1,1,5,
53.2258,,Surface,39,Image 1,1,6,
17.2918,,Surface,39,Image 1,1,7,
10.4317,,Surface,39,Image 1,1,8,
16.1755,,Surface,39,Image 1,1,10,
16.0813,,Surface,39,Image 1,1,11,
49.8646,,Surface,39,Image 1,1,12,
57.1949,,Surface,39,Image 1,1,13,
48.4619,,Surface,39,Image 1,1,18,
15.3944,,Surface,39,Image 1,1,19,
11.3758,,Surface,39,Image 1,1,21,
22.0748,,Surface,39,Image 1,1,22,
16.5345,,Surface,39,Image 1,1,24,
7.75482,,Surface,39,Image 1,1,25,
43.8979,,Surface,39,Image 1,1,26,
14.8144,,Surface,39,Image 1,1,28,
26.6093,,Surface,39,Image 1,1,29,
39.0421,,Surface,39,Image 1,1,35,
41.5117,,Surface,39,Image 1,1,37,
27.952,,Surface,39,Image 1,1,38,
40.6248,,Surface,39,Image 1,1,40,
58.6344,,Surface,39,Image 1,1,45,
17.8613,,Surface,39,Image 1,1,46,
52.3188,,Surface,39,Image 1,1,49,
12.0297,,Surface,39,Image 1,1,52,
23.3936,,Surface,39,Image 1,1,54,
23.7235,,Surface,39,Image 1,1,58,
29.1475,,Surface,39,Image 1,1,60,
45.1628,,Surface,39,Image 1,1,61,
407.426,,Surface,39,Image 1,1,63,
44.0619,,Surface,39,Image 1,1,64,
56.3457,,Surface,39,Image 1,1,65,
13.129,,Surface,39,Image 1,1,67,
38.5732,,Surface,39,Image 1,1,71,
11.9515,,Surface,39,Image 1,1,72,
31.4929,,Surface,39,Image 1,1,73,
12.5972,,Surface,39,Image 1,1,74,
47.0654,,Surface,39,Image 1,1,76,
16.3429,,Surface,39,Image 1,1,77,
27.3621,,Surface,39,Image 1,1,79,
13.9209,,Surface,39,Image 1,1,81,
55.5079,,Surface,39,Image 1,1,82,
38.4081,,Surface,39,Image 1,1,88,
186.156,,Surface,39,Image 1,1,89,
18.3905,,Surface,39,Image 1,1,91,
15.0029,,Surface,39,Image 1,1,93,
21.8535,,Surface,39,Image 1,1,97,
45.7413,,Surface,39,Image 1,1,100,
50.4856,,Surface,39,Image 1,1,101,
12.6855,,Surface,39,Image 1,1,102,
41.3975,,Surface,39,Image 1,1,103,
50.6979,,Surface,39,Image 1,1,106,
19.4327,,Surface,39,Image 1,1,107,
25.771,,Surface,39,Image 1,1,110,
50.6483,,Surface,39,Image 1,1,111,
12.1368,,Surface,39,Image 1,1,112,
27.8432,,Surface,39,Image 1,1,113,
15.4836,,Surface,39,Image 1,1,118,
28.5783,,Surface,39,Image 1,1,119,
11.9987,,Surface,39,Image 1,1,120,
41.8277,,Surface,39,Image 1,1,122,
37.9344,,Surface,39,Image 1,1,123,
25.1597,,Surface,39,Image 1,1,124,
40.7127,,Surface,39,Image 1,1,128,
15.3927,,Surface,39,Image 1,1,134,
24.4235,,Surface,39,Image 1,1,136,
17.0742,,Surface,39,Image 1,1,137,
43.1371,,Surface,39,Image 1,1,138,
36.2716,,Surface,39,Image 1,1,139,
44.3299,,Surface,39,Image 1,1,140,
12.6506,,Surface,39,Image 1,1,141,
14.3871,,Surface,39,Image 1,1,143,
10.9499,,Surface,39,Image 1,1,146,
11.3936,,Surface,39,Image 1,1,150,
8.19168,,Surface,39,Image 1,1,154,
20.0827,,Surface,39,Image 1,1,155,
10.0471,,Surface,39,Image 1,1,156,
31.4143,,Surface,39,Image 1,1,159,
38.7233,,Surface,39,Image 1,1,161,
28.5865,,Surface,39,Image 1,1,164,
47.8124,,Surface,39,Image 1,1,165,
24.7116,,Surface,39,Image 1,1,167,
45.9719,,Surface,39,Image 1,1,171,
29.0674,,Surface,39,Image 1,1,172,
21.5288,,Surface,39,Image 1,1,173,
16.1594,,Surface,39,Image 1,1,174,
17.0291,,Surface,39,Image 1,1,177,
30.5184,,Surface,39,Image 1,1,180,
9.10262,,Surface,39,Image 1,1,181,
4.00971,,Surface,39,Image 1,1,190,
18.7797,,Surface,39,Image 1,1,192,
21.4843,,Surface,39,Image 1,1,193,
20.898,,Surface,39,Image 1,1,195,
69.7207,,Surface,39,Image 1,1,199,
16.2043,,Surface,39,Image 1,1,200,
20.7893,,Surface,39,Image 1,1,201,
80.4232,,Surface,39,Image 1,1,203,
22.9008,,Surface,39,Image 1,1,208,
43.7939,,Surface,39,Image 1,1,209,
46.395,,Surface,39,Image 1,1,210,
23.9256,,Surface,39,Image 1,1,213,
38.5016,,Surface,39,Image 1,1,214,
31.9525,,Surface,39,Image 1,1,215,
33.8622,,Surface,39,Image 1,1,216,
29.0951,,Surface,39,Image 1,1,217,
46.1067,,Surface,39,Image 1,1,218,
14.6813,,Surface,39,Image 1,1,219,
20.8742,,Surface,39,Image 1,1,221,
8.31167,,Surface,39,Image 1,1,225,
57.7957,,Surface,39,Image 1,1,227,
33.8639,,Surface,39,Image 1,1,228,
13.9281,,Surface,39,Image 1,1,230,
41.5356,,Surface,39,Image 1,1,233,
69.0519,,Surface,39,Image 1,1,234,
15.8546,,Surface,39,Image 1,1,236,
16.1192,,Surface,39,Image 1,1,237,
25.3045,,Surface,39,Image 1,1,238,
25.1134,,Surface,39,Image 1,1,239,
47.4057,,Surface,39,Image 1,1,241,
26.6883,,Surface,39,Image 1,1,243,
20.499,,Surface,39,Image 1,1,245,
75.6673,,Surface,39,Image 1,1,249,
48.3149,,Surface,39,Image 1,1,250,
26.0046,,Surface,39,Image 1,1,251,
74.4677,,Surface,39,Image 1,1,253,
25.4172,,Surface,39,Image 1,1,262,
22.9039,,Surface,39,Image 1,1,263,
50.5493,,Surface,39,Image 1,1,265,
14.2248,,Surface,39,Image 1,1,266,
34.01,,Surface,39,Image 1,1,268,
14.006,,Surface,39,Image 1,1,269,
20.8087,,Surface,39,Image 1,1,272,
39.9356,,Surface,39,Image 1,1,274,
51.5697,,Surface,39,Image 1,1,277,
37.5957,,Surface,39,Image 1,1,279,
15.6463,,Surface,39,Image 1,1,281,
36.1569,,Surface,39,Image 1,1,282,
11.7341,,Surface,39,Image 1,1,284,
21.1777,,Surface,39,Image 1,1,285,
52.1908,,Surface,39,Image 1,1,291,
45.0278,,Surface,39,Image 1,1,293,
14.4094,,Surface,39,Image 1,1,295,
33.6757,,Surface,39,Image 1,1,297,
19.7981,,Surface,39,Image 1,1,300,
16.1542,,Surface,39,Image 1,1,302,
57.4402,,Surface,39,Image 1,1,303,
30.8175,,Surface,39,Image 1,1,309,
14.098,,Surface,39,Image 1,1,310,
30.1687,,Surface,39,Image 1,1,316,
84.756,,Surface,39,Image 1,1,317,
46.7368,,Surface,39,Image 1,1,324,
71.1182,,Surface,39,Image 1,1,325,
50.8092,,Surface,39,Image 1,1,330,
90.9645,,Surface,39,Image 1,1,331,
36.1594,,Surface,39,Image 1,1,334,
23.9884,,Surface,39,Image 1,1,335,
31.1475,,Surface,39,Image 1,1,336,
30.4572,,Surface,39,Image 1,1,337,
105.343,,Surface,39,Image 1,1,338,
12.3723,,Surface,39,Image 1,1,339,
39.6521,,Surface,39,Image 1,1,340,
6.75083,,Surface,39,Image 1,1,341,
21.2722,,Surface,39,Image 1,1,342,
32.7813,,Surface,39,Image 1,1,343,
91.389,,Surface,39,Image 1,1,344,
8.88761,,Surface,39,Image 1,1,347,
42.8383,,Surface,39,Image 1,1,348,
25.5913,,Surface,39,Image 1,1,349,
27.6377,,Surface,39,Image 1,1,351,
33.2161,,Surface,39,Image 1,1,355,
7.85671,,Surface,39,Image 1,1,356,
13.65,,Surface,39,Image 1,1,361,
7.28182,,Surface,39,Image 1,1,362,
17.8506,,Surface,39,Image 1,1,363,
26.8378,,Surface,39,Image 1,1,364,
27.5767,,Surface,39,Image 1,1,365,
17.9751,,Surface,39,Image 1,1,369,
38.6065,,Surface,39,Image 1,1,371,
30.8897,,Surface,39,Image 1,1,372,
21.6392,,Surface,39,Image 1,1,373,
67.0374,,Surface,39,Image 1,1,374,
18.134,,Surface,39,Image 1,1,376,
48.1632,,Surface,39,Image 1,1,378,
12.1802,,Surface,39,Image 1,1,379,
25.2825,,Surface,39,Image 1,1,381,
78.5342,,Surface,39,Image 1,1,383,
113.459,,Surface,39,Image 1,1,385,
34.2336,,Surface,39,Image 1,1,386,
53.5174,,Surface,39,Image 1,1,388,
32.0508,,Surface,39,Image 1,1,389,
87.3296,,Surface,39,Image 1,1,390,
17.5905,,Surface,39,Image 1,1,393,
31.5182,,Surface,39,Image 1,1,396,
58.4013,,Surface,39,Image 1,1,397,
31.1698,,Surface,39,Image 1,1,398,
70.3146,,Surface,39,Image 1,1,399,
13.0897,,Surface,39,Image 1,1,400,
59.3242,,Surface,39,Image 1,1,401,
30.7894,,Surface,39,Image 1,1,402,
21.9796,,Surface,39,Image 1,1,405,
49.6511,,Surface,39,Image 1,1,406,
46.3427,,Surface,39,Image 1,1,413,
43.0123,,Surface,39,Image 1,1,420,
14.0073,,Surface,39,Image 1,1,421,
49.7904,,Surface,39,Image 1,1,426,
48.8769,,Surface,39,Image 1,1,427,
46.52,,Surface,39,Image 1,1,428,
18.3155,,Surface,39,Image 1,1,437,
23.8829,,Surface,39,Image 1,1,442,
29.6682,,Surface,39,Image 1,1,443,
18.7941,,Surface,39,Image 1,1,445,
47.8897,,Surface,39,Image 1,1,447,
24.2226,,Surface,39,Image 1,1,448,
46.0445,,Surface,39,Image 1,1,449,
44.2407,,Surface,39,Image 1,1,453,
32.8796,,Surface,39,Image 1,1,457,
41.9894,,Surface,39,Image 1,1,458,
12.6407,,Surface,39,Image 1,1,459,
16.2088,,Surface,39,Image 1,1,462,
18.4376,,Surface,39,Image 1,1,465,
53.1577,,Surface,39,Image 1,1,469,
53.1034,,Surface,39,Image 1,1,473,
10.5793,,Surface,39,Image 1,1,476,
34.6865,,Surface,39,Image 1,1,478,
17.5756,,Surface,39,Image 1,1,480,
29.4941,,Surface,39,Image 1,1,487,
63.7772,,Surface,39,Image 1,1,488,
25.4207,,Surface,39,Image 1,1,489,
47.0651,,Surface,39,Image 1,1,492,
48.5072,,Surface,39,Image 1,1,494,
36.829,,Surface,39,Image 1,1,495,
11.4968,,Surface,39,Image 1,1,497,
11.8508,,Surface,39,Image 1,1,498,
13.9654,,Surface,39,Image 1,1,503,
9.02612,,Surface,39,Image 1,1,504,
24.7218,,Surface,39,Image 1,1,506,
9.06089,,Surface,39,Image 1,1,509,
22.9335,,Surface,39,Image 1,1,510,
23.2056,,Surface,39,Image 1,1,511,
38.2974,,Surface,39,Image 1,1,512,
21.1182,,Surface,39,Image 1,1,514,
32.0294,,Surface,39,Image 1,1,515,
13.3529,,Surface,39,Image 1,1,516,
8.93495,,Surface,39,Image 1,1,520,
25.2848,,Surface,39,Image 1,1,521,
40.7913,,Surface,39,Image 1,1,523,
47.8636,,Surface,39,Image 1,1,524,
28.0385,,Surface,39,Image 1,1,525,
78.4612,,Surface,39,Image 1,1,526,
12.0119,,Surface,39,Image 1,1,527,
27.6757,,Surface,39,Image 1,1,528,
16.1386,,Surface,39,Image 1,1,533,
22.2221,,Surface,39,Image 1,1,534,
63.1165,,Surface,39,Image 1,1,535,
30.0307,,Surface,39,Image 1,1,536,
68.1762,,Surface,39,Image 1,1,538,
37.3919,,Surface,39,Image 1,1,539,
13.0242,,Surface,39,Image 1,1,540,
26.6217,,Surface,39,Image 1,1,541,
12.6043,,Surface,39,Image 1,1,542,
9.05366,,Surface,39,Image 1,1,545,
15.9385,,Surface,39,Image 1,1,546,
13.1489,,Surface,39,Image 1,1,548,
10.698,,Surface,39,Image 1,1,551,
65.4431,,Surface,39,Image 1,1,552,
20.2416,,Surface,39,Image 1,1,554,
46.0652,,Surface,39,Image 1,1,556,
42.6389,,Surface,39,Image 1,1,561,
27.385,,Surface,39,Image 1,1,562,
49.8085,,Surface,39,Image 1,1,563,
27.989,,Surface,39,Image 1,1,565,
27.0429,,Surface,39,Image 1,1,567,
11.4966,,Surface,39,Image 1,1,568,
18.9915,,Surface,39,Image 1,1,570,
22.0729,,Surface,39,Image 1,1,572,
19.2552,,Surface,39,Image 1,1,573,
12.3038,,Surface,39,Image 1,1,574,
18.1825,,Surface,39,Image 1,1,576,
30.9986,,Surface,39,Image 1,1,580,
13.9028,,Surface,39,Image 1,1,581,
63.9543,,Surface,39,Image 1,1,582,
46.555,,Surface,39,Image 1,1,583,
48.1681,,Surface,39,Image 1,1,584,
19.0067,,Surface,39,Image 1,1,588,
38.5893,,Surface,39,Image 1,1,590,
14.3488,,Surface,39,Image 1,1,592,
30.5505,,Surface,39,Image 1,1,594,
49.3944,,Surface,39,Image 1,1,596,
94.31,,Surface,39,Image 1,1,601,
59.1196,,Surface,39,Image 1,1,602,
34.2443,,Surface,39,Image 1,1,603,
56.1314,,Surface,39,Image 1,1,604,
29.5317,,Surface,39,Image 1,1,607,
79.6723,,Surface,39,Image 1,1,608,
70.0726,,Surface,39,Image 1,1,609,
13.2944,,Surface,39,Image 1,1,610,
36.3656,,Surface,39,Image 1,1,611,
50.7495,,Surface,39,Image 1,1,612,
18.6962,,Surface,39,Image 1,1,613,
19.4723,,Surface,39,Image 1,1,614,
8.93613,,Surface,39,Image 1,1,616,
75.2587,,Surface,39,Image 1,1,617,
10.998,,Surface,39,Image 1,1,619,
20.3927,,Surface,39,Image 1,1,625,
21.0749,,Surface,39,Image 1,1,627,
22.3238,,Surface,39,Image 1,1,628,
17.4979,,Surface,39,Image 1,1,629,
43.6906,,Surface,39,Image 1,1,630,
68.8985,,Surface,39,Image 1,1,631,
15.2052,,Surface,39,Image 1,1,632,
11.4015,,Surface,39,Image 1,1,634,
15.1314,,Surface,39,Image 1,1,636,
12.0535,,Surface,39,Image 1,1,638,
71.2984,,Surface,39,Image 1,1,640,
23.426,,Surface,39,Image 1,1,641,
25.8838,,Surface,39,Image 1,1,643,
22.5402,,Surface,39,Image 1,1,644,
84.6292,,Surface,39,Image 1,1,646,
26.4964,,Surface,39,Image 1,1,647,
37.3606,,Surface,39,Image 1,1,651,
8.81464,,Surface,39,Image 1,1,652,
17.875,,Surface,39,Image 1,1,653,
29.1292,,Surface,39,Image 1,1,654,
54.1039,,Surface,39,Image 1,1,658,
12.5685,,Surface,39,Image 1,1,660,
56.7576,,Surface,39,Image 1,1,662,
18.9266,,Surface,39,Image 1,1,663,
58.1462,,Surface,39,Image 1,1,664,
50.9319,,Surface,39,Image 1,1,666,
18.7535,,Surface,39,Image 1,1,669,
18.6564,,Surface,39,Image 1,1,672,
33.9258,,Surface,39,Image 1,1,673,
11.3473,,Surface,39,Image 1,1,674,
20.2845,,Surface,39,Image 1,1,675,
61.5734,,Surface,39,Image 1,1,676,
14.0858,,Surface,39,Image 1,1,678,
5.81856,,Surface,39,Image 1,1,679,
14.12,,Surface,39,Image 1,1,680,
46.9734,,Surface,39,Image 1,1,682,
30.8493,,Surface,39,Image 1,1,684,
23.9566,,Surface,39,Image 1,1,685,
16.2128,,Surface,39,Image 1,1,686,
44.5391,,Surface,39,Image 1,1,687,
39.2225,,Surface,39,Image 1,1,688,
62.767,,Surface,39,Image 1,1,690,
33.6384,,Surface,39,Image 1,1,691,
37.7567,,Surface,39,Image 1,1,693,
8.64846,,Surface,39,Image 1,1,694,
12.9351,,Surface,39,Image 1,1,697,
51.6101,,Surface,39,Image 1,1,699,
45.824,,Surface,39,Image 1,1,700,
18.8993,,Surface,39,Image 1,1,701,
28.4278,,Surface,39,Image 1,1,702,
30.7487,,Surface,39,Image 1,1,703,
18.2268,,Surface,39,Image 1,1,706,
6.1196,,Surface,39,Image 1,1,709,
11.5701,,Surface,39,Image 1,1,710,
12.2281,,Surface,39,Image 1,1,711,
14.9311,,Surface,39,Image 1,1,712,
23.3352,,Surface,39,Image 1,1,713,
23.252,,Surface,39,Image 1,1,717,
18.4176,,Surface,39,Image 1,1,719,
15.3769,,Surface,39,Image 1,1,720,
13.202,,Surface,39,Image 1,1,721,
64.543,,Surface,39,Image 1,1,723,
18.6765,,Surface,39,Image 1,1,725,
45.9057,,Surface,39,Image 1,1,728,
13.532,,Surface,39,Image 1,1,730,
14.5248,,Surface,39,Image 1,1,731,
40.1011,,Surface,39,Image 1,1,736,
15.6849,,Surface,39,Image 1,1,737,
18.4457,,Surface,39,Image 1,1,739,
19.9803,,Surface,39,Image 1,1,741,
16.6155,,Surface,39,Image 1,1,744,
18.1264,,Surface,39,Image 1,1,747,
60.215,,Surface,39,Image 1,1,751,
42.7149,,Surface,39,Image 1,1,752,
9.06349,,Surface,39,Image 1,1,753,
52.7365,,Surface,39,Image 1,1,754,
33.5805,,Surface,39,Image 1,1,755,
8.17954,,Surface,39,Image 1,1,757,
13.9179,,Surface,39,Image 1,1,758,
7.52359,,Surface,39,Image 1,1,759,
22.6104,,Surface,39,Image 1,1,761,
29.6467,,Surface,39,Image 1,1,766,
43.7537,,Surface,39,Image 1,1,772,
42.1731,,Surface,39,Image 1,1,773,
19.1972,,Surface,39,Image 1,1,774,
9.79769,,Surface,39,Image 1,1,775,
60.2184,,Surface,39,Image 1,1,776,
40.2337,,Surface,39,Image 1,1,780,
11.782,,Surface,39,Image 1,1,786,
22.198,,Surface,39,Image 1,1,787,
19.4059,,Surface,39,Image 1,1,788,
16.9707,,Surface,39,Image 1,1,791,
