
Intensity Max Ch=9 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
25256,,Surface,9,Image 1,1,2,
15785,,Surface,9,Image 1,1,3,
17180,,Surface,9,Image 1,1,4,
8195,,Surface,9,Image 1,1,5,
21277,,Surface,9,Image 1,1,6,
12804,,Surface,9,Image 1,1,7,
8642,,Surface,9,Image 1,1,8,
13452,,Surface,9,Image 1,1,10,
11927,,Surface,9,Image 1,1,11,
20174,,Surface,9,Image 1,1,12,
19721,,Surface,9,Image 1,1,13,
20236,,Surface,9,Image 1,1,18,
9340,,Surface,9,Image 1,1,19,
10038,,Surface,9,Image 1,1,21,
11701,,Surface,9,Image 1,1,22,
10230,,Surface,9,Image 1,1,24,
8043,,Surface,9,Image 1,1,25,
21240,,Surface,9,Image 1,1,26,
12227,,Surface,9,Image 1,1,28,
14090,,Surface,9,Image 1,1,29,
18830,,Surface,9,Image 1,1,35,
17985,,Surface,9,Image 1,1,37,
19735,,Surface,9,Image 1,1,38,
13769,,Surface,9,Image 1,1,40,
25073,,Surface,9,Image 1,1,45,
15635,,Surface,9,Image 1,1,46,
23087,,Surface,9,Image 1,1,49,
9602,,Surface,9,Image 1,1,52,
17715,,Surface,9,Image 1,1,54,
12489,,Surface,9,Image 1,1,58,
14235,,Surface,9,Image 1,1,60,
17509,,Surface,9,Image 1,1,61,
5302,,Surface,9,Image 1,1,63,
17189,,Surface,9,Image 1,1,64,
26540,,Surface,9,Image 1,1,65,
11837,,Surface,9,Image 1,1,67,
19159,,Surface,9,Image 1,1,71,
10140,,Surface,9,Image 1,1,72,
19846,,Surface,9,Image 1,1,73,
9984,,Surface,9,Image 1,1,74,
19525,,Surface,9,Image 1,1,76,
14099,,Surface,9,Image 1,1,77,
14868,,Surface,9,Image 1,1,79,
11215,,Surface,9,Image 1,1,81,
17771,,Surface,9,Image 1,1,82,
17470,,Surface,9,Image 1,1,88,
3245,,Surface,9,Image 1,1,89,
15543,,Surface,9,Image 1,1,91,
8623,,Surface,9,Image 1,1,93,
13829,,Surface,9,Image 1,1,97,
16228,,Surface,9,Image 1,1,100,
21700,,Surface,9,Image 1,1,101,
10363,,Surface,9,Image 1,1,102,
18445,,Surface,9,Image 1,1,103,
16807,,Surface,9,Image 1,1,106,
15569,,Surface,9,Image 1,1,107,
13353,,Surface,9,Image 1,1,110,
18523,,Surface,9,Image 1,1,111,
10468,,Surface,9,Image 1,1,112,
17355,,Surface,9,Image 1,1,113,
8160,,Surface,9,Image 1,1,118,
11199,,Surface,9,Image 1,1,119,
10238,,Surface,9,Image 1,1,120,
13453,,Surface,9,Image 1,1,122,
18620,,Surface,9,Image 1,1,123,
14601,,Surface,9,Image 1,1,124,
19579,,Surface,9,Image 1,1,128,
14286,,Surface,9,Image 1,1,134,
13776,,Surface,9,Image 1,1,136,
11747,,Surface,9,Image 1,1,137,
18485,,Surface,9,Image 1,1,138,
20674,,Surface,9,Image 1,1,139,
17628,,Surface,9,Image 1,1,140,
8733,,Surface,9,Image 1,1,141,
10715,,Surface,9,Image 1,1,143,
12381,,Surface,9,Image 1,1,146,
16365,,Surface,9,Image 1,1,150,
7784,,Surface,9,Image 1,1,154,
12816,,Surface,9,Image 1,1,155,
8371,,Surface,9,Image 1,1,156,
16892,,Surface,9,Image 1,1,159,
13701,,Surface,9,Image 1,1,161,
14242,,Surface,9,Image 1,1,164,
17946,,Surface,9,Image 1,1,165,
16869,,Surface,9,Image 1,1,167,
14210,,Surface,9,Image 1,1,171,
15505,,Surface,9,Image 1,1,172,
12616,,Surface,9,Image 1,1,173,
16677,,Surface,9,Image 1,1,174,
13191,,Surface,9,Image 1,1,177,
12298,,Surface,9,Image 1,1,180,
8146,,Surface,9,Image 1,1,181,
23374,,Surface,9,Image 1,1,190,
13695,,Surface,9,Image 1,1,192,
14571,,Surface,9,Image 1,1,193,
8526,,Surface,9,Image 1,1,195,
21869,,Surface,9,Image 1,1,199,
11795,,Surface,9,Image 1,1,200,
13497,,Surface,9,Image 1,1,201,
28317,,Surface,9,Image 1,1,203,
15902,,Surface,9,Image 1,1,208,
18418,,Surface,9,Image 1,1,209,
20440,,Surface,9,Image 1,1,210,
16165,,Surface,9,Image 1,1,213,
14302,,Surface,9,Image 1,1,214,
19542,,Surface,9,Image 1,1,215,
13000,,Surface,9,Image 1,1,216,
9487,,Surface,9,Image 1,1,217,
14048,,Surface,9,Image 1,1,218,
11143,,Surface,9,Image 1,1,219,
14816,,Surface,9,Image 1,1,221,
9693,,Surface,9,Image 1,1,225,
17425,,Surface,9,Image 1,1,227,
18686,,Surface,9,Image 1,1,228,
9638,,Surface,9,Image 1,1,230,
18465,,Surface,9,Image 1,1,233,
16879,,Surface,9,Image 1,1,234,
11411,,Surface,9,Image 1,1,236,
12680,,Surface,9,Image 1,1,237,
15447,,Surface,9,Image 1,1,238,
14002,,Surface,9,Image 1,1,239,
13652,,Surface,9,Image 1,1,241,
18356,,Surface,9,Image 1,1,243,
13834,,Surface,9,Image 1,1,245,
26282,,Surface,9,Image 1,1,249,
22654,,Surface,9,Image 1,1,250,
13595,,Surface,9,Image 1,1,251,
24177,,Surface,9,Image 1,1,253,
25516,,Surface,9,Image 1,1,262,
13900,,Surface,9,Image 1,1,263,
16182,,Surface,9,Image 1,1,265,
15531,,Surface,9,Image 1,1,266,
18921,,Surface,9,Image 1,1,268,
13325,,Surface,9,Image 1,1,269,
12264,,Surface,9,Image 1,1,272,
15881,,Surface,9,Image 1,1,274,
24297,,Surface,9,Image 1,1,277,
23718,,Surface,9,Image 1,1,279,
11893,,Surface,9,Image 1,1,281,
14889,,Surface,9,Image 1,1,282,
9970,,Surface,9,Image 1,1,284,
12862,,Surface,9,Image 1,1,285,
16464,,Surface,9,Image 1,1,291,
20323,,Surface,9,Image 1,1,293,
12189,,Surface,9,Image 1,1,295,
15707,,Surface,9,Image 1,1,297,
11656,,Surface,9,Image 1,1,300,
12878,,Surface,9,Image 1,1,302,
22003,,Surface,9,Image 1,1,303,
18084,,Surface,9,Image 1,1,309,
9449,,Surface,9,Image 1,1,310,
18501,,Surface,9,Image 1,1,316,
20838,,Surface,9,Image 1,1,317,
18818,,Surface,9,Image 1,1,324,
19155,,Surface,9,Image 1,1,325,
17517,,Surface,9,Image 1,1,330,
17645,,Surface,9,Image 1,1,331,
15254,,Surface,9,Image 1,1,334,
15030,,Surface,9,Image 1,1,335,
22330,,Surface,9,Image 1,1,336,
15879,,Surface,9,Image 1,1,337,
30673,,Surface,9,Image 1,1,338,
9379,,Surface,9,Image 1,1,339,
15351,,Surface,9,Image 1,1,340,
7629,,Surface,9,Image 1,1,341,
11810,,Surface,9,Image 1,1,342,
13545,,Surface,9,Image 1,1,343,
24045,,Surface,9,Image 1,1,344,
8526,,Surface,9,Image 1,1,347,
25156,,Surface,9,Image 1,1,348,
11319,,Surface,9,Image 1,1,349,
13971,,Surface,9,Image 1,1,351,
17924,,Surface,9,Image 1,1,355,
8045,,Surface,9,Image 1,1,356,
9477,,Surface,9,Image 1,1,361,
7874,,Surface,9,Image 1,1,362,
14741,,Surface,9,Image 1,1,363,
11528,,Surface,9,Image 1,1,364,
13207,,Surface,9,Image 1,1,365,
14368,,Surface,9,Image 1,1,369,
25440,,Surface,9,Image 1,1,371,
16819,,Surface,9,Image 1,1,372,
14147,,Surface,9,Image 1,1,373,
25565,,Surface,9,Image 1,1,374,
13733,,Surface,9,Image 1,1,376,
15495,,Surface,9,Image 1,1,378,
9948,,Surface,9,Image 1,1,379,
16215,,Surface,9,Image 1,1,381,
19341,,Surface,9,Image 1,1,383,
26771,,Surface,9,Image 1,1,385,
14473,,Surface,9,Image 1,1,386,
25552,,Surface,9,Image 1,1,388,
14595,,Surface,9,Image 1,1,389,
21126,,Surface,9,Image 1,1,390,
13820,,Surface,9,Image 1,1,393,
22168,,Surface,9,Image 1,1,396,
21386,,Surface,9,Image 1,1,397,
11331,,Surface,9,Image 1,1,398,
17992,,Surface,9,Image 1,1,399,
12463,,Surface,9,Image 1,1,400,
27910,,Surface,9,Image 1,1,401,
12413,,Surface,9,Image 1,1,402,
11487,,Surface,9,Image 1,1,405,
23702,,Surface,9,Image 1,1,406,
24253,,Surface,9,Image 1,1,413,
19422,,Surface,9,Image 1,1,420,
15462,,Surface,9,Image 1,1,421,
23469,,Surface,9,Image 1,1,426,
19888,,Surface,9,Image 1,1,427,
22331,,Surface,9,Image 1,1,428,
11826,,Surface,9,Image 1,1,437,
17955,,Surface,9,Image 1,1,442,
16607,,Surface,9,Image 1,1,443,
18480,,Surface,9,Image 1,1,445,
19043,,Surface,9,Image 1,1,447,
18655,,Surface,9,Image 1,1,448,
22677,,Surface,9,Image 1,1,449,
15880,,Surface,9,Image 1,1,453,
14472,,Surface,9,Image 1,1,457,
15892,,Surface,9,Image 1,1,458,
10905,,Surface,9,Image 1,1,459,
9954,,Surface,9,Image 1,1,462,
12829,,Surface,9,Image 1,1,465,
18575,,Surface,9,Image 1,1,469,
15205,,Surface,9,Image 1,1,473,
14526,,Surface,9,Image 1,1,476,
22443,,Surface,9,Image 1,1,478,
16801,,Surface,9,Image 1,1,480,
12830,,Surface,9,Image 1,1,487,
25830,,Surface,9,Image 1,1,488,
18082,,Surface,9,Image 1,1,489,
17414,,Surface,9,Image 1,1,492,
19390,,Surface,9,Image 1,1,494,
18714,,Surface,9,Image 1,1,495,
9875,,Surface,9,Image 1,1,497,
9302,,Surface,9,Image 1,1,498,
10246,,Surface,9,Image 1,1,503,
9063,,Surface,9,Image 1,1,504,
11813,,Surface,9,Image 1,1,506,
8276,,Surface,9,Image 1,1,509,
13668,,Surface,9,Image 1,1,510,
13415,,Surface,9,Image 1,1,511,
21227,,Surface,9,Image 1,1,512,
15351,,Surface,9,Image 1,1,514,
12164,,Surface,9,Image 1,1,515,
12480,,Surface,9,Image 1,1,516,
10400,,Surface,9,Image 1,1,520,
18702,,Surface,9,Image 1,1,521,
22796,,Surface,9,Image 1,1,523,
18030,,Surface,9,Image 1,1,524,
16394,,Surface,9,Image 1,1,525,
21048,,Surface,9,Image 1,1,526,
8907,,Surface,9,Image 1,1,527,
17184,,Surface,9,Image 1,1,528,
12180,,Surface,9,Image 1,1,533,
12896,,Surface,9,Image 1,1,534,
14899,,Surface,9,Image 1,1,535,
10057,,Surface,9,Image 1,1,536,
29760,,Surface,9,Image 1,1,538,
17943,,Surface,9,Image 1,1,539,
11552,,Surface,9,Image 1,1,540,
14286,,Surface,9,Image 1,1,541,
10542,,Surface,9,Image 1,1,542,
11435,,Surface,9,Image 1,1,545,
9416,,Surface,9,Image 1,1,546,
9301,,Surface,9,Image 1,1,548,
11794,,Surface,9,Image 1,1,551,
22582,,Surface,9,Image 1,1,552,
11073,,Surface,9,Image 1,1,554,
18581,,Surface,9,Image 1,1,556,
21115,,Surface,9,Image 1,1,561,
14905,,Surface,9,Image 1,1,562,
18906,,Surface,9,Image 1,1,563,
15444,,Surface,9,Image 1,1,565,
16601,,Surface,9,Image 1,1,567,
6954,,Surface,9,Image 1,1,568,
20321,,Surface,9,Image 1,1,570,
16504,,Surface,9,Image 1,1,572,
11932,,Surface,9,Image 1,1,573,
11887,,Surface,9,Image 1,1,574,
10762,,Surface,9,Image 1,1,576,
20394,,Surface,9,Image 1,1,580,
13925,,Surface,9,Image 1,1,581,
20991,,Surface,9,Image 1,1,582,
24408,,Surface,9,Image 1,1,583,
16688,,Surface,9,Image 1,1,584,
