
Intensity Max Ch=7 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
9863,,Surface,7,Image 1,1,2,
2722,,Surface,7,Image 1,1,3,
2993,,Surface,7,Image 1,1,4,
1407,,Surface,7,Image 1,1,5,
5497,,Surface,7,Image 1,1,6,
2954,,Surface,7,Image 1,1,7,
1190,,Surface,7,Image 1,1,8,
2904,,Surface,7,Image 1,1,10,
3243,,Surface,7,Image 1,1,11,
6202,,Surface,7,Image 1,1,12,
4707,,Surface,7,Image 1,1,13,
3498,,Surface,7,Image 1,1,18,
2664,,Surface,7,Image 1,1,19,
1232,,Surface,7,Image 1,1,21,
2755,,Surface,7,Image 1,1,22,
1537,,Surface,7,Image 1,1,24,
1388,,Surface,7,Image 1,1,25,
7912,,Surface,7,Image 1,1,26,
1595,,Surface,7,Image 1,1,28,
1735,,Surface,7,Image 1,1,29,
4883,,Surface,7,Image 1,1,35,
2728,,Surface,7,Image 1,1,37,
3292,,Surface,7,Image 1,1,38,
3830,,Surface,7,Image 1,1,40,
6745,,Surface,7,Image 1,1,45,
1803,,Surface,7,Image 1,1,46,
5375,,Surface,7,Image 1,1,49,
1200,,Surface,7,Image 1,1,52,
2643,,Surface,7,Image 1,1,54,
3460,,Surface,7,Image 1,1,58,
3195,,Surface,7,Image 1,1,60,
6455,,Surface,7,Image 1,1,61,
6453,,Surface,7,Image 1,1,63,
4916,,Surface,7,Image 1,1,64,
5304,,Surface,7,Image 1,1,65,
3691,,Surface,7,Image 1,1,67,
4295,,Surface,7,Image 1,1,71,
1362,,Surface,7,Image 1,1,72,
3817,,Surface,7,Image 1,1,73,
1386,,Surface,7,Image 1,1,74,
3869,,Surface,7,Image 1,1,76,
2758,,Surface,7,Image 1,1,77,
2415,,Surface,7,Image 1,1,79,
1163,,Surface,7,Image 1,1,81,
5407,,Surface,7,Image 1,1,82,
3165,,Surface,7,Image 1,1,88,
9322,,Surface,7,Image 1,1,89,
7326,,Surface,7,Image 1,1,91,
3914,,Surface,7,Image 1,1,93,
2514,,Surface,7,Image 1,1,97,
2143,,Surface,7,Image 1,1,100,
3323,,Surface,7,Image 1,1,101,
1045,,Surface,7,Image 1,1,102,
2503,,Surface,7,Image 1,1,103,
2876,,Surface,7,Image 1,1,106,
2857,,Surface,7,Image 1,1,107,
2794,,Surface,7,Image 1,1,110,
3953,,Surface,7,Image 1,1,111,
1199,,Surface,7,Image 1,1,112,
4468,,Surface,7,Image 1,1,113,
3111,,Surface,7,Image 1,1,118,
3659,,Surface,7,Image 1,1,119,
1745,,Surface,7,Image 1,1,120,
5758,,Surface,7,Image 1,1,122,
3553,,Surface,7,Image 1,1,123,
2347,,Surface,7,Image 1,1,124,
3580,,Surface,7,Image 1,1,128,
2313,,Surface,7,Image 1,1,134,
4725,,Surface,7,Image 1,1,136,
2274,,Surface,7,Image 1,1,137,
5774,,Surface,7,Image 1,1,138,
7100,,Surface,7,Image 1,1,139,
5477,,Surface,7,Image 1,1,140,
1203,,Surface,7,Image 1,1,141,
1589,,Surface,7,Image 1,1,143,
2108,,Surface,7,Image 1,1,146,
1816,,Surface,7,Image 1,1,150,
914,,Surface,7,Image 1,1,154,
2410,,Surface,7,Image 1,1,155,
967,,Surface,7,Image 1,1,156,
3026,,Surface,7,Image 1,1,159,
5458,,Surface,7,Image 1,1,161,
4829,,Surface,7,Image 1,1,164,
5758,,Surface,7,Image 1,1,165,
2269,,Surface,7,Image 1,1,167,
5541,,Surface,7,Image 1,1,171,
4420,,Surface,7,Image 1,1,172,
2710,,Surface,7,Image 1,1,173,
1882,,Surface,7,Image 1,1,174,
3553,,Surface,7,Image 1,1,177,
6174,,Surface,7,Image 1,1,180,
1809,,Surface,7,Image 1,1,181,
2705,,Surface,7,Image 1,1,190,
2817,,Surface,7,Image 1,1,192,
3813,,Surface,7,Image 1,1,193,
1470,,Surface,7,Image 1,1,195,
5628,,Surface,7,Image 1,1,199,
1405,,Surface,7,Image 1,1,200,
1760,,Surface,7,Image 1,1,201,
9407,,Surface,7,Image 1,1,203,
2867,,Surface,7,Image 1,1,208,
3840,,Surface,7,Image 1,1,209,
7272,,Surface,7,Image 1,1,210,
2194,,Surface,7,Image 1,1,213,
2200,,Surface,7,Image 1,1,214,
2364,,Surface,7,Image 1,1,215,
2158,,Surface,7,Image 1,1,216,
3211,,Surface,7,Image 1,1,217,
3301,,Surface,7,Image 1,1,218,
1504,,Surface,7,Image 1,1,219,
1628,,Surface,7,Image 1,1,221,
1078,,Surface,7,Image 1,1,225,
5544,,Surface,7,Image 1,1,227,
2617,,Surface,7,Image 1,1,228,
1308,,Surface,7,Image 1,1,230,
3219,,Surface,7,Image 1,1,233,
11673,,Surface,7,Image 1,1,234,
1925,,Surface,7,Image 1,1,236,
3007,,Surface,7,Image 1,1,237,
4092,,Surface,7,Image 1,1,238,
1582,,Surface,7,Image 1,1,239,
6159,,Surface,7,Image 1,1,241,
2344,,Surface,7,Image 1,1,243,
1777,,Surface,7,Image 1,1,245,
4343,,Surface,7,Image 1,1,249,
5406,,Surface,7,Image 1,1,250,
1578,,Surface,7,Image 1,1,251,
4750,,Surface,7,Image 1,1,253,
3857,,Surface,7,Image 1,1,262,
3308,,Surface,7,Image 1,1,263,
3067,,Surface,7,Image 1,1,265,
4287,,Surface,7,Image 1,1,266,
3923,,Surface,7,Image 1,1,268,
2093,,Surface,7,Image 1,1,269,
6116,,Surface,7,Image 1,1,272,
2624,,Surface,7,Image 1,1,274,
3349,,Surface,7,Image 1,1,277,
2750,,Surface,7,Image 1,1,279,
1857,,Surface,7,Image 1,1,281,
3373,,Surface,7,Image 1,1,282,
1585,,Surface,7,Image 1,1,284,
2530,,Surface,7,Image 1,1,285,
4553,,Surface,7,Image 1,1,291,
6343,,Surface,7,Image 1,1,293,
1679,,Surface,7,Image 1,1,295,
3191,,Surface,7,Image 1,1,297,
3405,,Surface,7,Image 1,1,300,
4859,,Surface,7,Image 1,1,302,
7731,,Surface,7,Image 1,1,303,
2776,,Surface,7,Image 1,1,309,
3874,,Surface,7,Image 1,1,310,
3461,,Surface,7,Image 1,1,316,
6536,,Surface,7,Image 1,1,317,
4172,,Surface,7,Image 1,1,324,
8285,,Surface,7,Image 1,1,325,
6258,,Surface,7,Image 1,1,330,
5989,,Surface,7,Image 1,1,331,
6779,,Surface,7,Image 1,1,334,
3522,,Surface,7,Image 1,1,335,
8695,,Surface,7,Image 1,1,336,
11324,,Surface,7,Image 1,1,337,
2581,,Surface,7,Image 1,1,338,
4698,,Surface,7,Image 1,1,339,
6839,,Surface,7,Image 1,1,340,
1097,,Surface,7,Image 1,1,341,
3239,,Surface,7,Image 1,1,342,
1562,,Surface,7,Image 1,1,343,
6280,,Surface,7,Image 1,1,344,
1682,,Surface,7,Image 1,1,347,
9671,,Surface,7,Image 1,1,348,
3358,,Surface,7,Image 1,1,349,
1896,,Surface,7,Image 1,1,351,
3137,,Surface,7,Image 1,1,355,
1019,,Surface,7,Image 1,1,356,
961,,Surface,7,Image 1,1,361,
1577,,Surface,7,Image 1,1,362,
5341,,Surface,7,Image 1,1,363,
2457,,Surface,7,Image 1,1,364,
5928,,Surface,7,Image 1,1,365,
1981,,Surface,7,Image 1,1,369,
5444,,Surface,7,Image 1,1,371,
5113,,Surface,7,Image 1,1,372,
1998,,Surface,7,Image 1,1,373,
7013,,Surface,7,Image 1,1,374,
3004,,Surface,7,Image 1,1,376,
5197,,Surface,7,Image 1,1,378,
1386,,Surface,7,Image 1,1,379,
2409,,Surface,7,Image 1,1,381,
5030,,Surface,7,Image 1,1,383,
6366,,Surface,7,Image 1,1,385,
7483,,Surface,7,Image 1,1,386,
3978,,Surface,7,Image 1,1,388,
4551,,Surface,7,Image 1,1,389,
11470,,Surface,7,Image 1,1,390,
2358,,Surface,7,Image 1,1,393,
4005,,Surface,7,Image 1,1,396,
2083,,Surface,7,Image 1,1,397,
3186,,Surface,7,Image 1,1,398,
