
Intensity Max Ch=24 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
7365,,Surface,24,Image 1,1,2,
13693,,Surface,24,Image 1,1,3,
6666,,Surface,24,Image 1,1,4,
3962,,Surface,24,Image 1,1,5,
24104,,Surface,24,Image 1,1,6,
11194,,Surface,24,Image 1,1,7,
3897,,Surface,24,Image 1,1,8,
4692,,Surface,24,Image 1,1,10,
8199,,Surface,24,Image 1,1,11,
5914,,Surface,24,Image 1,1,12,
21267,,Surface,24,Image 1,1,13,
9970,,Surface,24,Image 1,1,18,
5057,,Surface,24,Image 1,1,19,
2519,,Surface,24,Image 1,1,21,
4240,,Surface,24,Image 1,1,22,
3457,,Surface,24,Image 1,1,24,
9222,,Surface,24,Image 1,1,25,
12031,,Surface,24,Image 1,1,26,
5149,,Surface,24,Image 1,1,28,
8149,,Surface,24,Image 1,1,29,
8413,,Surface,24,Image 1,1,35,
17545,,Surface,24,Image 1,1,37,
10150,,Surface,24,Image 1,1,38,
10393,,Surface,24,Image 1,1,40,
16246,,Surface,24,Image 1,1,45,
2858,,Surface,24,Image 1,1,46,
9887,,Surface,24,Image 1,1,49,
4013,,Surface,24,Image 1,1,52,
4235,,Surface,24,Image 1,1,54,
7173,,Surface,24,Image 1,1,58,
11618,,Surface,24,Image 1,1,60,
12929,,Surface,24,Image 1,1,61,
12082,,Surface,24,Image 1,1,63,
7146,,Surface,24,Image 1,1,64,
9214,,Surface,24,Image 1,1,65,
3965,,Surface,24,Image 1,1,67,
8942,,Surface,24,Image 1,1,71,
2882,,Surface,24,Image 1,1,72,
20332,,Surface,24,Image 1,1,73,
9484,,Surface,24,Image 1,1,74,
13567,,Surface,24,Image 1,1,76,
7714,,Surface,24,Image 1,1,77,
10810,,Surface,24,Image 1,1,79,
4893,,Surface,24,Image 1,1,81,
9651,,Surface,24,Image 1,1,82,
13596,,Surface,24,Image 1,1,88,
2848,,Surface,24,Image 1,1,89,
9656,,Surface,24,Image 1,1,91,
3339,,Surface,24,Image 1,1,93,
8483,,Surface,24,Image 1,1,97,
13520,,Surface,24,Image 1,1,100,
4057,,Surface,24,Image 1,1,101,
4711,,Surface,24,Image 1,1,102,
7466,,Surface,24,Image 1,1,103,
6587,,Surface,24,Image 1,1,106,
8560,,Surface,24,Image 1,1,107,
15617,,Surface,24,Image 1,1,110,
12567,,Surface,24,Image 1,1,111,
4204,,Surface,24,Image 1,1,112,
8665,,Surface,24,Image 1,1,113,
4523,,Surface,24,Image 1,1,118,
9118,,Surface,24,Image 1,1,119,
5481,,Surface,24,Image 1,1,120,
7792,,Surface,24,Image 1,1,122,
8149,,Surface,24,Image 1,1,123,
4341,,Surface,24,Image 1,1,124,
11919,,Surface,24,Image 1,1,128,
8785,,Surface,24,Image 1,1,134,
16235,,Surface,24,Image 1,1,136,
7282,,Surface,24,Image 1,1,137,
9831,,Surface,24,Image 1,1,138,
28469,,Surface,24,Image 1,1,139,
12576,,Surface,24,Image 1,1,140,
9175,,Surface,24,Image 1,1,141,
4343,,Surface,24,Image 1,1,143,
10408,,Surface,24,Image 1,1,146,
17436,,Surface,24,Image 1,1,150,
3561,,Surface,24,Image 1,1,154,
7254,,Surface,24,Image 1,1,155,
7485,,Surface,24,Image 1,1,156,
9360,,Surface,24,Image 1,1,159,
4031,,Surface,24,Image 1,1,161,
6398,,Surface,24,Image 1,1,164,
