
Intensity Median Ch=11 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
2,,Surface,11,Image 1,1,2,
222,,Surface,11,Image 1,1,3,
278,,Surface,11,Image 1,1,4,
1,,Surface,11,Image 1,1,5,
2,,Surface,11,Image 1,1,6,
0.5,,Surface,11,Image 1,1,7,
0.5,,Surface,11,Image 1,1,8,
5,,Surface,11,Image 1,1,10,
0.5,,Surface,11,Image 1,1,11,
1,,Surface,11,Image 1,1,12,
262,,Surface,11,Image 1,1,13,
84,,Surface,11,Image 1,1,18,
0.5,,Surface,11,Image 1,1,19,
3,,Surface,11,Image 1,1,21,
0.5,,Surface,11,Image 1,1,22,
1,,Surface,11,Image 1,1,24,
0.5,,Surface,11,Image 1,1,25,
179,,Surface,11,Image 1,1,26,
1,,Surface,11,Image 1,1,28,
1,,Surface,11,Image 1,1,29,
1,,Surface,11,Image 1,1,35,
1,,Surface,11,Image 1,1,37,
1,,Surface,11,Image 1,1,38,
213,,Surface,11,Image 1,1,40,
1,,Surface,11,Image 1,1,45,
1,,Surface,11,Image 1,1,46,
86,,Surface,11,Image 1,1,49,
0.5,,Surface,11,Image 1,1,52,
0.5,,Surface,11,Image 1,1,54,
242,,Surface,11,Image 1,1,58,
99,,Surface,11,Image 1,1,60,
1,,Surface,11,Image 1,1,61,
1190,,Surface,11,Image 1,1,63,
1,,Surface,11,Image 1,1,64,
238,,Surface,11,Image 1,1,65,
87,,Surface,11,Image 1,1,67,
283,,Surface,11,Image 1,1,71,
0.5,,Surface,11,Image 1,1,72,
1,,Surface,11,Image 1,1,73,
0.5,,Surface,11,Image 1,1,74,
310,,Surface,11,Image 1,1,76,
1,,Surface,11,Image 1,1,77,
1,,Surface,11,Image 1,1,79,
0.5,,Surface,11,Image 1,1,81,
476,,Surface,11,Image 1,1,82,
2,,Surface,11,Image 1,1,88,
1190,,Surface,11,Image 1,1,89,
71,,Surface,11,Image 1,1,91,
1,,Surface,11,Image 1,1,93,
0.5,,Surface,11,Image 1,1,97,
25,,Surface,11,Image 1,1,100,
1,,Surface,11,Image 1,1,101,
79,,Surface,11,Image 1,1,102,
716,,Surface,11,Image 1,1,103,
325,,Surface,11,Image 1,1,106,
0.5,,Surface,11,Image 1,1,107,
2,,Surface,11,Image 1,1,110,
426,,Surface,11,Image 1,1,111,
129,,Surface,11,Image 1,1,112,
102,,Surface,11,Image 1,1,113,
0.5,,Surface,11,Image 1,1,118,
1,,Surface,11,Image 1,1,119,
0.5,,Surface,11,Image 1,1,120,
1,,Surface,11,Image 1,1,122,
1,,Surface,11,Image 1,1,123,
1,,Surface,11,Image 1,1,124,
636,,Surface,11,Image 1,1,128,
99,,Surface,11,Image 1,1,134,
2,,Surface,11,Image 1,1,136,
1,,Surface,11,Image 1,1,137,
4,,Surface,11,Image 1,1,138,
161,,Surface,11,Image 1,1,139,
334,,Surface,11,Image 1,1,140,
73,,Surface,11,Image 1,1,141,
67,,Surface,11,Image 1,1,143,
42,,Surface,11,Image 1,1,146,
546,,Surface,11,Image 1,1,150,
115,,Surface,11,Image 1,1,154,
1,,Surface,11,Image 1,1,155,
33,,Surface,11,Image 1,1,156,
454,,Surface,11,Image 1,1,159,
2,,Surface,11,Image 1,1,161,
314,,Surface,11,Image 1,1,164,
1,,Surface,11,Image 1,1,165,
93,,Surface,11,Image 1,1,167,
1,,Surface,11,Image 1,1,171,
494,,Surface,11,Image 1,1,172,
117,,Surface,11,Image 1,1,173,
0.5,,Surface,11,Image 1,1,174,
49,,Surface,11,Image 1,1,177,
2,,Surface,11,Image 1,1,180,
0.5,,Surface,11,Image 1,1,181,
2,,Surface,11,Image 1,1,190,
1,,Surface,11,Image 1,1,192,
29,,Surface,11,Image 1,1,193,
177,,Surface,11,Image 1,1,195,
1,,Surface,11,Image 1,1,199,
1,,Surface,11,Image 1,1,200,
454,,Surface,11,Image 1,1,201,
10,,Surface,11,Image 1,1,203,
0.5,,Surface,11,Image 1,1,208,
69,,Surface,11,Image 1,1,209,
66,,Surface,11,Image 1,1,210,
95,,Surface,11,Image 1,1,213,
257,,Surface,11,Image 1,1,214,
21,,Surface,11,Image 1,1,215,
143,,Surface,11,Image 1,1,216,
0.5,,Surface,11,Image 1,1,217,
1,,Surface,11,Image 1,1,218,
179,,Surface,11,Image 1,1,219,
197,,Surface,11,Image 1,1,221,
1,,Surface,11,Image 1,1,225,
1,,Surface,11,Image 1,1,227,
330,,Surface,11,Image 1,1,228,
