
Intensity Sum of Square Ch=2 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
5.05365e+10,,Surface,2,Image 1,1,2,
1.70117e+11,,Surface,2,Image 1,1,3,
2.35472e+10,,Surface,2,Image 1,1,4,
2.00361e+10,,Surface,2,Image 1,1,5,
3.43132e+10,,Surface,2,Image 1,1,6,
1.02275e+10,,Surface,2,Image 1,1,7,
9.84298e+10,,Surface,2,Image 1,1,8,
1.85532e+10,,Surface,2,Image 1,1,10,
2.27289e+10,,Surface,2,Image 1,1,11,
2.28662e+10,,Surface,2,Image 1,1,12,
3.32129e+10,,Surface,2,Image 1,1,13,
2.81931e+10,,Surface,2,Image 1,1,18,
1.67818e+10,,Surface,2,Image 1,1,19,
1.97406e+10,,Surface,2,Image 1,1,21,
1.15571e+10,,Surface,2,Image 1,1,22,
1.95902e+10,,Surface,2,Image 1,1,24,
1.38167e+10,,Surface,2,Image 1,1,25,
8.59626e+10,,Surface,2,Image 1,1,26,
3.29989e+10,,Surface,2,Image 1,1,28,
2.4919e+10,,Surface,2,Image 1,1,29,
2.32452e+10,,Surface,2,Image 1,1,35,
1.62776e+10,,Surface,2,Image 1,1,37,
3.66447e+10,,Surface,2,Image 1,1,38,
1.38339e+11,,Surface,2,Image 1,1,40,
2.33172e+10,,Surface,2,Image 1,1,45,
3.20129e+10,,Surface,2,Image 1,1,46,
4.14575e+11,,Surface,2,Image 1,1,49,
3.26769e+10,,Surface,2,Image 1,1,52,
3.03783e+10,,Surface,2,Image 1,1,54,
2.18181e+10,,Surface,2,Image 1,1,58,
7.98217e+10,,Surface,2,Image 1,1,60,
1.79416e+11,,Surface,2,Image 1,1,61,
3.81676e+10,,Surface,2,Image 1,1,63,
2.26932e+10,,Surface,2,Image 1,1,64,
2.32927e+10,,Surface,2,Image 1,1,65,
1.44248e+10,,Surface,2,Image 1,1,67,
4.16685e+11,,Surface,2,Image 1,1,71,
5.83971e+11,,Surface,2,Image 1,1,72,
2.01874e+10,,Surface,2,Image 1,1,73,
3.97783e+10,,Surface,2,Image 1,1,74,
5.01827e+10,,Surface,2,Image 1,1,76,
4.12093e+10,,Surface,2,Image 1,1,77,
1.60826e+12,,Surface,2,Image 1,1,79,
1.23016e+10,,Surface,2,Image 1,1,81,
5.07449e+11,,Surface,2,Image 1,1,82,
4.05268e+10,,Surface,2,Image 1,1,88,
1.31786e+10,,Surface,2,Image 1,1,89,
2.70948e+10,,Surface,2,Image 1,1,91,
2.28207e+10,,Surface,2,Image 1,1,93,
2.22631e+10,,Surface,2,Image 1,1,97,
5.31168e+11,,Surface,2,Image 1,1,100,
1.9005e+10,,Surface,2,Image 1,1,101,
4.32352e+10,,Surface,2,Image 1,1,102,
7.88578e+10,,Surface,2,Image 1,1,103,
2.51244e+10,,Surface,2,Image 1,1,106,
2.44184e+10,,Surface,2,Image 1,1,107,
1.78948e+10,,Surface,2,Image 1,1,110,
3.10725e+10,,Surface,2,Image 1,1,111,
2.28305e+10,,Surface,2,Image 1,1,112,
1.18712e+11,,Surface,2,Image 1,1,113,
1.92147e+10,,Surface,2,Image 1,1,118,
1.41258e+10,,Surface,2,Image 1,1,119,
2.23862e+10,,Surface,2,Image 1,1,120,
2.25589e+10,,Surface,2,Image 1,1,122,
2.76932e+10,,Surface,2,Image 1,1,123,
2.81077e+10,,Surface,2,Image 1,1,124,
2.78318e+10,,Surface,2,Image 1,1,128,
2.76511e+10,,Surface,2,Image 1,1,134,
2.95278e+10,,Surface,2,Image 1,1,136,
1.83337e+10,,Surface,2,Image 1,1,137,
2.08209e+10,,Surface,2,Image 1,1,138,
2.66696e+11,,Surface,2,Image 1,1,139,
2.75262e+10,,Surface,2,Image 1,1,140,
2.86473e+10,,Surface,2,Image 1,1,141,
2.79089e+10,,Surface,2,Image 1,1,143,
3.82782e+10,,Surface,2,Image 1,1,146,
4.84083e+10,,Surface,2,Image 1,1,150,
2.83986e+10,,Surface,2,Image 1,1,154,
2.12491e+10,,Surface,2,Image 1,1,155,
