
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
4909.5,,Surface,1,Image 1,1,2,
3246.08,,Surface,1,Image 1,1,3,
3180.21,,Surface,1,Image 1,1,4,
1609.81,,Surface,1,Image 1,1,5,
3992.64,,Surface,1,Image 1,1,6,
2691.1,,Surface,1,Image 1,1,7,
1157.57,,Surface,1,Image 1,1,8,
2197.3,,Surface,1,Image 1,1,10,
2377.08,,Surface,1,Image 1,1,11,
3969.54,,Surface,1,Image 1,1,12,
4438.77,,Surface,1,Image 1,1,13,
4109.24,,Surface,1,Image 1,1,18,
1879.01,,Surface,1,Image 1,1,19,
2005.26,,Surface,1,Image 1,1,21,
2383.87,,Surface,1,Image 1,1,22,
1681.97,,Surface,1,Image 1,1,24,
1390.46,,Surface,1,Image 1,1,25,
3260.4,,Surface,1,Image 1,1,26,
2165.5,,Surface,1,Image 1,1,28,
2729.93,,Surface,1,Image 1,1,29,
4123.64,,Surface,1,Image 1,1,35,
3772.03,,Surface,1,Image 1,1,37,
3037.43,,Surface,1,Image 1,1,38,
2757.24,,Surface,1,Image 1,1,40,
4457.32,,Surface,1,Image 1,1,45,
2996.04,,Surface,1,Image 1,1,46,
3981.04,,Surface,1,Image 1,1,49,
2062.11,,Surface,1,Image 1,1,52,
3912.35,,Surface,1,Image 1,1,54,
2324.57,,Surface,1,Image 1,1,58,
3247.48,,Surface,1,Image 1,1,60,
3499.83,,Surface,1,Image 1,1,61,
1354.4,,Surface,1,Image 1,1,63,
3363.93,,Surface,1,Image 1,1,64,
5403.89,,Surface,1,Image 1,1,65,
2435.02,,Surface,1,Image 1,1,67,
3774.13,,Surface,1,Image 1,1,71,
1724.59,,Surface,1,Image 1,1,72,
3396.04,,Surface,1,Image 1,1,73,
1779.56,,Surface,1,Image 1,1,74,
3306.46,,Surface,1,Image 1,1,76,
2675.31,,Surface,1,Image 1,1,77,
3236.73,,Surface,1,Image 1,1,79,
2043.42,,Surface,1,Image 1,1,81,
3660.13,,Surface,1,Image 1,1,82,
3203.74,,Surface,1,Image 1,1,88,
1482.27,,Surface,1,Image 1,1,89,
2881.32,,Surface,1,Image 1,1,91,
1462.02,,Surface,1,Image 1,1,93,
2333.91,,Surface,1,Image 1,1,97,
3636.66,,Surface,1,Image 1,1,100,
4505.77,,Surface,1,Image 1,1,101,
2020.03,,Surface,1,Image 1,1,102,
3746.23,,Surface,1,Image 1,1,103,
3219.08,,Surface,1,Image 1,1,106,
2800.85,,Surface,1,Image 1,1,107,
2322.28,,Surface,1,Image 1,1,110,
3389.91,,Surface,1,Image 1,1,111,
1718.98,,Surface,1,Image 1,1,112,
3017.76,,Surface,1,Image 1,1,113,
1557.26,,Surface,1,Image 1,1,118,
1851.79,,Surface,1,Image 1,1,119,
1749.73,,Surface,1,Image 1,1,120,
3012.43,,Surface,1,Image 1,1,122,
3658.98,,Surface,1,Image 1,1,123,
2908.75,,Surface,1,Image 1,1,124,
3522.99,,Surface,1,Image 1,1,128,
2650.52,,Surface,1,Image 1,1,134,
3031.44,,Surface,1,Image 1,1,136,
1596.64,,Surface,1,Image 1,1,137,
3365.25,,Surface,1,Image 1,1,138,
4118.47,,Surface,1,Image 1,1,139,
3485.45,,Surface,1,Image 1,1,140,
1483.02,,Surface,1,Image 1,1,141,
2166.41,,Surface,1,Image 1,1,143,
2304.39,,Surface,1,Image 1,1,146,
2405.11,,Surface,1,Image 1,1,150,
1547.67,,Surface,1,Image 1,1,154,
2763.77,,Surface,1,Image 1,1,155,
1610.37,,Surface,1,Image 1,1,156,
3235.03,,Surface,1,Image 1,1,159,
2971.76,,Surface,1,Image 1,1,161,
2589.99,,Surface,1,Image 1,1,164,
3812.88,,Surface,1,Image 1,1,165,
3245.01,,Surface,1,Image 1,1,167,
3024.82,,Surface,1,Image 1,1,171,
2953.82,,Surface,1,Image 1,1,172,
2126.36,,Surface,1,Image 1,1,173,
4478.81,,Surface,1,Image 1,1,174,
2289.72,,Surface,1,Image 1,1,177,
2429.74,,Surface,1,Image 1,1,180,
1482.53,,Surface,1,Image 1,1,181,
3388.87,,Surface,1,Image 1,1,190,
2441.05,,Surface,1,Image 1,1,192,
3458.77,,Surface,1,Image 1,1,193,
1433.99,,Surface,1,Image 1,1,195,
4172.67,,Surface,1,Image 1,1,199,
2352.3,,Surface,1,Image 1,1,200,
2371.85,,Surface,1,Image 1,1,201,
5763.45,,Surface,1,Image 1,1,203,
2431.63,,Surface,1,Image 1,1,208,
3783.36,,Surface,1,Image 1,1,209,
2943.79,,Surface,1,Image 1,1,210,
2902.28,,Surface,1,Image 1,1,213,
2834.41,,Surface,1,Image 1,1,214,
4528.07,,Surface,1,Image 1,1,215,
2075.54,,Surface,1,Image 1,1,216,
1791.13,,Surface,1,Image 1,1,217,
1921.56,,Surface,1,Image 1,1,218,
2109.15,,Surface,1,Image 1,1,219,
2700.32,,Surface,1,Image 1,1,221,
1667.56,,Surface,1,Image 1,1,225,
3211.1,,Surface,1,Image 1,1,227,
3108.38,,Surface,1,Image 1,1,228,
1815.28,,Surface,1,Image 1,1,230,
3395.9,,Surface,1,Image 1,1,233,
2993.77,,Surface,1,Image 1,1,234,
1428.84,,Surface,1,Image 1,1,236,
2309.29,,Surface,1,Image 1,1,237,
2831.02,,Surface,1,Image 1,1,238,
2933.69,,Surface,1,Image 1,1,239,
2400.19,,Surface,1,Image 1,1,241,
2594.9,,Surface,1,Image 1,1,243,
2388.06,,Surface,1,Image 1,1,245,
6139.12,,Surface,1,Image 1,1,249,
4056.47,,Surface,1,Image 1,1,250,
2632.56,,Surface,1,Image 1,1,251,
4686.76,,Surface,1,Image 1,1,253,
3785.65,,Surface,1,Image 1,1,262,
2540.3,,Surface,1,Image 1,1,263,
2797.52,,Surface,1,Image 1,1,265,
2516.4,,Surface,1,Image 1,1,266,
3392.87,,Surface,1,Image 1,1,268,
2026.79,,Surface,1,Image 1,1,269,
2335.81,,Surface,1,Image 1,1,272,
3511.82,,Surface,1,Image 1,1,274,
4259.33,,Surface,1,Image 1,1,277,
4258.74,,Surface,1,Image 1,1,279,
2102.13,,Surface,1,Image 1,1,281,
2749.37,,Surface,1,Image 1,1,282,
1616.37,,Surface,1,Image 1,1,284,
2662.4,,Surface,1,Image 1,1,285,
3016.99,,Surface,1,Image 1,1,291,
4469.85,,Surface,1,Image 1,1,293,
2420.68,,Surface,1,Image 1,1,295,
2380.48,,Surface,1,Image 1,1,297,
2344.13,,Surface,1,Image 1,1,300,
2371.57,,Surface,1,Image 1,1,302,
2782.68,,Surface,1,Image 1,1,303,
3994.46,,Surface,1,Image 1,1,309,
1647.89,,Surface,1,Image 1,1,310,
3041.74,,Surface,1,Image 1,1,316,
4170.3,,Surface,1,Image 1,1,317,
3586.96,,Surface,1,Image 1,1,324,
3930.76,,Surface,1,Image 1,1,325,
3463.98,,Surface,1,Image 1,1,330,
3869.43,,Surface,1,Image 1,1,331,
3254.34,,Surface,1,Image 1,1,334,
2767,,Surface,1,Image 1,1,335,
3790.3,,Surface,1,Image 1,1,336,
2822.17,,Surface,1,Image 1,1,337,
8772.16,,Surface,1,Image 1,1,338,
1868.76,,Surface,1,Image 1,1,339,
3809.87,,Surface,1,Image 1,1,340,
1336.36,,Surface,1,Image 1,1,341,
2179.68,,Surface,1,Image 1,1,342,
2473.64,,Surface,1,Image 1,1,343,
5008.17,,Surface,1,Image 1,1,344,
1449.11,,Surface,1,Image 1,1,347,
3717.89,,Surface,1,Image 1,1,348,
2023.55,,Surface,1,Image 1,1,349,
2961.32,,Surface,1,Image 1,1,351,
2898.7,,Surface,1,Image 1,1,355,
1476.81,,Surface,1,Image 1,1,356,
1455.2,,Surface,1,Image 1,1,361,
1686.9,,Surface,1,Image 1,1,362,
3026.81,,Surface,1,Image 1,1,363,
1893.72,,Surface,1,Image 1,1,364,
2840.7,,Surface,1,Image 1,1,365,
2804.69,,Surface,1,Image 1,1,369,
4408.31,,Surface,1,Image 1,1,371,
4127.83,,Surface,1,Image 1,1,372,
2780.83,,Surface,1,Image 1,1,373,
5818.34,,Surface,1,Image 1,1,374,
2289.74,,Surface,1,Image 1,1,376,
3041.97,,Surface,1,Image 1,1,378,
1817.25,,Surface,1,Image 1,1,379,
3500.85,,Surface,1,Image 1,1,381,
4516.78,,Surface,1,Image 1,1,383,
5553.67,,Surface,1,Image 1,1,385,
2184.01,,Surface,1,Image 1,1,386,
3823.3,,Surface,1,Image 1,1,388,
2703.48,,Surface,1,Image 1,1,389,
3939.74,,Surface,1,Image 1,1,390,
1966.25,,Surface,1,Image 1,1,393,
2844.66,,Surface,1,Image 1,1,396,
3085.03,,Surface,1,Image 1,1,397,
1554.41,,Surface,1,Image 1,1,398,
4063.37,,Surface,1,Image 1,1,399,
2337.49,,Surface,1,Image 1,1,400,
6441,,Surface,1,Image 1,1,401,
2177.72,,Surface,1,Image 1,1,402,
2115.62,,Surface,1,Image 1,1,405,
4121.54,,Surface,1,Image 1,1,406,
4777.19,,Surface,1,Image 1,1,413,
3421.11,,Surface,1,Image 1,1,420,
2195.83,,Surface,1,Image 1,1,421,
3279.17,,Surface,1,Image 1,1,426,
4506.75,,Surface,1,Image 1,1,427,
4356.34,,Surface,1,Image 1,1,428,
2121.82,,Surface,1,Image 1,1,437,
2839.75,,Surface,1,Image 1,1,442,
3010.46,,Surface,1,Image 1,1,443,
2297.56,,Surface,1,Image 1,1,445,
3087.67,,Surface,1,Image 1,1,447,
3341.98,,Surface,1,Image 1,1,448,
3632.61,,Surface,1,Image 1,1,449,
2466.33,,Surface,1,Image 1,1,453,
2787.5,,Surface,1,Image 1,1,457,
3230.57,,Surface,1,Image 1,1,458,
2269.71,,Surface,1,Image 1,1,459,
1845.08,,Surface,1,Image 1,1,462,
2611.31,,Surface,1,Image 1,1,465,
3119.58,,Surface,1,Image 1,1,469,
2515.01,,Surface,1,Image 1,1,473,
1911.27,,Surface,1,Image 1,1,476,
3927.04,,Surface,1,Image 1,1,478,
3346.76,,Surface,1,Image 1,1,480,
2470.98,,Surface,1,Image 1,1,487,
5090.76,,Surface,1,Image 1,1,488,
4220.46,,Surface,1,Image 1,1,489,
2799.13,,Surface,1,Image 1,1,492,
3557.47,,Surface,1,Image 1,1,494,
3453.57,,Surface,1,Image 1,1,495,
1868.31,,Surface,1,Image 1,1,497,
1998.56,,Surface,1,Image 1,1,498,
2113.83,,Surface,1,Image 1,1,503,
1598.71,,Surface,1,Image 1,1,504,
2039.23,,Surface,1,Image 1,1,506,
1690.18,,Surface,1,Image 1,1,509,
2532.58,,Surface,1,Image 1,1,510,
2170.66,,Surface,1,Image 1,1,511,
3630.52,,Surface,1,Image 1,1,512,
2629.86,,Surface,1,Image 1,1,514,
2392.07,,Surface,1,Image 1,1,515,
2526.74,,Surface,1,Image 1,1,516,
2011.27,,Surface,1,Image 1,1,520,
2755.88,,Surface,1,Image 1,1,521,
4190.25,,Surface,1,Image 1,1,523,
3448.25,,Surface,1,Image 1,1,524,
2914.96,,Surface,1,Image 1,1,525,
4108.37,,Surface,1,Image 1,1,526,
1599.1,,Surface,1,Image 1,1,527,
2972.82,,Surface,1,Image 1,1,528,
2306.99,,Surface,1,Image 1,1,533,
2326.99,,Surface,1,Image 1,1,534,
2956.44,,Surface,1,Image 1,1,535,
2169.34,,Surface,1,Image 1,1,536,
7080.19,,Surface,1,Image 1,1,538,
3538.23,,Surface,1,Image 1,1,539,
2054.18,,Surface,1,Image 1,1,540,
3167.28,,Surface,1,Image 1,1,541,
2193.15,,Surface,1,Image 1,1,542,
2171.7,,Surface,1,Image 1,1,545,
1838.27,,Surface,1,Image 1,1,546,
1725.45,,Surface,1,Image 1,1,548,
2177.99,,Surface,1,Image 1,1,551,
3773.17,,Surface,1,Image 1,1,552,
2135.81,,Surface,1,Image 1,1,554,
2911.39,,Surface,1,Image 1,1,556,
3431.63,,Surface,1,Image 1,1,561,
2580.33,,Surface,1,Image 1,1,562,
3454.42,,Surface,1,Image 1,1,563,
2670.83,,Surface,1,Image 1,1,565,
2991.8,,Surface,1,Image 1,1,567,
1410.49,,Surface,1,Image 1,1,568,
3542.34,,Surface,1,Image 1,1,570,
3250.21,,Surface,1,Image 1,1,572,
1937.22,,Surface,1,Image 1,1,573,
2356.14,,Surface,1,Image 1,1,574,
1979.44,,Surface,1,Image 1,1,576,
4333.42,,Surface,1,Image 1,1,580,
2263.29,,Surface,1,Image 1,1,581,
3723.72,,Surface,1,Image 1,1,582,
4102.89,,Surface,1,Image 1,1,583,
3923.39,,Surface,1,Image 1,1,584,
3297.32,,Surface,1,Image 1,1,588,
2635.79,,Surface,1,Image 1,1,590,
2067.57,,Surface,1,Image 1,1,592,
2588.52,,Surface,1,Image 1,1,594,
