
Intensity Mean Ch=28 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2460.18,,Surface,28,Image 1,1,2,
1038.37,,Surface,28,Image 1,1,3,
634.585,,Surface,28,Image 1,1,4,
571.12,,Surface,28,Image 1,1,5,
819.572,,Surface,28,Image 1,1,6,
593.869,,Surface,28,Image 1,1,7,
743.963,,Surface,28,Image 1,1,8,
1847.74,,Surface,28,Image 1,1,10,
1161.63,,Surface,28,Image 1,1,11,
1360.26,,Surface,28,Image 1,1,12,
1096.07,,Surface,28,Image 1,1,13,
736.223,,Surface,28,Image 1,1,18,
1173.4,,Surface,28,Image 1,1,19,
579.585,,Surface,28,Image 1,1,21,
939.492,,Surface,28,Image 1,1,22,
3454.46,,Surface,28,Image 1,1,24,
658.464,,Surface,28,Image 1,1,25,
1304.84,,Surface,28,Image 1,1,26,
802.172,,Surface,28,Image 1,1,28,
1043.23,,Surface,28,Image 1,1,29,
810.601,,Surface,28,Image 1,1,35,
976.394,,Surface,28,Image 1,1,37,
2579.18,,Surface,28,Image 1,1,38,
1275.55,,Surface,28,Image 1,1,40,
1051.93,,Surface,28,Image 1,1,45,
926.689,,Surface,28,Image 1,1,46,
1502.77,,Surface,28,Image 1,1,49,
918.096,,Surface,28,Image 1,1,52,
1152.75,,Surface,28,Image 1,1,54,
623.622,,Surface,28,Image 1,1,58,
772.624,,Surface,28,Image 1,1,60,
949.445,,Surface,28,Image 1,1,61,
17.9303,,Surface,28,Image 1,1,63,
1415.39,,Surface,28,Image 1,1,64,
1228,,Surface,28,Image 1,1,65,
541.013,,Surface,28,Image 1,1,67,
1113.54,,Surface,28,Image 1,1,71,
722.775,,Surface,28,Image 1,1,72,
872.858,,Surface,28,Image 1,1,73,
685.797,,Surface,28,Image 1,1,74,
1093.74,,Surface,28,Image 1,1,76,
981.615,,Surface,28,Image 1,1,77,
1136.37,,Surface,28,Image 1,1,79,
2679.48,,Surface,28,Image 1,1,81,
2327.78,,Surface,28,Image 1,1,82,
1051.85,,Surface,28,Image 1,1,88,
18.1073,,Surface,28,Image 1,1,89,
1281.29,,Surface,28,Image 1,1,91,
907.254,,Surface,28,Image 1,1,93,
2454.41,,Surface,28,Image 1,1,97,
914.506,,Surface,28,Image 1,1,100,
671.79,,Surface,28,Image 1,1,101,
411.95,,Surface,28,Image 1,1,102,
960.422,,Surface,28,Image 1,1,103,
3137.43,,Surface,28,Image 1,1,106,
1249.66,,Surface,28,Image 1,1,107,
2318.95,,Surface,28,Image 1,1,110,
1213.9,,Surface,28,Image 1,1,111,
873.553,,Surface,28,Image 1,1,112,
1063.26,,Surface,28,Image 1,1,113,
1174.95,,Surface,28,Image 1,1,118,
1265.63,,Surface,28,Image 1,1,119,
2108.03,,Surface,28,Image 1,1,120,
1668.14,,Surface,28,Image 1,1,122,
2368.23,,Surface,28,Image 1,1,123,
1593.06,,Surface,28,Image 1,1,124,
1133.89,,Surface,28,Image 1,1,128,
727.574,,Surface,28,Image 1,1,134,
967.558,,Surface,28,Image 1,1,136,
1174.25,,Surface,28,Image 1,1,137,
1786.7,,Surface,28,Image 1,1,138,
1389.61,,Surface,28,Image 1,1,139,
966.492,,Surface,28,Image 1,1,140,
842.218,,Surface,28,Image 1,1,141,
1018.75,,Surface,28,Image 1,1,143,
737.058,,Surface,28,Image 1,1,146,
638.662,,Surface,28,Image 1,1,150,
672.336,,Surface,28,Image 1,1,154,
571.228,,Surface,28,Image 1,1,155,
919.946,,Surface,28,Image 1,1,156,
978.983,,Surface,28,Image 1,1,159,
934.131,,Surface,28,Image 1,1,161,
801.205,,Surface,28,Image 1,1,164,
1318.23,,Surface,28,Image 1,1,165,
894.889,,Surface,28,Image 1,1,167,
1061.15,,Surface,28,Image 1,1,171,
1029.52,,Surface,28,Image 1,1,172,
841.971,,Surface,28,Image 1,1,173,
665.771,,Surface,28,Image 1,1,174,
744.341,,Surface,28,Image 1,1,177,
686.181,,Surface,28,Image 1,1,180,
2388.04,,Surface,28,Image 1,1,181,
2065.05,,Surface,28,Image 1,1,190,
539.259,,Surface,28,Image 1,1,192,
678.748,,Surface,28,Image 1,1,193,
445.714,,Surface,28,Image 1,1,195,
1491.09,,Surface,28,Image 1,1,199,
562.851,,Surface,28,Image 1,1,200,
