
Intensity Median Ch=34 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
0.25,,Surface,34,Image 1,1,2,
0.25,,Surface,34,Image 1,1,3,
0.5,,Surface,34,Image 1,1,4,
0.125,,Surface,34,Image 1,1,5,
1,,Surface,34,Image 1,1,6,
0.25,,Surface,34,Image 1,1,7,
0.0625,,Surface,34,Image 1,1,8,
0.5,,Surface,34,Image 1,1,10,
0.5,,Surface,34,Image 1,1,11,
19,,Surface,34,Image 1,1,12,
0.25,,Surface,34,Image 1,1,13,
0.5,,Surface,34,Image 1,1,18,
0.25,,Surface,34,Image 1,1,19,
0.125,,Surface,34,Image 1,1,21,
0.25,,Surface,34,Image 1,1,22,
0.125,,Surface,34,Image 1,1,24,
0.125,,Surface,34,Image 1,1,25,
0.5,,Surface,34,Image 1,1,26,
0.125,,Surface,34,Image 1,1,28,
0.125,,Surface,34,Image 1,1,29,
1,,Surface,34,Image 1,1,35,
1,,Surface,34,Image 1,1,37,
0.5,,Surface,34,Image 1,1,38,
0.25,,Surface,34,Image 1,1,40,
1,,Surface,34,Image 1,1,45,
0.25,,Surface,34,Image 1,1,46,
1,,Surface,34,Image 1,1,49,
0.25,,Surface,34,Image 1,1,52,
0.25,,Surface,34,Image 1,1,54,
0.125,,Surface,34,Image 1,1,58,
0.5,,Surface,34,Image 1,1,60,
0.25,,Surface,34,Image 1,1,61,
12,,Surface,34,Image 1,1,63,
1,,Surface,34,Image 1,1,64,
1,,Surface,34,Image 1,1,65,
0.25,,Surface,34,Image 1,1,67,
0.25,,Surface,34,Image 1,1,71,
0.0625,,Surface,34,Image 1,1,72,
0.5,,Surface,34,Image 1,1,73,
0.5,,Surface,34,Image 1,1,74,
0.5,,Surface,34,Image 1,1,76,
0.25,,Surface,34,Image 1,1,77,
0.125,,Surface,34,Image 1,1,79,
0.25,,Surface,34,Image 1,1,81,
0.5,,Surface,34,Image 1,1,82,
0.25,,Surface,34,Image 1,1,88,
0.125,,Surface,34,Image 1,1,89,
0.125,,Surface,34,Image 1,1,91,
0.5,,Surface,34,Image 1,1,93,
0.25,,Surface,34,Image 1,1,97,
0.125,,Surface,34,Image 1,1,100,
0.5,,Surface,34,Image 1,1,101,
0.0625,,Surface,34,Image 1,1,102,
0.125,,Surface,34,Image 1,1,103,
0.5,,Surface,34,Image 1,1,106,
