
Intensity Sum of Square Ch=13 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
4.65686e+12,,Surface,13,Image 1,1,2,
8.65833e+11,,Surface,13,Image 1,1,3,
2.17058e+12,,Surface,13,Image 1,1,4,
8.78373e+11,,Surface,13,Image 1,1,5,
3.29526e+12,,Surface,13,Image 1,1,6,
9.97634e+11,,Surface,13,Image 1,1,7,
4.45909e+11,,Surface,13,Image 1,1,8,
7.50937e+11,,Surface,13,Image 1,1,10,
1.3727e+12,,Surface,13,Image 1,1,11,
3.17337e+12,,Surface,13,Image 1,1,12,
4.46163e+12,,Surface,13,Image 1,1,13,
2.94939e+12,,Surface,13,Image 1,1,18,
7.70624e+11,,Surface,13,Image 1,1,19,
8.78133e+11,,Surface,13,Image 1,1,21,
7.35265e+11,,Surface,13,Image 1,1,22,
6.20181e+11,,Surface,13,Image 1,1,24,
4.34484e+11,,Surface,13,Image 1,1,25,
1.70844e+12,,Surface,13,Image 1,1,26,
1.71862e+12,,Surface,13,Image 1,1,28,
1.24899e+12,,Surface,13,Image 1,1,29,
2.66167e+12,,Surface,13,Image 1,1,35,
1.71752e+12,,Surface,13,Image 1,1,37,
1.94362e+12,,Surface,13,Image 1,1,38,
8.95638e+11,,Surface,13,Image 1,1,40,
2.98744e+12,,Surface,13,Image 1,1,45,
9.25919e+11,,Surface,13,Image 1,1,46,
3.49017e+12,,Surface,13,Image 1,1,49,
6.74061e+11,,Surface,13,Image 1,1,52,
2.28901e+12,,Surface,13,Image 1,1,54,
9.43458e+11,,Surface,13,Image 1,1,58,
1.4498e+12,,Surface,13,Image 1,1,60,
2.35589e+12,,Surface,13,Image 1,1,61,
1.74522e+11,,Surface,13,Image 1,1,63,
2.56623e+12,,Surface,13,Image 1,1,64,
4.50496e+12,,Surface,13,Image 1,1,65,
9.41194e+11,,Surface,13,Image 1,1,67,
5.69484e+12,,Surface,13,Image 1,1,71,
6.08426e+11,,Surface,13,Image 1,1,72,
1.88902e+12,,Surface,13,Image 1,1,73,
5.84776e+11,,Surface,13,Image 1,1,74,
2.24931e+12,,Surface,13,Image 1,1,76,
2.33943e+12,,Surface,13,Image 1,1,77,
1.77626e+12,,Surface,13,Image 1,1,79,
4.81014e+11,,Surface,13,Image 1,1,81,
4.39002e+12,,Surface,13,Image 1,1,82,
1.8021e+12,,Surface,13,Image 1,1,88,
7.03064e+09,,Surface,13,Image 1,1,89,
1.49952e+12,,Surface,13,Image 1,1,91,
5.28773e+11,,Surface,13,Image 1,1,93,
1.14057e+12,,Surface,13,Image 1,1,97,
2.2346e+12,,Surface,13,Image 1,1,100,
3.15578e+12,,Surface,13,Image 1,1,101,
8.23887e+11,,Surface,13,Image 1,1,102,
2.84317e+12,,Surface,13,Image 1,1,103,
1.59434e+12,,Surface,13,Image 1,1,106,
1.25744e+12,,Surface,13,Image 1,1,107,
7.39497e+11,,Surface,13,Image 1,1,110,
1.53099e+12,,Surface,13,Image 1,1,111,
7.60872e+11,,Surface,13,Image 1,1,112,
2.04575e+12,,Surface,13,Image 1,1,113,
5.34485e+11,,Surface,13,Image 1,1,118,
3.40154e+11,,Surface,13,Image 1,1,119,
6.73541e+11,,Surface,13,Image 1,1,120,
1.72519e+12,,Surface,13,Image 1,1,122,
3.04604e+12,,Surface,13,Image 1,1,123,
1.81987e+12,,Surface,13,Image 1,1,124,
2.36378e+12,,Surface,13,Image 1,1,128,
1.23416e+12,,Surface,13,Image 1,1,134,
1.44564e+12,,Surface,13,Image 1,1,136,
4.02896e+11,,Surface,13,Image 1,1,137,
1.69167e+12,,Surface,13,Image 1,1,138,
3.54141e+12,,Surface,13,Image 1,1,139,
2.22128e+12,,Surface,13,Image 1,1,140,
7.70763e+11,,Surface,13,Image 1,1,141,
1.02835e+12,,Surface,13,Image 1,1,143,
1.52875e+12,,Surface,13,Image 1,1,146,
8.62996e+11,,Surface,13,Image 1,1,150,
5.05901e+11,,Surface,13,Image 1,1,154,
1.50581e+12,,Surface,13,Image 1,1,155,
5.32724e+11,,Surface,13,Image 1,1,156,
3.02349e+12,,Surface,13,Image 1,1,159,
8.30728e+11,,Surface,13,Image 1,1,161,
1.77112e+12,,Surface,13,Image 1,1,164,
9.88552e+11,,Surface,13,Image 1,1,165,
3.46533e+12,,Surface,13,Image 1,1,167,
1.24957e+12,,Surface,13,Image 1,1,171,
2.94352e+12,,Surface,13,Image 1,1,172,
7.99305e+11,,Surface,13,Image 1,1,173,
2.38628e+12,,Surface,13,Image 1,1,174,
8.22301e+11,,Surface,13,Image 1,1,177,
9.25547e+11,,Surface,13,Image 1,1,180,
4.48943e+11,,Surface,13,Image 1,1,181,
1.1676e+12,,Surface,13,Image 1,1,190,
1.27812e+12,,Surface,13,Image 1,1,192,
3.03242e+12,,Surface,13,Image 1,1,193,
8.02333e+11,,Surface,13,Image 1,1,195,
3.27607e+12,,Surface,13,Image 1,1,199,
1.57714e+12,,Surface,13,Image 1,1,200,
2.85714e+12,,Surface,13,Image 1,1,201,
6.96393e+12,,Surface,13,Image 1,1,203,
1.30155e+12,,Surface,13,Image 1,1,208,
2.75071e+12,,Surface,13,Image 1,1,209,
2.52774e+12,,Surface,13,Image 1,1,210,
3.73367e+12,,Surface,13,Image 1,1,213,
1.94011e+12,,Surface,13,Image 1,1,214,
3.06259e+12,,Surface,13,Image 1,1,215,
8.82037e+11,,Surface,13,Image 1,1,216,
4.74933e+11,,Surface,13,Image 1,1,217,
1.11248e+12,,Surface,13,Image 1,1,218,
5.48307e+11,,Surface,13,Image 1,1,219,
1.79867e+12,,Surface,13,Image 1,1,221,
5.84271e+11,,Surface,13,Image 1,1,225,
9.30462e+11,,Surface,13,Image 1,1,227,
2.75118e+12,,Surface,13,Image 1,1,228,
2.16165e+11,,Surface,13,Image 1,1,230,
2.92715e+12,,Surface,13,Image 1,1,233,
3.01833e+12,,Surface,13,Image 1,1,234,
7.36943e+11,,Surface,13,Image 1,1,236,
1.90861e+12,,Surface,13,Image 1,1,237,
1.29171e+12,,Surface,13,Image 1,1,238,
1.84737e+12,,Surface,13,Image 1,1,239,
1.40654e+12,,Surface,13,Image 1,1,241,
6.92081e+11,,Surface,13,Image 1,1,243,
1.10936e+12,,Surface,13,Image 1,1,245,
5.02594e+12,,Surface,13,Image 1,1,249,
3.8331e+12,,Surface,13,Image 1,1,250,
1.97257e+12,,Surface,13,Image 1,1,251,
2.56123e+12,,Surface,13,Image 1,1,253,
5.10439e+12,,Surface,13,Image 1,1,262,
1.24749e+12,,Surface,13,Image 1,1,263,
2.23219e+12,,Surface,13,Image 1,1,265,
2.64191e+12,,Surface,13,Image 1,1,266,
2.06505e+12,,Surface,13,Image 1,1,268,
2.06617e+11,,Surface,13,Image 1,1,269,
1.22234e+12,,Surface,13,Image 1,1,272,
