
Volume
 ==================== 
Volume,Unit,Category,Time,ID,
303.737,µm^3,Surface,1,551,
399.435,µm^3,Surface,1,552,
417.821,µm^3,Surface,1,554,
376.985,µm^3,Surface,1,556,
463.202,µm^3,Surface,1,561,
366.967,µm^3,Surface,1,562,
417.692,µm^3,Surface,1,563,
325.243,µm^3,Surface,1,565,
381.35,µm^3,Surface,1,567,
109.209,µm^3,Surface,1,568,
292.566,µm^3,Surface,1,570,
362.85,µm^3,Surface,1,572,
364.03,µm^3,Surface,1,573,
312.114,µm^3,Surface,1,574,
131.141,µm^3,Surface,1,576,
327.94,µm^3,Surface,1,580,
392.871,µm^3,Surface,1,581,
555.2,µm^3,Surface,1,582,
373.471,µm^3,Surface,1,583,
253.395,µm^3,Surface,1,584,
514.2,µm^3,Surface,1,588,
303.103,µm^3,Surface,1,590,
297.732,µm^3,Surface,1,592,
346.889,µm^3,Surface,1,594,
528.353,µm^3,Surface,1,596,
182.891,µm^3,Surface,1,601,
482.556,µm^3,Surface,1,602,
444.98,µm^3,Surface,1,603,
347.875,µm^3,Surface,1,604,
388.07,µm^3,Surface,1,607,
448.903,µm^3,Surface,1,608,
590.602,µm^3,Surface,1,609,
511.843,µm^3,Surface,1,610,
177.338,µm^3,Surface,1,611,
658.167,µm^3,Surface,1,612,
129.77,µm^3,Surface,1,613,
380.332,µm^3,Surface,1,614,
350.838,µm^3,Surface,1,616,
380.188,µm^3,Surface,1,617,
203.742,µm^3,Surface,1,619,
327.517,µm^3,Surface,1,625,
345.108,µm^3,Surface,1,627,
334.873,µm^3,Surface,1,628,
242.338,µm^3,Surface,1,629,
250.736,µm^3,Surface,1,630,
219.595,µm^3,Surface,1,631,
398.816,µm^3,Surface,1,632,
235.879,µm^3,Surface,1,634,
481.022,µm^3,Surface,1,636,
267.138,µm^3,Surface,1,638,
472.304,µm^3,Surface,1,640,
217.896,µm^3,Surface,1,641,
351.327,µm^3,Surface,1,643,
457.275,µm^3,Surface,1,644,
413.01,µm^3,Surface,1,646,
381.078,µm^3,Surface,1,647,
432.563,µm^3,Surface,1,651,
378.331,µm^3,Surface,1,652,
0.00329001,µm^3,Surface,1,653,
279.189,µm^3,Surface,1,654,
398.963,µm^3,Surface,1,658,
333.254,µm^3,Surface,1,660,
423.766,µm^3,Surface,1,662,
424.008,µm^3,Surface,1,663,
312.453,µm^3,Surface,1,664,
323.736,µm^3,Surface,1,666,
344.599,µm^3,Surface,1,669,
164.514,µm^3,Surface,1,672,
399.811,µm^3,Surface,1,673,
127.243,µm^3,Surface,1,674,
376.682,µm^3,Surface,1,675,
274.2,µm^3,Surface,1,676,
251.898,µm^3,Surface,1,678,
177.244,µm^3,Surface,1,679,
306.888,µm^3,Surface,1,680,
353.023,µm^3,Surface,1,682,
614.672,µm^3,Surface,1,684,
85.4888,µm^3,Surface,1,685,
306.65,µm^3,Surface,1,686,
227.507,µm^3,Surface,1,687,
284.103,µm^3,Surface,1,688,
621.214,µm^3,Surface,1,690,
402.947,µm^3,Surface,1,691,
421.329,µm^3,Surface,1,693,
341.688,µm^3,Surface,1,694,
453.568,µm^3,Surface,1,697,
224.4,µm^3,Surface,1,699,
