
Intensity Sum of Square Ch=32 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
6.68939e+10,,Surface,32,Image 1,1,2,
4.73999e+09,,Surface,32,Image 1,1,3,
4.92012e+09,,Surface,32,Image 1,1,4,
7.43271e+09,,Surface,32,Image 1,1,5,
2.64371e+10,,Surface,32,Image 1,1,6,
4.11295e+10,,Surface,32,Image 1,1,7,
1.17471e+09,,Surface,32,Image 1,1,8,
1.5858e+09,,Surface,32,Image 1,1,10,
4.58783e+10,,Surface,32,Image 1,1,11,
7.06141e+09,,Surface,32,Image 1,1,12,
3.39848e+10,,Surface,32,Image 1,1,13,
2.64656e+10,,Surface,32,Image 1,1,18,
3.69836e+09,,Surface,32,Image 1,1,19,
4.24455e+09,,Surface,32,Image 1,1,21,
3.5049e+09,,Surface,32,Image 1,1,22,
1.57446e+10,,Surface,32,Image 1,1,24,
7.36044e+08,,Surface,32,Image 1,1,25,
6.46939e+09,,Surface,32,Image 1,1,26,
6.47127e+09,,Surface,32,Image 1,1,28,
1.83348e+10,,Surface,32,Image 1,1,29,
6.14818e+10,,Surface,32,Image 1,1,35,
3.35146e+10,,Surface,32,Image 1,1,37,
2.67444e+10,,Surface,32,Image 1,1,38,
2.67294e+10,,Surface,32,Image 1,1,40,
1.7186e+10,,Surface,32,Image 1,1,45,
5.12749e+09,,Surface,32,Image 1,1,46,
1.10572e+10,,Surface,32,Image 1,1,49,
1.94221e+10,,Surface,32,Image 1,1,52,
6.01587e+09,,Surface,32,Image 1,1,54,
4.83708e+09,,Surface,32,Image 1,1,58,
2.30521e+10,,Surface,32,Image 1,1,60,
2.30225e+10,,Surface,32,Image 1,1,61,
1.99039e+10,,Surface,32,Image 1,1,63,
3.2541e+10,,Surface,32,Image 1,1,64,
1.68022e+10,,Surface,32,Image 1,1,65,
7.39716e+09,,Surface,32,Image 1,1,67,
4.57891e+10,,Surface,32,Image 1,1,71,
7.16123e+09,,Surface,32,Image 1,1,72,
1.3971e+10,,Surface,32,Image 1,1,73,
1.78827e+09,,Surface,32,Image 1,1,74,
8.86849e+11,,Surface,32,Image 1,1,76,
2.05245e+09,,Surface,32,Image 1,1,77,
5.0486e+10,,Surface,32,Image 1,1,79,
1.41448e+09,,Surface,32,Image 1,1,81,
3.50097e+10,,Surface,32,Image 1,1,82,
8.26571e+10,,Surface,32,Image 1,1,88,
1.04806e+10,,Surface,32,Image 1,1,89,
1.4332e+10,,Surface,32,Image 1,1,91,
2.13282e+09,,Surface,32,Image 1,1,93,
5.82455e+10,,Surface,32,Image 1,1,97,
8.28857e+10,,Surface,32,Image 1,1,100,
1.44557e+10,,Surface,32,Image 1,1,101,
4.99124e+09,,Surface,32,Image 1,1,102,
8.83236e+10,,Surface,32,Image 1,1,103,
4.48069e+10,,Surface,32,Image 1,1,106,
2.31275e+10,,Surface,32,Image 1,1,107,
1.25875e+10,,Surface,32,Image 1,1,110,
1.88163e+10,,Surface,32,Image 1,1,111,
2.86388e+09,,Surface,32,Image 1,1,112,
2.87806e+10,,Surface,32,Image 1,1,113,
1.30323e+09,,Surface,32,Image 1,1,118,
2.62158e+10,,Surface,32,Image 1,1,119,
9.38221e+09,,Surface,32,Image 1,1,120,
