
Intensity StdDev Ch=22 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
413.817,,Surface,22,Image 1,1,2,
1148.07,,Surface,22,Image 1,1,3,
2128.77,,Surface,22,Image 1,1,4,
503.097,,Surface,22,Image 1,1,5,
2962.58,,Surface,22,Image 1,1,6,
1208.17,,Surface,22,Image 1,1,7,
187.673,,Surface,22,Image 1,1,8,
1960.07,,Surface,22,Image 1,1,10,
1979.76,,Surface,22,Image 1,1,11,
3494.22,,Surface,22,Image 1,1,12,
1300.81,,Surface,22,Image 1,1,13,
2471.75,,Surface,22,Image 1,1,18,
1926.42,,Surface,22,Image 1,1,19,
435.216,,Surface,22,Image 1,1,21,
1611.75,,Surface,22,Image 1,1,22,
395.214,,Surface,22,Image 1,1,24,
937.968,,Surface,22,Image 1,1,25,
3085.5,,Surface,22,Image 1,1,26,
673.229,,Surface,22,Image 1,1,28,
737.3,,Surface,22,Image 1,1,29,
3919.21,,Surface,22,Image 1,1,35,
4048.49,,Surface,22,Image 1,1,37,
1376.97,,Surface,22,Image 1,1,38,
204.631,,Surface,22,Image 1,1,40,
2829.48,,Surface,22,Image 1,1,45,
794.74,,Surface,22,Image 1,1,46,
2436.39,,Surface,22,Image 1,1,49,
1624.21,,Surface,22,Image 1,1,52,
1100.95,,Surface,22,Image 1,1,54,
1595.92,,Surface,22,Image 1,1,58,
1407.26,,Surface,22,Image 1,1,60,
954.055,,Surface,22,Image 1,1,61,
24.7264,,Surface,22,Image 1,1,63,
3659.82,,Surface,22,Image 1,1,64,
1106.95,,Surface,22,Image 1,1,65,
615.828,,Surface,22,Image 1,1,67,
118.88,,Surface,22,Image 1,1,71,
638.444,,Surface,22,Image 1,1,72,
1348.34,,Surface,22,Image 1,1,73,
534.898,,Surface,22,Image 1,1,74,
2285.4,,Surface,22,Image 1,1,76,
1050.58,,Surface,22,Image 1,1,77,
530.147,,Surface,22,Image 1,1,79,
368.028,,Surface,22,Image 1,1,81,
1944.03,,Surface,22,Image 1,1,82,
543.523,,Surface,22,Image 1,1,88,
1040.2,,Surface,22,Image 1,1,89,
410.429,,Surface,22,Image 1,1,91,
2926,,Surface,22,Image 1,1,93,
1206.4,,Surface,22,Image 1,1,97,
749.065,,Surface,22,Image 1,1,100,
124.735,,Surface,22,Image 1,1,101,
148.257,,Surface,22,Image 1,1,102,
3366.89,,Surface,22,Image 1,1,103,
2935.58,,Surface,22,Image 1,1,106,
147.186,,Surface,22,Image 1,1,107,
786.136,,Surface,22,Image 1,1,110,
857.771,,Surface,22,Image 1,1,111,
117.474,,Surface,22,Image 1,1,112,
1371.32,,Surface,22,Image 1,1,113,
2104.29,,Surface,22,Image 1,1,118,
397.53,,Surface,22,Image 1,1,119,
1484.03,,Surface,22,Image 1,1,120,
2433.88,,Surface,22,Image 1,1,122,
3868.68,,Surface,22,Image 1,1,123,
1088.16,,Surface,22,Image 1,1,124,
1541.45,,Surface,22,Image 1,1,128,
3341.87,,Surface,22,Image 1,1,134,
2045.08,,Surface,22,Image 1,1,136,
230.986,,Surface,22,Image 1,1,137,
1787.14,,Surface,22,Image 1,1,138,
446.404,,Surface,22,Image 1,1,139,
1402.29,,Surface,22,Image 1,1,140,
1027.09,,Surface,22,Image 1,1,141,
705.369,,Surface,22,Image 1,1,143,
603.482,,Surface,22,Image 1,1,146,
1043.05,,Surface,22,Image 1,1,150,
192.322,,Surface,22,Image 1,1,154,
751.17,,Surface,22,Image 1,1,155,
92.8824,,Surface,22,Image 1,1,156,
562.516,,Surface,22,Image 1,1,159,
2254.58,,Surface,22,Image 1,1,161,
848.475,,Surface,22,Image 1,1,164,
2192.2,,Surface,22,Image 1,1,165,
416.072,,Surface,22,Image 1,1,167,
2099.95,,Surface,22,Image 1,1,171,
770.41,,Surface,22,Image 1,1,172,
1513.87,,Surface,22,Image 1,1,173,
2217.56,,Surface,22,Image 1,1,174,
404.777,,Surface,22,Image 1,1,177,
1784.91,,Surface,22,Image 1,1,180,
682.391,,Surface,22,Image 1,1,181,
1526.71,,Surface,22,Image 1,1,190,
2010.12,,Surface,22,Image 1,1,192,
920.228,,Surface,22,Image 1,1,193,
1236.54,,Surface,22,Image 1,1,195,
3678.91,,Surface,22,Image 1,1,199,
1695.5,,Surface,22,Image 1,1,200,
1340.19,,Surface,22,Image 1,1,201,
1721.25,,Surface,22,Image 1,1,203,
3331.96,,Surface,22,Image 1,1,208,
2260.22,,Surface,22,Image 1,1,209,
2256.45,,Surface,22,Image 1,1,210,
954.488,,Surface,22,Image 1,1,213,
1650.28,,Surface,22,Image 1,1,214,
1507.54,,Surface,22,Image 1,1,215,
1152.69,,Surface,22,Image 1,1,216,
1249.19,,Surface,22,Image 1,1,217,
730.694,,Surface,22,Image 1,1,218,
775.151,,Surface,22,Image 1,1,219,
1844.39,,Surface,22,Image 1,1,221,
1278.49,,Surface,22,Image 1,1,225,
1571.44,,Surface,22,Image 1,1,227,
397.726,,Surface,22,Image 1,1,228,
475.493,,Surface,22,Image 1,1,230,
403.847,,Surface,22,Image 1,1,233,
1364.02,,Surface,22,Image 1,1,234,
860.69,,Surface,22,Image 1,1,236,
1734.41,,Surface,22,Image 1,1,237,
2939.13,,Surface,22,Image 1,1,238,
2571.86,,Surface,22,Image 1,1,239,
1736.99,,Surface,22,Image 1,1,241,
358.963,,Surface,22,Image 1,1,243,
1086.33,,Surface,22,Image 1,1,245,
878.107,,Surface,22,Image 1,1,249,
578.198,,Surface,22,Image 1,1,250,
458.066,,Surface,22,Image 1,1,251,
554.176,,Surface,22,Image 1,1,253,
1042.88,,Surface,22,Image 1,1,262,
3141.54,,Surface,22,Image 1,1,263,
2334.36,,Surface,22,Image 1,1,265,
940.496,,Surface,22,Image 1,1,266,
3660.49,,Surface,22,Image 1,1,268,
2357.28,,Surface,22,Image 1,1,269,
882.254,,Surface,22,Image 1,1,272,
496.811,,Surface,22,Image 1,1,274,
666.463,,Surface,22,Image 1,1,277,
1119.2,,Surface,22,Image 1,1,279,
1097,,Surface,22,Image 1,1,281,
1222.08,,Surface,22,Image 1,1,282,
2112,,Surface,22,Image 1,1,284,
3563.28,,Surface,22,Image 1,1,285,
2039.68,,Surface,22,Image 1,1,291,
2176.15,,Surface,22,Image 1,1,293,
595.238,,Surface,22,Image 1,1,295,
132.975,,Surface,22,Image 1,1,297,
2199.7,,Surface,22,Image 1,1,300,
1566.86,,Surface,22,Image 1,1,302,
262.85,,Surface,22,Image 1,1,303,
1176.76,,Surface,22,Image 1,1,309,
750.457,,Surface,22,Image 1,1,310,
1592.42,,Surface,22,Image 1,1,316,
4843.62,,Surface,22,Image 1,1,317,
819.967,,Surface,22,Image 1,1,324,
565.744,,Surface,22,Image 1,1,325,
1555.08,,Surface,22,Image 1,1,330,
217.299,,Surface,22,Image 1,1,331,
2185.77,,Surface,22,Image 1,1,334,
490.276,,Surface,22,Image 1,1,335,
987.157,,Surface,22,Image 1,1,336,
349.199,,Surface,22,Image 1,1,337,
1071,,Surface,22,Image 1,1,338,
224.769,,Surface,22,Image 1,1,339,
6474.31,,Surface,22,Image 1,1,340,
131.549,,Surface,22,Image 1,1,341,
2818.9,,Surface,22,Image 1,1,342,
167.626,,Surface,22,Image 1,1,343,
4119.71,,Surface,22,Image 1,1,344,
1835.69,,Surface,22,Image 1,1,347,
2051.25,,Surface,22,Image 1,1,348,
3627.15,,Surface,22,Image 1,1,349,
489.393,,Surface,22,Image 1,1,351,
1646.91,,Surface,22,Image 1,1,355,
261.946,,Surface,22,Image 1,1,356,
626.038,,Surface,22,Image 1,1,361,
420.537,,Surface,22,Image 1,1,362,
5502.34,,Surface,22,Image 1,1,363,
111.467,,Surface,22,Image 1,1,364,
2636.15,,Surface,22,Image 1,1,365,
431.13,,Surface,22,Image 1,1,369,
2057.51,,Surface,22,Image 1,1,371,
1163.44,,Surface,22,Image 1,1,372,
1440.83,,Surface,22,Image 1,1,373,
3092.2,,Surface,22,Image 1,1,374,
1573.53,,Surface,22,Image 1,1,376,
4357.48,,Surface,22,Image 1,1,378,
602.659,,Surface,22,Image 1,1,379,
2159.15,,Surface,22,Image 1,1,381,
2001.34,,Surface,22,Image 1,1,383,
5034.02,,Surface,22,Image 1,1,385,
571.538,,Surface,22,Image 1,1,386,
597.205,,Surface,22,Image 1,1,388,
280.018,,Surface,22,Image 1,1,389,
5374.79,,Surface,22,Image 1,1,390,
1877.23,,Surface,22,Image 1,1,393,
761.805,,Surface,22,Image 1,1,396,
303.669,,Surface,22,Image 1,1,397,
875.255,,Surface,22,Image 1,1,398,
340.746,,Surface,22,Image 1,1,399,
906.828,,Surface,22,Image 1,1,400,
1677.91,,Surface,22,Image 1,1,401,
479.86,,Surface,22,Image 1,1,402,
2072.24,,Surface,22,Image 1,1,405,
2561.83,,Surface,22,Image 1,1,406,
2282.27,,Surface,22,Image 1,1,413,
3441.67,,Surface,22,Image 1,1,420,
3159.01,,Surface,22,Image 1,1,421,
3080.64,,Surface,22,Image 1,1,426,
441.662,,Surface,22,Image 1,1,427,
1438.18,,Surface,22,Image 1,1,428,
534.768,,Surface,22,Image 1,1,437,
1318.46,,Surface,22,Image 1,1,442,
554.565,,Surface,22,Image 1,1,443,
2434.1,,Surface,22,Image 1,1,445,
714.844,,Surface,22,Image 1,1,447,
2962.8,,Surface,22,Image 1,1,448,
4496.91,,Surface,22,Image 1,1,449,
2071.45,,Surface,22,Image 1,1,453,
4339.93,,Surface,22,Image 1,1,457,
263.001,,Surface,22,Image 1,1,458,
1928.61,,Surface,22,Image 1,1,459,
668.966,,Surface,22,Image 1,1,462,
875.019,,Surface,22,Image 1,1,465,
1763.04,,Surface,22,Image 1,1,469,
582.725,,Surface,22,Image 1,1,473,
818.177,,Surface,22,Image 1,1,476,
1085.1,,Surface,22,Image 1,1,478,
362.631,,Surface,22,Image 1,1,480,
2623.95,,Surface,22,Image 1,1,487,
1449,,Surface,22,Image 1,1,488,
172.006,,Surface,22,Image 1,1,489,
498.27,,Surface,22,Image 1,1,492,
1402.11,,Surface,22,Image 1,1,494,
2185.9,,Surface,22,Image 1,1,495,
1085.81,,Surface,22,Image 1,1,497,
1564.36,,Surface,22,Image 1,1,498,
3904.72,,Surface,22,Image 1,1,503,
72.0095,,Surface,22,Image 1,1,504,
795.021,,Surface,22,Image 1,1,506,
812.636,,Surface,22,Image 1,1,509,
722.082,,Surface,22,Image 1,1,510,
2666.24,,Surface,22,Image 1,1,511,
633.435,,Surface,22,Image 1,1,512,
140.335,,Surface,22,Image 1,1,514,
387.107,,Surface,22,Image 1,1,515,
1588.34,,Surface,22,Image 1,1,516,
1118.13,,Surface,22,Image 1,1,520,
2205.33,,Surface,22,Image 1,1,521,
2478.41,,Surface,22,Image 1,1,523,
775.54,,Surface,22,Image 1,1,524,
2581.22,,Surface,22,Image 1,1,525,
241.861,,Surface,22,Image 1,1,526,
545.086,,Surface,22,Image 1,1,527,
2086.54,,Surface,22,Image 1,1,528,
592.978,,Surface,22,Image 1,1,533,
3646.49,,Surface,22,Image 1,1,534,
356.46,,Surface,22,Image 1,1,535,
1748.76,,Surface,22,Image 1,1,536,
1907.36,,Surface,22,Image 1,1,538,
3244.49,,Surface,22,Image 1,1,539,
1049.28,,Surface,22,Image 1,1,540,
3375.51,,Surface,22,Image 1,1,541,
421.944,,Surface,22,Image 1,1,542,
1238.95,,Surface,22,Image 1,1,545,
436.019,,Surface,22,Image 1,1,546,
1442.9,,Surface,22,Image 1,1,548,
634.664,,Surface,22,Image 1,1,551,
697.879,,Surface,22,Image 1,1,552,
1064.12,,Surface,22,Image 1,1,554,
2400.13,,Surface,22,Image 1,1,556,
5676.33,,Surface,22,Image 1,1,561,
3229.29,,Surface,22,Image 1,1,562,
3712.36,,Surface,22,Image 1,1,563,
1116.85,,Surface,22,Image 1,1,565,
413.625,,Surface,22,Image 1,1,567,
2327.04,,Surface,22,Image 1,1,568,
889.312,,Surface,22,Image 1,1,570,
735.024,,Surface,22,Image 1,1,572,
2542.48,,Surface,22,Image 1,1,573,
395.347,,Surface,22,Image 1,1,574,
2075.41,,Surface,22,Image 1,1,576,
3309.39,,Surface,22,Image 1,1,580,
492.72,,Surface,22,Image 1,1,581,
672.171,,Surface,22,Image 1,1,582,
702.287,,Surface,22,Image 1,1,583,
1212.12,,Surface,22,Image 1,1,584,
1239.09,,Surface,22,Image 1,1,588,
277.531,,Surface,22,Image 1,1,590,
648.365,,Surface,22,Image 1,1,592,
819.472,,Surface,22,Image 1,1,594,
546.92,,Surface,22,Image 1,1,596,
861.266,,Surface,22,Image 1,1,601,
1481.72,,Surface,22,Image 1,1,602,
1707.41,,Surface,22,Image 1,1,603,
1149.46,,Surface,22,Image 1,1,604,
352.706,,Surface,22,Image 1,1,607,
3761.08,,Surface,22,Image 1,1,608,
722.519,,Surface,22,Image 1,1,609,
1420.01,,Surface,22,Image 1,1,610,
896.768,,Surface,22,Image 1,1,611,
575.521,,Surface,22,Image 1,1,612,
312.096,,Surface,22,Image 1,1,613,
2188.91,,Surface,22,Image 1,1,614,
298.195,,Surface,22,Image 1,1,616,
2980.94,,Surface,22,Image 1,1,617,
212.051,,Surface,22,Image 1,1,619,
