
Intensity Max Ch=31 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
5585,,Surface,31,Image 1,1,2,
1254,,Surface,31,Image 1,1,3,
5105,,Surface,31,Image 1,1,4,
1844,,Surface,31,Image 1,1,5,
4428,,Surface,31,Image 1,1,6,
1300,,Surface,31,Image 1,1,7,
1515,,Surface,31,Image 1,1,8,
1594,,Surface,31,Image 1,1,10,
2851,,Surface,31,Image 1,1,11,
1769,,Surface,31,Image 1,1,12,
1614,,Surface,31,Image 1,1,13,
3891,,Surface,31,Image 1,1,18,
1290,,Surface,31,Image 1,1,19,
1139,,Surface,31,Image 1,1,21,
1407,,Surface,31,Image 1,1,22,
4269,,Surface,31,Image 1,1,24,
1765,,Surface,31,Image 1,1,25,
1993,,Surface,31,Image 1,1,26,
2251,,Surface,31,Image 1,1,28,
5525,,Surface,31,Image 1,1,29,
3862,,Surface,31,Image 1,1,35,
2692,,Surface,31,Image 1,1,37,
6085,,Surface,31,Image 1,1,38,
2115,,Surface,31,Image 1,1,40,
1758,,Surface,31,Image 1,1,45,
1364,,Surface,31,Image 1,1,46,
5533,,Surface,31,Image 1,1,49,
1115,,Surface,31,Image 1,1,52,
1107,,Surface,31,Image 1,1,54,
6926,,Surface,31,Image 1,1,58,
2261,,Surface,31,Image 1,1,60,
890,,Surface,31,Image 1,1,61,
558,,Surface,31,Image 1,1,63,
3896,,Surface,31,Image 1,1,64,
4613,,Surface,31,Image 1,1,65,
787,,Surface,31,Image 1,1,67,
1830,,Surface,31,Image 1,1,71,
3040,,Surface,31,Image 1,1,72,
2066,,Surface,31,Image 1,1,73,
594,,Surface,31,Image 1,1,74,
1814,,Surface,31,Image 1,1,76,
4447,,Surface,31,Image 1,1,77,
2160,,Surface,31,Image 1,1,79,
2306,,Surface,31,Image 1,1,81,
3404,,Surface,31,Image 1,1,82,
2659,,Surface,31,Image 1,1,88,
5657,,Surface,31,Image 1,1,89,
1975,,Surface,31,Image 1,1,91,
2807,,Surface,31,Image 1,1,93,
4392,,Surface,31,Image 1,1,97,
3128,,Surface,31,Image 1,1,100,
1834,,Surface,31,Image 1,1,101,
1312,,Surface,31,Image 1,1,102,
2111,,Surface,31,Image 1,1,103,
2065,,Surface,31,Image 1,1,106,
1887,,Surface,31,Image 1,1,107,
1553,,Surface,31,Image 1,1,110,
2016,,Surface,31,Image 1,1,111,
1343,,Surface,31,Image 1,1,112,
3624,,Surface,31,Image 1,1,113,
2267,,Surface,31,Image 1,1,118,
2066,,Surface,31,Image 1,1,119,
713,,Surface,31,Image 1,1,120,
1123,,Surface,31,Image 1,1,122,
1967,,Surface,31,Image 1,1,123,
2265,,Surface,31,Image 1,1,124,
2175,,Surface,31,Image 1,1,128,
1158,,Surface,31,Image 1,1,134,
635,,Surface,31,Image 1,1,136,
1748,,Surface,31,Image 1,1,137,
1089,,Surface,31,Image 1,1,138,
2456,,Surface,31,Image 1,1,139,
1586,,Surface,31,Image 1,1,140,
1657,,Surface,31,Image 1,1,141,
1774,,Surface,31,Image 1,1,143,
670,,Surface,31,Image 1,1,146,
854,,Surface,31,Image 1,1,150,
639,,Surface,31,Image 1,1,154,
2348,,Surface,31,Image 1,1,155,
809,,Surface,31,Image 1,1,156,
1905,,Surface,31,Image 1,1,159,
826,,Surface,31,Image 1,1,161,
1857,,Surface,31,Image 1,1,164,
1993,,Surface,31,Image 1,1,165,
3380,,Surface,31,Image 1,1,167,
3128,,Surface,31,Image 1,1,171,
6425,,Surface,31,Image 1,1,172,
3059,,Surface,31,Image 1,1,173,
1413,,Surface,31,Image 1,1,174,
8284,,Surface,31,Image 1,1,177,
2670,,Surface,31,Image 1,1,180,
470,,Surface,31,Image 1,1,181,
1641,,Surface,31,Image 1,1,190,
1939,,Surface,31,Image 1,1,192,
999,,Surface,31,Image 1,1,193,
519,,Surface,31,Image 1,1,195,
867,,Surface,31,Image 1,1,199,
2647,,Surface,31,Image 1,1,200,
1733,,Surface,31,Image 1,1,201,
3321,,Surface,31,Image 1,1,203,
928,,Surface,31,Image 1,1,208,
1571,,Surface,31,Image 1,1,209,
2207,,Surface,31,Image 1,1,210,
3023,,Surface,31,Image 1,1,213,
3517,,Surface,31,Image 1,1,214,
1190,,Surface,31,Image 1,1,215,
3506,,Surface,31,Image 1,1,216,
1275,,Surface,31,Image 1,1,217,
528,,Surface,31,Image 1,1,218,
517,,Surface,31,Image 1,1,219,
3611,,Surface,31,Image 1,1,221,
1578,,Surface,31,Image 1,1,225,
796,,Surface,31,Image 1,1,227,
794,,Surface,31,Image 1,1,228,
1417,,Surface,31,Image 1,1,230,
1140,,Surface,31,Image 1,1,233,
1208,,Surface,31,Image 1,1,234,
1020,,Surface,31,Image 1,1,236,
1010,,Surface,31,Image 1,1,237,
2304,,Surface,31,Image 1,1,238,
2120,,Surface,31,Image 1,1,239,
6734,,Surface,31,Image 1,1,241,
964,,Surface,31,Image 1,1,243,
3746,,Surface,31,Image 1,1,245,
3469,,Surface,31,Image 1,1,249,
7271,,Surface,31,Image 1,1,250,
1050,,Surface,31,Image 1,1,251,
