
Intensity Median Ch=23 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
1064,,Surface,23,Image 1,1,2,
1,,Surface,23,Image 1,1,3,
1,,Surface,23,Image 1,1,4,
1,,Surface,23,Image 1,1,5,
1,,Surface,23,Image 1,1,6,
0.5,,Surface,23,Image 1,1,7,
1,,Surface,23,Image 1,1,8,
394,,Surface,23,Image 1,1,10,
2,,Surface,23,Image 1,1,11,
1,,Surface,23,Image 1,1,12,
1,,Surface,23,Image 1,1,13,
1,,Surface,23,Image 1,1,18,
1,,Surface,23,Image 1,1,19,
0.5,,Surface,23,Image 1,1,21,
1,,Surface,23,Image 1,1,22,
748,,Surface,23,Image 1,1,24,
0.5,,Surface,23,Image 1,1,25,
1,,Surface,23,Image 1,1,26,
0.5,,Surface,23,Image 1,1,28,
4,,Surface,23,Image 1,1,29,
78,,Surface,23,Image 1,1,35,
1,,Surface,23,Image 1,1,37,
636,,Surface,23,Image 1,1,38,
2,,Surface,23,Image 1,1,40,
46,,Surface,23,Image 1,1,45,
1,,Surface,23,Image 1,1,46,
2,,Surface,23,Image 1,1,49,
1,,Surface,23,Image 1,1,52,
1,,Surface,23,Image 1,1,54,
1,,Surface,23,Image 1,1,58,
1,,Surface,23,Image 1,1,60,
30,,Surface,23,Image 1,1,61,
205,,Surface,23,Image 1,1,63,
106,,Surface,23,Image 1,1,64,
1,,Surface,23,Image 1,1,65,
0.5,,Surface,23,Image 1,1,67,
1,,Surface,23,Image 1,1,71,
1,,Surface,23,Image 1,1,72,
1,,Surface,23,Image 1,1,73,
1,,Surface,23,Image 1,1,74,
12,,Surface,23,Image 1,1,76,
1,,Surface,23,Image 1,1,77,
1,,Surface,23,Image 1,1,79,
298,,Surface,23,Image 1,1,81,
236,,Surface,23,Image 1,1,82,
4,,Surface,23,Image 1,1,88,
165,,Surface,23,Image 1,1,89,
2,,Surface,23,Image 1,1,91,
1,,Surface,23,Image 1,1,93,
4,,Surface,23,Image 1,1,97,
1,,Surface,23,Image 1,1,100,
2,,Surface,23,Image 1,1,101,
1,,Surface,23,Image 1,1,102,
2,,Surface,23,Image 1,1,103,
844,,Surface,23,Image 1,1,106,
1,,Surface,23,Image 1,1,107,
2,,Surface,23,Image 1,1,110,
2,,Surface,23,Image 1,1,111,
1,,Surface,23,Image 1,1,112,
2,,Surface,23,Image 1,1,113,
1,,Surface,23,Image 1,1,118,
1,,Surface,23,Image 1,1,119,
1,,Surface,23,Image 1,1,120,
1,,Surface,23,Image 1,1,122,
188,,Surface,23,Image 1,1,123,
1,,Surface,23,Image 1,1,124,
1,,Surface,23,Image 1,1,128,
1,,Surface,23,Image 1,1,134,
1,,Surface,23,Image 1,1,136,
1,,Surface,23,Image 1,1,137,
1,,Surface,23,Image 1,1,138,
42,,Surface,23,Image 1,1,139,
1,,Surface,23,Image 1,1,140,
1,,Surface,23,Image 1,1,141,
1,,Surface,23,Image 1,1,143,
1,,Surface,23,Image 1,1,146,
1,,Surface,23,Image 1,1,150,
0.5,,Surface,23,Image 1,1,154,
1,,Surface,23,Image 1,1,155,
1,,Surface,23,Image 1,1,156,
70,,Surface,23,Image 1,1,159,
98,,Surface,23,Image 1,1,161,
1,,Surface,23,Image 1,1,164,
162,,Surface,23,Image 1,1,165,
1,,Surface,23,Image 1,1,167,
74,,Surface,23,Image 1,1,171,
1,,Surface,23,Image 1,1,172,
1,,Surface,23,Image 1,1,173,
2,,Surface,23,Image 1,1,174,
1,,Surface,23,Image 1,1,177,
1,,Surface,23,Image 1,1,180,
612,,Surface,23,Image 1,1,181,
28,,Surface,23,Image 1,1,190,
1,,Surface,23,Image 1,1,192,
1,,Surface,23,Image 1,1,193,
0.5,,Surface,23,Image 1,1,195,
114,,Surface,23,Image 1,1,199,
1,,Surface,23,Image 1,1,200,
1,,Surface,23,Image 1,1,201,
732,,Surface,23,Image 1,1,203,
1,,Surface,23,Image 1,1,208,
1,,Surface,23,Image 1,1,209,
492,,Surface,23,Image 1,1,210,
1,,Surface,23,Image 1,1,213,
2,,Surface,23,Image 1,1,214,
1,,Surface,23,Image 1,1,215,
580,,Surface,23,Image 1,1,216,
1,,Surface,23,Image 1,1,217,
580,,Surface,23,Image 1,1,218,
1,,Surface,23,Image 1,1,219,
50,,Surface,23,Image 1,1,221,
2,,Surface,23,Image 1,1,225,
1,,Surface,23,Image 1,1,227,
2,,Surface,23,Image 1,1,228,
0.5,,Surface,23,Image 1,1,230,
2,,Surface,23,Image 1,1,233,
824,,Surface,23,Image 1,1,234,
678,,Surface,23,Image 1,1,236,
2,,Surface,23,Image 1,1,237,
73,,Surface,23,Image 1,1,238,
0.5,,Surface,23,Image 1,1,239,
620,,Surface,23,Image 1,1,241,
2,,Surface,23,Image 1,1,243,
25,,Surface,23,Image 1,1,245,
1,,Surface,23,Image 1,1,249,
956,,Surface,23,Image 1,1,250,
1,,Surface,23,Image 1,1,251,
1,,Surface,23,Image 1,1,253,
2,,Surface,23,Image 1,1,262,
33,,Surface,23,Image 1,1,263,
2,,Surface,23,Image 1,1,265,
2,,Surface,23,Image 1,1,266,
1,,Surface,23,Image 1,1,268,
1,,Surface,23,Image 1,1,269,
1,,Surface,23,Image 1,1,272,
1,,Surface,23,Image 1,1,274,
2,,Surface,23,Image 1,1,277,
2,,Surface,23,Image 1,1,279,
924,,Surface,23,Image 1,1,281,
1,,Surface,23,Image 1,1,282,
1,,Surface,23,Image 1,1,284,
43,,Surface,23,Image 1,1,285,
390,,Surface,23,Image 1,1,291,
4,,Surface,23,Image 1,1,293,
1,,Surface,23,Image 1,1,295,
1580,,Surface,23,Image 1,1,297,
1,,Surface,23,Image 1,1,300,
4,,Surface,23,Image 1,1,302,
312,,Surface,23,Image 1,1,303,
4,,Surface,23,Image 1,1,309,
1,,Surface,23,Image 1,1,310,
2,,Surface,23,Image 1,1,316,
164,,Surface,23,Image 1,1,317,
732,,Surface,23,Image 1,1,324,
696,,Surface,23,Image 1,1,325,
2,,Surface,23,Image 1,1,330,
1,,Surface,23,Image 1,1,331,
4,,Surface,23,Image 1,1,334,
4,,Surface,23,Image 1,1,335,
1,,Surface,23,Image 1,1,336,
24,,Surface,23,Image 1,1,337,
2,,Surface,23,Image 1,1,338,
1,,Surface,23,Image 1,1,339,
111,,Surface,23,Image 1,1,340,
1,,Surface,23,Image 1,1,341,
0.5,,Surface,23,Image 1,1,342,
1,,Surface,23,Image 1,1,343,
33,,Surface,23,Image 1,1,344,
