
Intensity Median Ch=5 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
1240,,Surface,5,Image 1,1,2,
1332,,Surface,5,Image 1,1,3,
1540,,Surface,5,Image 1,1,4,
1102,,Surface,5,Image 1,1,5,
1608,,Surface,5,Image 1,1,6,
1196,,Surface,5,Image 1,1,7,
782,,Surface,5,Image 1,1,8,
940,,Surface,5,Image 1,1,10,
1116,,Surface,5,Image 1,1,11,
1672,,Surface,5,Image 1,1,12,
2236,,Surface,5,Image 1,1,13,
1508,,Surface,5,Image 1,1,18,
994,,Surface,5,Image 1,1,19,
1100,,Surface,5,Image 1,1,21,
1100,,Surface,5,Image 1,1,22,
916,,Surface,5,Image 1,1,24,
866,,Surface,5,Image 1,1,25,
1464,,Surface,5,Image 1,1,26,
1092,,Surface,5,Image 1,1,28,
1292,,Surface,5,Image 1,1,29,
1444,,Surface,5,Image 1,1,35,
2252,,Surface,5,Image 1,1,37,
1340,,Surface,5,Image 1,1,38,
956,,Surface,5,Image 1,1,40,
1576,,Surface,5,Image 1,1,45,
1372,,Surface,5,Image 1,1,46,
1336,,Surface,5,Image 1,1,49,
1140,,Surface,5,Image 1,1,52,
1924,,Surface,5,Image 1,1,54,
1140,,Surface,5,Image 1,1,58,
1356,,Surface,5,Image 1,1,60,
1452,,Surface,5,Image 1,1,61,
774,,Surface,5,Image 1,1,63,
2052,,Surface,5,Image 1,1,64,
2680,,Surface,5,Image 1,1,65,
1196,,Surface,5,Image 1,1,67,
2316,,Surface,5,Image 1,1,71,
1076,,Surface,5,Image 1,1,72,
1372,,Surface,5,Image 1,1,73,
922,,Surface,5,Image 1,1,74,
1172,,Surface,5,Image 1,1,76,
1204,,Surface,5,Image 1,1,77,
1580,,Surface,5,Image 1,1,79,
964,,Surface,5,Image 1,1,81,
1732,,Surface,5,Image 1,1,82,
900,,Surface,5,Image 1,1,88,
447,,Surface,5,Image 1,1,89,
1244,,Surface,5,Image 1,1,91,
670,,Surface,5,Image 1,1,93,
1044,,Surface,5,Image 1,1,97,
2028,,Surface,5,Image 1,1,100,
1560,,Surface,5,Image 1,1,101,
1084,,Surface,5,Image 1,1,102,
1924,,Surface,5,Image 1,1,103,
1532,,Surface,5,Image 1,1,106,
1212,,Surface,5,Image 1,1,107,
1052,,Surface,5,Image 1,1,110,
1532,,Surface,5,Image 1,1,111,
988,,Surface,5,Image 1,1,112,
1244,,Surface,5,Image 1,1,113,
882,,Surface,5,Image 1,1,118,
836,,Surface,5,Image 1,1,119,
812,,Surface,5,Image 1,1,120,
1540,,Surface,5,Image 1,1,122,
1980,,Surface,5,Image 1,1,123,
2076,,Surface,5,Image 1,1,124,
1804,,Surface,5,Image 1,1,128,
1196,,Surface,5,Image 1,1,134,
1228,,Surface,5,Image 1,1,136,
812,,Surface,5,Image 1,1,137,
1516,,Surface,5,Image 1,1,138,
1560,,Surface,5,Image 1,1,139,
1692,,Surface,5,Image 1,1,140,
930,,Surface,5,Image 1,1,141,
1380,,Surface,5,Image 1,1,143,
1116,,Surface,5,Image 1,1,146,
1036,,Surface,5,Image 1,1,150,
954,,Surface,5,Image 1,1,154,
1620,,Surface,5,Image 1,1,155,
1010,,Surface,5,Image 1,1,156,
1828,,Surface,5,Image 1,1,159,
1148,,Surface,5,Image 1,1,161,
1500,,Surface,5,Image 1,1,164,
1924,,Surface,5,Image 1,1,165,
1980,,Surface,5,Image 1,1,167,
1052,,Surface,5,Image 1,1,171,
1812,,Surface,5,Image 1,1,172,
1012,,Surface,5,Image 1,1,173,
1268,,Surface,5,Image 1,1,174,
1180,,Surface,5,Image 1,1,177,
1236,,Surface,5,Image 1,1,180,
730,,Surface,5,Image 1,1,181,
908,,Surface,5,Image 1,1,190,
1276,,Surface,5,Image 1,1,192,
2004,,Surface,5,Image 1,1,193,
966,,Surface,5,Image 1,1,195,
1656,,Surface,5,Image 1,1,199,
1260,,Surface,5,Image 1,1,200,
1604,,Surface,5,Image 1,1,201,
1784,,Surface,5,Image 1,1,203,
1132,,Surface,5,Image 1,1,208,
1380,,Surface,5,Image 1,1,209,
1324,,Surface,5,Image 1,1,210,
1340,,Surface,5,Image 1,1,213,
1516,,Surface,5,Image 1,1,214,
1448,,Surface,5,Image 1,1,215,
1028,,Surface,5,Image 1,1,216,
822,,Surface,5,Image 1,1,217,
1044,,Surface,5,Image 1,1,218,
1028,,Surface,5,Image 1,1,219,
1524,,Surface,5,Image 1,1,221,
854,,Surface,5,Image 1,1,225,
1404,,Surface,5,Image 1,1,227,
1852,,Surface,5,Image 1,1,228,
814,,Surface,5,Image 1,1,230,
1604,,Surface,5,Image 1,1,233,
1564,,Surface,5,Image 1,1,234,
884,,Surface,5,Image 1,1,236,
1236,,Surface,5,Image 1,1,237,
1412,,Surface,5,Image 1,1,238,
1436,,Surface,5,Image 1,1,239,
924,,Surface,5,Image 1,1,241,
972,,Surface,5,Image 1,1,243,
1236,,Surface,5,Image 1,1,245,
1992,,Surface,5,Image 1,1,249,
1816,,Surface,5,Image 1,1,250,
1316,,Surface,5,Image 1,1,251,
1448,,Surface,5,Image 1,1,253,
2072,,Surface,5,Image 1,1,262,
1076,,Surface,5,Image 1,1,263,
1484,,Surface,5,Image 1,1,265,
1444,,Surface,5,Image 1,1,266,
1396,,Surface,5,Image 1,1,268,
748,,Surface,5,Image 1,1,269,
1236,,Surface,5,Image 1,1,272,
1500,,Surface,5,Image 1,1,274,
1768,,Surface,5,Image 1,1,277,
2040,,Surface,5,Image 1,1,279,
1132,,Surface,5,Image 1,1,281,
1324,,Surface,5,Image 1,1,282,
908,,Surface,5,Image 1,1,284,
1612,,Surface,5,Image 1,1,285,
1092,,Surface,5,Image 1,1,291,
1256,,Surface,5,Image 1,1,293,
1204,,Surface,5,Image 1,1,295,
1156,,Surface,5,Image 1,1,297,
1428,,Surface,5,Image 1,1,300,
1220,,Surface,5,Image 1,1,302,
1144,,Surface,5,Image 1,1,303,
2052,,Surface,5,Image 1,1,309,
958,,Surface,5,Image 1,1,310,
1388,,Surface,5,Image 1,1,316,
1640,,Surface,5,Image 1,1,317,
1628,,Surface,5,Image 1,1,324,
1308,,Surface,5,Image 1,1,325,
1388,,Surface,5,Image 1,1,330,
1452,,Surface,5,Image 1,1,331,
1044,,Surface,5,Image 1,1,334,
1220,,Surface,5,Image 1,1,335,
2024,,Surface,5,Image 1,1,336,
1308,,Surface,5,Image 1,1,337,
1416,,Surface,5,Image 1,1,338,
822,,Surface,5,Image 1,1,339,
1420,,Surface,5,Image 1,1,340,
886,,Surface,5,Image 1,1,341,
1348,,Surface,5,Image 1,1,342,
1476,,Surface,5,Image 1,1,343,
1176,,Surface,5,Image 1,1,344,
726,,Surface,5,Image 1,1,347,
952,,Surface,5,Image 1,1,348,
1084,,Surface,5,Image 1,1,349,
1108,,Surface,5,Image 1,1,351,
1448,,Surface,5,Image 1,1,355,
1018,,Surface,5,Image 1,1,356,
1002,,Surface,5,Image 1,1,361,
1126,,Surface,5,Image 1,1,362,
1100,,Surface,5,Image 1,1,363,
652,,Surface,5,Image 1,1,364,
852,,Surface,5,Image 1,1,365,
1436,,Surface,5,Image 1,1,369,
1592,,Surface,5,Image 1,1,371,
1276,,Surface,5,Image 1,1,372,
1388,,Surface,5,Image 1,1,373,
1816,,Surface,5,Image 1,1,374,
972,,Surface,5,Image 1,1,376,
1516,,Surface,5,Image 1,1,378,
1030,,Surface,5,Image 1,1,379,
1268,,Surface,5,Image 1,1,381,
2084,,Surface,5,Image 1,1,383,
1064,,Surface,5,Image 1,1,385,
1196,,Surface,5,Image 1,1,386,
2232,,Surface,5,Image 1,1,388,
1148,,Surface,5,Image 1,1,389,
1400,,Surface,5,Image 1,1,390,
908,,Surface,5,Image 1,1,393,
1396,,Surface,5,Image 1,1,396,
1228,,Surface,5,Image 1,1,397,
1044,,Surface,5,Image 1,1,398,
1708,,Surface,5,Image 1,1,399,
1236,,Surface,5,Image 1,1,400,
2024,,Surface,5,Image 1,1,401,
1332,,Surface,5,Image 1,1,402,
1100,,Surface,5,Image 1,1,405,
1832,,Surface,5,Image 1,1,406,
2280,,Surface,5,Image 1,1,413,
1380,,Surface,5,Image 1,1,420,
1140,,Surface,5,Image 1,1,421,
1064,,Surface,5,Image 1,1,426,
2504,,Surface,5,Image 1,1,427,
1800,,Surface,5,Image 1,1,428,
1404,,Surface,5,Image 1,1,437,
1588,,Surface,5,Image 1,1,442,
1444,,Surface,5,Image 1,1,443,
1204,,Surface,5,Image 1,1,445,
1820,,Surface,5,Image 1,1,447,
1444,,Surface,5,Image 1,1,448,
1416,,Surface,5,Image 1,1,449,
1252,,Surface,5,Image 1,1,453,
1284,,Surface,5,Image 1,1,457,
1332,,Surface,5,Image 1,1,458,
1380,,Surface,5,Image 1,1,459,
750,,Surface,5,Image 1,1,462,
1460,,Surface,5,Image 1,1,465,
1484,,Surface,5,Image 1,1,469,
948,,Surface,5,Image 1,1,473,
900,,Surface,5,Image 1,1,476,
1544,,Surface,5,Image 1,1,478,
1188,,Surface,5,Image 1,1,480,
1068,,Surface,5,Image 1,1,487,
1624,,Surface,5,Image 1,1,488,
1740,,Surface,5,Image 1,1,489,
908,,Surface,5,Image 1,1,492,
1828,,Surface,5,Image 1,1,494,
1112,,Surface,5,Image 1,1,495,
874,,Surface,5,Image 1,1,497,
998,,Surface,5,Image 1,1,498,
940,,Surface,5,Image 1,1,503,
1190,,Surface,5,Image 1,1,504,
724,,Surface,5,Image 1,1,506,
828,,Surface,5,Image 1,1,509,
1180,,Surface,5,Image 1,1,510,
900,,Surface,5,Image 1,1,511,
1288,,Surface,5,Image 1,1,512,
1012,,Surface,5,Image 1,1,514,
676,,Surface,5,Image 1,1,515,
1428,,Surface,5,Image 1,1,516,
606,,Surface,5,Image 1,1,520,
1212,,Surface,5,Image 1,1,521,
1816,,Surface,5,Image 1,1,523,
1772,,Surface,5,Image 1,1,524,
1388,,Surface,5,Image 1,1,525,
1624,,Surface,5,Image 1,1,526,
834,,Surface,5,Image 1,1,527,
972,,Surface,5,Image 1,1,528,
1156,,Surface,5,Image 1,1,533,
1084,,Surface,5,Image 1,1,534,
772,,Surface,5,Image 1,1,535,
986,,Surface,5,Image 1,1,536,
1688,,Surface,5,Image 1,1,538,
1796,,Surface,5,Image 1,1,539,
980,,Surface,5,Image 1,1,540,
1228,,Surface,5,Image 1,1,541,
908,,Surface,5,Image 1,1,542,
924,,Surface,5,Image 1,1,545,
1236,,Surface,5,Image 1,1,546,
908,,Surface,5,Image 1,1,548,
