
Intensity Sum of Square Ch=17 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
5.94284e+12,,Surface,17,Image 1,1,2,
9.66387e+11,,Surface,17,Image 1,1,3,
2.45641e+12,,Surface,17,Image 1,1,4,
9.01208e+11,,Surface,17,Image 1,1,5,
3.76289e+12,,Surface,17,Image 1,1,6,
1.19977e+12,,Surface,17,Image 1,1,7,
4.0426e+11,,Surface,17,Image 1,1,8,
8.55455e+11,,Surface,17,Image 1,1,10,
1.38628e+12,,Surface,17,Image 1,1,11,
3.68146e+12,,Surface,17,Image 1,1,12,
5.10619e+12,,Surface,17,Image 1,1,13,
4.07955e+12,,Surface,17,Image 1,1,18,
7.04097e+11,,Surface,17,Image 1,1,19,
1.0332e+12,,Surface,17,Image 1,1,21,
7.96607e+11,,Surface,17,Image 1,1,22,
7.33375e+11,,Surface,17,Image 1,1,24,
4.07717e+11,,Surface,17,Image 1,1,25,
1.99005e+12,,Surface,17,Image 1,1,26,
1.82542e+12,,Surface,17,Image 1,1,28,
1.627e+12,,Surface,17,Image 1,1,29,
3.18079e+12,,Surface,17,Image 1,1,35,
2.12284e+12,,Surface,17,Image 1,1,37,
2.3745e+12,,Surface,17,Image 1,1,38,
1.42354e+12,,Surface,17,Image 1,1,40,
3.59452e+12,,Surface,17,Image 1,1,45,
1.06224e+12,,Surface,17,Image 1,1,46,
5.16761e+12,,Surface,17,Image 1,1,49,
8.96321e+11,,Surface,17,Image 1,1,52,
2.60409e+12,,Surface,17,Image 1,1,54,
1.17304e+12,,Surface,17,Image 1,1,58,
1.68426e+12,,Surface,17,Image 1,1,60,
2.73474e+12,,Surface,17,Image 1,1,61,
2.62942e+11,,Surface,17,Image 1,1,63,
2.98518e+12,,Surface,17,Image 1,1,64,
5.35654e+12,,Surface,17,Image 1,1,65,
1.06717e+12,,Surface,17,Image 1,1,67,
6.73273e+12,,Surface,17,Image 1,1,71,
6.575e+11,,Surface,17,Image 1,1,72,
2.26148e+12,,Surface,17,Image 1,1,73,
6.02563e+11,,Surface,17,Image 1,1,74,
3.09519e+12,,Surface,17,Image 1,1,76,
2.93669e+12,,Surface,17,Image 1,1,77,
2.21763e+12,,Surface,17,Image 1,1,79,
4.78861e+11,,Surface,17,Image 1,1,81,
5.89861e+12,,Surface,17,Image 1,1,82,
2.98679e+12,,Surface,17,Image 1,1,88,
1.31222e+10,,Surface,17,Image 1,1,89,
1.84482e+12,,Surface,17,Image 1,1,91,
6.79627e+11,,Surface,17,Image 1,1,93,
1.39671e+12,,Surface,17,Image 1,1,97,
2.7831e+12,,Surface,17,Image 1,1,100,
3.98439e+12,,Surface,17,Image 1,1,101,
9.16814e+11,,Surface,17,Image 1,1,102,
3.42636e+12,,Surface,17,Image 1,1,103,
2.24231e+12,,Surface,17,Image 1,1,106,
1.60706e+12,,Surface,17,Image 1,1,107,
1.066e+12,,Surface,17,Image 1,1,110,
2.4212e+12,,Surface,17,Image 1,1,111,
8.20253e+11,,Surface,17,Image 1,1,112,
2.78364e+12,,Surface,17,Image 1,1,113,
6.88258e+11,,Surface,17,Image 1,1,118,
4.36855e+11,,Surface,17,Image 1,1,119,
7.82788e+11,,Surface,17,Image 1,1,120,
2.24798e+12,,Surface,17,Image 1,1,122,
3.8707e+12,,Surface,17,Image 1,1,123,
2.28729e+12,,Surface,17,Image 1,1,124,
3.13614e+12,,Surface,17,Image 1,1,128,
1.46115e+12,,Surface,17,Image 1,1,134,
2.01605e+12,,Surface,17,Image 1,1,136,
5.24211e+11,,Surface,17,Image 1,1,137,
2.43845e+12,,Surface,17,Image 1,1,138,
4.6626e+12,,Surface,17,Image 1,1,139,
2.88576e+12,,Surface,17,Image 1,1,140,
8.4052e+11,,Surface,17,Image 1,1,141,
1.24644e+12,,Surface,17,Image 1,1,143,
1.95473e+12,,Surface,17,Image 1,1,146,
1.08933e+12,,Surface,17,Image 1,1,150,
6.09389e+11,,Surface,17,Image 1,1,154,
1.92001e+12,,Surface,17,Image 1,1,155,
5.70282e+11,,Surface,17,Image 1,1,156,
4.15655e+12,,Surface,17,Image 1,1,159,
1.1022e+12,,Surface,17,Image 1,1,161,
2.37347e+12,,Surface,17,Image 1,1,164,
1.39278e+12,,Surface,17,Image 1,1,165,
4.60106e+12,,Surface,17,Image 1,1,167,
2.24556e+12,,Surface,17,Image 1,1,171,
4.08913e+12,,Surface,17,Image 1,1,172,
1.19375e+12,,Surface,17,Image 1,1,173,
2.91174e+12,,Surface,17,Image 1,1,174,
1.17516e+12,,Surface,17,Image 1,1,177,
1.2844e+12,,Surface,17,Image 1,1,180,
4.76385e+11,,Surface,17,Image 1,1,181,
1.73889e+12,,Surface,17,Image 1,1,190,
1.50797e+12,,Surface,17,Image 1,1,192,
3.34464e+12,,Surface,17,Image 1,1,193,
8.28702e+11,,Surface,17,Image 1,1,195,
3.6765e+12,,Surface,17,Image 1,1,199,
1.57467e+12,,Surface,17,Image 1,1,200,
2.99361e+12,,Surface,17,Image 1,1,201,
8.12404e+12,,Surface,17,Image 1,1,203,
1.44722e+12,,Surface,17,Image 1,1,208,
3.25095e+12,,Surface,17,Image 1,1,209,
2.83305e+12,,Surface,17,Image 1,1,210,
3.86613e+12,,Surface,17,Image 1,1,213,
2.51119e+12,,Surface,17,Image 1,1,214,
3.19175e+12,,Surface,17,Image 1,1,215,
1.20829e+12,,Surface,17,Image 1,1,216,
6.68964e+11,,Surface,17,Image 1,1,217,
1.22494e+12,,Surface,17,Image 1,1,218,
5.11468e+11,,Surface,17,Image 1,1,219,
1.97263e+12,,Surface,17,Image 1,1,221,
5.61952e+11,,Surface,17,Image 1,1,225,
1.01045e+12,,Surface,17,Image 1,1,227,
3.36886e+12,,Surface,17,Image 1,1,228,
2.45279e+11,,Surface,17,Image 1,1,230,
3.73812e+12,,Surface,17,Image 1,1,233,
3.52235e+12,,Surface,17,Image 1,1,234,
7.38431e+11,,Surface,17,Image 1,1,236,
2.02144e+12,,Surface,17,Image 1,1,237,
1.55802e+12,,Surface,17,Image 1,1,238,
1.96263e+12,,Surface,17,Image 1,1,239,
1.92393e+12,,Surface,17,Image 1,1,241,
1.12092e+12,,Surface,17,Image 1,1,243,
1.14541e+12,,Surface,17,Image 1,1,245,
6.40626e+12,,Surface,17,Image 1,1,249,
4.10341e+12,,Surface,17,Image 1,1,250,
2.32546e+12,,Surface,17,Image 1,1,251,
2.78475e+12,,Surface,17,Image 1,1,253,
5.57424e+12,,Surface,17,Image 1,1,262,
1.22302e+12,,Surface,17,Image 1,1,263,
2.57648e+12,,Surface,17,Image 1,1,265,
2.85282e+12,,Surface,17,Image 1,1,266,
2.37082e+12,,Surface,17,Image 1,1,268,
2.33341e+11,,Surface,17,Image 1,1,269,
1.43182e+12,,Surface,17,Image 1,1,272,
2.07673e+12,,Surface,17,Image 1,1,274,
4.38245e+12,,Surface,17,Image 1,1,277,
4.48828e+12,,Surface,17,Image 1,1,279,
1.28955e+12,,Surface,17,Image 1,1,281,
2.02514e+12,,Surface,17,Image 1,1,282,
5.70934e+11,,Surface,17,Image 1,1,284,
1.61604e+12,,Surface,17,Image 1,1,285,
1.54222e+12,,Surface,17,Image 1,1,291,
4.71473e+12,,Surface,17,Image 1,1,293,
1.42427e+12,,Surface,17,Image 1,1,295,
2.7277e+11,,Surface,17,Image 1,1,297,
1.15533e+12,,Surface,17,Image 1,1,300,
9.50237e+11,,Surface,17,Image 1,1,302,
2.33946e+12,,Surface,17,Image 1,1,303,
4.9257e+12,,Surface,17,Image 1,1,309,
9.82357e+11,,Surface,17,Image 1,1,310,
1.49078e+12,,Surface,17,Image 1,1,316,
4.54002e+12,,Surface,17,Image 1,1,317,
1.32825e+12,,Surface,17,Image 1,1,324,
5.17586e+12,,Surface,17,Image 1,1,325,
2.65406e+12,,Surface,17,Image 1,1,330,
2.49995e+12,,Surface,17,Image 1,1,331,
2.63853e+12,,Surface,17,Image 1,1,334,
2.39541e+12,,Surface,17,Image 1,1,335,
3.81515e+12,,Surface,17,Image 1,1,336,
3.33681e+12,,Surface,17,Image 1,1,337,
1.65014e+13,,Surface,17,Image 1,1,338,
1.03503e+12,,Surface,17,Image 1,1,339,
1.12795e+12,,Surface,17,Image 1,1,340,
6.39711e+11,,Surface,17,Image 1,1,341,
1.08233e+12,,Surface,17,Image 1,1,342,
2.32148e+12,,Surface,17,Image 1,1,343,
3.58409e+12,,Surface,17,Image 1,1,344,
4.34004e+11,,Surface,17,Image 1,1,347,
4.16714e+12,,Surface,17,Image 1,1,348,
8.83711e+11,,Surface,17,Image 1,1,349,
1.64719e+12,,Surface,17,Image 1,1,351,
2.51172e+12,,Surface,17,Image 1,1,355,
3.63845e+11,,Surface,17,Image 1,1,356,
6.23513e+11,,Surface,17,Image 1,1,361,
5.47006e+11,,Surface,17,Image 1,1,362,
1.06274e+12,,Surface,17,Image 1,1,363,
7.80437e+11,,Surface,17,Image 1,1,364,
1.06034e+12,,Surface,17,Image 1,1,365,
1.92143e+12,,Surface,17,Image 1,1,369,
4.42776e+12,,Surface,17,Image 1,1,371,
2.12161e+12,,Surface,17,Image 1,1,372,
1.71294e+12,,Surface,17,Image 1,1,373,
6.02146e+12,,Surface,17,Image 1,1,374,
9.53646e+11,,Surface,17,Image 1,1,376,
2.80001e+12,,Surface,17,Image 1,1,378,
8.38122e+11,,Surface,17,Image 1,1,379,
2.30317e+12,,Surface,17,Image 1,1,381,
5.8608e+12,,Surface,17,Image 1,1,383,
5.99008e+12,,Surface,17,Image 1,1,385,
1.69697e+12,,Surface,17,Image 1,1,386,
4.48185e+12,,Surface,17,Image 1,1,388,
2.04861e+12,,Surface,17,Image 1,1,389,
4.42328e+12,,Surface,17,Image 1,1,390,
4.85551e+11,,Surface,17,Image 1,1,393,
2.35331e+12,,Surface,17,Image 1,1,396,
1.48821e+12,,Surface,17,Image 1,1,397,
7.79971e+11,,Surface,17,Image 1,1,398,
2.43609e+12,,Surface,17,Image 1,1,399,
1.40565e+12,,Surface,17,Image 1,1,400,
6.77838e+12,,Surface,17,Image 1,1,401,
1.40966e+12,,Surface,17,Image 1,1,402,
4.26159e+11,,Surface,17,Image 1,1,405,
4.76058e+12,,Surface,17,Image 1,1,406,
5.04868e+12,,Surface,17,Image 1,1,413,
2.94431e+12,,Surface,17,Image 1,1,420,
2.07159e+12,,Surface,17,Image 1,1,421,
3.22469e+12,,Surface,17,Image 1,1,426,
4.20693e+12,,Surface,17,Image 1,1,427,
4.30322e+12,,Surface,17,Image 1,1,428,
1.01885e+12,,Surface,17,Image 1,1,437,
1.45097e+12,,Surface,17,Image 1,1,442,
4.28507e+12,,Surface,17,Image 1,1,443,
1.94626e+12,,Surface,17,Image 1,1,445,
3.36721e+12,,Surface,17,Image 1,1,447,
