
Intensity Median Ch=37 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
2108,,Surface,37,Image 1,1,2,
2020,,Surface,37,Image 1,1,3,
2324,,Surface,37,Image 1,1,4,
2012,,Surface,37,Image 1,1,5,
2520,,Surface,37,Image 1,1,6,
2004,,Surface,37,Image 1,1,7,
1476,,Surface,37,Image 1,1,8,
1580,,Surface,37,Image 1,1,10,
1836,,Surface,37,Image 1,1,11,
2248,,Surface,37,Image 1,1,12,
3204,,Surface,37,Image 1,1,13,
2408,,Surface,37,Image 1,1,18,
1836,,Surface,37,Image 1,1,19,
1940,,Surface,37,Image 1,1,21,
1852,,Surface,37,Image 1,1,22,
1668,,Surface,37,Image 1,1,24,
1508,,Surface,37,Image 1,1,25,
2200,,Surface,37,Image 1,1,26,
2108,,Surface,37,Image 1,1,28,
1780,,Surface,37,Image 1,1,29,
2168,,Surface,37,Image 1,1,35,
3284,,Surface,37,Image 1,1,37,
2164,,Surface,37,Image 1,1,38,
1804,,Surface,37,Image 1,1,40,
2232,,Surface,37,Image 1,1,45,
2260,,Surface,37,Image 1,1,46,
2440,,Surface,37,Image 1,1,49,
1828,,Surface,37,Image 1,1,52,
2780,,Surface,37,Image 1,1,54,
1740,,Surface,37,Image 1,1,58,
2204,,Surface,37,Image 1,1,60,
2156,,Surface,37,Image 1,1,61,
557,,Surface,37,Image 1,1,63,
2812,,Surface,37,Image 1,1,64,
3768,,Surface,37,Image 1,1,65,
1972,,Surface,37,Image 1,1,67,
3156,,Surface,37,Image 1,1,71,
1900,,Surface,37,Image 1,1,72,
2120,,Surface,37,Image 1,1,73,
1500,,Surface,37,Image 1,1,74,
2116,,Surface,37,Image 1,1,76,
1996,,Surface,37,Image 1,1,77,
2404,,Surface,37,Image 1,1,79,
1884,,Surface,37,Image 1,1,81,
2484,,Surface,37,Image 1,1,82,
1612,,Surface,37,Image 1,1,88,
13,,Surface,37,Image 1,1,89,
2044,,Surface,37,Image 1,1,91,
1324,,Surface,37,Image 1,1,93,
1844,,Surface,37,Image 1,1,97,
2876,,Surface,37,Image 1,1,100,
2200,,Surface,37,Image 1,1,101,
1740,,Surface,37,Image 1,1,102,
2588,,Surface,37,Image 1,1,103,
2244,,Surface,37,Image 1,1,106,
1964,,Surface,37,Image 1,1,107,
1540,,Surface,37,Image 1,1,110,
2244,,Surface,37,Image 1,1,111,
1860,,Surface,37,Image 1,1,112,
2012,,Surface,37,Image 1,1,113,
1388,,Surface,37,Image 1,1,118,
1246,,Surface,37,Image 1,1,119,
1420,,Surface,37,Image 1,1,120,
2108,,Surface,37,Image 1,1,122,
2792,,Surface,37,Image 1,1,123,
2828,,Surface,37,Image 1,1,124,
2664,,Surface,37,Image 1,1,128,
2068,,Surface,37,Image 1,1,134,
2084,,Surface,37,Image 1,1,136,
1172,,Surface,37,Image 1,1,137,
2172,,Surface,37,Image 1,1,138,
2376,,Surface,37,Image 1,1,139,
2228,,Surface,37,Image 1,1,140,
1620,,Surface,37,Image 1,1,141,
1884,,Surface,37,Image 1,1,143,
1876,,Surface,37,Image 1,1,146,
1620,,Surface,37,Image 1,1,150,
1494,,Surface,37,Image 1,1,154,
2212,,Surface,37,Image 1,1,155,
1764,,Surface,37,Image 1,1,156,
2740,,Surface,37,Image 1,1,159,
1604,,Surface,37,Image 1,1,161,
2228,,Surface,37,Image 1,1,164,
2724,,Surface,37,Image 1,1,165,
2952,,Surface,37,Image 1,1,167,
2044,,Surface,37,Image 1,1,171,
2748,,Surface,37,Image 1,1,172,
1636,,Surface,37,Image 1,1,173,
1960,,Surface,37,Image 1,1,174,
