
Intensity Sum Ch=17 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.08415e+09,,Surface,17,Image 1,1,2,
2.79342e+08,,Surface,17,Image 1,1,3,
6.75076e+08,,Surface,17,Image 1,1,4,
4.23212e+08,,Surface,17,Image 1,1,5,
8.31422e+08,,Surface,17,Image 1,1,6,
3.62053e+08,,Surface,17,Image 1,1,7,
2.54748e+08,,Surface,17,Image 1,1,8,
3.32011e+08,,Surface,17,Image 1,1,10,
5.42184e+08,,Surface,17,Image 1,1,11,
8.10064e+08,,Surface,17,Image 1,1,12,
1.08709e+09,,Surface,17,Image 1,1,13,
8.73446e+08,,Surface,17,Image 1,1,18,
3.09081e+08,,Surface,17,Image 1,1,19,
4.31215e+08,,Surface,17,Image 1,1,21,
3.06421e+08,,Surface,17,Image 1,1,22,
3.40789e+08,,Surface,17,Image 1,1,24,
2.39788e+08,,Surface,17,Image 1,1,25,
5.49069e+08,,Surface,17,Image 1,1,26,
6.89059e+08,,Surface,17,Image 1,1,28,
5.20044e+08,,Surface,17,Image 1,1,29,
7.09444e+08,,Surface,17,Image 1,1,35,
4.82541e+08,,Surface,17,Image 1,1,37,
6.67561e+08,,Surface,17,Image 1,1,38,
4.49018e+08,,Surface,17,Image 1,1,40,
7.45214e+08,,Surface,17,Image 1,1,45,
3.29799e+08,,Surface,17,Image 1,1,46,
1.17624e+09,,Surface,17,Image 1,1,49,
3.53358e+08,,Surface,17,Image 1,1,52,
5.87039e+08,,Surface,17,Image 1,1,54,
4.30576e+08,,Surface,17,Image 1,1,58,
4.82098e+08,,Surface,17,Image 1,1,60,
7.31294e+08,,Surface,17,Image 1,1,61,
2.60855e+08,,Surface,17,Image 1,1,63,
7.67069e+08,,Surface,17,Image 1,1,64,
8.85828e+08,,Surface,17,Image 1,1,65,
3.98831e+08,,Surface,17,Image 1,1,67,
1.54321e+09,,Surface,17,Image 1,1,71,
3.20971e+08,,Surface,17,Image 1,1,72,
6.13076e+08,,Surface,17,Image 1,1,73,
3.07251e+08,,Surface,17,Image 1,1,74,
8.38959e+08,,Surface,17,Image 1,1,76,
