
Intensity Min Ch=19 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
0,,Surface,19,Image 1,1,2,
0,,Surface,19,Image 1,1,3,
0,,Surface,19,Image 1,1,4,
0,,Surface,19,Image 1,1,5,
0,,Surface,19,Image 1,1,6,
0,,Surface,19,Image 1,1,7,
0,,Surface,19,Image 1,1,8,
0,,Surface,19,Image 1,1,10,
0,,Surface,19,Image 1,1,11,
0,,Surface,19,Image 1,1,12,
0,,Surface,19,Image 1,1,13,
0,,Surface,19,Image 1,1,18,
0,,Surface,19,Image 1,1,19,
0,,Surface,19,Image 1,1,21,
0,,Surface,19,Image 1,1,22,
0,,Surface,19,Image 1,1,24,
0,,Surface,19,Image 1,1,25,
0,,Surface,19,Image 1,1,26,
0,,Surface,19,Image 1,1,28,
0,,Surface,19,Image 1,1,29,
0,,Surface,19,Image 1,1,35,
0,,Surface,19,Image 1,1,37,
0,,Surface,19,Image 1,1,38,
0,,Surface,19,Image 1,1,40,
0,,Surface,19,Image 1,1,45,
0,,Surface,19,Image 1,1,46,
0,,Surface,19,Image 1,1,49,
0,,Surface,19,Image 1,1,52,
0,,Surface,19,Image 1,1,54,
0,,Surface,19,Image 1,1,58,
0,,Surface,19,Image 1,1,60,
0,,Surface,19,Image 1,1,61,
0,,Surface,19,Image 1,1,63,
0,,Surface,19,Image 1,1,64,
0,,Surface,19,Image 1,1,65,
0,,Surface,19,Image 1,1,67,
0,,Surface,19,Image 1,1,71,
0,,Surface,19,Image 1,1,72,
0,,Surface,19,Image 1,1,73,
0,,Surface,19,Image 1,1,74,
0,,Surface,19,Image 1,1,76,
0,,Surface,19,Image 1,1,77,
0,,Surface,19,Image 1,1,79,
0,,Surface,19,Image 1,1,81,
0,,Surface,19,Image 1,1,82,
0,,Surface,19,Image 1,1,88,
0,,Surface,19,Image 1,1,89,
0,,Surface,19,Image 1,1,91,
0,,Surface,19,Image 1,1,93,
0,,Surface,19,Image 1,1,97,
0,,Surface,19,Image 1,1,100,
0,,Surface,19,Image 1,1,101,
0,,Surface,19,Image 1,1,102,
0,,Surface,19,Image 1,1,103,
0,,Surface,19,Image 1,1,106,
0,,Surface,19,Image 1,1,107,
0,,Surface,19,Image 1,1,110,
0,,Surface,19,Image 1,1,111,
0,,Surface,19,Image 1,1,112,
0,,Surface,19,Image 1,1,113,
0,,Surface,19,Image 1,1,118,
0,,Surface,19,Image 1,1,119,
0,,Surface,19,Image 1,1,120,
0,,Surface,19,Image 1,1,122,
0,,Surface,19,Image 1,1,123,
0,,Surface,19,Image 1,1,124,
0,,Surface,19,Image 1,1,128,
0,,Surface,19,Image 1,1,134,
0,,Surface,19,Image 1,1,136,
0,,Surface,19,Image 1,1,137,
0,,Surface,19,Image 1,1,138,
0,,Surface,19,Image 1,1,139,
0,,Surface,19,Image 1,1,140,
0,,Surface,19,Image 1,1,141,
0,,Surface,19,Image 1,1,143,
0,,Surface,19,Image 1,1,146,
0,,Surface,19,Image 1,1,150,
0,,Surface,19,Image 1,1,154,
0,,Surface,19,Image 1,1,155,
0,,Surface,19,Image 1,1,156,
0,,Surface,19,Image 1,1,159,
0,,Surface,19,Image 1,1,161,
0,,Surface,19,Image 1,1,164,
0,,Surface,19,Image 1,1,165,
0,,Surface,19,Image 1,1,167,
0,,Surface,19,Image 1,1,171,
0,,Surface,19,Image 1,1,172,
0,,Surface,19,Image 1,1,173,
0,,Surface,19,Image 1,1,174,
0,,Surface,19,Image 1,1,177,
0,,Surface,19,Image 1,1,180,
0,,Surface,19,Image 1,1,181,
0,,Surface,19,Image 1,1,190,
0,,Surface,19,Image 1,1,192,
0,,Surface,19,Image 1,1,193,
0,,Surface,19,Image 1,1,195,
0,,Surface,19,Image 1,1,199,
0,,Surface,19,Image 1,1,200,
0,,Surface,19,Image 1,1,201,
0,,Surface,19,Image 1,1,203,
0,,Surface,19,Image 1,1,208,
0,,Surface,19,Image 1,1,209,
0,,Surface,19,Image 1,1,210,
0,,Surface,19,Image 1,1,213,
0,,Surface,19,Image 1,1,214,
0,,Surface,19,Image 1,1,215,
0,,Surface,19,Image 1,1,216,
0,,Surface,19,Image 1,1,217,
0,,Surface,19,Image 1,1,218,
0,,Surface,19,Image 1,1,219,
0,,Surface,19,Image 1,1,221,
0,,Surface,19,Image 1,1,225,
0,,Surface,19,Image 1,1,227,
0,,Surface,19,Image 1,1,228,
0,,Surface,19,Image 1,1,230,
0,,Surface,19,Image 1,1,233,
0,,Surface,19,Image 1,1,234,
0,,Surface,19,Image 1,1,236,
0,,Surface,19,Image 1,1,237,
0,,Surface,19,Image 1,1,238,
0,,Surface,19,Image 1,1,239,
0,,Surface,19,Image 1,1,241,
0,,Surface,19,Image 1,1,243,
0,,Surface,19,Image 1,1,245,
0,,Surface,19,Image 1,1,249,
0,,Surface,19,Image 1,1,250,
0,,Surface,19,Image 1,1,251,
0,,Surface,19,Image 1,1,253,
0,,Surface,19,Image 1,1,262,
0,,Surface,19,Image 1,1,263,
0,,Surface,19,Image 1,1,265,
0,,Surface,19,Image 1,1,266,
0,,Surface,19,Image 1,1,268,
0,,Surface,19,Image 1,1,269,
0,,Surface,19,Image 1,1,272,
0,,Surface,19,Image 1,1,274,
0,,Surface,19,Image 1,1,277,
0,,Surface,19,Image 1,1,279,
0,,Surface,19,Image 1,1,281,
0,,Surface,19,Image 1,1,282,
0,,Surface,19,Image 1,1,284,
0,,Surface,19,Image 1,1,285,
0,,Surface,19,Image 1,1,291,
0,,Surface,19,Image 1,1,293,
0,,Surface,19,Image 1,1,295,
0,,Surface,19,Image 1,1,297,
0,,Surface,19,Image 1,1,300,
0,,Surface,19,Image 1,1,302,
0,,Surface,19,Image 1,1,303,
0,,Surface,19,Image 1,1,309,
0,,Surface,19,Image 1,1,310,
0,,Surface,19,Image 1,1,316,
0,,Surface,19,Image 1,1,317,
0,,Surface,19,Image 1,1,324,
0,,Surface,19,Image 1,1,325,
0,,Surface,19,Image 1,1,330,
0,,Surface,19,Image 1,1,331,
0,,Surface,19,Image 1,1,334,
0,,Surface,19,Image 1,1,335,
0,,Surface,19,Image 1,1,336,
0,,Surface,19,Image 1,1,337,
0,,Surface,19,Image 1,1,338,
0,,Surface,19,Image 1,1,339,
0,,Surface,19,Image 1,1,340,
0,,Surface,19,Image 1,1,341,
0,,Surface,19,Image 1,1,342,
0,,Surface,19,Image 1,1,343,
0,,Surface,19,Image 1,1,344,
0,,Surface,19,Image 1,1,347,
0,,Surface,19,Image 1,1,348,
0,,Surface,19,Image 1,1,349,
0,,Surface,19,Image 1,1,351,
0,,Surface,19,Image 1,1,355,
0,,Surface,19,Image 1,1,356,
0,,Surface,19,Image 1,1,361,
0,,Surface,19,Image 1,1,362,
0,,Surface,19,Image 1,1,363,
0,,Surface,19,Image 1,1,364,
0,,Surface,19,Image 1,1,365,
0,,Surface,19,Image 1,1,369,
0,,Surface,19,Image 1,1,371,
0,,Surface,19,Image 1,1,372,
0,,Surface,19,Image 1,1,373,
0,,Surface,19,Image 1,1,374,
0,,Surface,19,Image 1,1,376,
0,,Surface,19,Image 1,1,378,
0,,Surface,19,Image 1,1,379,
0,,Surface,19,Image 1,1,381,
0,,Surface,19,Image 1,1,383,
0,,Surface,19,Image 1,1,385,
0,,Surface,19,Image 1,1,386,
0,,Surface,19,Image 1,1,388,
0,,Surface,19,Image 1,1,389,
0,,Surface,19,Image 1,1,390,
0,,Surface,19,Image 1,1,393,
0,,Surface,19,Image 1,1,396,
0,,Surface,19,Image 1,1,397,
0,,Surface,19,Image 1,1,398,
0,,Surface,19,Image 1,1,399,
0,,Surface,19,Image 1,1,400,
0,,Surface,19,Image 1,1,401,
0,,Surface,19,Image 1,1,402,
0,,Surface,19,Image 1,1,405,
0,,Surface,19,Image 1,1,406,
0,,Surface,19,Image 1,1,413,
0,,Surface,19,Image 1,1,420,
0,,Surface,19,Image 1,1,421,
0,,Surface,19,Image 1,1,426,
0,,Surface,19,Image 1,1,427,
0,,Surface,19,Image 1,1,428,
0,,Surface,19,Image 1,1,437,
0,,Surface,19,Image 1,1,442,
0,,Surface,19,Image 1,1,443,
0,,Surface,19,Image 1,1,445,
0,,Surface,19,Image 1,1,447,
0,,Surface,19,Image 1,1,448,
