
Sphericity
 ==================== 
Sphericity,Unit,Category,Time,ID,
0.818745,,Surface,1,442,
0.867781,,Surface,1,443,
0.806376,,Surface,1,445,
0.939482,,Surface,1,447,
0.809882,,Surface,1,448,
0.800345,,Surface,1,449,
0.941382,,Surface,1,453,
0.847233,,Surface,1,457,
0.843971,,Surface,1,458,
0.82003,,Surface,1,459,
0.829441,,Surface,1,462,
0.827336,,Surface,1,465,
0.852764,,Surface,1,469,
0.828881,,Surface,1,473,
0.752471,,Surface,1,476,
0.831772,,Surface,1,478,
0.833127,,Surface,1,480,
0.829147,,Surface,1,487,
0.867889,,Surface,1,488,
0.843395,,Surface,1,489,
0.80355,,Surface,1,492,
0.819138,,Surface,1,494,
0.793974,,Surface,1,495,
0.769485,,Surface,1,497,
0.780757,,Surface,1,498,
0.791791,,Surface,1,503,
0.84658,,Surface,1,504,
0.781357,,Surface,1,506,
0.785209,,Surface,1,509,
0.814095,,Surface,1,510,
0.785341,,Surface,1,511,
0.799292,,Surface,1,512,
0.818906,,Surface,1,514,
0.909902,,Surface,1,515,
0.914863,,Surface,1,516,
0.747463,,Surface,1,520,
0.886067,,Surface,1,521,
0.842068,,Surface,1,523,
0.856345,,Surface,1,524,
0.904828,,Surface,1,525,
0.900176,,Surface,1,526,
0.751285,,Surface,1,527,
0.881478,,Surface,1,528,
0.772074,,Surface,1,533,
0.767513,,Surface,1,534,
0.798339,,Surface,1,535,
0.911831,,Surface,1,536,
0.87537,,Surface,1,538,
0.826404,,Surface,1,539,
0.777487,,Surface,1,540,
0.863966,,Surface,1,541,
0.913414,,Surface,1,542,
0.873943,,Surface,1,545,
0.725015,,Surface,1,546,
0.76645,,Surface,1,548,
0.857602,,Surface,1,551,
0.906468,,Surface,1,552,
0.795239,,Surface,1,554,
0.870888,,Surface,1,556,
0.753668,,Surface,1,561,
0.945035,,Surface,1,562,
0.834857,,Surface,1,563,
0.71071,,Surface,1,565,
0.906187,,Surface,1,567,
0.761462,,Surface,1,568,
0.831551,,Surface,1,570,
0.842633,,Surface,1,572,
0.827393,,Surface,1,573,
0.84334,,Surface,1,574,
0.808234,,Surface,1,576,
0.896685,,Surface,1,580,
0.876936,,Surface,1,581,
0.816071,,Surface,1,582,
0.864902,,Surface,1,583,
0.729016,,Surface,1,584,
0.786438,,Surface,1,588,
0.794835,,Surface,1,590,
0.856388,,Surface,1,592,
0.828959,,Surface,1,594,
0.865868,,Surface,1,596,
0.824864,,Surface,1,601,
0.878557,,Surface,1,602,
0.851086,,Surface,1,603,
0.843386,,Surface,1,604,
0.806007,,Surface,1,607,
0.929092,,Surface,1,608,
0.865924,,Surface,1,609,
0.874036,,Surface,1,610,
0.848779,,Surface,1,611,
0.84732,,Surface,1,612,
0.824756,,Surface,1,613,
0.87417,,Surface,1,614,
0.828312,,Surface,1,616,
0.91453,,Surface,1,617,
0.709254,,Surface,1,619,
0.891361,,Surface,1,625,
0.924033,,Surface,1,627,
0.954942,,Surface,1,628,
0.836511,,Surface,1,629,
0.901052,,Surface,1,630,
0.790783,,Surface,1,631,
0.793556,,Surface,1,632,
0.842084,,Surface,1,634,
0.791765,,Surface,1,636,
0.898561,,Surface,1,638,
0.760924,,Surface,1,640,
0.72867,,Surface,1,641,
0.817884,,Surface,1,643,
0.896806,,Surface,1,644,
0.812523,,Surface,1,646,
0.874103,,Surface,1,647,
0.872685,,Surface,1,651,
0.857984,,Surface,1,652,
0.842816,,Surface,1,653,
0.874048,,Surface,1,654,
0.906799,,Surface,1,658,
0.8172,,Surface,1,660,
0.807135,,Surface,1,662,
0.846532,,Surface,1,663,
0.834375,,Surface,1,664,
0.781762,,Surface,1,666,
0.811898,,Surface,1,669,
0.793678,,Surface,1,672,
0.906365,,Surface,1,673,
0.919113,,Surface,1,674,
0.865182,,Surface,1,675,
0.807997,,Surface,1,676,
0.79114,,Surface,1,678,
0.809712,,Surface,1,679,
0.892514,,Surface,1,680,
0.761252,,Surface,1,682,
0.789574,,Surface,1,684,
0.923709,,Surface,1,685,
0.885126,,Surface,1,686,
0.908376,,Surface,1,687,
0.815653,,Surface,1,688,
0.752146,,Surface,1,690,
0.846612,,Surface,1,691,
0.83323,,Surface,1,693,
0.86825,,Surface,1,694,
0.796225,,Surface,1,697,
0.817602,,Surface,1,699,
0.764017,,Surface,1,700,
0.865386,,Surface,1,701,
0.824409,,Surface,1,702,
0.781127,,Surface,1,703,
0.831912,,Surface,1,706,
0.859721,,Surface,1,709,
0.864777,,Surface,1,710,
0.859934,,Surface,1,711,
0.875284,,Surface,1,712,
0.859441,,Surface,1,713,
0.822736,,Surface,1,717,
0.777079,,Surface,1,719,
0.842233,,Surface,1,720,
0.725352,,Surface,1,721,
0.889741,,Surface,1,723,
0.779563,,Surface,1,725,
0.749734,,Surface,1,728,
0.747287,,Surface,1,730,
0.892296,,Surface,1,731,
0.795181,,Surface,1,736,
0.766829,,Surface,1,737,
0.84772,,Surface,1,739,
0.902542,,Surface,1,741,
0.843643,,Surface,1,744,
0.796261,,Surface,1,747,
0.744353,,Surface,1,751,
0.897977,,Surface,1,752,
0.875127,,Surface,1,753,
0.847306,,Surface,1,754,
0.752886,,Surface,1,755,
0.781565,,Surface,1,757,
0.777084,,Surface,1,758,
0.860385,,Surface,1,759,
0.872122,,Surface,1,761,
0.844188,,Surface,1,766,
0.812022,,Surface,1,772,
0.773407,,Surface,1,773,
0.783509,,Surface,1,774,
0.845506,,Surface,1,775,
0.821836,,Surface,1,776,
0.790779,,Surface,1,780,
0.776201,,Surface,1,786,
0.753933,,Surface,1,787,
0.857406,,Surface,1,788,
0.971969,,Surface,1,791,
0.887637,,Surface,1,794,
0.779533,,Surface,1,797,
0.796547,,Surface,1,798,
0.872868,,Surface,1,799,
0.947057,,Surface,1,800,
0.884837,,Surface,1,801,
0.846477,,Surface,1,802,
0.78108,,Surface,1,803,
0.821204,,Surface,1,804,
0.805278,,Surface,1,805,
0.881895,,Surface,1,810,
0.867828,,Surface,1,811,
0.859379,,Surface,1,812,
0.806898,,Surface,1,813,
0.887347,,Surface,1,814,
0.898139,,Surface,1,816,
