
Ellipticity (prolate)
 ==================== 
Ellipticity (prolate),Unit,Category,Time,ID,
0.601038,,Surface,1,1023,
0.353256,,Surface,1,1024,
0.383124,,Surface,1,1032,
0.354203,,Surface,1,1034,
0.620076,,Surface,1,1035,
0.388544,,Surface,1,1036,
0.252607,,Surface,1,1037,
0.573011,,Surface,1,1038,
0.311739,,Surface,1,1039,
0.260129,,Surface,1,1040,
0.370727,,Surface,1,1041,
0.253047,,Surface,1,1045,
0.473023,,Surface,1,1049,
0.285621,,Surface,1,1052,
0.279539,,Surface,1,1053,
0.383442,,Surface,1,1056,
0.349844,,Surface,1,1057,
0.292154,,Surface,1,1058,
0.652,,Surface,1,1059,
0.58911,,Surface,1,1060,
0.189679,,Surface,1,1061,
0.336063,,Surface,1,1063,
0.178024,,Surface,1,1064,
0.455685,,Surface,1,1065,
0.327319,,Surface,1,1066,
0.490991,,Surface,1,1067,
0.343307,,Surface,1,1068,
0.728214,,Surface,1,1070,
0.639116,,Surface,1,1071,
0.305384,,Surface,1,1072,
0.502771,,Surface,1,1073,
0.390169,,Surface,1,1074,
0.515859,,Surface,1,1075,
0.436966,,Surface,1,1076,
0.353605,,Surface,1,1077,
0.306749,,Surface,1,1081,
0.391213,,Surface,1,1082,
0.561793,,Surface,1,1083,
0.45473,,Surface,1,1084,
0.440822,,Surface,1,1085,
0.221561,,Surface,1,1086,
0.328657,,Surface,1,1088,
0.721471,,Surface,1,1090,
0.433109,,Surface,1,1091,
0.625395,,Surface,1,1092,
0.467177,,Surface,1,1093,
0.527753,,Surface,1,1095,
0.250873,,Surface,1,1096,
0.527802,,Surface,1,1099,
0.686167,,Surface,1,1100,
0.346223,,Surface,1,1104,
0.602397,,Surface,1,1106,
0.369385,,Surface,1,1108,
0.262032,,Surface,1,1111,
0.545673,,Surface,1,1112,
0.637829,,Surface,1,1113,
0.53713,,Surface,1,1114,
0.379279,,Surface,1,1115,
0.312039,,Surface,1,1116,
0.604957,,Surface,1,1118,
0.728493,,Surface,1,1122,
0.336691,,Surface,1,1125,
0.244835,,Surface,1,1126,
0.287581,,Surface,1,1128,
0.570829,,Surface,1,1132,
0.27169,,Surface,1,1133,
0.198633,,Surface,1,1136,
0.633441,,Surface,1,1138,
0.354266,,Surface,1,1139,
0.384097,,Surface,1,1140,
0.584296,,Surface,1,1141,
0.380512,,Surface,1,1143,
0.552012,,Surface,1,1145,
0.646974,,Surface,1,1150,
0.615675,,Surface,1,1151,
0.483556,,Surface,1,1153,
0.484482,,Surface,1,1154,
0.337707,,Surface,1,1157,
0.453287,,Surface,1,1158,
0.621121,,Surface,1,1159,
0.440763,,Surface,1,1160,
0.440425,,Surface,1,1162,
0.52546,,Surface,1,1163,
0.43162,,Surface,1,1164,
0.477838,,Surface,1,1165,
0.215404,,Surface,1,1167,
0.388761,,Surface,1,1168,
0.527965,,Surface,1,1169,
0.465977,,Surface,1,1171,
0.582624,,Surface,1,1173,
0.422924,,Surface,1,1177,
0.602927,,Surface,1,1178,
0.483874,,Surface,1,1179,
0.395387,,Surface,1,1180,
0.716441,,Surface,1,1181,
0.469863,,Surface,1,1183,
0.323636,,Surface,1,1185,
0.457401,,Surface,1,1190,
0.494963,,Surface,1,1192,
0.63221,,Surface,1,1194,
0.398382,,Surface,1,1195,
0.516094,,Surface,1,1196,
0.486125,,Surface,1,1197,
0.370286,,Surface,1,1198,
0.305973,,Surface,1,1201,
0.474432,,Surface,1,1203,
0.450856,,Surface,1,1205,
0.370085,,Surface,1,1206,
0.569082,,Surface,1,1209,
0.402804,,Surface,1,1212,
0.515258,,Surface,1,1213,
0.385567,,Surface,1,1214,
0.339922,,Surface,1,1215,
0.550937,,Surface,1,1216,
0.445127,,Surface,1,1217,
0.307722,,Surface,1,1218,
0.297868,,Surface,1,1224,
0.339009,,Surface,1,1226,
0.451124,,Surface,1,1232,
0.307728,,Surface,1,1234,
0.365389,,Surface,1,1237,
0.56447,,Surface,1,1238,
0.219042,,Surface,1,1242,
0.324134,,Surface,1,1245,
0.53641,,Surface,1,1247,
0.652645,,Surface,1,1248,
0.463436,,Surface,1,1251,
0.55619,,Surface,1,1252,
0.505047,,Surface,1,1253,
0.300235,,Surface,1,1256,
0.580822,,Surface,1,1257,
0.681992,,Surface,1,1258,
0.657833,,Surface,1,1260,
0.60342,,Surface,1,1262,
0.713375,,Surface,1,1263,
0.218266,,Surface,1,1265,
0.260072,,Surface,1,1266,
0.594392,,Surface,1,1267,
0.456912,,Surface,1,1268,
0.373942,,Surface,1,1269,
0.469718,,Surface,1,1271,
0.243402,,Surface,1,1272,
0.479707,,Surface,1,1273,
0.558304,,Surface,1,1274,
0.173943,,Surface,1,1276,
0.386485,,Surface,1,1277,
0.377286,,Surface,1,1278,
0.514213,,Surface,1,1279,
0.265503,,Surface,1,1281,
0.494887,,Surface,1,1282,
0.346811,,Surface,1,1287,
0.306365,,Surface,1,1290,
0.445012,,Surface,1,1292,
0.325558,,Surface,1,1293,
0.343865,,Surface,1,1295,
0.305007,,Surface,1,1298,
0.208443,,Surface,1,1302,
0.498785,,Surface,1,1308,
0.474397,,Surface,1,1313,
0.372953,,Surface,1,1318,
0.199772,,Surface,1,1320,
0.215546,,Surface,1,1321,
0.40811,,Surface,1,1322,
0.29759,,Surface,1,1323,
0.573492,,Surface,1,1324,
0.455707,,Surface,1,1326,
0.627927,,Surface,1,1327,
0.209004,,Surface,1,1333,
0.609252,,Surface,1,1334,
0.502327,,Surface,1,1335,
0.447512,,Surface,1,1337,
0.364659,,Surface,1,1339,
0.440653,,Surface,1,1340,
0.76642,,Surface,1,1341,
0.501562,,Surface,1,1342,
0.663303,,Surface,1,1345,
0.491703,,Surface,1,1346,
0.538889,,Surface,1,1348,
0.485405,,Surface,1,1350,
0.315713,,Surface,1,1352,
0.368101,,Surface,1,1353,
0.539645,,Surface,1,1354,
0.244106,,Surface,1,1356,
0.493599,,Surface,1,1360,
0.564619,,Surface,1,1362,
0.385266,,Surface,1,1364,
0.653035,,Surface,1,1369,
0.232043,,Surface,1,1370,
0.0904578,,Surface,1,1374,
0.319782,,Surface,1,1376,
0.487863,,Surface,1,1378,
0.245907,,Surface,1,1379,
0.531793,,Surface,1,1383,
0.296072,,Surface,1,1386,
0.495886,,Surface,1,1387,
0.460456,,Surface,1,1388,
0.509547,,Surface,1,1389,
0.545926,,Surface,1,1390,
0.536345,,Surface,1,1393,
0.327042,,Surface,1,1394,
0.392388,,Surface,1,1395,
0.366591,,Surface,1,1396,
0.261381,,Surface,1,1401,
0.328569,,Surface,1,1402,
0.429593,,Surface,1,1404,
0.436208,,Surface,1,1405,
0.327002,,Surface,1,1408,
0.52473,,Surface,1,1411,
0.344926,,Surface,1,1412,
0.331064,,Surface,1,1413,
0.61306,,Surface,1,1414,
0.304382,,Surface,1,1415,
0.617401,,Surface,1,1417,
0.457336,,Surface,1,1420,
0.456243,,Surface,1,1421,
0.51304,,Surface,1,1422,
0.380908,,Surface,1,1423,
0.590871,,Surface,1,1424,
0.408494,,Surface,1,1429,
0.309312,,Surface,1,1430,
0.193347,,Surface,1,1432,
0.636757,,Surface,1,1433,
0.211542,,Surface,1,1434,
0.536428,,Surface,1,1436,
0.561706,,Surface,1,1437,
0.455756,,Surface,1,1438,
0.333823,,Surface,1,1439,
0.359742,,Surface,1,1440,
0.358444,,Surface,1,1441,
0.35076,,Surface,1,1442,
0.466193,,Surface,1,1445,
0.721828,,Surface,1,1447,
0.694348,,Surface,1,1448,
0.2538,,Surface,1,1449,
0.4762,,Surface,1,1451,
0.547812,,Surface,1,1452,
0.612449,,Surface,1,1453,
0.294356,,Surface,1,1456,
0.411965,,Surface,1,1462,
0.64209,,Surface,1,1463,
0.469949,,Surface,1,1465,
0.339206,,Surface,1,1467,
0.588357,,Surface,1,1470,
0.457681,,Surface,1,1471,
0.427015,,Surface,1,1472,
0.378439,,Surface,1,1474,
0.394291,,Surface,1,1477,
0.387539,,Surface,1,1479,
0.275596,,Surface,1,1480,
0.633998,,Surface,1,1481,
0.567431,,Surface,1,1483,
0.322504,,Surface,1,1485,
0.515085,,Surface,1,1486,
0.45297,,Surface,1,1487,
0.521617,,Surface,1,1490,
0.2703,,Surface,1,1491,
0.478946,,Surface,1,1493,
0.552085,,Surface,1,1497,
0.177642,,Surface,1,1501,
0.313228,,Surface,1,1503,
0.686183,,Surface,1,1506,
0.478471,,Surface,1,1507,
0.307764,,Surface,1,1509,
0.353518,,Surface,1,1511,
0.444569,,Surface,1,1512,
0.542721,,Surface,1,1514,
0.371961,,Surface,1,1515,
0.636744,,Surface,1,1516,
0.584362,,Surface,1,1517,
0.614944,,Surface,1,1518,
0.440954,,Surface,1,1519,
0.46424,,Surface,1,1520,
0.40939,,Surface,1,1521,
0.591606,,Surface,1,1522,
0.346375,,Surface,1,1523,
0.544077,,Surface,1,1524,
0.579847,,Surface,1,1527,
0.370757,,Surface,1,1528,
0.471846,,Surface,1,1529,
0.495074,,Surface,1,1535,
0.226458,,Surface,1,1537,
0.341988,,Surface,1,1538,
0.503086,,Surface,1,1540,
0.545065,,Surface,1,1541,
0.237687,,Surface,1,1543,
0.576992,,Surface,1,1547,
0.676656,,Surface,1,1548,
0.633191,,Surface,1,1549,
0.471388,,Surface,1,1550,
0.528039,,Surface,1,1551,
0.441135,,Surface,1,1553,
0.265585,,Surface,1,1554,
0.238666,,Surface,1,1555,
0.551286,,Surface,1,1556,
0.340682,,Surface,1,1557,
0.585247,,Surface,1,1558,
0.459216,,Surface,1,1559,
0.664548,,Surface,1,1564,
0.197444,,Surface,1,1566,
0.463425,,Surface,1,1568,
0.616937,,Surface,1,1570,
0.548535,,Surface,1,1571,
0.418984,,Surface,1,1573,
0.354288,,Surface,1,1574,
0.421901,,Surface,1,1575,
0.415773,,Surface,1,1577,
0.421083,,Surface,1,1581,
0.264917,,Surface,1,1582,
0.658201,,Surface,1,1583,
0.484113,,Surface,1,1585,
0.594794,,Surface,1,1586,
0.513656,,Surface,1,1589,
0.555016,,Surface,1,1590,
0.552317,,Surface,1,1591,
0.29467,,Surface,1,1592,
0.319154,,Surface,1,1595,
0.542248,,Surface,1,1596,
0.484386,,Surface,1,1598,
0.442706,,Surface,1,1602,
0.450112,,Surface,1,1603,
0.282111,,Surface,1,1604,
0.199291,,Surface,1,1605,
0.288935,,Surface,1,1606,
0.76157,,Surface,1,1607,
0.439861,,Surface,1,1608,
0.217293,,Surface,1,1609,
0.211472,,Surface,1,1611,
0.464356,,Surface,1,1613,
0.284432,,Surface,1,1617,
0.581941,,Surface,1,1624,
0.408895,,Surface,1,1628,
0.334496,,Surface,1,1630,
0.355884,,Surface,1,1632,
0.559321,,Surface,1,1633,
0.380871,,Surface,1,1634,
0.41555,,Surface,1,1636,
0.435972,,Surface,1,1637,
0.262053,,Surface,1,1638,
0.564821,,Surface,1,1640,
0.313209,,Surface,1,1641,
0.425835,,Surface,1,1642,
0.277977,,Surface,1,1646,
0.266721,,Surface,1,1647,
0.367822,,Surface,1,1649,
0.313196,,Surface,1,1652,
0.21297,,Surface,1,1654,
0.515018,,Surface,1,1656,
0.486243,,Surface,1,1657,
0.279516,,Surface,1,1658,
0.426382,,Surface,1,1659,
0.526763,,Surface,1,1661,
0.478117,,Surface,1,1662,
0.648969,,Surface,1,1663,
0.302824,,Surface,1,1665,
0.542,,Surface,1,1666,
0.587851,,Surface,1,1667,
0.53584,,Surface,1,1668,
0.470777,,Surface,1,1669,
0.527119,,Surface,1,1670,
