
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
38.1321,,Surface,6,Image 1,1,2,
83.6828,,Surface,6,Image 1,1,3,
69.0633,,Surface,6,Image 1,1,4,
11.3638,,Surface,6,Image 1,1,5,
47.4401,,Surface,6,Image 1,1,6,
68.9219,,Surface,6,Image 1,1,7,
14.4996,,Surface,6,Image 1,1,8,
9.86274,,Surface,6,Image 1,1,10,
58.6554,,Surface,6,Image 1,1,11,
48.6759,,Surface,6,Image 1,1,12,
70.1299,,Surface,6,Image 1,1,13,
71.9365,,Surface,6,Image 1,1,18,
11.4011,,Surface,6,Image 1,1,19,
5.04303,,Surface,6,Image 1,1,21,
10.7168,,Surface,6,Image 1,1,22,
3.85929,,Surface,6,Image 1,1,24,
9.02064,,Surface,6,Image 1,1,25,
158.106,,Surface,6,Image 1,1,26,
16.3953,,Surface,6,Image 1,1,28,
78.844,,Surface,6,Image 1,1,29,
26.1128,,Surface,6,Image 1,1,35,
130.146,,Surface,6,Image 1,1,37,
22.1565,,Surface,6,Image 1,1,38,
126.996,,Surface,6,Image 1,1,40,
26.3088,,Surface,6,Image 1,1,45,
29.9832,,Surface,6,Image 1,1,46,
105.096,,Surface,6,Image 1,1,49,
12.6246,,Surface,6,Image 1,1,52,
20.38,,Surface,6,Image 1,1,54,
17.8227,,Surface,6,Image 1,1,58,
45.162,,Surface,6,Image 1,1,60,
64.7814,,Surface,6,Image 1,1,61,
6.99073,,Surface,6,Image 1,1,63,
71.843,,Surface,6,Image 1,1,64,
117.381,,Surface,6,Image 1,1,65,
9.70797,,Surface,6,Image 1,1,67,
62.6592,,Surface,6,Image 1,1,71,
3.53906,,Surface,6,Image 1,1,72,
30.5931,,Surface,6,Image 1,1,73,
22.728,,Surface,6,Image 1,1,74,
125.985,,Surface,6,Image 1,1,76,
79.6579,,Surface,6,Image 1,1,77,
28.5592,,Surface,6,Image 1,1,79,
3.97602,,Surface,6,Image 1,1,81,
88.5623,,Surface,6,Image 1,1,82,
130.071,,Surface,6,Image 1,1,88,
8.64397,,Surface,6,Image 1,1,89,
49.7165,,Surface,6,Image 1,1,91,
10.2037,,Surface,6,Image 1,1,93,
95.43,,Surface,6,Image 1,1,97,
354.142,,Surface,6,Image 1,1,100,
2.02966,,Surface,6,Image 1,1,101,
10.3539,,Surface,6,Image 1,1,102,
61.6979,,Surface,6,Image 1,1,103,
36.9859,,Surface,6,Image 1,1,106,
319.022,,Surface,6,Image 1,1,107,
452.038,,Surface,6,Image 1,1,110,
153.986,,Surface,6,Image 1,1,111,
16.1503,,Surface,6,Image 1,1,112,
252.139,,Surface,6,Image 1,1,113,
104.891,,Surface,6,Image 1,1,118,
439.979,,Surface,6,Image 1,1,119,
158.472,,Surface,6,Image 1,1,120,
91.2787,,Surface,6,Image 1,1,122,
42.4196,,Surface,6,Image 1,1,123,
83.61,,Surface,6,Image 1,1,124,
91.5321,,Surface,6,Image 1,1,128,
178.117,,Surface,6,Image 1,1,134,
163.28,,Surface,6,Image 1,1,136,
287.913,,Surface,6,Image 1,1,137,
228.544,,Surface,6,Image 1,1,138,
70.4313,,Surface,6,Image 1,1,139,
99.7037,,Surface,6,Image 1,1,140,
32.6778,,Surface,6,Image 1,1,141,
46.0985,,Surface,6,Image 1,1,143,
81.6305,,Surface,6,Image 1,1,146,
38.3238,,Surface,6,Image 1,1,150,
101.013,,Surface,6,Image 1,1,154,
66.5278,,Surface,6,Image 1,1,155,
38.2988,,Surface,6,Image 1,1,156,
100.429,,Surface,6,Image 1,1,159,
30.3965,,Surface,6,Image 1,1,161,
60.7554,,Surface,6,Image 1,1,164,
33.6859,,Surface,6,Image 1,1,165,
70.0215,,Surface,6,Image 1,1,167,
47.1321,,Surface,6,Image 1,1,171,
54.0612,,Surface,6,Image 1,1,172,
66.5135,,Surface,6,Image 1,1,173,
21.035,,Surface,6,Image 1,1,174,
36.2117,,Surface,6,Image 1,1,177,
31.9005,,Surface,6,Image 1,1,180,
12.4557,,Surface,6,Image 1,1,181,
91.1421,,Surface,6,Image 1,1,190,
17.1287,,Surface,6,Image 1,1,192,
2.82365,,Surface,6,Image 1,1,193,
3.69597,,Surface,6,Image 1,1,195,
42.8528,,Surface,6,Image 1,1,199,
10.9582,,Surface,6,Image 1,1,200,
18.7141,,Surface,6,Image 1,1,201,
14.3724,,Surface,6,Image 1,1,203,
15.4272,,Surface,6,Image 1,1,208,
42.4022,,Surface,6,Image 1,1,209,
13.1957,,Surface,6,Image 1,1,210,
22.0472,,Surface,6,Image 1,1,213,
25.0352,,Surface,6,Image 1,1,214,
31.5385,,Surface,6,Image 1,1,215,
15.7413,,Surface,6,Image 1,1,216,
13.1692,,Surface,6,Image 1,1,217,
181.892,,Surface,6,Image 1,1,218,
19.2886,,Surface,6,Image 1,1,219,
38.6457,,Surface,6,Image 1,1,221,
1.71824,,Surface,6,Image 1,1,225,
17.4044,,Surface,6,Image 1,1,227,
57.0631,,Surface,6,Image 1,1,228,
5.6042,,Surface,6,Image 1,1,230,
62.8003,,Surface,6,Image 1,1,233,
6.54551,,Surface,6,Image 1,1,234,
37.4619,,Surface,6,Image 1,1,236,
