
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
287.624,,Surface,2,Image 1,1,2,
351.17,,Surface,2,Image 1,1,3,
255.533,,Surface,2,Image 1,1,4,
241.788,,Surface,2,Image 1,1,5,
263.75,,Surface,2,Image 1,1,6,
221.013,,Surface,2,Image 1,1,7,
303.663,,Surface,2,Image 1,1,8,
262.964,,Surface,2,Image 1,1,10,
237.838,,Surface,2,Image 1,1,11,
248.606,,Surface,2,Image 1,1,12,
275.078,,Surface,2,Image 1,1,13,
271.427,,Surface,2,Image 1,1,18,
231.202,,Surface,2,Image 1,1,19,
249.306,,Surface,2,Image 1,1,21,
233.049,,Surface,2,Image 1,1,22,
261.279,,Surface,2,Image 1,1,24,
239.609,,Surface,2,Image 1,1,25,
309.231,,Surface,2,Image 1,1,26,
260.364,,Surface,2,Image 1,1,28,
271.203,,Surface,2,Image 1,1,29,
260.73,,Surface,2,Image 1,1,35,
283.362,,Surface,2,Image 1,1,37,
287.278,,Surface,2,Image 1,1,38,
336.138,,Surface,2,Image 1,1,40,
248,,Surface,2,Image 1,1,45,
302.072,,Surface,2,Image 1,1,46,
340.74,,Surface,2,Image 1,1,49,
279.346,,Surface,2,Image 1,1,52,
274.697,,Surface,2,Image 1,1,54,
267.748,,Surface,2,Image 1,1,58,
294.092,,Surface,2,Image 1,1,60,
374.007,,Surface,2,Image 1,1,61,
308.393,,Surface,2,Image 1,1,63,
254.613,,Surface,2,Image 1,1,64,
279.443,,Surface,2,Image 1,1,65,
232.079,,Surface,2,Image 1,1,67,
347.322,,Surface,2,Image 1,1,71,
413.568,,Surface,2,Image 1,1,72,
241.367,,Surface,2,Image 1,1,73,
261.783,,Surface,2,Image 1,1,74,
280.132,,Surface,2,Image 1,1,76,
254.753,,Surface,2,Image 1,1,77,
536.622,,Surface,2,Image 1,1,79,
263.919,,Surface,2,Image 1,1,81,
353.373,,Surface,2,Image 1,1,82,
270.148,,Surface,2,Image 1,1,88,
340.945,,Surface,2,Image 1,1,89,
254.997,,Surface,2,Image 1,1,91,
229.055,,Surface,2,Image 1,1,93,
236.861,,Surface,2,Image 1,1,97,
416.788,,Surface,2,Image 1,1,100,
235.742,,Surface,2,Image 1,1,101,
274.793,,Surface,2,Image 1,1,102,
299.558,,Surface,2,Image 1,1,103,
285.081,,Surface,2,Image 1,1,106,
267.13,,Surface,2,Image 1,1,107,
244.568,,Surface,2,Image 1,1,110,
293.626,,Surface,2,Image 1,1,111,
254.539,,Surface,2,Image 1,1,112,
310.812,,Surface,2,Image 1,1,113,
236.756,,Surface,2,Image 1,1,118,
256.623,,Surface,2,Image 1,1,119,
237.381,,Surface,2,Image 1,1,120,
248.119,,Surface,2,Image 1,1,122,
259.732,,Surface,2,Image 1,1,123,
289.149,,Surface,2,Image 1,1,124,
276.66,,Surface,2,Image 1,1,128,
271.193,,Surface,2,Image 1,1,134,
279.754,,Surface,2,Image 1,1,136,
250.202,,Surface,2,Image 1,1,137,
247.146,,Surface,2,Image 1,1,138,
343.651,,Surface,2,Image 1,1,139,
272.192,,Surface,2,Image 1,1,140,
258.553,,Surface,2,Image 1,1,141,
276.384,,Surface,2,Image 1,1,143,
250.941,,Surface,2,Image 1,1,146,
284.258,,Surface,2,Image 1,1,150,
265.852,,Surface,2,Image 1,1,154,
253.982,,Surface,2,Image 1,1,155,
264.284,,Surface,2,Image 1,1,156,
266.454,,Surface,2,Image 1,1,159,
243.962,,Surface,2,Image 1,1,161,
285.193,,Surface,2,Image 1,1,164,
254.889,,Surface,2,Image 1,1,165,
302.964,,Surface,2,Image 1,1,167,
244.16,,Surface,2,Image 1,1,171,
283.726,,Surface,2,Image 1,1,172,
271.129,,Surface,2,Image 1,1,173,
256.822,,Surface,2,Image 1,1,174,
255.866,,Surface,2,Image 1,1,177,
243.022,,Surface,2,Image 1,1,180,
224.322,,Surface,2,Image 1,1,181,
