
Intensity Sum Ch=39 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
3.5655e+07,,Surface,39,Image 1,1,2,
6.14008e+06,,Surface,39,Image 1,1,3,
9.53662e+06,,Surface,39,Image 1,1,4,
3.34732e+06,,Surface,39,Image 1,1,5,
1.83727e+07,,Surface,39,Image 1,1,6,
3.3842e+06,,Surface,39,Image 1,1,7,
2.63061e+06,,Surface,39,Image 1,1,8,
3.87331e+06,,Surface,39,Image 1,1,10,
5.93464e+06,,Surface,39,Image 1,1,11,
1.68167e+07,,Surface,39,Image 1,1,12,
2.23563e+07,,Surface,39,Image 1,1,13,
1.65057e+07,,Surface,39,Image 1,1,18,
3.49762e+06,,Surface,39,Image 1,1,19,
3.34376e+06,,Surface,39,Image 1,1,21,
4.3581e+06,,Surface,39,Image 1,1,22,
4.35268e+06,,Surface,39,Image 1,1,24,
1.73323e+06,,Surface,39,Image 1,1,25,
1.19613e+07,,Surface,39,Image 1,1,26,
6.5681e+06,,Surface,39,Image 1,1,28,
8.01176e+06,,Surface,39,Image 1,1,29,
1.20225e+07,,Surface,39,Image 1,1,35,
7.45616e+06,,Surface,39,Image 1,1,37,
9.63126e+06,,Surface,39,Image 1,1,38,
1.04435e+07,,Surface,39,Image 1,1,40,
1.81682e+07,,Surface,39,Image 1,1,45,
3.14902e+06,,Surface,39,Image 1,1,46,
2.53273e+07,,Surface,39,Image 1,1,49,
2.74316e+06,,Surface,39,Image 1,1,52,
5.28958e+06,,Surface,39,Image 1,1,54,
6.47024e+06,,Surface,39,Image 1,1,58,
7.14697e+06,,Surface,39,Image 1,1,60,
1.60722e+07,,Surface,39,Image 1,1,61,
1.50428e+08,,Surface,39,Image 1,1,63,
1.41766e+07,,Surface,39,Image 1,1,64,
1.48563e+07,,Surface,39,Image 1,1,65,
3.26777e+06,,Surface,39,Image 1,1,67,
2.2017e+07,,Surface,39,Image 1,1,71,
2.91692e+06,,Surface,39,Image 1,1,72,
1.00213e+07,,Surface,39,Image 1,1,73,
3.36415e+06,,Surface,39,Image 1,1,74,
1.95393e+07,,Surface,39,Image 1,1,76,
9.37716e+06,,Surface,39,Image 1,1,77,
8.48751e+06,,Surface,39,Image 1,1,79,
2.26387e+06,,Surface,39,Image 1,1,81,
3.2731e+07,,Surface,39,Image 1,1,82,
1.85016e+07,,Surface,39,Image 1,1,88,
1.80765e+07,,Surface,39,Image 1,1,89,
5.57863e+06,,Surface,39,Image 1,1,91,
6.07844e+06,,Surface,39,Image 1,1,93,
8.01061e+06,,Surface,39,Image 1,1,97,
1.29071e+07,,Surface,39,Image 1,1,100,
1.58153e+07,,Surface,39,Image 1,1,101,
3.60857e+06,,Surface,39,Image 1,1,102,
1.35088e+07,,Surface,39,Image 1,1,103,
1.40202e+07,,Surface,39,Image 1,1,106,
5.93833e+06,,Surface,39,Image 1,1,107,
7.03115e+06,,Surface,39,Image 1,1,110,
1.58606e+07,,Surface,39,Image 1,1,111,
3.77366e+06,,Surface,39,Image 1,1,112,
1.24773e+07,,Surface,39,Image 1,1,113,
4.93543e+06,,Surface,39,Image 1,1,118,
5.5826e+06,,Surface,39,Image 1,1,119,
4.38596e+06,,Surface,39,Image 1,1,120,
1.40119e+07,,Surface,39,Image 1,1,122,
1.4097e+07,,Surface,39,Image 1,1,123,
7.60749e+06,,Surface,39,Image 1,1,124,
1.30997e+07,,Surface,39,Image 1,1,128,
4.28928e+06,,Surface,39,Image 1,1,134,
8.04685e+06,,Surface,39,Image 1,1,136,
4.60456e+06,,Surface,39,Image 1,1,137,
1.3398e+07,,Surface,39,Image 1,1,138,
1.53554e+07,,Surface,39,Image 1,1,139,
1.47104e+07,,Surface,39,Image 1,1,140,
4.98476e+06,,Surface,39,Image 1,1,141,
4.70492e+06,,Surface,39,Image 1,1,143,
5.27432e+06,,Surface,39,Image 1,1,146,
3.09396e+06,,Surface,39,Image 1,1,150,
2.29354e+06,,Surface,39,Image 1,1,154,
6.02032e+06,,Surface,39,Image 1,1,155,
2.33156e+06,,Surface,39,Image 1,1,156,
1.50592e+07,,Surface,39,Image 1,1,159,
7.25457e+06,,Surface,39,Image 1,1,161,
1.21495e+07,,Surface,39,Image 1,1,164,
5.90808e+06,,Surface,39,Image 1,1,165,
1.19754e+07,,Surface,39,Image 1,1,167,
1.3921e+07,,Surface,39,Image 1,1,171,
1.48192e+07,,Surface,39,Image 1,1,172,
6.90266e+06,,Surface,39,Image 1,1,173,
3.78129e+06,,Surface,39,Image 1,1,174,
4.56572e+06,,Surface,39,Image 1,1,177,
8.7649e+06,,Surface,39,Image 1,1,180,
2.52237e+06,,Surface,39,Image 1,1,181,
929097,,Surface,39,Image 1,1,190,
6.21263e+06,,Surface,39,Image 1,1,192,
7.24346e+06,,Surface,39,Image 1,1,193,
6.02331e+06,,Surface,39,Image 1,1,195,
2.07366e+07,,Surface,39,Image 1,1,199,
4.89831e+06,,Surface,39,Image 1,1,200,
1.0102e+07,,Surface,39,Image 1,1,201,
3.039e+07,,Surface,39,Image 1,1,203,
6.79989e+06,,Surface,39,Image 1,1,208,
1.51352e+07,,Surface,39,Image 1,1,209,
2.03774e+07,,Surface,39,Image 1,1,210,
1.22213e+07,,Surface,39,Image 1,1,213,
1.3921e+07,,Surface,39,Image 1,1,214,
7.35061e+06,,Surface,39,Image 1,1,215,
1.11295e+07,,Surface,39,Image 1,1,216,
7.76538e+06,,Surface,39,Image 1,1,217,
1.92992e+07,,Surface,39,Image 1,1,218,
2.25529e+06,,Surface,39,Image 1,1,219,
5.97469e+06,,Surface,39,Image 1,1,221,
1.78442e+06,,Surface,39,Image 1,1,225,
7.48663e+06,,Surface,39,Image 1,1,227,
1.23113e+07,,Surface,39,Image 1,1,228,
1.4434e+06,,Surface,39,Image 1,1,230,
1.53801e+07,,Surface,39,Image 1,1,233,
3.54164e+07,,Surface,39,Image 1,1,234,
5.86112e+06,,Surface,39,Image 1,1,236,
7.09114e+06,,Surface,39,Image 1,1,237,
5.51597e+06,,Surface,39,Image 1,1,238,
6.97108e+06,,Surface,39,Image 1,1,239,
2.04224e+07,,Surface,39,Image 1,1,241,
6.05633e+06,,Surface,39,Image 1,1,243,
5.25692e+06,,Surface,39,Image 1,1,245,
2.05004e+07,,Surface,39,Image 1,1,249,
1.69991e+07,,Surface,39,Image 1,1,250,
1.0485e+07,,Surface,39,Image 1,1,251,
1.60385e+07,,Surface,39,Image 1,1,253,
1.14597e+07,,Surface,39,Image 1,1,262,
5.65058e+06,,Surface,39,Image 1,1,263,
1.97571e+07,,Surface,39,Image 1,1,265,
7.54459e+06,,Surface,39,Image 1,1,266,
1.05469e+07,,Surface,39,Image 1,1,268,
1.18076e+06,,Surface,39,Image 1,1,269,
6.50064e+06,,Surface,39,Image 1,1,272,
9.70146e+06,,Surface,39,Image 1,1,274,
1.68126e+07,,Surface,39,Image 1,1,277,
1.3212e+07,,Surface,39,Image 1,1,279,
5.23513e+06,,Surface,39,Image 1,1,281,
1.17114e+07,,Surface,39,Image 1,1,282,
3.10924e+06,,Surface,39,Image 1,1,284,
5.95685e+06,,Surface,39,Image 1,1,285,
1.21826e+07,,Surface,39,Image 1,1,291,
1.61545e+07,,Surface,39,Image 1,1,293,
4.2963e+06,,Surface,39,Image 1,1,295,
2.18003e+06,,Surface,39,Image 1,1,297,
4.71765e+06,,Surface,39,Image 1,1,300,
3.60433e+06,,Surface,39,Image 1,1,302,
2.56441e+07,,Surface,39,Image 1,1,303,
1.19167e+07,,Surface,39,Image 1,1,309,
5.63786e+06,,Surface,39,Image 1,1,310,
6.98901e+06,,Surface,39,Image 1,1,316,
3.47432e+07,,Surface,39,Image 1,1,317,
7.08605e+06,,Surface,39,Image 1,1,324,
3.23093e+07,,Surface,39,Image 1,1,325,
1.49598e+07,,Surface,39,Image 1,1,330,
2.53129e+07,,Surface,39,Image 1,1,331,
1.44111e+07,,Surface,39,Image 1,1,334,
1.02801e+07,,Surface,39,Image 1,1,335,
9.60489e+06,,Surface,39,Image 1,1,336,
1.6845e+07,,Surface,39,Image 1,1,337,
3.78022e+07,,Surface,39,Image 1,1,338,
4.89824e+06,,Surface,39,Image 1,1,339,
4.97713e+06,,Surface,39,Image 1,1,340,
2.27573e+06,,Surface,39,Image 1,1,341,
5.46916e+06,,Surface,39,Image 1,1,342,
1.12165e+07,,Surface,39,Image 1,1,343,
2.0765e+07,,Surface,39,Image 1,1,344,
2.13985e+06,,Surface,39,Image 1,1,347,
1.90031e+07,,Surface,39,Image 1,1,348,
5.67922e+06,,Surface,39,Image 1,1,349,
7.0213e+06,,Surface,39,Image 1,1,351,
1.2215e+07,,Surface,39,Image 1,1,355,
1.38693e+06,,Surface,39,Image 1,1,356,
3.88887e+06,,Surface,39,Image 1,1,361,
1.30478e+06,,Surface,39,Image 1,1,362,
3.39848e+06,,Surface,39,Image 1,1,363,
7.92208e+06,,Surface,39,Image 1,1,364,
6.08453e+06,,Surface,39,Image 1,1,365,
5.69422e+06,,Surface,39,Image 1,1,369,
1.36395e+07,,Surface,39,Image 1,1,371,
5.84791e+06,,Surface,39,Image 1,1,372,
7.06373e+06,,Surface,39,Image 1,1,373,
1.65781e+07,,Surface,39,Image 1,1,374,
4.3954e+06,,Surface,39,Image 1,1,376,
1.85594e+07,,Surface,39,Image 1,1,378,
4.18552e+06,,Surface,39,Image 1,1,379,
7.94923e+06,,Surface,39,Image 1,1,381,
2.75134e+07,,Surface,39,Image 1,1,383,
3.98069e+07,,Surface,39,Image 1,1,385,
1.38616e+07,,Surface,39,Image 1,1,386,
1.94247e+07,,Surface,39,Image 1,1,388,
1.27147e+07,,Surface,39,Image 1,1,389,
3.41508e+07,,Surface,39,Image 1,1,390,
2.65462e+06,,Surface,39,Image 1,1,393,
1.11927e+07,,Surface,39,Image 1,1,396,
1.10962e+07,,Surface,39,Image 1,1,397,
1.02781e+07,,Surface,39,Image 1,1,398,
1.22145e+07,,Surface,39,Image 1,1,399,
3.71978e+06,,Surface,39,Image 1,1,400,
1.57375e+07,,Surface,39,Image 1,1,401,
8.79295e+06,,Surface,39,Image 1,1,402,
2.6467e+06,,Surface,39,Image 1,1,405,
1.81715e+07,,Surface,39,Image 1,1,406,
1.52271e+07,,Surface,39,Image 1,1,413,
1.63192e+07,,Surface,39,Image 1,1,420,
7.26363e+06,,Surface,39,Image 1,1,421,
2.07861e+07,,Surface,39,Image 1,1,426,
1.36159e+07,,Surface,39,Image 1,1,427,
1.21962e+07,,Surface,39,Image 1,1,428,
4.08832e+06,,Surface,39,Image 1,1,437,
5.22482e+06,,Surface,39,Image 1,1,442,
1.74411e+07,,Surface,39,Image 1,1,443,
8.57282e+06,,Surface,39,Image 1,1,445,
1.99942e+07,,Surface,39,Image 1,1,447,
3.35203e+06,,Surface,39,Image 1,1,448,
2.14486e+07,,Surface,39,Image 1,1,449,
1.24483e+07,,Surface,39,Image 1,1,453,
